#StationCode: 5AF0F
#EventDetectionTime: 2022-12-07T00:53:04.188216
#SamplingRate: 100.0
#NumPoints: 27165
#StartTime: 2022-12-07T00:51:32.548117Z
#pga_x: 0.72 gal
#pga_y: 0.65 gal
#pga_z: 2.13 gal
#pga_H: 0.97 gal
#pga: 2.34 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.5260,-3.3185,990.4618
0.01,-21.4379,-3.0248,990.3933
0.02,-21.3303,-3.3185,990.2367
0.03,-21.3694,-3.3087,989.9626
0.04,-21.6827,-3.3478,989.9038
0.05,-21.4869,-3.1325,990.5695
0.06,-21.2813,-2.8682,990.3737
0.07,-21.1247,-3.0346,990.3248
0.08,-21.4379,-3.2793,990.1877
0.09,-21.3205,-3.2500,990.0311
0.10,-21.4869,-3.2891,989.8451
0.11,-21.5065,-3.4262,989.8843
0.12,-21.2324,-3.2010,989.6885
0.13,-21.0953,-3.1227,990.2171
0.14,-21.2128,-2.9954,990.2171
0.15,-21.3988,-3.1716,990.3737
0.16,-21.1736,-2.8486,990.4129
0.17,-21.3792,-3.0444,990.1290
0.18,-21.2519,-3.1129,989.7276
0.19,-21.3694,-3.4066,989.7864
0.20,-21.4086,-3.1129,990.5989
0.21,-21.5065,-3.0835,990.6478
0.22,-20.9974,-3.2010,990.1779
0.23,-21.2911,-3.0248,989.7864
0.24,-21.2519,-3.0052,990.3444
0.25,-21.4281,-3.3968,990.4227
0.26,-21.4086,-3.2206,990.1584
0.27,-21.2715,-3.2695,990.6870
0.28,-21.4967,-3.0640,989.7472
0.29,-21.5554,-3.4164,989.4536
0.30,-21.2813,-3.2695,990.4325
0.31,-21.2617,-2.8780,990.4227
0.32,-21.5162,-3.4457,989.6983
0.33,-21.3792,-3.2695,990.0898
0.34,-21.4575,-3.3674,990.0409
0.35,-21.5554,-3.1325,989.8941
0.36,-21.3205,-3.2010,990.4227
0.37,-21.3303,-3.0542,990.3737
0.38,-21.2324,-3.2695,989.8353
0.39,-21.3009,-3.1423,990.1584
0.40,-21.2030,-3.2891,990.3248
0.41,-21.5065,-3.2304,990.1290
0.42,-21.3303,-3.0248,990.2660
0.43,-21.2911,-3.1227,989.3655
0.44,-21.2030,-3.2010,989.6787
