#StationCode: 5AF0F
#EventDetectionTime: 2022-12-07T08:15:42.940440
#SamplingRate: 100.0
#NumPoints: 27021
#StartTime: 2022-12-07T08:14:12.736440Z
#pga_x: 0.60 gal
#pga_y: 0.56 gal
#pga_z: 3.88 gal
#pga_H: 0.82 gal
#pga: 3.97 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.2617,-3.0640,990.1192
0.01,-21.2617,-3.1227,990.3346
0.02,-21.1932,-3.2402,990.2563
0.03,-21.2617,-3.3087,989.9919
0.04,-21.1149,-3.4653,990.0898
0.05,-21.3009,-3.4457,989.8843
0.06,-21.2519,-3.3283,990.4422
0.07,-21.2226,-3.3381,990.5303
0.08,-21.4575,-3.2206,990.1682
0.09,-21.4379,-3.5045,990.5499
0.10,-21.2030,-3.6219,989.7276
0.11,-21.4379,-3.2695,990.4912
0.12,-21.3205,-3.4653,990.6772
0.13,-21.0562,-3.3381,990.4814
0.14,-20.9387,-3.3576,990.2660
0.15,-21.4477,-3.2597,990.3052
0.16,-21.2324,-3.2108,990.3248
0.17,-21.1932,-3.2500,990.5010
0.18,-21.1247,-3.3283,990.3639
0.19,-21.3303,-3.6807,990.1094
0.20,-21.2030,-3.3772,990.2269
0.21,-21.0562,-3.4947,990.5303
0.22,-21.2030,-3.1912,990.1290
0.23,-21.4477,-3.4066,990.0605
0.24,-21.0072,-3.5730,990.6674
0.25,-21.0562,-3.3283,990.0311
0.26,-21.4184,-3.5926,990.2171
0.27,-21.2324,-3.6024,990.5206
0.28,-21.1736,-3.5730,990.4422
0.29,-21.1541,-3.4849,990.7751
0.30,-21.3009,-3.2793,990.0311
0.31,-21.1834,-3.2597,990.2856
0.32,-21.1247,-3.4653,990.3444
0.33,-21.2813,-3.5632,990.2269
0.34,-21.3107,-3.1716,990.4422
0.35,-21.1834,-3.2500,990.2660
0.36,-21.3890,-3.5534,989.8745
0.37,-21.3303,-3.1814,990.5401
0.38,-21.2030,-3.2891,990.7946
0.39,-21.0464,-3.4262,990.4618
0.40,-21.2422,-3.3772,990.2563
0.41,-21.0464,-3.4262,990.4716
0.42,-21.3009,-3.1814,990.1486
0.43,-21.3400,-3.4457,989.8941
0.44,-21.1834,-3.5436,990.3737
0.45,-21.2911,-3.3381,989.5906
0.46,-21.1051,-3.3087,990.6478
0.47,-21.0072,-3.5240,990.1486
0.48,-20.9778,-3.3283,990.4031
0.49,-21.0659,-3.4262,990.2563
0.50,-21.2030,-3.4457,990.3150
0.51,-21.0072,-3.4947,990.5891
0.52,-21.1247,-3.0933,990.5793
0.53,-21.0562,-3.3478,990.1486
0.54,-21.0953,-3.1619,990.3541
0.55,-20.8604,-3.3674,990.5010
0.56,-20.9583,-3.4653,989.7962
0.57,-21.1051,-3.3968,990.1388
