#StationCode: 5AF0F
#EventDetectionTime: 2022-12-07T05:22:09.454168
#SamplingRate: 100.0
#NumPoints: 27152
#StartTime: 2022-12-07T05:20:37.939168Z
#pga_x: 0.67 gal
#pga_y: 0.67 gal
#pga_z: 1.52 gal
#pga_H: 0.94 gal
#pga: 1.79 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.8604,-3.6513,990.5989
0.01,-20.9778,-3.3870,990.8142
0.02,-20.9485,-3.5045,990.8240
0.03,-20.9289,-3.5240,990.8827
0.04,-21.1834,-3.4457,990.7555
0.05,-20.6352,-3.2891,990.8338
0.06,-20.7331,-3.7198,990.3933
0.07,-20.9191,-3.5534,990.4814
0.08,-20.8506,-3.6121,990.7653
0.09,-20.9974,-3.7981,990.8925
0.10,-20.7919,-3.3772,990.3444
0.11,-20.8995,-3.6611,990.9708
0.12,-20.5178,-3.4262,990.7065
0.13,-20.9583,-3.7981,990.1192
0.14,-20.7527,-3.3674,990.9415
0.15,-20.8212,-3.6513,990.7457
0.16,-20.9289,-3.2597,990.5989
0.17,-20.6548,-3.4164,990.8338
0.18,-20.8408,-3.8569,989.8941
0.19,-20.6744,-3.5926,990.7065
0.20,-20.8212,-3.6024,990.6184
0.21,-20.9289,-3.6905,990.9023
0.22,-20.8702,-3.4555,990.7653
0.23,-20.8408,-3.2695,990.5499
0.24,-20.7233,-3.6611,990.7751
0.25,-20.7625,-3.5926,990.9317
0.26,-20.7135,-3.6513,991.0687
0.27,-20.9387,-3.5143,990.5793
0.28,-21.0268,-3.5045,990.7261
0.29,-20.9485,-3.4066,990.4422
0.30,-20.9387,-3.3674,990.7849
0.31,-20.9974,-3.2500,991.1862
0.32,-20.8506,-3.2597,990.8338
0.33,-20.9485,-3.5828,990.9708
0.34,-20.6940,-3.2597,990.8730
0.35,-20.7527,-3.5436,990.6870
0.36,-20.7429,-3.5632,990.5793
0.37,-20.7723,-3.7296,990.6087
0.38,-20.7527,-3.7100,990.4031
0.39,-21.0268,-3.5534,990.9415
0.40,-20.6646,-3.5045,990.4227
0.41,-20.6940,-3.3087,990.9806
0.42,-20.8016,-3.4555,990.3737
0.43,-20.9485,-3.7394,990.8436
0.44,-20.9093,-3.3968,990.9708
0.45,-20.9289,-3.5240,990.7849
0.46,-21.0562,-3.3283,990.9023
0.47,-20.6352,-3.4947,991.0687
0.48,-21.1149,-3.4555,990.8632
0.49,-20.9093,-3.6219,990.6184
0.50,-20.9093,-3.5926,990.6380
0.51,-20.7919,-3.4457,991.1568
0.52,-20.8310,-3.2402,990.3444
0.53,-21.0757,-3.2695,991.0296
0.54,-20.5863,-3.4849,991.1079
0.55,-20.8310,-3.3185,991.2058
0.56,-20.7233,-3.3283,991.1177
0.57,-21.0170,-3.5143,991.0198
0.58,-21.0953,-3.3283,990.6674
0.59,-20.9974,-3.1912,990.5499
0.60,-20.9289,-3.4164,990.4520
0.61,-21.1051,-3.3381,990.3444
0.62,-21.1736,-3.3772,990.3150
0.63,-20.9289,-3.1129,990.6478
0.64,-20.8995,-3.4849,990.8827
0.65,-21.0562,-3.4457,990.9611
0.66,-21.1443,-3.2891,990.6674
0.67,-20.9093,-3.5926,990.2954
0.68,-20.9093,-3.3283,990.7261
0.69,-20.9876,-3.5926,990.8827
0.70,-21.0268,-3.7198,990.6870
0.71,-21.0366,-3.4066,990.8632
0.72,-20.8702,-3.5828,991.0785
0.73,-20.8114,-3.5436,990.5597
0.74,-20.8016,-3.7100,990.5695
0.75,-20.6744,-3.5730,991.0492
0.76,-20.8702,-3.6709,990.9708
0.77,-21.0366,-3.5338,990.3541
0.78,-20.8604,-3.6709,990.7946
0.79,-21.0757,-3.4359,990.7946
0.80,-20.5863,-3.3576,991.1764
0.81,-20.6842,-3.3381,990.7555
0.82,-20.7135,-3.4066,990.7849
0.83,-20.5863,-3.4555,990.5597
0.84,-20.9583,-3.4947,990.5695
0.85,-20.7233,-3.6121,990.9219
0.86,-20.6646,-3.3576,991.1373
0.87,-20.9778,-3.4164,990.3346
0.88,-20.8114,-3.4947,990.3150
0.89,-20.8408,-3.3576,990.6282
0.90,-20.8506,-3.3968,990.4716
0.91,-20.7527,-3.6219,991.2841
0.92,-20.8604,-3.2989,990.6674
0.93,-20.7429,-3.7296,990.7946
0.94,-20.9289,-3.4947,990.3933
0.95,-20.9387,-3.2695,990.7457
0.96,-21.0072,-3.7100,991.0590
0.97,-20.9387,-3.4066,990.9708
0.98,-20.7919,-3.4751,990.5206
0.99,-20.8800,-3.5436,990.7555
1.00,-20.9289,-3.5436,990.5793
1.01,-21.1051,-3.4751,991.0296
1.02,-20.7135,-3.3674,990.7359
1.03,-20.8506,-3.4751,990.7653
1.04,-21.0464,-3.4653,990.9904
1.05,-21.1051,-3.4653,990.7359
1.06,-21.1051,-3.2108,990.6087
1.07,-21.0366,-3.4457,990.7653
1.08,-20.9583,-3.5240,990.5499
1.09,-21.0659,-3.2695,990.5010
1.10,-20.9583,-3.3968,990.2465
1.11,-20.9778,-3.5240,990.9219
1.12,-21.0562,-3.5240,990.7163
1.13,-20.8310,-3.5143,990.6772
1.14,-20.7919,-3.4555,990.9513
1.15,-20.9093,-3.4555,991.0100
1.16,-20.9583,-3.2108,991.0883
1.17,-20.8114,-3.5632,990.5401
