#StationCode: 5AE28
#EventDetectionTime: 2022-12-07T01:58:52.949190
#SamplingRate: 100.0
#NumPoints: 23299
#StartTime: 2022-12-07T01:57:59.966190Z
#pga_x: 0.63 gal
#pga_y: 0.57 gal
#pga_z: 1.54 gal
#pga_H: 0.85 gal
#pga: 1.76 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.8526,14.9185,973.6345
0.01,-38.7743,14.8206,974.1827
0.02,-38.5785,14.9185,974.4274
0.03,-38.5883,15.1240,973.7324
0.04,-38.6960,14.8304,974.7798
0.05,-38.6862,14.8597,973.8694
0.06,-38.7938,14.9576,974.4372
0.07,-39.0190,14.7912,974.2806
0.08,-38.7645,15.0163,973.9771
0.09,-38.9798,14.9185,974.4078
0.10,-38.9798,14.8989,974.1338
0.11,-38.6470,14.7716,974.3100
0.12,-38.5981,14.7912,974.2708
0.13,-38.9994,15.1828,974.1729
0.14,-38.6470,14.9870,974.5547
0.15,-38.6666,14.9478,974.3491
0.16,-38.7938,14.8108,974.2806
0.17,-38.7938,14.9772,974.6721
0.18,-38.8036,14.9087,974.0750
0.19,-38.8624,14.8989,974.6624
0.20,-38.8330,14.8793,974.7798
0.21,-38.9407,14.9674,974.9365
0.22,-38.9015,15.0163,974.0065
0.23,-38.6176,15.0163,974.1142
0.24,-38.6470,14.9185,974.8581
0.25,-38.8134,14.9576,974.4959
0.26,-38.7645,14.7814,974.6232
0.27,-38.4414,14.6737,974.6917
0.28,-38.7155,14.7227,974.7015
0.29,-38.5491,15.0849,974.3687
0.30,-38.9015,14.9870,974.4666
0.31,-38.8917,14.9380,974.4862
0.32,-38.8624,14.9772,974.5057
0.33,-38.6666,14.5758,974.7015
0.34,-38.5002,14.9185,973.8401
0.35,-38.7351,14.7325,974.5155
0.36,-38.6666,14.9478,974.8679
0.37,-38.7155,14.7325,973.9478
0.38,-38.9211,14.9478,974.6428
0.39,-38.7938,14.8499,974.6134
0.40,-38.5981,14.8304,974.1142
0.41,-38.7057,14.6639,974.5253
0.42,-38.8330,14.8891,974.7015
0.43,-38.9505,14.7129,974.5057
0.44,-38.8134,15.0066,974.7798
0.45,-38.7938,15.1534,974.7211
0.46,-39.0777,14.9087,974.4470
0.47,-38.7841,14.7031,974.5743
0.48,-38.8134,14.8989,974.5057
0.49,-38.7057,14.7422,974.4764
0.50,-38.9407,14.7520,974.1533
0.51,-38.8330,14.7618,974.5938
0.52,-38.5198,14.9087,974.5645
0.53,-38.7938,15.0163,974.2806
0.54,-38.7155,14.8695,974.2023
0.55,-38.5198,15.0751,974.7211
0.56,-38.6176,14.9674,974.4666
0.57,-39.1071,14.9380,974.6917
0.58,-38.6079,15.1534,974.3393
0.59,-38.9407,15.2121,974.9756
0.60,-39.0875,14.8891,974.1631
0.61,-38.8722,14.9478,974.4372
0.62,-38.8330,14.7325,974.3197
0.63,-39.0484,14.8891,974.1338
0.64,-39.2441,14.7227,974.4959
0.65,-38.7057,15.2121,974.0554
0.66,-38.6176,14.6444,974.1925
0.67,-39.0679,14.9185,973.8890
0.68,-39.0092,14.7912,974.3589
0.69,-38.4414,14.7520,974.7015
0.70,-38.8330,14.8499,974.5057
0.71,-38.8036,14.7912,974.4666
0.72,-38.8134,14.7618,974.0946
0.73,-38.9407,14.7814,974.7896
0.74,-38.8624,14.8010,974.4959
0.75,-38.5393,14.8108,974.6428
0.76,-38.7155,14.8695,974.3295
0.77,-38.5002,14.7814,974.3785
0.78,-38.6274,14.8695,974.0946
0.79,-38.8722,14.8304,974.8483
0.80,-38.8036,14.8597,974.3100
0.81,-38.8330,14.8597,974.7896
0.82,-38.7645,15.1436,974.4372
0.83,-38.7841,15.0261,974.3393
0.84,-38.5589,15.0163,974.5155
0.85,-38.8526,15.0457,974.6526
0.86,-39.0875,14.6639,974.8288
0.87,-38.8722,14.8989,974.3687
0.88,-38.7938,14.8891,974.4764
0.89,-38.7938,15.0163,974.2414
0.90,-38.9994,15.0457,974.6428
0.91,-38.8428,14.9576,974.4470
0.92,-39.0386,14.8891,974.4470
0.93,-39.0777,14.6150,974.1240
0.94,-38.7841,14.8891,974.5645
0.95,-38.8526,14.7129,974.1338
0.96,-38.6568,15.1534,974.2512
0.97,-38.9603,14.8793,974.3197
0.98,-38.7645,14.8108,973.9869
0.99,-38.7938,14.6444,974.3981
1.00,-38.8036,15.0359,974.7896
1.01,-38.8036,14.8499,974.7113
1.02,-38.7547,14.8401,974.4764
1.03,-38.9896,14.7227,974.7309
1.04,-38.8036,14.9772,974.1338
1.05,-38.9603,15.1240,974.4470
1.06,-38.8624,14.9185,974.4568
