#StationCode: 5AF0F
#EventDetectionTime: 2022-12-07T02:27:43.835969
#SamplingRate: 100.0
#NumPoints: 26902
#StartTime: 2022-12-07T02:26:14.823969Z
#pga_x: 0.56 gal
#pga_y: 0.67 gal
#pga_z: 3.11 gal
#pga_H: 0.87 gal
#pga: 3.23 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.2030,-3.2108,990.3248
0.01,-21.1736,-3.1325,990.1682
0.02,-21.1932,-3.3283,990.5108
0.03,-21.0170,-3.4653,989.9430
0.04,-21.1247,-3.4359,990.5597
0.05,-21.0855,-3.1423,990.4912
0.06,-21.1541,-3.3283,990.3541
0.07,-21.2617,-3.3283,990.6968
0.08,-21.1247,-3.3087,989.9430
0.09,-21.2617,-3.2891,990.0605
0.10,-21.0757,-3.4653,990.1192
0.11,-21.4086,-3.2989,989.9332
0.12,-20.9387,-2.9759,990.0605
0.13,-21.2226,-3.2695,990.1486
0.14,-21.4575,-3.2402,990.2171
0.15,-20.9583,-3.1423,990.2856
0.16,-21.0757,-3.1814,989.9332
0.17,-21.0855,-3.2402,990.3150
0.18,-21.0757,-3.2010,990.2660
0.19,-21.0464,-3.2793,990.6870
0.20,-21.1051,-3.2500,990.6087
0.21,-21.3792,-3.2010,990.0409
0.22,-21.3205,-3.2793,990.3639
0.23,-21.2226,-3.2304,989.9136
0.24,-21.3988,-3.4653,990.4716
0.25,-21.2519,-3.2206,990.6772
0.26,-21.2813,-3.2989,990.3737
0.27,-21.4771,-3.3772,989.5612
0.28,-21.0170,-3.2402,989.5612
0.29,-21.2324,-3.3381,989.8451
0.30,-21.1736,-3.3283,990.5695
0.31,-21.2226,-3.5730,990.8632
0.32,-21.2030,-3.2989,990.6576
0.33,-20.9485,-2.6822,989.7766
0.34,-21.1638,-3.2304,989.5417
0.35,-21.2226,-3.2597,989.9136
0.36,-21.4184,-3.4751,990.0996
0.37,-21.3890,-3.4066,990.5499
0.38,-21.3988,-3.1031,990.2171
0.39,-21.1541,-3.4262,990.6576
0.40,-21.2226,-3.2989,990.3737
0.41,-21.1932,-3.4164,990.2465
0.42,-21.3988,-3.4164,990.4814
0.43,-21.3205,-3.3576,990.1290
0.44,-21.1149,-3.1227,990.2660
0.45,-21.2324,-3.3283,990.6184
0.46,-20.9681,-3.1423,990.2758
0.47,-21.0757,-3.0150,990.2856
0.48,-21.1051,-3.3283,989.6395
0.49,-21.1638,-3.2793,990.3933
0.50,-21.0953,-3.4262,990.7653
0.51,-21.3400,-3.3087,990.6380
