#StationCode: 5AF0F
#EventDetectionTime: 2022-12-07T03:28:59.050504
#SamplingRate: 100.0
#NumPoints: 27006
#StartTime: 2022-12-07T03:27:28.998504Z
#pga_x: 0.59 gal
#pga_y: 0.57 gal
#pga_z: 2.00 gal
#pga_H: 0.82 gal
#pga: 2.16 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.2226,-3.5240,990.5989
0.01,-21.2422,-3.2108,990.5695
0.02,-21.0757,-3.1227,990.5695
0.03,-21.2813,-3.3283,989.8157
0.04,-21.1638,-3.3478,990.5989
0.05,-20.9191,-3.2304,990.9219
0.06,-21.1736,-3.4653,990.6674
0.07,-21.1638,-3.0835,990.4912
0.08,-21.2813,-3.3087,990.4520
0.09,-20.9485,-3.2010,990.2563
0.10,-20.9778,-3.2500,990.3933
0.11,-21.0562,-3.2402,990.7653
0.12,-20.9974,-3.6024,990.5597
0.13,-20.9387,-3.3772,989.9038
0.14,-20.8310,-3.5240,990.4618
0.15,-21.0072,-3.1423,989.8745
0.16,-21.2519,-3.1619,990.3052
0.17,-21.0659,-3.2304,990.4227
0.18,-20.9387,-3.2500,990.3150
0.19,-21.0366,-3.2597,990.2563
0.20,-20.9974,-3.4262,990.4912
0.21,-20.8995,-3.1716,990.5695
0.22,-20.8408,-3.2695,990.3346
0.23,-21.0562,-3.4751,990.2171
0.24,-20.9681,-3.0640,990.7946
0.25,-21.2422,-3.3283,990.6870
0.26,-21.2128,-3.3968,990.3346
0.27,-21.2422,-3.5534,990.2073
0.28,-20.9974,-3.5436,989.6885
0.29,-21.0562,-3.3870,990.7261
0.30,-20.9191,-3.4066,989.9332
0.31,-20.7919,-3.7786,990.8730
0.32,-21.1443,-3.2793,990.0017
0.33,-21.2422,-3.1912,990.1877
0.34,-20.9974,-3.3283,990.3248
0.35,-21.3205,-3.1521,990.3737
0.36,-21.1149,-3.3772,989.8157
0.37,-21.2226,-3.3283,990.3052
0.38,-21.0855,-3.5045,990.1192
0.39,-20.9583,-3.3968,990.1779
0.40,-21.3890,-3.1325,990.0898
0.41,-21.1932,-3.3283,990.7163
0.42,-21.1149,-3.4849,990.4422
0.43,-20.9583,-3.4751,990.5108
0.44,-20.9387,-3.5632,990.1486
0.45,-21.1345,-3.1912,990.2171
0.46,-21.0268,-3.2989,990.4912
0.47,-21.0464,-3.4849,989.9528
0.48,-20.9485,-3.2597,989.9430
0.49,-21.2128,-3.6121,990.3346
0.50,-21.2422,-3.4457,990.5206
0.51,-20.9778,-3.2304,990.7555
0.52,-21.2911,-3.3772,990.7163
0.53,-20.9778,-3.3674,990.0017
