#StationCode: 5AF0F
#EventDetectionTime: 2022-12-05T05:13:04.318123
#SamplingRate: 100.0
#NumPoints: 27176
#StartTime: 2022-12-05T05:11:32.570123Z
#pga_x: 0.60 gal
#pga_y: 0.62 gal
#pga_z: 2.30 gal
#pga_H: 0.87 gal
#pga: 2.46 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.4297,-3.3478,991.4505
0.01,-20.6157,-3.4751,991.1666
0.02,-20.5569,-3.5338,990.9904
0.03,-20.4199,-3.1227,991.3624
0.04,-20.3318,-3.3576,991.3428
0.05,-20.4492,-3.5240,991.0981
0.06,-20.4688,-3.3283,991.3624
0.07,-20.5667,-3.5828,991.2254
0.08,-20.1654,-3.4849,991.0785
0.09,-20.6548,-3.4164,990.8240
0.10,-20.5667,-3.5240,991.0394
0.11,-20.4688,-3.2500,991.0687
0.12,-20.6940,-3.4066,991.0002
0.13,-20.7625,-3.7492,991.2352
0.14,-20.5765,-3.4947,991.3233
0.15,-20.7821,-3.5632,991.3722
0.16,-20.6450,-3.2989,991.0198
0.17,-20.4297,-3.5436,990.4325
0.18,-20.4492,-3.6513,990.5010
0.19,-20.6646,-3.4066,990.6380
0.20,-20.6254,-3.4751,991.2058
0.21,-20.6548,-3.2793,991.2058
0.22,-20.3709,-3.7394,990.8925
0.23,-20.4101,-3.2304,990.6772
0.24,-20.4786,-3.4947,990.6380
0.25,-20.3514,-3.3674,991.1568
0.26,-20.4101,-3.4947,991.3428
0.27,-20.6842,-3.6317,990.8240
0.28,-20.4590,-3.2206,991.2841
0.29,-20.6940,-3.3283,990.8240
0.30,-20.6352,-3.5240,991.4897
0.31,-20.5080,-3.3576,991.0785
0.32,-20.5961,-3.4164,990.5695
0.33,-20.6940,-3.4262,991.0002
0.34,-20.6059,-3.5143,990.9023
0.35,-20.5667,-3.4164,991.1960
0.36,-20.5471,-3.5045,991.2841
0.37,-20.4101,-3.7492,990.9121
0.38,-20.4395,-3.2891,990.9121
0.39,-20.4884,-3.1619,990.9513
0.40,-20.4982,-3.5632,990.9023
0.41,-20.5961,-3.3870,991.0687
0.42,-20.6744,-3.4947,991.5484
0.43,-20.3416,-3.3283,990.8534
0.44,-20.7723,-3.3283,990.6870
0.45,-20.6157,-3.3870,991.2449
0.46,-20.7331,-3.3478,990.7849
0.47,-20.7429,-3.6219,991.3037
0.48,-20.5471,-3.3283,991.2058
0.49,-20.4492,-3.3576,990.9806
0.50,-20.6548,-3.4555,990.9513
0.51,-20.5961,-3.5045,990.9317
0.52,-20.5667,-3.6024,990.8436
0.53,-20.6157,-3.5828,991.2841
0.54,-20.4688,-3.6415,990.4912
0.55,-20.3905,-3.2989,991.1373
0.56,-20.4101,-3.5143,991.1960
0.57,-20.3905,-3.5240,991.0492
0.58,-20.5667,-3.5143,991.1471
0.59,-20.6254,-3.3478,990.9317
0.60,-20.5961,-3.3381,991.3330
0.61,-20.6842,-3.4555,991.6659
0.62,-20.6157,-3.4457,991.7050
0.63,-20.6059,-3.5436,990.9611
0.64,-20.7919,-3.4947,990.4129
0.65,-20.8897,-3.3870,991.1471
0.66,-20.6548,-3.2108,990.9904
0.67,-20.4199,-3.2989,991.3722
0.68,-20.7527,-3.4262,991.3037
0.69,-20.4003,-3.3674,991.0981
0.70,-20.6744,-3.1521,991.2743
0.71,-20.6059,-3.3772,991.2841
0.72,-20.9485,-3.2695,991.2449
0.73,-20.5863,-3.2891,990.9415
0.74,-20.8995,-3.5828,990.9806
0.75,-20.4590,-3.5436,990.8632
0.76,-20.5178,-3.6513,991.0492
0.77,-20.8800,-3.3381,991.4114
0.78,-20.3318,-3.1912,990.3248
0.79,-20.6940,-3.3772,991.0981
0.80,-20.6842,-2.9954,991.1764
0.81,-20.8995,-3.0640,991.4701
0.82,-20.3905,-3.3968,991.3135
0.83,-20.4884,-3.2989,991.4211
0.84,-20.8310,-3.6317,990.5597
0.85,-21.0170,-3.7688,990.9415
0.86,-20.6352,-3.5143,990.9219
0.87,-20.7723,-3.3185,991.6757
0.88,-20.4688,-3.5143,990.9513
0.89,-20.6059,-3.4653,990.7261
0.90,-20.6744,-3.6317,990.7457
0.91,-20.6254,-3.4359,991.1862
0.92,-20.5471,-3.5828,990.9611
0.93,-20.6157,-3.7296,990.9513
