#StationCode: 5AE28
#EventDetectionTime: 2022-12-05T06:36:13.171440
#SamplingRate: 100.0
#NumPoints: 26995
#StartTime: 2022-12-05T06:34:43.232440Z
#pga_x: 0.68 gal
#pga_y: 0.59 gal
#pga_z: 1.31 gal
#pga_H: 0.90 gal
#pga: 1.59 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.9211,14.8206,972.6262
0.01,-38.9700,15.1828,973.4779
0.02,-39.3225,15.0359,973.6345
0.03,-38.9211,15.0261,973.2332
0.04,-38.8428,15.1828,972.9591
0.05,-38.7645,15.0163,973.5170
0.06,-38.6862,15.3002,973.3115
0.07,-38.9896,15.2121,973.0080
0.08,-38.8917,15.1534,973.3408
0.09,-38.8232,14.9478,973.4387
0.10,-38.7841,14.9870,973.0178
0.11,-38.8428,15.2611,973.2038
0.12,-38.7645,14.8304,973.1842
0.13,-38.8232,14.8597,972.9982
0.14,-38.6666,14.9380,973.3115
0.15,-38.6274,15.0457,973.3017
0.16,-38.8134,15.0359,973.0178
0.17,-38.7743,14.9282,973.6051
0.18,-38.7938,15.0163,973.0863
0.19,-38.9700,14.9772,972.9395
0.20,-38.7057,14.8206,973.1451
0.21,-38.4414,15.1534,973.6247
0.22,-38.6764,15.1925,973.5268
0.23,-38.8232,14.9772,973.4387
0.24,-39.0484,14.6737,973.2332
0.25,-38.7743,15.1730,973.0668
0.26,-38.6470,15.0457,973.3213
0.27,-38.7841,15.0653,973.8694
0.28,-38.8134,15.2904,972.8710
0.29,-38.8232,15.0555,973.1744
0.30,-38.7743,15.1142,973.5464
0.31,-38.7841,15.2219,973.4779
0.32,-38.9015,14.6346,973.3604
0.33,-38.6862,14.8989,973.2430
0.34,-38.5981,15.1632,973.7618
0.35,-38.7449,15.0849,973.0570
0.36,-38.7253,15.2219,973.1157
0.37,-38.8624,15.1436,973.3604
0.38,-38.9505,15.2317,973.1646
0.39,-38.7351,15.0163,973.2430
0.40,-38.8819,15.1142,973.1353
0.41,-38.9309,15.0947,973.2430
0.42,-38.8917,14.9380,972.7731
0.43,-39.1560,14.9282,972.9786
0.44,-38.9603,15.2121,973.6443
0.45,-38.6274,15.1730,973.7030
0.46,-38.6470,15.1730,973.3115
0.47,-38.9407,15.1632,973.2723
0.48,-38.5589,15.1534,973.2625
0.49,-38.5393,14.9674,972.9982
0.50,-38.9211,14.8010,972.9493
0.51,-38.9113,14.9478,972.6262
0.52,-38.8330,15.2317,972.7927
0.53,-39.1267,14.8401,972.8710
0.54,-38.8036,15.1828,972.8514
0.55,-38.7155,15.1240,973.1842
0.56,-38.6274,14.9282,973.2919
0.57,-39.1952,15.2904,973.2234
0.58,-38.9603,14.8010,973.0668
0.59,-39.0190,15.1338,973.2919
0.60,-38.9113,15.1240,973.3898
0.61,-38.9505,15.0849,972.8318
0.62,-38.9505,15.1436,972.9493
0.63,-38.8917,15.1338,973.4192
0.64,-38.9015,15.2121,973.2919
0.65,-38.8722,15.1925,973.4583
0.66,-38.8917,15.1142,972.6850
0.67,-38.7449,14.9674,972.9493
0.68,-38.7547,15.0555,973.1353
0.69,-38.7938,15.0751,973.5954
0.70,-38.8036,14.9870,973.3115
0.71,-38.8819,14.9674,973.0570
0.72,-38.9309,15.0457,973.6639
0.73,-38.9700,15.0261,973.6247
0.74,-38.7253,15.0653,973.4779
0.75,-38.6666,15.3296,972.9786
0.76,-38.7938,15.2121,973.4387
0.77,-39.0875,15.0947,973.5562
0.78,-38.7841,15.1925,973.3506
0.79,-39.0581,14.8695,973.6149
0.80,-38.9015,14.8206,973.6051
0.81,-38.7547,15.3981,972.7046
0.82,-38.9700,15.3002,973.2234
0.83,-39.0679,15.1436,973.0178
0.84,-38.9700,15.1534,973.4094
0.85,-39.0679,15.1044,973.1255
0.86,-38.8134,15.1925,972.9591
0.87,-38.7743,15.2317,973.2332
0.88,-38.8819,15.0066,973.5268
0.89,-38.7155,15.3981,973.5562
0.90,-38.9015,15.2415,973.5660
0.91,-38.7841,15.1730,973.7226
0.92,-38.9211,14.9282,972.6654
0.93,-38.6176,15.3590,973.2625
0.94,-38.6568,15.1925,973.5562
0.95,-38.8722,15.2317,972.9786
0.96,-38.9407,15.3100,973.2527
0.97,-38.7938,15.2219,973.7128
