#StationCode: 5AF0F
#EventDetectionTime: 2022-12-05T01:49:43.343946
#SamplingRate: 100.0
#NumPoints: 27237
#StartTime: 2022-12-05T01:48:10.979946Z
#pga_x: 0.62 gal
#pga_y: 0.57 gal
#pga_z: 4.10 gal
#pga_H: 0.84 gal
#pga: 4.18 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.1654,-3.7981,990.9317
0.01,-20.2730,-4.0037,991.1862
0.02,-20.3611,-3.6317,990.7163
0.03,-20.0185,-3.6513,991.1177
0.04,-20.1849,-3.6024,991.4114
0.05,-20.1654,-3.5143,990.7163
0.06,-20.4688,-3.5926,990.9513
0.07,-20.5961,-3.4751,990.9904
0.08,-20.1849,-3.7002,991.3722
0.09,-20.3709,-3.6513,990.8632
0.10,-20.1849,-3.6121,990.7359
0.11,-19.9206,-3.5730,991.0492
0.12,-20.3318,-3.6513,990.8044
0.13,-20.2633,-3.9645,990.4618
0.14,-20.3318,-3.7786,991.1079
0.15,-20.3514,-3.7981,991.1471
0.16,-20.2828,-3.8862,990.6478
0.17,-20.3318,-3.8569,990.9904
0.18,-20.2535,-3.6415,991.1764
0.19,-20.2143,-3.9254,990.9317
0.20,-20.2535,-3.7492,991.1764
0.21,-20.3220,-3.9254,991.1764
0.22,-20.2828,-3.9645,990.9121
0.23,-20.3122,-3.5632,990.9219
0.24,-20.1360,-3.7002,991.2254
0.25,-20.2535,-3.8960,990.7751
0.26,-20.3220,-3.7002,990.6576
0.27,-20.2143,-3.7981,990.5695
0.28,-20.1947,-3.5926,990.7261
0.29,-20.4590,-3.6905,991.4603
0.30,-20.3024,-3.8177,990.7457
0.31,-20.0773,-3.9743,990.9219
0.32,-20.0968,-3.6024,991.0198
0.33,-20.3514,-3.6709,990.9708
0.34,-20.4003,-3.5632,991.1764
0.35,-20.4003,-3.6905,991.0687
0.36,-20.1751,-3.9352,990.7163
0.37,-20.0870,-3.5828,990.8534
0.38,-20.3807,-3.7981,990.9219
0.39,-20.3318,-3.4849,991.5876
0.40,-20.1751,-3.5436,991.1275
0.41,-20.3611,-3.5632,990.9513
0.42,-20.4003,-3.5240,990.8240
0.43,-20.5080,-3.9156,991.1373
0.44,-20.3709,-3.7786,991.4016
0.45,-20.1556,-3.6513,990.9904
0.46,-20.3905,-3.7786,990.6184
0.47,-20.2926,-4.0918,990.3444
0.48,-20.1849,-4.0331,991.0492
0.49,-20.2828,-3.9254,991.1764
0.50,-20.4395,-3.8667,990.8730
0.51,-20.2535,-3.4066,991.4799
0.52,-20.0773,-3.9156,991.1275
