#StationCode: 5AE28
#EventDetectionTime: 2022-12-05T16:19:25.457411
#SamplingRate: 100.0
#NumPoints: 27129
#StartTime: 2022-12-05T16:17:54.173411Z
#pga_x: 0.74 gal
#pga_y: 0.69 gal
#pga_z: 1.66 gal
#pga_H: 1.01 gal
#pga: 1.94 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.5589,15.3394,973.7030
0.01,-38.7351,15.4275,973.6835
0.02,-38.7449,15.2121,973.7226
0.03,-38.6666,15.0163,973.6443
0.04,-38.6666,15.3002,973.5758
0.05,-38.6176,15.2611,973.3506
0.06,-38.4317,15.2709,973.5856
0.07,-38.5883,15.1436,974.1338
0.08,-38.4708,15.0555,973.3996
0.09,-38.6372,15.0555,973.3996
0.10,-38.8917,15.2709,973.5954
0.11,-38.6568,14.9674,973.9282
0.12,-38.5589,15.2904,973.5464
0.13,-38.6470,15.2023,973.3311
0.14,-38.5491,15.1240,973.5856
0.15,-38.7057,15.4079,973.5758
0.16,-38.7938,15.3492,973.8401
0.17,-38.6568,15.1730,973.7422
0.18,-38.7057,15.2806,973.7716
0.19,-38.9896,15.2121,973.5170
0.20,-38.8819,15.3198,973.7422
0.21,-38.7449,15.2806,973.3408
0.22,-38.9407,15.1240,973.6932
0.23,-38.7351,15.5254,973.3996
0.24,-38.6568,15.4079,973.2234
0.25,-38.4121,15.2121,973.3213
0.26,-38.5687,15.1632,973.7324
0.27,-38.6666,15.2121,973.5464
0.28,-38.6666,15.2806,973.7128
0.29,-38.7743,15.4079,973.6737
0.30,-38.6470,15.2415,973.9673
0.31,-38.5393,15.1142,973.7813
0.32,-38.7351,15.5058,973.5268
0.33,-38.6274,15.0751,973.0863
0.34,-38.2652,15.3492,973.6541
0.35,-38.5981,15.3002,973.3408
0.36,-38.7645,15.1142,973.5268
0.37,-38.5981,15.3687,973.5856
0.38,-38.9113,15.4666,973.2723
0.39,-38.5295,15.5645,973.4681
0.40,-38.6274,15.1632,973.2625
0.41,-38.4414,15.3981,973.6443
0.42,-38.9896,15.3785,973.5660
0.43,-38.9896,15.2219,973.4192
0.44,-38.6666,15.2611,973.9771
0.45,-38.6960,15.3394,974.3002
0.46,-38.6470,14.9674,973.5268
0.47,-38.5883,15.3296,973.7324
0.48,-38.8722,15.4275,973.6639
0.49,-38.9896,15.4275,973.4387
0.50,-38.9407,15.4960,973.4192
0.51,-38.7841,15.4373,973.8694
0.52,-38.5393,15.6233,973.6443
0.53,-38.7449,15.3492,973.6835
0.54,-38.6470,15.4568,973.6932
0.55,-38.5981,15.4471,973.1353
0.56,-38.7938,15.3100,973.6639
0.57,-38.6862,15.1534,973.4387
0.58,-38.8526,15.0163,973.5170
0.59,-38.7938,15.3883,973.6737
0.60,-38.7155,15.2023,973.5170
0.61,-38.4219,15.2513,973.9184
0.62,-38.5198,15.3296,973.6541
0.63,-38.6862,15.2611,973.6443
0.64,-38.5491,15.2415,973.2332
0.65,-38.4708,15.3002,973.3702
0.66,-38.6568,15.1730,973.6149
0.67,-38.6862,15.5841,973.5660
0.68,-38.7155,15.2121,973.6149
0.69,-38.6470,15.1534,973.5562
0.70,-38.9407,15.3100,973.8107
