#StationCode: 5AE28
#EventDetectionTime: 2022-12-05T03:09:52.619610
#SamplingRate: 100.0
#NumPoints: 27209
#StartTime: 2022-12-05T03:08:20.535610Z
#pga_x: 0.66 gal
#pga_y: 0.64 gal
#pga_z: 1.57 gal
#pga_H: 0.92 gal
#pga: 1.81 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.9896,14.8891,972.9689
0.01,-38.7938,15.0947,973.2723
0.02,-38.8624,14.9576,973.2430
0.03,-38.9407,14.7912,973.2136
0.04,-38.6274,14.9674,973.0863
0.05,-38.7938,14.8793,973.6639
0.06,-38.9798,14.8499,973.3800
0.07,-39.1463,14.7325,973.3898
0.08,-39.0875,14.8793,973.0472
0.09,-39.0875,15.0653,973.0961
0.10,-38.8722,14.7912,972.9101
0.11,-39.0484,14.8206,973.3800
0.12,-39.4203,14.7227,972.6752
0.13,-38.9113,15.1044,973.6149
0.14,-39.2735,14.9870,973.5073
0.15,-38.9700,15.1632,973.0961
0.16,-39.0581,14.8304,972.8808
0.17,-38.9798,14.8891,973.0178
0.18,-39.0190,15.1142,973.3800
0.19,-39.1169,14.8401,973.2234
0.20,-38.8428,14.9282,973.2038
0.21,-38.9309,15.1534,973.3702
0.22,-39.1169,14.7814,973.5562
0.23,-38.6960,14.9772,973.1744
0.24,-39.0581,15.3198,972.6752
0.25,-39.0777,14.9087,972.9884
0.26,-39.1560,14.9968,973.9771
0.27,-38.9994,15.1828,972.9982
0.28,-38.8232,14.9185,973.1842
0.29,-39.1463,15.0163,973.0276
0.30,-38.8819,14.8989,973.3996
0.31,-38.9603,14.7520,973.6345
0.32,-38.9896,14.8401,973.1842
0.33,-38.9505,15.1044,972.9297
0.34,-39.2637,14.9870,973.3996
0.35,-39.1267,15.0653,972.8024
0.36,-38.8819,15.0163,972.9786
0.37,-39.1952,14.8108,973.3506
0.38,-38.6176,15.1338,973.3800
0.39,-38.8624,14.9478,973.6737
0.40,-39.0973,14.7716,973.3017
0.41,-38.8232,14.8891,973.4779
0.42,-39.0973,14.7227,973.6443
0.43,-38.6470,14.5073,973.0961
0.44,-38.9603,14.6541,973.0668
0.45,-38.9015,14.7422,973.3311
0.46,-38.8036,15.1925,973.9478
0.47,-38.9505,14.9185,973.1744
0.48,-38.9798,14.9576,973.6149
0.49,-39.1071,14.8695,973.1157
0.50,-39.2833,14.8108,973.3115
0.51,-39.0973,15.0457,973.3311
0.52,-38.7743,14.9674,973.2332
0.53,-38.9896,14.9478,973.0472
0.54,-38.8134,14.7814,973.2332
0.55,-39.0190,14.6346,972.8122
0.56,-39.2441,15.0457,973.3506
0.57,-39.1365,14.8891,973.2625
0.58,-38.9798,14.8891,973.3604
0.59,-38.9309,14.8304,973.4485
0.60,-39.0973,15.1338,973.4387
0.61,-38.8428,14.6737,973.2038
0.62,-38.9113,15.0163,972.8318
0.63,-39.0092,15.0555,973.1646
0.64,-39.1463,15.0555,972.9101
0.65,-39.1952,15.0261,973.0080
0.66,-38.9211,15.1925,973.2919
0.67,-38.9015,14.8793,972.8416
0.68,-38.7841,14.9282,972.9395
0.69,-38.8428,14.8989,973.2038
0.70,-38.8330,14.7422,973.0668
0.71,-38.8428,14.8108,973.3506
0.72,-38.9896,14.8989,973.1353
0.73,-38.9211,15.0947,973.2430
0.74,-38.8624,14.9087,973.0863
0.75,-39.2246,15.0555,973.0080
0.76,-39.2441,14.8108,973.2430
0.77,-39.2344,14.8010,973.2919
0.78,-38.8917,14.8108,973.5562
0.79,-39.0190,14.6737,973.1940
0.80,-38.9113,14.9282,973.1059
0.81,-39.0190,14.8108,973.3702
0.82,-39.2050,15.2121,973.4192
0.83,-39.2050,15.1240,973.2136
0.84,-39.0092,15.0751,973.0374
0.85,-39.0386,15.1828,973.3311
0.86,-39.2833,15.1534,973.4975
0.87,-38.9309,15.0066,973.1646
0.88,-39.3127,15.3296,973.0570
0.89,-38.9798,15.2023,973.1353
0.90,-39.0777,15.2513,973.4192
0.91,-39.0386,15.0555,972.9982
0.92,-39.0973,15.2317,973.3898
0.93,-38.9798,14.7814,973.6737
0.94,-38.8819,14.7422,973.2430
0.95,-39.0288,15.1044,973.3996
0.96,-38.9994,14.9772,972.9689
0.97,-39.0679,14.9870,973.3408
0.98,-38.7547,14.8695,973.3213
0.99,-39.1952,14.8891,973.0080
1.00,-39.0875,14.9576,973.3311
1.01,-39.1756,14.9772,973.2625
1.02,-38.9211,14.9380,973.4192
1.03,-38.9896,14.5073,973.5758
1.04,-38.7938,14.8108,973.0863
1.05,-38.7743,14.7422,973.1059
1.06,-39.1267,15.0947,973.7324
1.07,-39.4008,14.9478,973.4681
1.08,-39.0092,14.9282,974.0065
1.09,-39.2344,14.8793,973.0570
1.10,-38.8722,15.1730,973.3800
1.11,-39.0386,14.8597,973.4779
1.12,-38.9407,14.8010,973.3115
1.13,-39.4595,15.0261,973.4779
1.14,-39.3812,15.2023,973.1549
1.15,-39.1952,14.9185,973.3800
1.16,-38.9407,14.8206,972.7535
1.17,-39.3420,14.9870,973.0472
1.18,-39.3127,15.0163,973.4583
1.19,-39.0190,15.0947,973.4192
1.20,-39.2441,15.1240,972.9199
1.21,-38.7645,15.0163,972.9395
