#StationCode: 5AF0F
#EventDetectionTime: 2022-12-05T06:25:31.146315
#SamplingRate: 100.0
#NumPoints: 27237
#StartTime: 2022-12-05T06:23:58.782315Z
#pga_x: 0.61 gal
#pga_y: 0.64 gal
#pga_z: 4.56 gal
#pga_H: 0.89 gal
#pga: 4.64 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.1443,-3.5730,990.9317
0.01,-20.4492,-3.5045,990.7065
0.02,-20.4786,-3.4849,990.9611
0.03,-20.3905,-3.1814,991.1275
0.04,-20.6940,-3.1716,991.4309
0.05,-20.5961,-3.4653,991.5190
0.06,-20.7625,-3.1521,990.5891
0.07,-20.7038,-3.1325,990.2269
0.08,-20.6059,-3.4359,990.5597
0.09,-20.4395,-3.3870,990.9513
0.10,-20.6842,-3.4359,991.6854
0.11,-20.8506,-3.5045,990.7946
0.12,-20.7038,-2.9465,990.9415
0.13,-20.4492,-3.2891,990.9513
0.14,-20.6548,-3.4849,991.0785
0.15,-20.6450,-3.3381,991.3526
0.16,-20.6744,-3.4164,990.8436
0.17,-20.6842,-3.2989,990.7751
0.18,-20.8212,-3.2989,990.9317
0.19,-20.8604,-3.4555,991.2841
0.20,-20.6842,-3.3674,991.0687
0.21,-20.8604,-3.3478,991.0492
0.22,-20.6842,-3.5436,990.6674
0.23,-20.8114,-3.2891,990.6674
0.24,-20.8995,-3.2793,990.6380
0.25,-20.9681,-3.3087,990.8827
0.26,-20.7038,-3.4262,990.9708
0.27,-20.3514,-3.4849,990.9708
0.28,-20.6157,-3.6024,990.6282
0.29,-21.0366,-3.5338,991.0296
0.30,-20.9778,-3.5240,991.1764
0.31,-20.8212,-3.6219,990.6870
0.32,-20.6157,-3.3283,990.5989
0.33,-20.6842,-3.4457,991.0981
0.34,-20.6548,-3.2793,990.7163
0.35,-20.7821,-3.2597,990.8534
0.36,-20.6744,-3.1521,990.5695
0.37,-20.6646,-3.5436,991.0590
0.38,-20.6548,-3.4066,991.1177
0.39,-20.3514,-3.5240,991.0296
0.40,-20.8114,-3.5534,990.8436
0.41,-20.7233,-3.2010,990.8730
0.42,-20.7429,-3.6121,990.5891
0.43,-20.8016,-3.3283,990.5695
0.44,-20.7429,-3.4849,990.8338
0.45,-20.5961,-3.5240,991.2841
0.46,-20.8604,-3.5436,991.2547
0.47,-20.5961,-3.5338,990.8730
0.48,-20.9485,-3.2695,990.3150
0.49,-20.6744,-3.1325,990.6968
0.50,-20.7919,-3.2695,991.3428
0.51,-20.8114,-3.7100,990.8044
0.52,-20.7331,-3.1031,991.1079
0.53,-20.7038,-3.3576,990.8632
0.54,-20.3122,-3.2500,990.4129
0.55,-20.8800,-3.3283,990.8044
0.56,-20.7625,-3.5632,990.9708
0.57,-20.5471,-3.2500,990.5401
0.58,-20.4590,-3.2597,991.0492
0.59,-20.6940,-3.0835,990.8925
0.60,-20.8897,-3.2206,991.1471
0.61,-20.5471,-3.1227,990.5793
0.62,-20.3905,-3.2108,991.1666
0.63,-20.5178,-3.0444,990.7163
0.64,-20.7135,-3.3283,991.1666
0.65,-20.7919,-3.5045,991.2547
0.66,-20.6646,-3.3576,990.9708
0.67,-20.6646,-3.2402,990.8436
0.68,-20.6352,-3.1423,990.8240
0.69,-20.7723,-3.1521,991.1079
0.70,-21.0072,-3.2010,991.0394
0.71,-21.2519,-3.3381,990.6087
0.72,-20.8604,-3.2500,990.7359
0.73,-20.8408,-3.0835,990.8142
0.74,-20.6842,-3.2206,991.1079
0.75,-20.6940,-3.3087,991.1373
0.76,-20.8604,-3.5828,991.0785
0.77,-20.7331,-3.2010,991.1862
0.78,-20.7723,-3.2206,990.1975
0.79,-20.7331,-3.2597,990.7555
0.80,-20.7821,-3.2402,990.5989
0.81,-20.5471,-3.2989,990.9708
0.82,-20.5178,-3.2891,991.2547
0.83,-20.7135,-3.3576,991.0002
0.84,-20.4786,-3.0248,990.3835
0.85,-20.6352,-3.4262,991.0198
0.86,-20.8114,-3.4947,991.0883
0.87,-20.7919,-3.7100,991.1177
0.88,-20.6646,-3.1814,991.0002
0.89,-20.8408,-3.4947,991.0687
0.90,-20.5765,-3.3870,990.9806
0.91,-20.8310,-3.4457,990.7457
0.92,-20.7233,-3.1325,991.2547
0.93,-20.7038,-3.4262,990.6282
0.94,-20.6842,-3.3870,990.7751
0.95,-20.7821,-3.3674,990.7457
0.96,-20.8604,-3.4555,990.8730
0.97,-20.7135,-3.6415,990.5401
0.98,-20.5080,-3.5240,991.0002
0.99,-20.5080,-3.1716,991.0687
1.00,-20.9485,-3.1521,990.9219
1.01,-20.4101,-3.3381,990.8632
1.02,-20.6548,-3.1619,991.2352
1.03,-20.7135,-2.9856,990.6968
1.04,-20.6450,-3.4653,990.6282
1.05,-20.6548,-3.5436,991.4211
1.06,-20.5080,-3.4262,990.9708
1.07,-21.0170,-3.4555,991.2645
1.08,-20.7723,-3.0444,991.1177
1.09,-20.6254,-3.3381,990.8436
1.10,-20.8897,-3.1814,991.1666
1.11,-20.8604,-3.3772,991.3722
1.12,-20.6254,-3.1716,991.4114
1.13,-20.7135,-3.1325,991.0296
1.14,-20.5765,-3.2695,990.3541
1.15,-20.4884,-3.5436,990.6576
1.16,-20.3905,-3.2793,990.5695
1.17,-20.7038,-3.3283,991.1275
1.18,-20.6352,-3.2695,991.0296
1.19,-20.6352,-3.4359,990.9121
1.20,-20.5765,-3.4751,990.6478
