#StationCode: 5AF0F
#EventDetectionTime: 2022-12-05T23:43:38.726677
#SamplingRate: 100.0
#NumPoints: 27233
#StartTime: 2022-12-05T23:42:06.410677Z
#pga_x: 0.62 gal
#pga_y: 0.67 gal
#pga_z: 1.52 gal
#pga_H: 0.91 gal
#pga: 1.77 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.1736,-2.8682,990.4031
0.01,-20.9485,-2.8975,989.7374
0.02,-20.8702,-3.0052,990.3248
0.03,-21.0562,-2.8486,990.1682
0.04,-21.1149,-2.7801,990.0213
0.05,-20.8995,-2.8290,990.6576
0.06,-21.1345,-2.9856,989.7081
0.07,-21.2617,-2.9269,990.0311
0.08,-21.2128,-2.9269,990.1290
0.09,-20.9974,-3.1716,990.3150
0.10,-21.2226,-3.0542,990.2269
0.11,-21.1443,-2.9563,990.5891
0.12,-21.2226,-3.0737,990.0311
0.13,-21.1051,-3.0835,989.6885
0.14,-21.1051,-2.9269,990.1094
0.15,-21.0268,-2.8975,989.9136
0.16,-21.3107,-3.0640,990.2367
0.17,-21.4281,-3.1521,989.8941
0.18,-21.1149,-3.4751,990.1192
0.19,-21.2128,-3.2891,989.8255
0.20,-21.1149,-3.2793,990.1877
0.21,-20.8800,-3.1521,989.8647
0.22,-20.9387,-2.9661,990.5989
0.23,-20.9876,-2.9465,990.3639
0.24,-20.9778,-3.0640,989.3655
0.25,-21.0268,-3.0835,989.9626
0.26,-21.0268,-3.1912,989.6395
0.27,-21.1443,-3.1227,990.3541
0.28,-21.0562,-3.2793,989.7864
0.29,-21.1541,-3.1716,989.9919
0.30,-21.2911,-2.9856,989.7179
0.31,-21.4086,-2.9759,990.6772
0.32,-21.2422,-2.8584,989.9919
0.33,-21.1443,-3.0150,990.2465
0.34,-21.1541,-2.9856,990.4031
0.35,-21.3303,-2.8878,990.1975
0.36,-21.0757,-3.2402,990.3052
0.37,-21.2226,-3.1325,990.2563
0.38,-21.2715,-2.9759,989.9038
0.39,-21.1638,-2.9563,990.1192
0.40,-21.2617,-3.0835,989.9234
0.41,-21.3694,-3.0542,990.3444
0.42,-21.3988,-3.2206,990.4618
0.43,-21.3694,-2.9759,990.3150
0.44,-21.1736,-2.8584,990.3444
0.45,-20.8897,-2.8584,990.2660
0.46,-21.1541,-3.0248,990.3639
0.47,-20.9191,-3.0052,990.6478
0.48,-21.2030,-2.8682,990.1192
0.49,-21.1149,-3.0444,990.1388
0.50,-21.1345,-2.9856,990.2563
0.51,-21.3009,-3.1716,990.3444
0.52,-21.0855,-3.1814,990.2073
0.53,-21.2030,-3.2010,989.7276
0.54,-21.1834,-3.1227,989.9234
0.55,-21.0562,-3.2010,990.1975
0.56,-21.0366,-2.9856,990.2073
0.57,-20.9583,-3.0835,990.1779
0.58,-21.1247,-3.1227,990.3639
0.59,-21.2030,-3.1814,990.4325
0.60,-21.2226,-2.8975,990.4716
0.61,-20.9485,-3.0835,989.6004
0.62,-21.1149,-3.1619,989.9724
