#StationCode: 5AF0F
#EventDetectionTime: 2022-12-05T01:17:29.185616
#SamplingRate: 100.0
#NumPoints: 30001
#StartTime: 2022-12-05T01:15:29.182616Z
#pga_x: 0.65 gal
#pga_y: 0.62 gal
#pga_z: 2.05 gal
#pga_H: 0.90 gal
#pga: 2.24 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.3416,-3.6415,990.3639
0.01,-20.3024,-3.3478,991.2254
0.02,-20.3318,-3.3087,990.4325
0.03,-20.3416,-3.6317,990.9708
0.04,-19.9011,-3.5926,990.8436
0.05,-20.5863,-3.7492,991.2939
0.06,-20.5276,-3.4457,991.3624
0.07,-20.5961,-3.2304,990.6870
0.08,-20.3122,-3.4555,990.8925
0.09,-20.5178,-3.5632,991.1666
0.10,-20.0773,-3.5730,991.1960
0.11,-20.3807,-3.1912,991.3037
0.12,-20.2339,-3.5828,990.7653
0.13,-20.2143,-3.4555,991.0394
0.14,-20.4884,-3.3283,990.9513
0.15,-20.4003,-3.4066,990.9317
0.16,-20.4590,-3.2500,990.6282
0.17,-20.3122,-3.6121,991.2645
0.18,-20.2437,-3.5436,991.2743
0.19,-20.4590,-3.5534,990.5303
0.20,-20.5863,-3.4751,990.9415
0.21,-20.3024,-3.5338,990.5695
0.22,-20.3416,-3.7688,990.9806
0.23,-20.1556,-3.7688,991.1666
0.24,-20.4590,-3.7981,990.9023
0.25,-20.5276,-3.6415,991.1373
0.26,-20.5961,-3.7688,991.3624
0.27,-20.2828,-3.3576,990.8534
0.28,-20.2828,-3.6121,991.3135
0.29,-20.3220,-3.5436,990.9023
0.30,-20.5863,-3.7198,991.0002
0.31,-20.6157,-3.7394,991.2058
0.32,-20.4590,-3.6905,990.4716
0.33,-20.3905,-3.7688,991.0492
0.34,-20.6059,-3.6121,990.5303
0.35,-20.5569,-3.7492,991.1079
0.36,-20.7723,-3.5828,990.8142
0.37,-20.4199,-3.7198,991.0981
0.38,-20.3122,-3.4947,990.8925
0.39,-20.4199,-3.4653,990.5989
0.40,-20.4199,-3.6415,990.9219
0.41,-20.6646,-3.7492,990.7849
0.42,-20.4199,-3.4947,991.4016
0.43,-20.7625,-3.6513,990.5695
0.44,-20.8016,-3.6024,990.7849
0.45,-20.5961,-3.6121,991.2645
0.46,-20.1556,-3.5632,990.7163
0.47,-20.4199,-3.7296,990.9806
0.48,-20.3611,-3.5828,990.7065
0.49,-20.4590,-3.5632,990.6772
0.50,-20.6157,-3.5143,991.1275
0.51,-20.3416,-3.3381,990.8240
