#StationCode: 5AF0F
#EventDetectionTime: 2022-12-02T01:51:25.012200
#SamplingRate: 100.0
#NumPoints: 27217
#StartTime: 2022-12-02T01:49:52.856200Z
#pga_x: 0.72 gal
#pga_y: 0.64 gal
#pga_z: 1.66 gal
#pga_H: 0.97 gal
#pga: 1.92 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.0268,-4.0527,989.5612
0.01,-21.0757,-4.0918,990.0800
0.02,-20.9387,-3.9352,990.3835
0.03,-20.7919,-3.8275,989.4046
0.04,-20.9093,-3.7198,990.2073
0.05,-20.8310,-3.7786,989.9038
0.06,-20.6646,-3.9450,990.1584
0.07,-20.9289,-3.5926,990.1290
0.08,-20.7625,-3.7492,989.9332
0.09,-20.8310,-3.9254,989.8745
0.10,-21.1834,-3.6611,990.1584
0.11,-21.1247,-3.9156,989.9626
0.12,-20.7429,-3.7394,989.5906
0.13,-20.7233,-3.9548,990.0898
0.14,-20.6842,-3.7590,989.8451
0.15,-20.8604,-3.7002,990.4520
0.16,-20.9583,-3.8667,990.3052
0.17,-21.0464,-3.6219,989.7570
0.18,-20.7429,-3.8862,989.5612
0.19,-20.9876,-3.7883,989.9136
0.20,-20.7527,-3.9450,989.9919
0.21,-20.8408,-3.7981,990.3150
0.22,-20.5569,-3.6317,990.4814
0.23,-20.7527,-3.7981,989.6200
0.24,-20.7625,-3.8960,990.0213
0.25,-20.8016,-3.7002,989.5514
0.26,-21.1834,-3.8569,990.0898
0.27,-20.9974,-3.7394,990.1682
0.28,-20.6254,-3.7786,990.0017
0.29,-20.8604,-3.6219,990.3346
0.30,-20.9583,-3.6611,989.7081
0.31,-20.9191,-3.8960,990.3346
0.32,-20.6059,-3.7590,990.6576
0.33,-20.8897,-3.7981,990.1682
0.34,-21.0268,-3.8471,990.2269
0.35,-20.9485,-3.9058,989.9430
0.36,-21.0366,-3.8764,989.9528
0.37,-20.8604,-3.4751,990.0800
0.38,-21.1345,-3.8862,990.1682
0.39,-20.8408,-3.9450,989.7864
0.40,-21.2030,-3.7100,989.3067
0.41,-20.8995,-3.7002,990.6772
0.42,-20.9876,-3.7688,990.2563
0.43,-20.6842,-3.7002,989.8549
0.44,-20.9387,-3.6807,989.8255
0.45,-20.8604,-3.6611,989.6885
0.46,-20.8212,-3.9450,990.2563
0.47,-20.7919,-3.5730,990.4422
0.48,-20.8604,-3.9645,990.3150
0.49,-20.4982,-3.7883,989.8941
0.50,-20.6157,-3.8471,989.3752
0.51,-20.7038,-3.5534,990.0409
0.52,-20.7625,-3.8275,990.3835
0.53,-20.8604,-3.8079,990.2171
0.54,-20.8408,-3.8569,989.6885
0.55,-21.0170,-3.7492,990.2367
0.56,-20.7625,-3.7296,990.2758
0.57,-20.8800,-3.6807,989.8353
0.58,-20.8016,-4.0429,990.1192
0.59,-20.8016,-3.6807,989.8157
0.60,-20.8016,-3.8471,989.7276
0.61,-20.8995,-4.0233,990.1877
0.62,-20.4982,-3.5240,990.0703
0.63,-20.7625,-3.9156,989.8353
0.64,-20.8897,-3.8177,989.9136
0.65,-20.8897,-3.9058,989.4731
0.66,-21.0072,-3.8471,989.8157
0.67,-21.0170,-3.8764,990.6087
0.68,-20.8310,-3.5730,990.2758
0.69,-20.8310,-3.4457,990.2758
0.70,-21.1932,-3.6513,989.8451
0.71,-21.0072,-3.9352,989.7864
0.72,-20.9289,-3.7981,989.9234
0.73,-21.0757,-3.7394,989.9234
0.74,-20.9387,-3.7198,989.5710
0.75,-21.1149,-3.9156,989.8941
0.76,-20.8408,-4.1114,989.6395
0.77,-20.9289,-3.8471,989.9528
0.78,-21.0659,-3.8764,990.2563
0.79,-20.8702,-3.8667,990.1094
0.80,-20.9485,-3.9058,990.0213
0.81,-20.7625,-3.7786,990.1877
0.82,-20.8995,-3.5632,989.6787
0.83,-21.0562,-3.9841,989.8843
0.84,-21.1051,-3.7883,990.0996
0.85,-20.8604,-3.8569,989.2871
0.86,-20.7919,-3.8764,989.7962
0.87,-20.9387,-3.7883,990.2465
0.88,-20.7429,-4.0037,989.7472
0.89,-20.9093,-3.7981,990.2171
0.90,-20.8016,-3.8177,989.4536
0.91,-20.8604,-4.1310,989.8060
0.92,-20.8800,-3.7590,990.1094
0.93,-20.7527,-3.7296,990.1290
0.94,-20.8506,-3.7296,990.0996
0.95,-20.4982,-3.9254,989.8255
0.96,-20.8310,-4.3561,990.1290
0.97,-21.0562,-3.6905,989.9430
0.98,-20.8800,-3.4653,990.7653
0.99,-20.6842,-3.8275,990.0605
1.00,-20.8702,-3.9645,989.9332
1.01,-20.7331,-3.8667,989.9919
1.02,-20.7821,-3.7296,989.9528
1.03,-20.8702,-3.9058,989.8745
1.04,-21.0072,-3.7883,990.3639
1.05,-20.9289,-3.7981,989.9332
1.06,-21.0757,-3.6415,990.0996
1.07,-21.0268,-3.7688,990.2660
1.08,-21.0170,-3.8764,989.8745
1.09,-20.6157,-3.9254,990.1779
1.10,-20.9583,-3.7492,989.9136
1.11,-21.1051,-3.4751,989.5808
1.12,-21.0268,-4.0527,990.2269
1.13,-21.0170,-3.7296,990.0507
1.14,-20.9387,-4.0918,989.8157
1.15,-20.8506,-3.5828,989.7570
1.16,-21.0757,-3.7981,989.9626
1.17,-21.0366,-3.9058,989.8745
1.18,-21.0953,-3.6121,990.5695
1.19,-20.7233,-3.7296,990.0311
1.20,-20.8800,-3.7002,989.4927
1.21,-20.8604,-3.6611,989.4438
1.22,-20.8800,-3.7198,990.3346
1.23,-20.7527,-3.7394,990.0507
1.24,-21.0366,-3.7394,990.5597
1.25,-20.9387,-3.6905,989.6689
1.26,-20.8408,-3.6905,989.6493
1.27,-21.0562,-3.6807,989.9919
1.28,-20.9093,-3.7688,990.5206
1.29,-20.8016,-3.8177,990.4031
1.30,-20.7038,-3.5143,989.7374
1.31,-20.8408,-3.9254,989.6689
1.32,-21.0170,-3.7492,989.8941
1.33,-21.0464,-3.7590,990.2465
1.34,-20.9485,-3.4262,990.3541
1.35,-20.9974,-3.6024,989.5906
1.36,-21.0757,-3.6024,989.4536
1.37,-21.0757,-3.6415,989.2480
1.38,-20.8604,-3.4849,989.7179
1.39,-20.9974,-3.3870,990.4325
1.40,-20.8506,-3.8079,989.9724
1.41,-20.8800,-3.8275,989.8647
1.42,-20.7038,-3.7394,989.8060
1.43,-20.9681,-3.5338,990.1388
1.44,-20.9876,-3.6611,990.0898
1.45,-20.8604,-3.8275,990.0507
1.46,-21.0366,-3.6807,989.8843
1.47,-20.8114,-3.6905,990.2465
1.48,-20.8702,-3.6219,990.1094
1.49,-20.9191,-3.6415,990.6478
1.50,-20.7233,-3.7100,990.3835
1.51,-20.8702,-3.9743,989.4829
1.52,-20.8604,-3.9841,989.6298
1.53,-20.9191,-3.7198,989.9919
1.54,-20.7233,-3.5534,990.4618
1.55,-20.7527,-3.6024,990.5010
1.56,-20.7038,-3.6513,989.6983
1.57,-20.6842,-3.7296,989.6200
1.58,-20.8016,-3.6611,990.0605
1.59,-20.8604,-3.8373,990.3639
1.60,-21.0268,-3.8960,990.3150
1.61,-20.6842,-3.7786,989.9332
1.62,-20.8212,-3.5534,989.6298
1.63,-20.7625,-3.5045,990.2269
1.64,-20.7625,-3.7883,990.4814
1.65,-20.7821,-3.6611,990.2660
1.66,-20.6940,-3.6905,990.2367
1.67,-20.7723,-3.7296,990.2563
1.68,-20.9387,-3.5143,989.8549
1.69,-21.1443,-3.8471,989.9724
1.70,-20.7429,-3.9352,990.2758
1.71,-20.9485,-3.7883,990.0507
1.72,-20.9485,-3.7296,989.7668
1.73,-21.0170,-3.9058,989.8941
