#StationCode: 5AF0F
#EventDetectionTime: 2022-12-02T09:12:20.463357
#SamplingRate: 100.0
#NumPoints: 27209
#StartTime: 2022-12-02T09:10:48.387357Z
#pga_x: 0.77 gal
#pga_y: 0.68 gal
#pga_z: 1.84 gal
#pga_H: 1.03 gal
#pga: 2.11 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.9387,-4.0037,990.5695
0.01,-21.0562,-3.8862,990.6478
0.02,-20.8897,-3.8569,990.1486
0.03,-20.5471,-3.8960,990.7261
0.04,-20.6059,-3.9352,990.4129
0.05,-20.8702,-3.7786,990.5303
0.06,-20.9876,-3.6317,990.4912
0.07,-20.8604,-3.9352,990.0703
0.08,-20.9876,-3.8960,990.1877
0.09,-20.5863,-4.1016,990.5010
0.10,-20.5080,-3.7100,990.6282
0.11,-20.6254,-3.7590,990.8240
0.12,-20.8995,-3.9645,990.3346
0.13,-20.7625,-3.7002,990.5303
0.14,-20.7821,-3.6611,990.2171
0.15,-20.5961,-3.8471,990.5401
0.16,-20.5863,-3.8373,990.7065
0.17,-20.7038,-3.8373,990.8044
0.18,-21.0562,-3.7100,990.6282
0.19,-20.8604,-3.6415,990.2660
0.20,-20.8212,-3.7883,990.6870
0.21,-20.9191,-3.6905,990.2758
0.22,-20.8408,-3.5240,990.7849
0.23,-20.7429,-3.8177,991.1177
0.24,-20.6352,-3.8275,990.0898
0.25,-20.7135,-4.1310,990.2660
0.26,-20.8310,-3.7492,990.2465
0.27,-20.5178,-3.8275,990.8338
0.28,-20.6646,-3.7394,990.8044
0.29,-20.6940,-4.0624,990.5401
0.30,-21.0366,-3.7002,990.0409
0.31,-20.5863,-3.8275,990.6772
0.32,-20.8212,-4.0233,990.6772
0.33,-20.7527,-4.1212,990.8632
0.34,-20.6744,-3.8275,991.0002
0.35,-20.6450,-3.8471,990.3444
0.36,-20.8310,-3.9254,990.1192
0.37,-20.6352,-4.1799,990.8240
0.38,-20.7919,-3.9254,990.7946
0.39,-20.6352,-3.7786,990.0800
0.40,-20.6940,-4.0135,990.4422
0.41,-20.1849,-3.9254,990.4031
0.42,-20.5569,-4.1603,990.3444
0.43,-20.9681,-3.9841,990.8338
0.44,-20.6450,-3.7981,990.7555
0.45,-20.6254,-3.8862,990.5401
0.46,-20.7233,-3.9645,990.2465
0.47,-20.6548,-4.1114,990.9121
0.48,-20.8506,-3.9156,990.9806
0.49,-20.8800,-3.9058,990.4129
0.50,-20.9093,-3.8275,990.5891
0.51,-20.6157,-3.7786,990.2660
0.52,-20.7625,-3.8373,990.5108
0.53,-20.8310,-4.0037,990.5695
0.54,-20.6940,-3.8764,990.6772
0.55,-20.7233,-3.8764,990.7946
0.56,-20.4003,-3.8862,990.5206
0.57,-20.4003,-3.8569,990.7555
0.58,-20.3318,-4.0624,990.4814
0.59,-20.6059,-3.9254,990.6870
0.60,-20.8800,-3.8569,990.6380
0.61,-20.9583,-3.7492,990.8142
0.62,-20.5765,-3.8471,990.5597
0.63,-21.0268,-3.6905,990.8436
0.64,-20.9387,-3.9548,990.7555
0.65,-20.6744,-3.8862,990.9611
0.66,-20.5080,-4.0331,990.4129
0.67,-20.7919,-3.9156,990.5695
0.68,-20.7625,-3.8079,991.0687
0.69,-20.8212,-3.8079,990.0703
0.70,-20.5373,-3.6807,990.7065
0.71,-20.6548,-3.8177,989.9528
0.72,-20.5961,-4.0037,990.6576
0.73,-20.4395,-4.0820,990.5499
0.74,-20.6842,-3.8569,990.3541
0.75,-20.4003,-3.7296,990.5108
0.76,-20.4199,-3.9058,990.4520
0.77,-20.6548,-4.0624,990.4031
0.78,-20.7135,-3.9841,990.6576
0.79,-21.0366,-3.9058,990.2758
0.80,-20.4786,-4.0331,990.6184
0.81,-20.5667,-3.6513,990.2073
0.82,-20.8995,-3.8079,990.6184
0.83,-20.9583,-3.5338,990.8142
0.84,-20.9387,-4.0820,990.6282
0.85,-20.6059,-3.7296,990.9317
0.86,-20.9191,-3.8177,989.9626
0.87,-20.9093,-3.8764,989.9822
0.88,-20.9289,-3.9352,990.5891
0.89,-20.8408,-3.8764,990.6282
0.90,-20.8995,-3.8764,990.8827
0.91,-21.0855,-3.7492,990.4618
0.92,-20.6744,-3.7198,990.5891
0.93,-20.8604,-3.8079,990.6478
0.94,-20.6352,-3.9548,990.4912
0.95,-20.8506,-3.4947,990.4912
0.96,-21.1443,-4.0135,990.2171
0.97,-21.0072,-3.9548,990.1682
0.98,-20.8408,-3.8275,990.1290
0.99,-20.6450,-3.7296,990.7261
1.00,-20.4786,-3.7883,991.1764
1.01,-20.8310,-3.8667,990.3346
1.02,-20.8016,-3.8569,990.6478
1.03,-20.9974,-3.8569,990.5206
1.04,-20.6352,-4.1016,990.4814
1.05,-20.8897,-3.8667,990.9904
1.06,-20.6352,-3.7883,990.6184
1.07,-20.8310,-3.7981,990.6087
1.08,-21.0464,-3.7688,990.4814
1.09,-20.8800,-3.7688,990.4422
1.10,-20.7527,-3.7296,990.8338
1.11,-20.5276,-3.8079,990.7946
1.12,-20.8212,-3.9254,990.5793
1.13,-20.4688,-3.7002,990.7065
1.14,-20.8506,-3.8373,990.5303
1.15,-20.8604,-3.8569,990.0409
1.16,-20.7331,-3.7296,990.1584
1.17,-20.8016,-3.9254,990.4129
1.18,-20.7821,-3.7100,990.8044
1.19,-20.8408,-3.9058,990.5108
1.20,-20.6157,-3.7981,990.4618
1.21,-20.4590,-3.6807,990.1094
1.22,-20.8506,-4.0820,990.0703
1.23,-20.7233,-3.8862,990.8632
1.24,-20.6059,-3.5828,990.1388
1.25,-20.9191,-4.0527,990.8827
1.26,-20.8114,-3.8764,990.7946
1.27,-20.8506,-3.6415,990.1486
1.28,-21.0170,-3.8764,990.3248
1.29,-20.7527,-3.8862,990.1192
1.30,-20.6254,-4.0820,990.7359
1.31,-20.6842,-3.7981,990.5499
1.32,-20.8114,-3.9548,990.3346
1.33,-20.8702,-3.6807,989.9430
1.34,-20.6744,-3.9058,990.2269
1.35,-20.8604,-3.8764,990.5597
1.36,-20.6842,-3.8373,990.4422
1.37,-20.7038,-3.9352,990.7163
1.38,-20.9093,-3.9254,990.2954
1.39,-20.8702,-3.9548,990.5108
1.40,-20.8016,-3.7981,990.9023
1.41,-20.5080,-3.8275,990.5499
1.42,-20.4297,-3.7100,990.8044
1.43,-20.4590,-3.8569,990.6674
1.44,-20.3611,-3.5926,990.4422
1.45,-20.7429,-4.0135,990.2660
1.46,-20.7625,-3.7883,990.5206
1.47,-20.4003,-3.6415,990.4618
1.48,-20.7919,-3.7296,990.0507
1.49,-20.6940,-3.9939,990.2563
1.50,-20.8506,-3.8764,990.9121
1.51,-20.9289,-3.8764,990.3052
1.52,-20.4786,-3.7981,990.2073
1.53,-20.7527,-3.7688,991.0002
1.54,-20.7331,-3.8960,990.4716
1.55,-20.8604,-4.1799,990.1877
1.56,-20.3514,-3.7590,990.3737
1.57,-20.6352,-3.7786,990.4129
1.58,-20.8212,-3.8667,990.5597
1.59,-20.4590,-3.7394,990.1877
1.60,-20.5961,-3.7198,990.7261
1.61,-20.9681,-4.1114,990.8925
1.62,-20.8604,-3.9450,990.6772
1.63,-20.6646,-4.0429,990.0800
1.64,-20.6157,-4.0918,990.5793
1.65,-20.5667,-3.9352,990.6772
1.66,-20.8212,-4.0429,990.5108
1.67,-20.6352,-4.0135,990.1192
1.68,-20.7625,-3.7981,990.4716
1.69,-20.7135,-3.8373,990.3639
1.70,-20.6352,-3.7296,990.5206
1.71,-20.9387,-3.7688,990.6184
1.72,-20.8114,-4.1016,990.0800
1.73,-20.7233,-3.8373,990.3444
1.74,-20.9583,-3.7198,990.1779
1.75,-20.9191,-3.7394,990.6184
1.76,-20.7919,-3.8275,990.5206
1.77,-20.6059,-3.7492,990.7555
1.78,-20.7723,-3.8960,990.6576
1.79,-20.8604,-3.8177,990.6282
1.80,-20.8897,-3.8764,990.5303
1.81,-20.6744,-3.7981,990.2758
1.82,-20.8408,-3.7198,990.2758
1.83,-20.6842,-4.0820,991.0002
1.84,-20.4492,-3.5143,990.0115
1.85,-20.6646,-4.0331,990.6870
1.86,-20.9876,-3.7688,989.9038
1.87,-20.7135,-3.8569,989.7962
1.88,-20.4492,-3.7198,990.1682
1.89,-20.7821,-3.7394,990.0703
1.90,-20.6940,-3.5730,990.5695
1.91,-20.8212,-3.5240,990.4227
1.92,-20.7233,-3.6513,990.1975
1.93,-20.6450,-3.6807,990.7163
1.94,-20.5080,-3.8862,990.9806
1.95,-20.8897,-3.8079,990.6087
1.96,-20.6940,-3.6219,990.2073
1.97,-20.8702,-3.8177,990.8730
1.98,-20.8897,-3.9254,991.0687
1.99,-21.1247,-3.8177,990.0507
2.00,-20.6254,-3.8177,990.5695
2.01,-20.8604,-3.7590,990.6870
2.02,-20.7527,-3.9645,990.8730
2.03,-20.5080,-3.5926,990.9513
2.04,-20.6059,-3.8667,990.4716
2.05,-20.5178,-3.7786,990.5303
2.06,-20.6059,-3.9352,990.4422
2.07,-20.7821,-3.8373,990.6870
2.08,-20.8212,-3.7394,990.5401
2.09,-20.8310,-3.8569,990.5793
2.10,-20.5471,-3.9743,990.1584
2.11,-20.7723,-3.8079,990.4031
2.12,-20.8016,-3.9450,990.4325
2.13,-20.7723,-3.9352,990.5499
2.14,-20.9191,-3.9254,990.5891
2.15,-20.6842,-3.8373,990.3444
2.16,-20.6548,-3.8569,990.7457
2.17,-20.7527,-4.0429,990.5206
2.18,-20.6450,-3.9743,990.2367
2.19,-20.6842,-3.8569,990.3541
2.20,-21.1834,-3.7198,990.4520
2.21,-20.9778,-3.8667,990.3639
2.22,-20.7723,-3.8862,990.7946
2.23,-20.8016,-3.8079,990.2660
2.24,-20.8212,-3.8862,990.3541
2.25,-21.1834,-3.8960,990.8730
2.26,-21.0366,-3.8667,990.1779
2.27,-20.9289,-3.6415,990.5891
2.28,-20.7723,-3.7786,990.1388
2.29,-21.0268,-3.8373,990.7946
2.30,-20.7723,-3.9743,990.0507
2.31,-20.6548,-3.8862,990.9023
2.32,-20.8604,-3.7883,990.5891
2.33,-20.8114,-3.8569,990.5989
2.34,-20.5471,-3.6807,990.3150
2.35,-20.7233,-3.9743,990.4912
2.36,-20.6744,-3.9058,990.2367
2.37,-20.8506,-3.8373,990.6576
2.38,-20.6548,-3.7786,990.7946
2.39,-20.5471,-4.0037,989.7766
2.40,-20.8897,-3.8177,990.1192
2.41,-20.8604,-3.7688,990.5695
2.42,-20.6059,-3.9352,990.7065
2.43,-20.8702,-3.9841,990.4227
2.44,-20.7625,-3.9450,990.7261
2.45,-20.7038,-4.1310,990.1290
2.46,-20.7527,-3.9254,990.0115
2.47,-20.7527,-3.8960,990.3052
2.48,-20.7527,-3.7198,990.6087
2.49,-20.5471,-3.8569,990.7751
2.50,-20.7625,-3.6807,990.8142
2.51,-20.7135,-3.8862,990.4716
2.52,-20.8114,-3.9058,990.0996
2.53,-20.8604,-3.9156,990.0507
2.54,-20.6842,-3.7296,989.7766
2.55,-20.6548,-3.8960,990.9513
2.56,-20.8995,-3.9939,990.5793
2.57,-21.0562,-4.0233,990.5695
2.58,-20.8114,-3.5926,990.2171
2.59,-20.7331,-4.0135,990.3248
2.60,-20.2926,-3.7786,990.3835
2.61,-20.7723,-4.2582,990.7653
2.62,-20.7135,-3.9450,990.9513
2.63,-20.8506,-3.8471,990.6282
2.64,-20.7135,-3.5143,990.3737
2.65,-20.8310,-3.5926,990.0703
2.66,-20.6744,-3.9254,990.1094
2.67,-20.8016,-3.9156,990.3444
2.68,-21.2715,-3.7883,990.5695
2.69,-20.8800,-3.9156,989.8157
2.70,-21.0659,-3.6513,990.4814
2.71,-20.8016,-3.8667,990.3835
2.72,-20.7821,-3.8667,991.0394
2.73,-20.6744,-3.7883,990.8044
2.74,-20.6646,-4.0722,990.9904
2.75,-20.8702,-4.0037,990.3444
2.76,-20.9583,-3.8275,990.0115
2.77,-21.0562,-3.8177,990.4325
2.78,-21.0170,-3.7394,990.0703
2.79,-20.7821,-3.9254,990.4422
2.80,-20.8604,-3.7981,990.4031
2.81,-20.7038,-3.9156,990.2856
2.82,-20.6548,-4.0624,990.4325
2.83,-20.7429,-3.8667,990.2171
2.84,-20.6548,-4.1310,990.2856
2.85,-20.9093,-3.8275,990.6576
2.86,-21.0072,-3.6807,990.4325
2.87,-20.9778,-3.7296,990.2269
2.88,-20.7625,-3.6121,990.6870
2.89,-20.9191,-3.7198,990.5793
2.90,-20.8702,-3.9450,990.7555
2.91,-20.8800,-3.9254,990.6968
2.92,-20.8604,-3.8275,990.5010
2.93,-20.8212,-3.7296,990.7359
2.94,-20.8506,-3.5338,991.1177
2.95,-21.0659,-3.7786,990.0996
2.96,-20.6646,-3.7688,990.7359
2.97,-20.8604,-3.9939,990.8436
2.98,-20.7233,-3.8667,990.8044
2.99,-20.7135,-3.5436,989.9430
3.00,-20.6744,-3.4555,990.4814
3.01,-20.7331,-3.7981,990.2856
3.02,-20.9191,-3.9645,990.7163
3.03,-20.8702,-4.0527,991.1862
3.04,-20.8114,-3.8177,990.4129
3.05,-20.8114,-3.8079,990.7751
3.06,-20.8800,-3.8177,990.3150
3.07,-20.8800,-3.7786,990.3444
3.08,-20.8114,-3.9939,990.5499
3.09,-20.6157,-4.0331,990.6087
3.10,-20.7135,-3.8079,990.8632
3.11,-20.9583,-3.8471,990.3933
3.12,-20.7429,-4.2484,990.3639
3.13,-20.6646,-3.8569,990.1682
3.14,-20.7233,-4.3072,990.5793
3.15,-20.8408,-4.0331,991.2645
3.16,-20.6744,-3.8079,990.3346
3.17,-20.7331,-3.8373,990.1094
3.18,-20.6940,-3.7981,990.5010
3.19,-20.8310,-3.9841,990.7065
3.20,-20.7038,-3.7981,990.2856
3.21,-20.8702,-3.9743,990.5010
3.22,-20.8016,-3.7492,990.6968
3.23,-20.6352,-3.9743,990.4031
3.24,-20.8800,-3.9058,990.2954
3.25,-20.6450,-4.0233,991.1764
3.26,-20.3514,-4.0233,990.3541
3.27,-20.9093,-3.8862,990.6184
3.28,-20.8995,-3.7590,990.8044
3.29,-20.7038,-3.8569,990.9708
3.30,-20.7429,-3.7981,990.7751
3.31,-20.8212,-3.7786,989.8549
3.32,-20.4884,-3.5045,990.1388
3.33,-20.4590,-3.7492,990.7653
3.34,-20.8897,-4.0527,990.4520
3.35,-20.8310,-3.8764,990.5108
3.36,-20.4786,-3.7981,990.1682
3.37,-20.7331,-3.8667,990.5891
3.38,-20.6940,-3.8177,990.5108
3.39,-20.5471,-3.9058,990.7555
3.40,-20.7331,-3.7688,990.7849
3.41,-20.6646,-3.8960,990.6968
3.42,-20.7821,-3.6611,990.1682
3.43,-20.5863,-3.6317,990.5695
3.44,-20.7135,-3.7492,990.7261
3.45,-20.7429,-4.0722,990.8534
3.46,-20.8506,-3.9743,990.6576
3.47,-20.7723,-3.7883,990.2465
3.48,-20.7625,-3.7100,990.4814
3.49,-20.8702,-3.8373,990.2465
3.50,-20.9387,-3.9254,990.3835
3.51,-20.8310,-3.5240,990.4618
3.52,-20.7625,-4.0331,990.3150
3.53,-20.6842,-3.9743,990.5401
3.54,-20.8604,-3.8177,990.1486
3.55,-20.6254,-4.0037,990.2073
3.56,-20.8702,-3.8373,990.5010
3.57,-20.9191,-3.9254,990.2856
3.58,-20.8897,-3.8960,990.0311
3.59,-20.6548,-4.0037,990.5108
3.60,-20.7625,-3.7883,990.5989
3.61,-20.8800,-3.9645,989.9234
3.62,-20.6450,-4.0135,990.6968
3.63,-21.0562,-3.9743,990.4227
3.64,-21.1345,-3.8079,990.7946
3.65,-21.0366,-3.7492,990.6772
3.66,-20.7429,-3.9841,990.9023
3.67,-20.6940,-3.8569,989.9626
3.68,-20.5471,-3.5436,990.3933
3.69,-20.5765,-3.9156,990.6968
3.70,-20.5765,-3.8667,990.7555
3.71,-21.1345,-3.9450,990.4716
3.72,-20.8604,-3.7688,989.9136
3.73,-20.7233,-3.6317,990.6674
3.74,-20.6059,-3.8177,990.7457
3.75,-20.7233,-3.8862,991.1079
3.76,-20.7723,-3.9156,990.8142
3.77,-21.0366,-3.8471,990.3737
3.78,-20.6940,-3.8275,990.7653
3.79,-20.6059,-3.8079,990.8240
3.80,-20.7625,-3.6024,990.9708
3.81,-20.6548,-3.8177,990.4912
3.82,-20.9093,-3.8079,990.4325
3.83,-21.0170,-3.7492,990.7065
3.84,-20.9191,-3.6807,990.3835
3.85,-20.8408,-3.6905,990.7555
3.86,-20.8604,-3.7394,990.3346
3.87,-20.7919,-3.6807,990.4618
3.88,-21.0072,-3.8373,990.6576
3.89,-20.6842,-3.8373,990.2856
3.90,-20.8604,-3.7492,990.0996
3.91,-20.6254,-3.7100,990.6772
3.92,-20.9289,-3.8275,990.5695
3.93,-20.7527,-3.9352,990.6968
3.94,-20.8897,-3.8471,990.1975
3.95,-20.9289,-3.8960,990.7163
3.96,-20.6450,-4.0820,990.5108
3.97,-20.7331,-3.7296,990.9611
3.98,-20.9974,-3.6513,990.7261
3.99,-20.9974,-3.7492,990.5303
4.00,-21.1247,-3.9156,990.5695
4.01,-20.8114,-3.9841,990.0507
4.02,-20.7723,-3.7786,990.3150
4.03,-20.8506,-3.8764,990.3248
4.04,-20.8897,-3.6415,990.4912
4.05,-21.0268,-3.7198,991.0100
4.06,-20.8506,-4.0722,990.3541
4.07,-20.8897,-3.7786,990.2660
4.08,-21.0072,-3.9058,990.6478
4.09,-20.8506,-3.6807,990.5303
4.10,-21.0170,-3.8373,990.8044
4.11,-21.0953,-3.6415,990.9708
4.12,-21.2519,-4.0233,990.3737
4.13,-20.9191,-4.0331,990.3346
4.14,-20.8310,-3.8862,990.1584
4.15,-20.8702,-3.7786,990.7653
4.16,-20.9191,-3.7688,990.6380
4.17,-20.5863,-3.6024,990.8925
4.18,-20.8702,-3.7002,990.2073
4.19,-20.6254,-3.7786,990.1975
4.20,-21.0464,-3.9450,990.7457
4.21,-20.8212,-3.8275,990.3933
4.22,-20.8604,-3.8275,990.8730
4.23,-20.8995,-3.7883,990.6380
4.24,-20.6548,-3.9254,990.5401
4.25,-20.7821,-3.8471,990.1290
4.26,-20.5863,-3.7296,990.2758
4.27,-20.7429,-3.9939,990.8338
4.28,-20.8506,-3.8177,990.7653
4.29,-20.6548,-4.0135,990.7359
4.30,-21.0072,-3.8471,990.5010
4.31,-20.9289,-3.7590,990.3248
4.32,-20.8702,-3.7688,990.8730
4.33,-20.7429,-3.7883,990.5206
4.34,-20.8408,-3.9058,990.5989
4.35,-20.6842,-3.7981,990.9806
4.36,-20.7429,-3.9352,990.4129
4.37,-20.6940,-3.5045,990.2758
4.38,-20.7233,-3.6709,990.0311
4.39,-20.9289,-3.5730,990.2269
4.40,-20.7821,-3.6415,990.6674
4.41,-20.9583,-4.1408,990.7751
4.42,-21.0366,-3.6513,990.3052
4.43,-20.8995,-3.8569,990.2073
4.44,-20.9191,-3.7492,990.0703
4.45,-20.7919,-3.9254,990.6772
4.46,-20.8995,-3.7394,990.7946
4.47,-20.7821,-3.5045,990.4912
4.48,-20.7038,-3.5436,990.4031
4.49,-20.4884,-3.7002,990.3052
4.50,-20.8114,-4.0037,990.3444
4.51,-20.8506,-3.6513,990.0996
4.52,-20.8897,-3.9548,990.5695
4.53,-20.9485,-3.8373,990.7751
4.54,-20.8114,-3.9254,990.1584
4.55,-20.5863,-3.7296,990.1584
4.56,-20.8897,-3.9743,989.8353
4.57,-20.8310,-3.8960,990.9023
4.58,-20.8702,-3.7590,990.3737
4.59,-20.6352,-3.8177,990.4520
4.60,-20.6940,-3.9058,990.4129
4.61,-20.8897,-3.4947,990.2171
4.62,-20.8604,-3.8569,990.5597
4.63,-20.6254,-3.8764,990.7163
4.64,-20.9093,-3.6807,990.3835
4.65,-20.9093,-3.7394,989.8255
4.66,-20.7723,-3.8471,990.2171
4.67,-20.8310,-3.8177,990.4814
4.68,-21.0170,-3.9548,990.4814
4.69,-20.8995,-4.0624,990.5695
4.70,-21.0464,-3.7296,990.6674
4.71,-21.0072,-3.7492,990.5695
4.72,-21.0953,-3.7786,990.2563
4.73,-20.7233,-3.6905,990.4031
4.74,-20.9583,-3.7492,990.6087
4.75,-20.7527,-3.8960,990.3541
4.76,-20.7038,-3.7394,990.5793
4.77,-20.9583,-3.4555,990.7261
4.78,-20.8408,-3.5436,990.5793
4.79,-20.7723,-3.7002,990.3052
4.80,-21.0757,-3.7198,989.9822
4.81,-20.8897,-3.7883,989.9626
4.82,-21.0268,-3.8079,990.5206
4.83,-20.8702,-3.7394,990.7261
4.84,-21.1149,-4.0429,990.3150
4.85,-20.9974,-3.7981,990.1682
4.86,-20.7919,-3.7002,990.0311
4.87,-20.7331,-3.8079,990.4716
4.88,-21.0562,-3.6905,990.6772
4.89,-20.8506,-3.6709,990.4716
4.90,-20.6940,-3.7198,990.3541
4.91,-20.5178,-3.9352,990.0311
4.92,-20.7527,-3.7883,990.2758
4.93,-20.7527,-3.6709,990.5989
4.94,-20.6352,-3.5240,990.7163
4.95,-20.4884,-3.8275,990.7555
4.96,-20.3220,-3.8177,990.5401
4.97,-20.8016,-3.9743,990.1682
4.98,-20.9681,-3.8471,990.1877
4.99,-20.7233,-3.9939,990.5010
5.00,-20.8016,-3.7296,990.4031
5.01,-20.7429,-3.7296,990.1290
5.02,-20.6842,-3.8079,990.5010
5.03,-20.8800,-3.8177,990.5793
5.04,-20.6842,-3.7883,990.4912
5.05,-20.8212,-3.7296,990.5108
5.06,-20.6450,-3.6415,990.3933
5.07,-20.9387,-3.7492,990.5597
5.08,-21.0170,-3.9254,990.5793
5.09,-20.6157,-3.6121,990.2660
5.10,-20.8604,-3.6611,990.6087
5.11,-20.8310,-3.5240,990.7261
5.12,-20.7723,-3.8079,990.5695
5.13,-20.9093,-3.9841,990.4814
5.14,-20.8408,-3.8569,990.6772
5.15,-21.0170,-3.9352,990.3444
5.16,-20.8212,-3.8764,990.5499
5.17,-20.8897,-3.8764,990.8142
5.18,-20.9289,-3.6611,990.6968
5.19,-20.9583,-3.9352,990.3737
5.20,-20.8408,-3.9743,990.3639
5.21,-20.6352,-3.8862,990.4031
5.22,-20.7331,-3.9743,990.0996
5.23,-20.8408,-3.7883,991.0590
5.24,-20.7429,-3.9939,991.1373
5.25,-20.9387,-3.7100,990.7457
5.26,-21.1247,-3.5730,990.1975
5.27,-21.1736,-4.0722,990.3052
5.28,-20.8016,-3.8569,990.5206
5.29,-20.8702,-3.9352,990.7457
5.30,-20.6157,-3.8667,990.7163
5.31,-20.7723,-3.8373,990.1975
5.32,-20.8702,-3.8275,990.2171
5.33,-20.8016,-3.7688,990.5206
5.34,-20.8408,-3.8471,990.2954
5.35,-21.1149,-3.9156,990.6380
5.36,-20.9876,-3.6513,990.2465
5.37,-20.7723,-3.8471,990.4912
5.38,-21.0170,-3.8373,989.8843
5.39,-20.7527,-3.8862,990.7065
5.40,-21.0659,-3.7296,990.6968
5.41,-20.7919,-3.6219,990.7359
5.42,-21.1051,-3.9156,990.8730
5.43,-20.9974,-3.8275,990.8240
5.44,-21.0268,-4.0527,990.5010
5.45,-21.2324,-3.7883,990.7163
5.46,-20.8995,-3.9058,990.4912
5.47,-20.5961,-3.8960,990.5108
5.48,-21.0562,-3.7590,991.1177
5.49,-21.0855,-3.5240,991.3526
5.50,-20.7429,-3.8862,990.9513
5.51,-20.8702,-3.8275,990.0311
5.52,-20.8897,-3.7590,990.1192
5.53,-20.8408,-3.7590,991.1275
5.54,-21.0072,-3.9743,990.7555
5.55,-20.7625,-3.7590,990.9023
5.56,-20.8310,-3.9841,990.5401
5.57,-20.9876,-4.1310,989.9234
5.58,-20.8310,-3.8764,990.3346
5.59,-20.6157,-3.9352,990.8632
5.60,-20.7821,-3.7394,991.1079
5.61,-20.8114,-3.7981,990.0800
5.62,-20.8995,-3.7296,990.3639
5.63,-20.8897,-3.8079,990.3346
5.64,-20.8408,-3.8862,990.8240
5.65,-20.6450,-3.7394,990.8730
5.66,-21.0366,-3.8177,990.4520
5.67,-20.7527,-4.1701,990.3346
5.68,-20.8800,-3.7002,990.6282
5.69,-20.8702,-3.8275,990.0703
5.70,-20.7625,-3.9548,990.2465
5.71,-20.6157,-3.9254,990.4325
5.72,-20.6646,-3.7296,990.5891
5.73,-20.7331,-3.9939,990.5303
5.74,-20.7821,-3.9645,990.7555
5.75,-20.8408,-4.0624,990.8044
5.76,-20.7625,-3.6513,990.1975
5.77,-20.4590,-4.1310,990.2563
5.78,-20.9191,-3.8569,990.1975
5.79,-20.8114,-3.9058,990.3737
5.80,-20.8604,-4.0820,990.2758
5.81,-20.8604,-4.1701,989.9626
5.82,-20.8114,-3.9548,990.5206
5.83,-20.6646,-3.8667,990.3639
5.84,-20.6842,-3.8960,990.7751
5.85,-20.8995,-4.0037,990.7359
5.86,-20.7331,-3.5436,990.1094
5.87,-20.7331,-3.5730,990.2660
5.88,-20.7527,-3.9058,990.2563
5.89,-20.6744,-3.7296,990.7457
5.90,-20.8702,-3.8079,990.6282
5.91,-20.8604,-3.7883,990.4618
5.92,-20.9387,-3.6219,990.4325
5.93,-20.7135,-3.7100,989.9136
5.94,-20.8800,-3.7590,990.3541
5.95,-20.7429,-3.9645,990.7653
5.96,-20.9191,-3.9254,990.1682
5.97,-20.7821,-3.7688,990.6184
5.98,-20.7625,-3.5534,990.3737
5.99,-20.9681,-3.6611,990.6576
6.00,-20.7723,-3.7786,990.6087
6.01,-20.5178,-3.7198,990.7555
6.02,-20.8310,-3.8862,990.5499
6.03,-21.0953,-3.5534,990.1388
6.04,-20.6254,-3.8569,991.0981
6.05,-21.0170,-3.9939,990.9219
6.06,-20.7331,-3.9450,990.4422
6.07,-20.9093,-3.9254,990.5108
6.08,-20.6059,-3.9841,990.1290
6.09,-20.8995,-4.0429,990.7751
6.10,-20.8800,-4.1212,990.4618
6.11,-20.6940,-3.9743,990.6282
6.12,-20.7527,-3.5926,990.4618
6.13,-20.5961,-3.7883,990.7946
6.14,-21.1051,-4.0527,990.0898
6.15,-21.0855,-3.8960,990.4520
6.16,-20.9583,-3.9743,990.4716
6.17,-20.5765,-3.9156,989.8745
6.18,-20.9387,-3.8862,990.5499
6.19,-20.8800,-3.6611,990.3639
6.20,-20.7038,-3.7394,991.0492
6.21,-20.7919,-3.9548,990.4031
6.22,-20.9583,-3.8177,990.2563
6.23,-21.0464,-3.8177,990.6674
6.24,-20.8604,-3.7883,990.1975
