#StationCode: 5AE28
#EventDetectionTime: 2022-12-02T10:21:03.490758
#SamplingRate: 100.0
#NumPoints: 27135
#StartTime: 2022-12-02T10:19:32.150758Z
#pga_x: 0.65 gal
#pga_y: 0.61 gal
#pga_z: 1.36 gal
#pga_H: 0.89 gal
#pga: 1.63 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.3142,14.7618,974.6036
0.01,-38.3631,15.0066,974.0652
0.02,-38.4023,14.6541,973.6835
0.03,-38.3142,14.8891,973.8401
0.04,-38.4414,14.7814,974.0554
0.05,-38.1184,14.7227,973.9575
0.06,-38.4512,14.7814,973.6932
0.07,-38.2848,14.6444,973.7030
0.08,-38.1184,14.8108,973.7813
0.09,-38.2457,14.5073,974.5057
0.10,-38.0890,14.8597,974.2806
0.11,-38.0792,14.5465,974.0946
0.12,-38.2555,14.8891,973.9771
0.13,-38.2359,14.7422,973.9478
0.14,-38.3533,14.5856,973.9575
0.15,-38.0988,14.6052,974.0554
0.16,-38.0988,14.6737,974.0457
0.17,-38.4121,14.4975,974.1533
0.18,-38.3338,14.6541,973.6149
0.19,-38.1869,14.4192,974.0359
0.20,-38.2065,14.8597,974.3002
0.21,-38.3240,14.8793,973.8988
0.22,-38.4121,14.9185,974.1925
0.23,-38.1086,14.6248,973.6835
0.24,-38.3533,14.7422,974.3197
0.25,-38.3925,14.8597,974.2219
0.26,-38.5100,14.4779,973.9478
0.27,-38.3925,14.7618,974.0457
0.28,-38.1869,15.0261,973.9673
0.29,-38.0988,14.9380,973.6051
0.30,-38.2946,14.6737,974.1827
0.31,-38.2750,14.8108,973.5856
0.32,-38.4219,14.8206,973.5170
0.33,-37.9422,14.5954,973.8401
0.34,-38.5100,14.7031,973.7324
0.35,-38.3729,14.8499,973.7911
0.36,-38.0695,14.4779,974.0163
0.37,-38.0890,14.7618,974.1631
0.38,-38.0988,14.8206,973.9771
0.39,-38.2750,14.7227,973.7716
0.40,-38.0890,14.7129,974.2316
0.41,-38.0597,14.8010,974.0554
0.42,-38.1967,14.6933,974.3002
0.43,-38.3338,14.7520,973.7520
0.44,-38.1380,14.5465,973.9869
0.45,-38.3142,14.9185,974.0457
0.46,-38.4806,14.6933,973.8890
0.47,-38.0890,14.6248,974.0261
0.48,-38.3925,14.9282,974.0163
0.49,-38.4121,14.5367,973.7324
0.50,-38.2359,14.6346,973.7520
0.51,-37.9520,14.6933,974.2512
0.52,-38.4708,14.6150,973.4681
0.53,-38.3338,14.8010,973.5268
0.54,-38.3436,14.7422,974.1044
0.55,-38.4219,14.6150,973.8890
0.56,-38.3925,14.8010,973.5268
0.57,-38.5981,15.0163,973.8792
0.58,-38.4904,15.0457,973.5856
0.59,-38.1380,14.8206,974.1142
0.60,-38.0890,14.5563,973.5170
0.61,-38.3925,14.6444,973.3996
0.62,-38.5198,14.5171,973.9380
0.63,-38.2457,15.0457,973.7324
0.64,-38.2457,14.7912,974.0065
0.65,-38.2065,14.6444,973.7813
0.66,-38.1673,14.8108,974.2414
0.67,-38.2065,14.8597,974.4176
0.68,-38.2261,14.5465,973.9575
0.69,-38.0009,14.8597,973.8401
0.70,-38.0107,14.6346,973.7324
0.71,-38.2457,14.8304,974.2414
0.72,-38.2652,14.6150,973.6051
0.73,-38.4806,14.6639,973.5856
0.74,-38.1184,14.5563,974.2806
0.75,-38.2946,14.4877,974.1729
0.76,-38.4023,14.6835,974.1142
0.77,-38.5687,14.8695,974.4372
0.78,-38.6079,14.7716,973.9869
0.79,-38.3338,14.6541,973.6443
0.80,-38.4023,14.7618,973.9771
0.81,-38.3142,14.5758,973.6247
0.82,-38.3240,14.6248,973.6932
0.83,-38.1576,14.8989,973.9869
0.84,-38.1380,14.8108,973.8792
0.85,-38.3044,14.6639,973.9478
0.86,-38.1673,14.5954,973.5954
0.87,-38.1184,14.7520,974.0457
0.88,-38.2848,14.8989,973.5660
0.89,-38.6079,14.8989,973.7226
0.90,-38.4512,14.8304,973.5562
0.91,-38.5393,14.8206,973.8890
0.92,-38.3240,14.7814,973.7911
0.93,-38.2750,15.0163,973.6247
0.94,-38.3729,14.9185,973.7324
0.95,-38.2457,14.9282,973.9967
0.96,-38.5981,14.7129,973.6737
0.97,-38.3631,14.9478,973.6345
0.98,-38.2359,15.0163,973.8890
0.99,-38.2555,14.7520,974.2316
1.00,-38.3925,14.8793,973.7324
1.01,-38.4317,14.5954,974.0848
1.02,-38.5002,15.0849,974.3491
1.03,-38.3533,14.8108,973.4779
1.04,-38.3827,14.7912,974.0946
1.05,-38.5883,14.5954,974.5351
