#StationCode: 5AE28
#EventDetectionTime: 2022-12-02T09:01:59.021933
#SamplingRate: 100.0
#NumPoints: 27150
#StartTime: 2022-12-02T09:00:27.530933Z
#pga_x: 0.68 gal
#pga_y: 0.72 gal
#pga_z: 1.34 gal
#pga_H: 0.99 gal
#pga: 1.67 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.3533,15.0653,974.4078
0.01,-38.3240,14.7422,973.8890
0.02,-38.0499,14.7325,973.9967
0.03,-37.8933,14.7031,974.2219
0.04,-38.3533,14.5465,974.0457
0.05,-38.3533,14.6150,974.1827
0.06,-38.1869,14.6444,974.1729
0.07,-38.3533,14.6933,974.1240
0.08,-38.2750,14.8597,974.3393
0.09,-38.3925,14.8206,974.5351
0.10,-38.2750,14.9380,974.1533
0.11,-38.1478,14.6541,973.9478
0.12,-38.6079,14.7129,974.4372
0.13,-38.3436,14.9772,973.7324
0.14,-38.3338,14.8793,973.7324
0.15,-38.3925,14.7618,974.5057
0.16,-38.2065,14.9576,974.0065
0.17,-38.2848,15.0359,974.1044
0.18,-38.2555,14.6835,973.7813
0.19,-37.9128,14.6639,974.2414
0.20,-38.2065,14.8108,973.8107
0.21,-38.3044,14.8695,974.1142
0.22,-38.5002,14.8010,973.9086
0.23,-38.2163,14.9282,974.1044
0.24,-38.2457,14.6248,974.1240
0.25,-38.3925,15.1142,973.8401
0.26,-38.2652,14.7618,973.9380
0.27,-38.1478,14.7031,974.1827
0.28,-38.1673,14.6346,973.7324
0.29,-38.6079,14.8597,974.4764
0.30,-38.3044,14.7422,974.2316
0.31,-38.5491,14.8695,974.1044
0.32,-38.3925,14.5856,974.1827
0.33,-38.2652,14.7912,973.8499
0.34,-38.4317,14.6541,974.3393
0.35,-38.2065,14.8304,973.9184
0.36,-38.1673,15.0359,974.5155
0.37,-38.3338,14.9185,974.3002
0.38,-38.3240,14.8989,974.1142
0.39,-38.0303,14.8206,973.9380
0.40,-38.4512,14.8304,973.8401
0.41,-38.2261,14.6933,974.7505
0.42,-38.2359,14.9087,974.2414
0.43,-38.5589,14.8304,974.0750
0.44,-38.1673,14.9380,974.2316
0.45,-38.0792,15.0261,974.6819
0.46,-38.1673,15.0555,973.9673
0.47,-38.3827,14.8401,974.0457
0.48,-38.1869,14.9185,973.8694
0.49,-38.1869,15.0457,974.3197
0.50,-38.0205,15.0849,973.7422
0.51,-38.1771,14.6737,974.2121
0.52,-38.1282,15.0163,974.3883
0.53,-38.2946,14.6444,974.4470
0.54,-38.2457,14.7618,973.8792
0.55,-38.0597,14.5954,974.1631
0.56,-38.1673,14.9576,973.8303
0.57,-38.1380,14.8989,973.7813
0.58,-38.3729,14.8891,974.5155
0.59,-38.2946,14.9674,974.1435
0.60,-38.0792,14.6541,973.8499
0.61,-38.2163,14.8010,974.1435
0.62,-38.0890,14.7325,974.0848
0.63,-38.0792,14.8793,974.4959
0.64,-38.1086,14.7227,974.1729
0.65,-38.1869,14.7129,974.0163
0.66,-38.2555,14.7814,974.1729
0.67,-38.4023,14.9282,974.0261
0.68,-38.1967,15.0066,975.0148
0.69,-38.2555,14.7814,974.4372
0.70,-38.3925,14.7716,974.2121
0.71,-38.1576,15.0163,973.8890
0.72,-38.3925,14.8010,974.5840
0.73,-38.2848,14.7912,974.2219
0.74,-38.3436,14.7912,974.0359
0.75,-38.3240,14.8108,973.9967
0.76,-38.4317,14.9282,974.5155
0.77,-38.5785,14.6737,973.6247
0.78,-38.3729,14.7422,974.0261
0.79,-38.1282,15.0066,973.7422
0.80,-38.1184,14.5073,973.8988
0.81,-38.0499,14.7912,973.9184
0.82,-38.1673,14.8499,974.3491
0.83,-38.1576,14.9087,973.8597
0.84,-38.3142,14.9576,974.0359
0.85,-38.2848,14.7912,974.4666
0.86,-38.3044,14.7227,974.1533
0.87,-38.3827,14.5367,974.3197
0.88,-38.5002,14.7912,974.3100
0.89,-38.3631,14.9087,973.8792
0.90,-38.3338,14.7520,973.7716
0.91,-38.2065,14.8989,974.0163
0.92,-38.3044,14.9968,973.8303
0.93,-38.2359,14.7031,974.0946
0.94,-38.2457,15.0457,973.9575
0.95,-38.3142,14.8108,973.4877
0.96,-38.1478,14.9870,974.1533
0.97,-38.2946,14.8401,974.0261
0.98,-38.2457,14.8793,974.2121
0.99,-38.2750,14.6444,973.7520
1.00,-38.5100,14.8010,973.7422
1.01,-37.9618,14.8108,973.5268
1.02,-38.2261,14.7814,973.6737
1.03,-38.1086,14.7031,974.1827
1.04,-38.1282,14.7520,974.0359
1.05,-38.0695,14.8597,973.8401
1.06,-38.3142,14.8695,974.0848
1.07,-38.0890,14.9674,973.8597
1.08,-38.3142,14.9478,974.2610
1.09,-38.3631,14.8989,973.9380
1.10,-38.0695,14.6737,973.7813
1.11,-38.1380,14.6737,973.7911
1.12,-38.1869,14.8989,973.5366
1.13,-38.2848,14.8401,974.1044
1.14,-38.3044,14.8206,973.8694
1.15,-38.4219,14.8793,973.7422
1.16,-38.1478,14.9282,973.8303
1.17,-38.0401,14.7227,974.0359
1.18,-38.3338,14.8499,974.6036
1.19,-38.0401,14.8108,974.2904
1.20,-38.1282,14.6052,974.1925
1.21,-38.1869,14.7227,974.2023
1.22,-38.0890,15.0163,974.0163
1.23,-38.2261,14.7912,974.2023
1.24,-38.3631,14.6150,973.9380
1.25,-38.0303,15.0066,974.0261
1.26,-38.1184,14.8206,974.0554
1.27,-38.2065,14.9380,974.1631
1.28,-37.9716,14.7716,974.1435
1.29,-38.3044,14.7716,973.3702
1.30,-37.9520,14.7325,974.0750
1.31,-38.0597,14.6248,974.0750
1.32,-38.5589,14.7520,973.9086
1.33,-37.8835,14.7716,973.8009
1.34,-38.1771,14.5758,974.0457
1.35,-38.1869,14.8695,973.7520
1.36,-38.0988,14.7129,974.2610
1.37,-38.1673,14.7716,974.0065
1.38,-38.2848,14.5856,974.3002
1.39,-38.1184,14.6933,974.1729
1.40,-38.3044,14.7814,973.9869
1.41,-38.2946,14.7129,973.9575
1.42,-38.2848,14.8695,973.9478
1.43,-38.3142,14.7814,973.6443
1.44,-38.4023,14.9087,974.1142
1.45,-38.1869,14.6933,974.2512
1.46,-38.3827,14.3898,973.9967
1.47,-38.1086,14.8695,974.3393
1.48,-38.2946,14.8597,974.2414
1.49,-38.3338,14.8597,973.5758
1.50,-38.1869,14.7716,974.3589
1.51,-38.0695,14.7031,973.8303
1.52,-38.1380,14.5465,973.8401
1.53,-38.1478,14.7618,974.1142
1.54,-38.2359,14.6835,973.6932
1.55,-38.1184,14.9185,974.1142
1.56,-38.1771,14.7129,973.4877
1.57,-38.1967,14.6541,974.3002
1.58,-37.9226,14.8108,974.4372
1.59,-38.0499,14.9282,973.8303
1.60,-38.2750,14.8108,974.0457
1.61,-38.4219,14.8793,973.3996
1.62,-38.4219,14.7031,973.9478
1.63,-38.4806,15.0066,974.3687
1.64,-38.2652,14.8597,974.1338
1.65,-38.1869,14.6835,974.4764
1.66,-38.3925,14.7422,974.1435
1.67,-38.2065,14.9087,974.0261
1.68,-38.4904,14.7227,974.2414
