#StationCode: 5AE28
#EventDetectionTime: 2022-12-02T00:11:32.011827
#SamplingRate: 100.0
#NumPoints: 27236
#StartTime: 2022-12-02T00:09:59.663827Z
#pga_x: 0.62 gal
#pga_y: 0.58 gal
#pga_z: 1.36 gal
#pga_H: 0.85 gal
#pga: 1.60 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.3142,14.9674,974.0554
0.01,-38.5981,14.9478,973.5856
0.02,-38.8526,15.1730,973.2234
0.03,-38.6372,15.1632,973.6149
0.04,-38.6372,15.2709,973.5464
0.05,-38.6764,15.0066,974.0359
0.06,-38.6470,15.0849,974.1827
0.07,-38.6568,15.1925,973.2723
0.08,-38.6862,14.8989,973.2136
0.09,-38.6176,14.8989,973.4094
0.10,-38.4414,14.8108,973.3800
0.11,-38.3631,15.0457,973.5464
0.12,-38.3631,15.0555,973.3311
0.13,-38.2555,15.0163,973.2234
0.14,-38.4121,15.0163,973.0961
0.15,-38.5491,14.8891,973.7520
0.16,-38.3240,14.8401,973.3800
0.17,-38.1771,15.2317,973.0863
0.18,-38.4219,14.9087,973.2234
0.19,-38.5883,15.2709,973.8205
0.20,-38.7938,15.0066,973.7911
0.21,-38.3631,14.9576,973.5562
0.22,-38.7155,14.7814,973.1451
0.23,-38.3925,14.9968,973.4583
0.24,-38.5589,15.0163,973.5562
0.25,-38.4121,15.2023,973.5856
0.26,-38.5883,15.1534,974.2121
0.27,-38.5589,14.9576,973.6932
0.28,-38.5002,14.9576,973.1842
0.29,-38.4219,15.1044,973.5660
0.30,-38.3436,15.0066,973.6737
0.31,-38.5491,14.9576,973.0765
0.32,-38.6862,14.9380,973.4289
0.33,-38.4512,14.9282,973.8401
0.34,-38.4121,15.1044,973.6443
0.35,-38.5295,14.9282,973.7128
0.36,-38.5589,14.8989,974.0652
0.37,-38.6079,15.4079,973.4387
0.38,-38.9603,14.9674,973.7716
0.39,-38.6470,15.0653,973.6737
0.40,-38.5589,15.1436,973.9282
0.41,-38.8134,15.0653,973.8890
