#StationCode: 5AE28
#EventDetectionTime: 2022-12-02T06:16:43.202298
#SamplingRate: 100.0
#NumPoints: 27141
#StartTime: 2022-12-02T06:15:11.806298Z
#pga_x: 0.64 gal
#pga_y: 0.61 gal
#pga_z: 1.52 gal
#pga_H: 0.88 gal
#pga: 1.76 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.2946,14.7031,974.4372
0.01,-37.9520,15.0066,973.8401
0.02,-38.3240,14.9380,973.8009
0.03,-38.3044,14.6541,973.8401
0.04,-38.2750,14.6444,973.8988
0.05,-38.4121,14.8989,974.2806
0.06,-38.2652,14.9870,973.7520
0.07,-38.2555,14.8206,974.4470
0.08,-38.4023,14.9282,974.6232
0.09,-38.3436,15.0066,974.1142
0.10,-38.1673,14.7912,974.0261
0.11,-38.2848,15.1240,974.0065
0.12,-38.0303,14.8989,974.0359
0.13,-38.1967,15.0359,973.9282
0.14,-38.4708,14.8010,974.3883
0.15,-38.6079,14.6248,974.3589
0.16,-38.4610,14.7129,973.7324
0.17,-38.2359,14.8695,974.0359
0.18,-38.5491,14.7031,974.3197
0.19,-38.2946,14.7031,973.8597
0.20,-38.0792,14.7422,973.9967
0.21,-38.2652,14.8793,974.1631
0.22,-38.4512,14.7227,973.8988
0.23,-38.3533,14.8989,974.3687
0.24,-38.5393,14.6541,973.9967
0.25,-38.1869,14.8401,974.2708
0.26,-37.9911,14.6052,974.6526
0.27,-38.1576,15.0653,973.8890
0.28,-38.3827,14.9380,974.3491
0.29,-38.5100,14.7325,974.0163
0.30,-38.3533,14.6639,973.9673
0.31,-38.6274,14.9772,974.2414
0.32,-37.9911,14.7422,973.7324
0.33,-38.0792,14.8304,973.7618
0.34,-38.4023,14.7814,974.0261
0.35,-37.9324,14.7129,973.8499
0.36,-38.1967,14.7422,973.8694
0.37,-38.2848,14.8695,973.9771
0.38,-38.2652,14.9380,974.3589
0.39,-38.2457,15.0163,974.2023
0.40,-38.4219,14.8793,973.8694
0.41,-38.2848,14.9185,973.9086
0.42,-38.0988,14.8206,973.8499
0.43,-38.3631,14.5758,974.2023
0.44,-38.2065,14.8499,973.9575
0.45,-38.1869,14.8499,974.3100
0.46,-38.2261,14.7227,974.4862
0.47,-38.3925,14.8695,973.9282
0.48,-38.4121,14.8108,974.1044
0.49,-38.1869,14.8989,973.5268
0.50,-38.3631,14.7422,973.8107
0.51,-38.3925,14.8989,973.9380
0.52,-38.2848,14.8793,973.6932
0.53,-38.3631,14.6933,973.6639
0.54,-38.4708,14.8499,973.7716
0.55,-38.3240,14.6639,974.1631
0.56,-38.3044,14.8010,974.2610
0.57,-38.5883,14.7716,974.3197
0.58,-38.4708,14.7912,973.7030
0.59,-38.5589,15.0163,974.1631
0.60,-38.5393,14.6444,973.7716
0.61,-38.4121,15.0653,973.7324
0.62,-38.2359,14.7912,974.0457
0.63,-38.5100,14.7422,974.6428
0.64,-38.5198,14.6737,974.0261
0.65,-38.2555,14.8108,974.0652
0.66,-38.4904,14.9870,974.1729
0.67,-38.4904,14.8695,973.8107
0.68,-38.1576,14.8989,974.0946
0.69,-38.2946,14.7618,974.6917
0.70,-38.3142,14.9870,973.9575
0.71,-38.3533,14.7716,974.1338
0.72,-38.3827,14.9185,973.9869
0.73,-38.3338,14.8695,974.4568
0.74,-38.4219,14.7814,973.8401
0.75,-38.4023,14.9478,973.9673
0.76,-38.3925,14.6933,974.3687
0.77,-38.3240,15.2219,974.4568
0.78,-38.2261,14.9380,973.5660
0.79,-38.3044,14.6835,974.1827
0.80,-38.3142,14.7325,974.3295
0.81,-38.5198,14.7031,974.2121
0.82,-38.4414,14.8108,974.4372
0.83,-38.3533,14.8401,973.7422
0.84,-38.5393,14.7031,973.5073
0.85,-38.4317,14.6444,974.4470
0.86,-38.6372,14.6150,973.9673
0.87,-38.4708,14.6737,973.3996
0.88,-38.3533,14.8597,974.0946
0.89,-38.3925,14.8989,973.9575
0.90,-38.3338,14.8010,974.0848
0.91,-38.2555,14.9380,973.8107
0.92,-38.2359,14.8108,974.1142
0.93,-38.4414,14.8304,974.2512
0.94,-38.2750,14.7325,973.9575
0.95,-38.4512,14.9380,973.9869
0.96,-38.4219,14.8304,973.9478
0.97,-38.5100,14.7520,974.0359
0.98,-38.3436,14.9087,973.9771
0.99,-38.3631,14.5465,973.7128
1.00,-38.0695,14.7618,973.6345
1.01,-38.2261,14.7618,974.1827
