#StationCode: 5AE28
#EventDetectionTime: 2022-12-02T04:30:51.754040
#SamplingRate: 100.0
#NumPoints: 27029
#StartTime: 2022-12-02T04:29:21.471040Z
#pga_x: 0.65 gal
#pga_y: 0.65 gal
#pga_z: 2.36 gal
#pga_H: 0.92 gal
#pga: 2.53 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.2065,14.6248,973.9869
0.01,-38.0597,14.8891,974.3491
0.02,-38.1673,14.9576,973.9184
0.03,-38.1967,14.7129,973.9967
0.04,-37.9422,14.8304,973.7911
0.05,-38.0695,14.6150,973.6051
0.06,-38.1184,14.9282,974.0554
0.07,-37.9520,14.8793,973.8597
0.08,-38.3044,14.7325,973.6345
0.09,-38.3827,14.5465,973.5464
0.10,-38.0107,14.5367,973.8499
0.11,-38.2163,14.8891,973.7618
0.12,-37.9226,14.9087,973.9967
0.13,-38.0988,14.6835,974.1044
0.14,-38.1576,14.9772,973.8499
0.15,-37.9030,14.4192,973.8303
0.16,-38.2261,14.9870,974.0261
0.17,-38.3533,14.8206,974.2414
0.18,-38.3436,14.7325,973.6932
0.19,-38.1869,14.7716,974.0946
0.20,-37.9911,15.2023,973.5268
0.21,-37.9911,14.4290,974.2610
0.22,-38.0890,15.0066,973.9184
0.23,-38.1869,14.5269,973.7128
0.24,-37.8149,14.7227,973.7618
0.25,-38.0303,14.6541,973.5856
0.26,-38.2065,14.4584,973.9869
0.27,-38.1869,14.7520,973.6051
0.28,-38.3925,14.8989,974.1142
0.29,-38.2065,14.4779,973.7716
0.30,-38.1380,14.8304,973.7520
0.31,-38.3827,14.6737,973.9869
0.32,-37.9618,14.8108,973.9380
0.33,-38.0499,14.6737,973.8890
0.34,-38.0009,14.5856,973.4192
0.35,-37.9128,14.7618,973.6737
0.36,-38.1380,14.5073,974.2414
0.37,-37.9911,14.9087,973.9771
0.38,-38.1282,15.0457,974.2414
0.39,-38.0597,14.8108,973.6443
0.40,-38.0009,14.5856,973.4877
0.41,-38.0597,14.6444,973.9282
0.42,-38.2946,14.6835,973.9380
0.43,-38.2555,14.7129,973.8499
0.44,-38.3338,14.6737,973.8792
0.45,-38.3533,14.5465,974.1533
0.46,-38.0499,14.8304,973.7324
0.47,-37.9716,14.8499,973.7813
0.48,-37.9422,14.8108,973.7324
0.49,-38.1869,14.4486,973.8597
0.50,-38.2261,14.3017,973.8792
0.51,-38.0107,14.4094,973.7716
0.52,-38.0695,14.5171,973.8792
0.53,-38.2261,14.6150,973.7030
0.54,-37.9911,14.8010,974.0457
0.55,-38.1869,14.8401,974.0065
0.56,-38.2359,14.4584,974.0652
0.57,-38.1380,14.6150,973.9282
0.58,-38.0303,14.8108,973.7520
0.59,-38.3436,14.5563,973.6345
0.60,-38.1673,14.6835,973.7911
0.61,-38.2359,14.6639,973.9282
0.62,-37.8737,14.8597,973.6051
0.63,-38.0695,14.9185,973.7520
0.64,-38.0205,14.7716,973.6051
0.65,-38.0401,14.6346,973.9086
0.66,-38.3338,14.9870,973.9771
0.67,-37.8835,14.6639,974.0457
0.68,-38.1869,14.5660,974.3687
0.69,-38.1184,14.5269,973.8107
0.70,-37.9911,14.9282,973.6835
0.71,-38.1771,14.7520,973.8499
0.72,-37.9814,14.7716,974.3100
0.73,-38.2555,14.5758,974.0848
0.74,-37.8052,14.5954,974.3197
0.75,-37.9520,14.5660,973.8694
0.76,-38.2065,14.5856,974.0457
0.77,-38.2652,14.7912,974.0065
0.78,-38.1478,14.7422,974.0457
0.79,-38.1282,14.9478,974.0652
0.80,-38.2457,14.9772,973.8792
0.81,-38.1967,14.7618,974.2708
0.82,-38.0792,14.8695,973.6443
0.83,-38.1086,14.9185,974.3002
0.84,-38.1086,14.9576,973.9478
0.85,-38.1771,14.8499,973.9771
0.86,-38.1967,14.8793,974.1142
0.87,-38.1869,14.5856,974.1435
0.88,-38.1771,14.6541,973.8499
0.89,-38.3436,14.8597,973.9184
0.90,-38.2555,14.8206,973.8792
0.91,-38.3338,15.0359,974.0359
0.92,-37.8541,14.8597,973.6247
0.93,-38.2163,14.4094,974.0163
0.94,-38.2946,14.5073,973.9771
0.95,-38.0597,14.6541,973.5856
0.96,-38.2163,14.8597,974.0163
0.97,-38.2555,15.0359,974.1142
0.98,-38.1869,14.6150,973.7226
0.99,-38.2750,14.8010,973.6932
1.00,-37.9618,15.0163,973.7813
1.01,-38.2359,14.9870,974.0848
1.02,-38.5393,14.7422,973.9282
1.03,-38.1967,14.6737,973.7618
1.04,-38.1869,14.4486,973.9771
1.05,-38.1282,14.7129,973.8792
1.06,-38.3827,14.9087,974.1338
1.07,-38.0303,14.8206,974.3785
1.08,-38.5295,14.8499,973.9771
1.09,-38.1086,14.6346,974.2414
1.10,-38.3533,14.4779,974.1631
1.11,-38.2457,14.7912,973.9771
1.12,-38.2065,14.8304,973.8303
1.13,-38.3925,14.7618,973.9380
1.14,-38.3533,14.6835,973.7813
1.15,-38.1184,14.7129,974.1142
1.16,-38.0792,14.7716,973.7422
1.17,-38.3631,14.5563,973.8988
1.18,-38.3729,14.5758,974.0457
1.19,-38.4023,14.9087,974.0750
1.20,-38.2065,14.9674,974.0457
1.21,-38.1086,14.8695,974.0261
1.22,-38.5981,14.7325,974.2414
1.23,-38.2457,14.7031,974.3687
1.24,-38.1380,14.9772,974.4862
1.25,-38.3240,14.8010,974.3785
1.26,-38.4904,14.9478,974.0848
1.27,-38.5002,14.8304,974.0359
1.28,-38.1282,14.7716,973.9184
1.29,-38.3240,14.8108,973.6247
1.30,-38.2750,14.6639,973.8107
1.31,-38.0890,15.0555,974.0359
1.32,-38.0792,14.6835,973.9184
1.33,-38.1869,14.8401,973.7520
1.34,-38.1771,14.5073,974.2708
1.35,-38.2065,14.8010,973.8890
1.36,-37.9911,14.3213,974.2414
1.37,-38.1086,14.5171,974.1631
1.38,-38.3338,14.4975,973.4681
1.39,-38.1282,14.7129,974.0359
1.40,-38.0695,14.8108,974.4372
1.41,-38.2261,14.4682,974.3589
1.42,-38.1282,14.9282,974.1142
1.43,-38.3729,14.7520,973.9869
1.44,-38.0499,14.7618,973.9869
1.45,-38.0205,14.7422,973.9967
1.46,-38.2750,14.6346,974.3295
1.47,-38.0695,14.7912,974.0457
1.48,-38.0009,14.9772,974.1925
1.49,-37.8737,14.9478,974.3393
1.50,-38.3240,14.8401,974.2316
1.51,-38.4219,14.6444,974.4078
1.52,-38.3142,14.7618,974.0065
1.53,-38.0890,14.7325,973.8890
1.54,-38.2457,14.7912,974.1435
1.55,-38.0303,14.3996,973.3213
1.56,-37.9618,14.6541,973.8009
1.57,-38.1869,14.8793,974.1338
1.58,-37.8933,14.7129,974.3197
1.59,-37.8933,14.6150,973.9771
1.60,-38.1576,15.0947,973.9380
1.61,-38.1771,15.0163,974.4764
1.62,-38.1282,14.9282,974.3197
1.63,-38.3729,14.8989,974.1827
1.64,-38.2946,14.4584,973.9282
1.65,-38.0205,14.5269,973.6541
1.66,-37.7073,14.8597,973.5464
1.67,-38.0107,14.9478,974.0750
1.68,-38.3631,14.8597,974.1729
1.69,-38.3533,14.7814,974.0652
1.70,-38.3436,14.9772,973.8988
1.71,-38.1086,14.8793,973.7324
1.72,-38.3142,14.8401,973.8890
1.73,-38.1869,14.7814,973.7911
1.74,-37.9324,14.9380,973.8499
1.75,-38.2065,14.7520,973.4779
1.76,-38.3240,14.7716,974.0652
1.77,-38.2848,14.7227,974.0359
1.78,-38.1184,14.7031,973.7226
1.79,-38.5981,14.7422,974.2121
1.80,-38.1869,15.0457,974.0750
1.81,-38.1086,14.6933,973.9380
1.82,-38.1869,14.9870,973.9869
1.83,-38.2261,14.7520,974.0848
1.84,-38.0792,14.7912,974.1533
1.85,-38.2065,14.8206,974.0946
1.86,-38.2163,14.6737,974.0750
1.87,-38.5002,14.8597,974.0457
1.88,-38.0303,14.9576,973.8499
1.89,-37.9911,15.1436,973.8009
1.90,-38.1869,14.6346,973.6541
1.91,-38.1967,14.6933,973.8694
1.92,-38.1673,14.8597,974.0848
1.93,-38.2065,14.8401,974.0750
1.94,-38.2261,14.7031,973.8597
1.95,-38.0988,14.8499,973.7422
1.96,-38.1869,15.0261,973.8988
1.97,-38.2163,14.9282,973.9282
1.98,-38.1380,14.8010,974.0652
1.99,-38.5100,14.9185,974.0652
2.00,-38.3729,14.8597,974.2414
2.01,-38.1967,14.7716,974.0946
2.02,-38.0107,14.9478,974.1925
2.03,-38.1967,14.7716,973.4975
2.04,-38.2555,15.0555,974.2316
2.05,-37.9911,14.8304,973.8107
2.06,-38.1282,14.7227,974.0652
2.07,-38.0009,14.8401,974.2806
2.08,-38.1576,14.9380,973.5856
2.09,-38.3436,14.8695,973.7324
2.10,-38.0695,14.6150,973.9184
2.11,-38.1380,14.8989,973.9086
2.12,-38.0695,14.6444,973.4975
2.13,-38.3631,14.6444,973.9086
2.14,-38.3631,14.6052,974.2414
2.15,-38.2457,14.7325,974.0065
2.16,-38.3142,14.7325,973.7716
2.17,-38.3240,14.8206,973.4387
2.18,-38.2065,14.7129,974.1338
2.19,-38.3142,14.9870,974.0457
2.20,-38.0890,14.6835,973.5660
2.21,-38.0205,14.8010,974.4666
2.22,-38.0205,15.0066,973.8988
2.23,-38.1282,14.9087,974.1142
2.24,-38.1967,14.9282,974.2904
2.25,-38.3925,14.8793,973.9380
2.26,-37.9520,14.8499,973.8401
2.27,-38.4317,14.8597,973.1842
2.28,-38.2163,14.6639,973.5856
2.29,-38.1282,14.8108,973.8107
2.30,-38.1184,15.0457,973.7226
2.31,-38.6079,14.7129,973.6345
2.32,-37.9814,14.9380,973.5562
2.33,-38.2457,14.8597,973.6639
2.34,-38.2359,14.7814,973.4387
2.35,-38.1869,14.8695,974.0163
2.36,-38.1869,14.8206,973.6051
2.37,-38.3044,14.5171,973.8009
2.38,-38.2359,14.6835,974.2414
2.39,-38.1869,14.8989,974.2414
2.40,-38.3240,14.7325,973.8401
2.41,-38.3436,14.9380,973.8499
2.42,-38.1086,14.7814,973.7520
2.43,-37.9422,14.8010,973.7618
2.44,-38.3925,14.7129,974.0359
2.45,-38.3925,14.6150,973.9575
2.46,-38.2750,14.7716,974.5547
2.47,-37.9520,14.5073,973.6639
2.48,-38.2555,14.8793,973.9184
2.49,-38.0303,14.8891,973.8401
2.50,-38.2065,15.1730,974.4078
2.51,-38.1380,14.8108,973.7226
2.52,-38.1184,14.8891,973.5464
2.53,-38.2652,14.8206,973.7911
2.54,-38.2163,14.8304,974.2512
2.55,-38.4317,14.6835,973.8597
2.56,-37.9030,14.9185,973.9771
2.57,-38.5883,14.7618,974.0261
2.58,-38.2848,14.7814,973.6443
2.59,-38.2848,14.6346,974.1925
2.60,-38.1478,14.7814,973.9380
2.61,-37.9226,14.6150,974.1729
2.62,-38.4806,14.6150,973.4583
2.63,-38.2555,14.9087,974.1142
2.64,-38.2163,14.8597,974.1533
2.65,-38.0597,14.8206,973.9086
2.66,-38.2457,14.9282,974.0554
2.67,-38.0988,14.5465,973.9184
2.68,-38.1673,14.8793,973.9575
2.69,-37.9226,14.9185,974.8190
2.70,-38.1282,14.6737,974.2316
2.71,-38.1967,14.7716,974.0065
2.72,-38.2163,14.7031,974.1827
2.73,-38.1478,14.7912,973.5856
2.74,-38.0401,15.0261,973.9673
2.75,-37.8737,14.9185,973.9380
2.76,-38.0988,14.9772,974.2414
2.77,-38.2065,14.8108,973.3408
2.78,-38.3044,14.6444,974.3197
2.79,-38.3436,14.8891,974.0554
2.80,-38.1967,14.7716,973.9967
2.81,-38.2750,14.8108,974.0946
2.82,-38.0792,14.6737,973.2625
2.83,-38.0303,14.4975,973.9478
2.84,-38.3338,15.0066,974.0261
2.85,-38.0988,14.9870,974.0359
2.86,-38.1478,14.8499,973.9869
2.87,-38.1380,14.9087,974.4176
2.88,-38.1869,14.8695,973.6149
2.89,-38.2359,14.7520,973.9771
2.90,-38.0205,14.6248,973.7716
2.91,-38.0303,14.8499,973.8401
2.92,-37.8541,15.0261,973.9869
2.93,-38.2359,14.7618,973.6149
2.94,-38.1086,14.6639,973.9478
2.95,-37.9324,14.6248,974.0359
2.96,-38.0107,14.8597,973.7128
2.97,-38.2555,14.6835,973.7520
2.98,-38.1282,14.8597,973.7128
2.99,-38.0303,15.0261,974.0652
3.00,-37.9422,14.6639,974.4470
3.01,-38.3631,15.2023,973.9869
3.02,-38.3240,14.8793,973.8988
3.03,-38.1282,15.0066,973.9184
3.04,-38.0499,14.8010,974.1338
3.05,-38.1478,14.8793,974.4470
3.06,-38.0695,14.7716,973.9869
3.07,-38.0988,14.6933,973.7128
3.08,-38.1576,14.3996,973.7813
3.09,-38.0107,14.7716,973.8303
3.10,-37.9520,14.7814,973.7618
3.11,-38.1771,14.5660,974.1827
3.12,-38.0597,14.4975,973.9771
3.13,-38.1869,14.6933,973.8694
3.14,-38.2359,14.7716,974.1240
3.15,-38.1576,14.5563,974.1338
3.16,-38.1673,14.9478,973.8988
3.17,-38.0792,14.8401,974.2414
3.18,-38.2652,14.8989,973.9771
3.19,-38.2163,14.7618,974.2316
3.20,-38.3631,14.7422,973.8890
3.21,-38.3240,14.5660,974.4470
3.22,-38.2359,14.9772,974.2414
3.23,-38.2652,14.8108,974.1338
3.24,-38.0792,14.9380,973.8988
3.25,-38.1282,14.5465,974.1338
3.26,-38.1673,14.5465,973.6443
3.27,-38.4414,14.9087,973.9478
3.28,-38.2065,14.8793,973.8890
3.29,-38.4219,14.6150,974.1827
3.30,-38.3044,15.0261,974.1142
3.31,-37.9422,14.8499,973.9673
3.32,-38.1184,14.6933,974.2414
3.33,-38.1967,14.5269,974.0652
3.34,-38.3925,14.5856,973.8303
3.35,-38.1771,14.8401,973.8890
3.36,-38.0988,14.9087,974.2219
3.37,-38.5589,14.8793,974.0457
3.38,-38.1282,14.7129,974.1533
3.39,-38.0205,14.6835,973.8499
3.40,-38.1967,14.4388,973.5073
3.41,-38.3338,14.6150,973.8694
3.42,-38.4904,14.7422,973.5366
3.43,-38.2457,14.9282,973.6541
3.44,-38.0597,14.7422,973.8401
3.45,-38.0107,14.5171,973.8499
3.46,-38.1673,14.6541,973.9086
3.47,-38.0792,14.5563,973.5464
3.48,-38.0890,14.5758,973.8499
3.49,-37.8149,14.7227,974.0457
3.50,-38.0695,14.7129,973.8694
3.51,-38.0499,14.8891,974.1435
3.52,-38.0695,14.8989,973.8890
3.53,-38.1086,14.5465,973.8499
3.54,-38.2359,14.6150,974.0163
3.55,-38.0205,14.7227,973.7520
3.56,-38.1380,14.7422,973.4877
3.57,-37.9911,14.6150,973.9673
3.58,-38.2652,14.6737,973.9575
3.59,-38.1967,14.9380,973.5073
3.60,-38.0303,15.0457,973.8694
3.61,-37.9520,14.9087,973.9673
3.62,-38.1380,15.0261,973.6835
3.63,-38.0792,15.1044,973.6639
3.64,-38.2555,14.8401,974.2414
3.65,-38.5687,14.7716,973.9478
3.66,-38.4317,14.7814,974.0652
3.67,-38.3436,14.8891,973.9967
3.68,-38.2065,14.6835,973.9575
3.69,-37.8443,14.6052,974.0554
3.70,-37.9324,14.8499,973.9086
3.71,-37.9324,15.0457,973.8205
3.72,-37.9911,14.6639,973.8009
3.73,-38.0401,14.7031,974.0065
3.74,-38.0890,14.8695,973.4387
3.75,-38.2457,14.6835,973.8597
3.76,-38.1967,14.3213,973.7030
3.77,-38.2359,14.6933,973.4094
3.78,-38.3436,14.8108,973.8792
3.79,-38.0401,14.8108,973.9771
3.80,-38.2848,14.6639,973.6443
3.81,-38.2163,14.6835,973.8205
3.82,-38.4414,15.0163,973.9478
3.83,-38.3240,14.6346,974.0652
3.84,-38.0792,14.6541,973.8499
3.85,-38.2750,14.8108,973.6345
3.86,-38.2261,14.7227,974.0652
3.87,-38.3631,14.4388,973.7911
3.88,-38.1576,14.5954,974.2219
3.89,-38.0401,14.7520,974.0946
3.90,-38.1380,14.4094,973.8988
3.91,-38.2163,14.8891,973.8988
3.92,-38.3925,14.8108,973.9575
3.93,-38.2946,14.5563,973.8890
3.94,-38.2457,14.9870,973.7226
3.95,-38.2457,14.9282,973.8499
3.96,-38.2261,14.5563,973.9771
3.97,-38.2359,14.7129,974.3785
3.98,-38.1086,14.6835,973.7911
3.99,-38.2848,14.8010,974.3491
4.00,-37.9716,14.6737,974.2904
4.01,-38.2750,14.7814,973.7422
4.02,-38.3436,15.0163,974.0457
4.03,-38.4806,14.9282,973.8694
4.04,-37.9814,14.6541,974.6134
4.05,-38.0792,14.9870,974.0163
4.06,-38.2652,15.1044,973.7716
4.07,-38.3436,14.7227,974.1729
4.08,-38.2750,14.5367,974.3785
4.09,-38.2946,14.6541,974.4959
4.10,-38.2750,14.6835,973.9380
4.11,-38.2750,14.9380,974.0359
4.12,-38.0107,14.8108,974.0946
4.13,-38.0988,14.9380,973.8890
4.14,-38.2848,14.5269,974.0359
4.15,-38.2652,14.5171,973.7422
4.16,-38.1869,14.6150,973.8107
4.17,-37.9520,14.8989,973.9967
4.18,-38.1673,14.6346,973.4289
4.19,-38.0792,14.8010,974.2023
4.20,-37.8443,14.8499,973.8401
4.21,-38.2261,14.7129,974.1142
4.22,-38.0009,14.5367,974.1240
4.23,-38.2946,14.7031,974.0261
4.24,-37.8541,14.6639,974.1142
4.25,-37.9226,14.9380,974.0750
4.26,-38.1673,14.6737,974.2121
4.27,-38.1184,14.6150,973.7911
4.28,-38.1967,14.5073,973.5268
4.29,-37.9618,14.7814,974.0359
4.30,-38.3827,14.7325,973.7226
4.31,-38.1673,14.9772,974.1729
4.32,-38.0401,14.7129,973.8009
4.33,-38.3338,14.7716,973.6051
4.34,-38.1576,14.8597,973.8009
4.35,-38.0988,14.6639,974.2904
4.36,-38.0499,14.8304,973.9086
4.37,-38.1771,14.9478,974.0652
4.38,-38.0499,14.8108,974.0848
4.39,-38.2555,14.8108,973.7716
4.40,-38.4023,14.8108,973.6345
