#StationCode: 5AF0F
#EventDetectionTime: 2022-12-02T04:04:35.521900
#SamplingRate: 100.0
#NumPoints: 27049
#StartTime: 2022-12-02T04:03:05.044346Z
#pga_x: 0.62 gal
#pga_y: 0.63 gal
#pga_z: 5.09 gal
#pga_H: 0.88 gal
#pga: 5.16 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.0659,-3.6709,990.3737
0.01,-20.7429,-3.5143,990.8632
0.02,-20.9289,-3.5730,990.3346
0.03,-20.8212,-3.6611,990.0213
0.04,-20.8604,-3.8471,990.5793
0.05,-20.8604,-3.6513,990.0311
0.06,-20.8800,-3.4555,990.0507
0.07,-20.5569,-3.5045,990.0800
0.08,-20.6157,-3.6024,990.0605
0.09,-20.9387,-3.7002,990.8925
0.10,-20.8506,-3.5926,990.3737
0.11,-20.8604,-3.7883,990.3444
0.12,-20.7429,-3.5240,990.0213
0.13,-20.6646,-3.4555,989.8255
0.14,-20.6254,-3.8471,990.2954
0.15,-20.6646,-3.5143,990.1192
0.16,-20.7527,-3.8960,990.4129
0.17,-20.6842,-3.5240,991.0296
0.18,-20.8310,-3.5534,990.3248
0.19,-20.9583,-3.7492,990.1975
0.20,-20.7038,-3.5143,989.7962
0.21,-20.9289,-3.9743,990.3835
0.22,-21.0464,-3.6317,990.1094
0.23,-20.6254,-3.7002,990.0311
0.24,-20.7135,-3.9548,989.8647
0.25,-20.8408,-3.7002,990.1682
0.26,-20.5471,-3.7590,990.1388
0.27,-21.0659,-3.6513,990.4325
0.28,-20.6254,-3.7296,990.3737
0.29,-20.7331,-3.6415,990.5695
0.30,-20.6352,-3.5926,990.4422
0.31,-20.5373,-3.6415,990.1877
0.32,-20.8310,-3.9058,990.3150
0.33,-20.7527,-3.4457,990.7065
0.34,-21.0562,-4.0429,990.6870
0.35,-20.6157,-3.4947,989.7668
0.36,-20.4688,-3.9058,990.3737
0.37,-20.9485,-4.1114,989.8353
0.38,-20.7429,-3.7981,990.6087
0.39,-20.4786,-3.6219,990.5891
0.40,-20.8800,-3.9352,990.2465
0.41,-20.9583,-3.5338,990.3639
0.42,-20.5276,-3.7198,989.9136
0.43,-20.6157,-3.7394,989.7276
0.44,-20.6450,-3.8960,989.8745
0.45,-20.6548,-4.1310,989.4438
0.46,-20.8408,-3.8960,989.8451
0.47,-20.8800,-3.6121,989.9822
0.48,-20.6842,-3.6317,989.9626
0.49,-20.6352,-3.6807,990.3737
0.50,-20.8604,-3.8275,990.3639
0.51,-20.4884,-3.8569,990.2073
0.52,-20.7429,-3.6611,990.2856
0.53,-20.3416,-3.8764,990.4716
0.54,-20.8114,-3.7394,990.3444
0.55,-20.7233,-3.9939,990.2367
0.56,-20.5667,-4.0429,990.0800
0.57,-20.8506,-4.1701,990.1779
0.58,-20.7135,-3.6121,990.7457
0.59,-20.7233,-3.6709,990.5695
0.60,-20.6646,-3.8177,990.6087
0.61,-20.8212,-3.7786,989.9136
0.62,-20.6157,-3.9058,989.9430
0.63,-20.7135,-3.9352,990.0605
0.64,-20.8604,-3.8275,990.3639
0.65,-20.8506,-3.8764,990.1975
0.66,-20.8212,-3.6807,990.3444
0.67,-20.3807,-4.1016,990.7261
0.68,-20.8506,-3.9645,990.3737
0.69,-20.7527,-4.0429,990.1682
0.70,-21.0072,-4.0135,990.2954
0.71,-20.7527,-3.8764,990.1192
0.72,-20.9876,-3.8764,990.4227
0.73,-20.7135,-3.7688,990.1486
0.74,-20.9191,-3.7786,990.3248
0.75,-20.6548,-3.6709,989.8843
0.76,-20.8604,-3.6611,990.1877
0.77,-20.7723,-3.7198,990.0898
0.78,-20.6157,-3.8471,990.4520
0.79,-20.4590,-3.6024,990.3248
0.80,-20.6842,-3.8569,989.9528
0.81,-20.8604,-3.9254,989.9234
0.82,-20.9093,-3.7883,990.3248
0.83,-20.8897,-3.4457,990.1877
0.84,-20.9289,-3.6219,990.3639
0.85,-20.6744,-3.6905,989.5612
0.86,-20.4982,-3.9156,989.7081
0.87,-20.6940,-3.6709,990.5793
0.88,-20.7233,-3.6513,990.0311
0.89,-20.9681,-3.7100,990.3150
0.90,-20.6548,-3.5926,990.5793
0.91,-20.4884,-3.7883,990.0213
0.92,-20.7527,-3.8471,990.3248
0.93,-20.7429,-3.8764,990.2563
0.94,-20.8212,-4.1310,989.5906
0.95,-21.0953,-3.8373,989.8353
0.96,-20.9681,-3.9058,990.1877
0.97,-20.6352,-3.6317,990.2367
0.98,-20.5471,-3.8079,990.4227
0.99,-20.9681,-3.7394,990.4031
1.00,-20.9485,-3.6219,990.0703
1.01,-20.9485,-3.7002,990.0605
1.02,-20.8506,-3.7394,990.3248
1.03,-20.8016,-3.5730,990.6282
1.04,-20.7821,-3.9058,990.8240
1.05,-20.7331,-3.8177,990.1584
1.06,-20.9681,-3.6611,989.8647
1.07,-20.9093,-4.0722,989.9724
1.08,-20.7625,-3.7786,990.8632
1.09,-20.7919,-3.7296,990.2171
1.10,-20.7625,-3.7394,990.1486
1.11,-20.8310,-3.7688,989.9332
1.12,-20.8995,-3.7198,990.2856
1.13,-20.6450,-3.7786,990.2758
1.14,-20.7919,-3.7296,990.4422
1.15,-20.6157,-3.8275,990.5597
1.16,-20.7625,-3.7688,990.1388
1.17,-20.3122,-3.6317,990.6772
1.18,-20.6548,-3.8960,989.9038
1.19,-20.7429,-3.6219,989.9234
1.20,-21.0072,-3.6611,990.3248
1.21,-20.7429,-3.7981,989.9528
1.22,-20.8506,-3.9939,990.3737
1.23,-21.1345,-3.5436,989.9822
1.24,-20.8212,-3.5240,990.3639
1.25,-20.8310,-3.9352,989.8060
1.26,-20.9093,-3.8471,990.0703
1.27,-20.9093,-3.8275,990.3150
1.28,-20.6157,-3.5632,990.3150
1.29,-20.5765,-3.8177,990.3150
1.30,-20.8897,-3.7296,990.2856
1.31,-20.8604,-3.6024,989.9626
1.32,-20.8506,-3.2597,990.2171
1.33,-20.6254,-3.4262,990.0703
1.34,-20.5178,-3.5240,989.9626
1.35,-20.7527,-3.5632,990.3835
1.36,-20.5961,-3.4555,990.2367
1.37,-20.8604,-3.5632,990.3933
1.38,-20.7135,-3.6121,990.3737
1.39,-20.6646,-3.6513,990.4129
1.40,-20.7723,-3.6611,990.1779
1.41,-20.7038,-3.7394,990.3541
1.42,-20.6548,-3.8373,989.7668
1.43,-20.5667,-3.3968,989.8941
1.44,-20.4786,-3.6807,990.2073
1.45,-20.5765,-3.6121,989.9332
1.46,-20.5569,-3.5632,990.1094
