#StationCode: 5AE28
#EventDetectionTime: 2022-12-02T10:06:38.105693
#SamplingRate: 100.0
#NumPoints: 27118
#StartTime: 2022-12-02T10:05:06.933693Z
#pga_x: 0.77 gal
#pga_y: 0.63 gal
#pga_z: 1.49 gal
#pga_H: 0.99 gal
#pga: 1.80 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.3827,14.5465,974.0163
0.01,-38.3338,14.8695,974.0457
0.02,-38.3240,15.0163,974.3002
0.03,-38.0303,14.7325,974.4470
0.04,-38.4512,14.8597,974.1729
0.05,-38.3925,14.8695,973.8988
0.06,-38.3729,14.9282,974.1925
0.07,-38.4121,14.9674,974.4176
0.08,-38.2065,15.1534,973.8009
0.09,-38.4317,14.8989,974.3687
0.10,-38.2163,14.7227,974.1925
0.11,-38.3533,14.7227,973.9869
0.12,-38.3925,15.0163,974.2121
0.13,-38.5491,14.9185,974.1925
0.14,-38.3533,14.9087,974.2708
0.15,-38.4317,14.8206,973.8890
0.16,-38.7841,14.8206,973.3702
0.17,-38.4806,14.8010,974.1435
0.18,-38.3240,15.0163,974.1338
0.19,-38.6372,15.0751,973.8205
0.20,-38.6079,14.7520,974.2316
0.21,-38.5491,14.8499,974.0652
0.22,-38.5002,14.8891,973.9575
0.23,-38.2457,15.1534,973.9086
0.24,-38.3044,15.0261,973.7422
0.25,-38.3925,14.7618,974.0848
0.26,-38.5589,14.7325,973.7716
0.27,-38.2261,15.0163,973.9478
0.28,-38.2946,14.7325,974.0163
0.29,-38.4904,14.9282,973.5268
0.30,-38.3925,14.8401,974.1435
0.31,-38.4414,14.8891,973.9380
0.32,-38.2946,14.7814,974.1533
0.33,-38.2261,14.8108,973.8890
0.34,-38.5589,14.6639,973.9282
0.35,-38.1673,14.7325,974.2023
0.36,-38.3044,14.9380,973.7813
0.37,-38.3631,14.8010,974.1044
0.38,-38.2946,14.7814,973.8890
0.39,-38.3338,14.8401,973.9282
0.40,-38.6568,14.8989,973.7618
0.41,-38.4317,15.0163,973.9184
0.42,-38.2457,14.6346,974.0848
0.43,-38.5295,14.8695,973.8107
0.44,-38.5883,14.7325,973.9869
0.45,-38.4023,14.8695,973.8792
0.46,-38.1869,14.8597,973.8205
0.47,-38.3142,14.8989,974.0261
0.48,-38.1380,14.7031,973.6051
0.49,-38.3436,14.9772,974.0652
0.50,-38.5491,14.6737,974.1533
0.51,-38.4512,14.6541,973.8890
0.52,-38.4317,15.1632,974.0359
0.53,-38.5198,14.5856,973.9086
0.54,-38.0597,14.8010,974.1631
0.55,-38.6176,14.5954,973.7324
0.56,-38.5687,15.0653,974.0750
0.57,-38.4219,14.9087,974.0848
0.58,-38.2946,14.9674,973.8890
0.59,-38.1673,15.0555,973.6443
0.60,-38.3729,14.9087,974.3295
0.61,-38.2946,14.6150,973.9869
0.62,-38.3827,14.7618,973.8792
0.63,-38.3925,14.9282,974.3589
0.64,-38.4414,14.6835,973.7422
0.65,-38.3925,14.8108,973.8401
