2013-02-20 -999 1.0064137e-1 -999 8.56643394e-2 -999 8.56134892e-2
2013-02-21 -999 9.03897956e-2 -999 8.92135426e-2 -999 8.83180946e-2
2013-02-22 -999 1.0194886e-1 -999 7.70457536e-2 -999 7.73681477e-2
2013-02-23 -999 1.0458103e-1 -999 8.65303725e-2 -999 8.16485807e-2
2013-02-24 -999 1.164145e-1 -999 1.1292582e-1 -999 1.1200473e-1
2013-02-25 -999 1.3155085e-1 -999 1.2431539e-1 -999 1.2368491e-1
2013-02-26 -999 1.4540274e-1 -999 1.3564067e-1 -999 1.340514e-1
2013-02-27 -999 1.2577118e-1 -999 1.2012412e-1 -999 1.1856062e-1
2013-02-28 -999 1.0705115e-1 -999 9.67119932e-2 -999 9.53645781e-2
2013-03-01 -999 9.76997167e-2 -999 7.73118883e-2 -999 7.38643631e-2
2013-03-02 -999 8.10332522e-2 -999 6.97837099e-2 -999 6.84913695e-2
2013-03-03 -999 8.00320208e-2 -999 6.86094314e-2 -999 6.70928732e-2
2013-03-04 -999 9.34865177e-2 -999 7.67528638e-2 -999 7.5498797e-2
2013-03-05 -999 1.171224e-1 -999 1.0044315e-1 -999 9.83379856e-2
2013-03-06 -999 1.1631203e-1 -999 1.0293408e-1 -999 1.0036256e-1
2013-03-07 -999 1.4120404e-1 -999 1.1362786e-1 -999 1.1034705e-1
2013-03-13 -999 9.79396999e-2 -999 9.44396406e-2 -999 9.48682204e-2
2013-03-14 -999 8.68546292e-2 -999 8.2212016e-2 -999 8.27405527e-2
2013-03-15 -999 9.16445628e-2 -999 8.08426887e-2 -999 7.85266906e-2
2013-03-16 -999 1.3040274e-1 -999 1.0119452e-1 -999 8.7859787e-2
2013-03-17 -999 1.46027e-1 -999 1.0265851e-1 -999 9.62872654e-2
2013-03-18 -999 1.4191759e-1 -999 1.0114125e-1 -999 6.3846238e-2
2013-03-19 -999 1.2860958e-1 -999 1.0298011e-1 -999 9.76799279e-2
2013-03-20 -999 1.362384e-1 -999 1.1401895e-1 -999 1.1347064e-1
2013-03-21 -999 1.2550309e-1 -999 1.1640147e-1 -999 1.1412044e-1
2013-03-22 -999 1.1569418e-1 -999 1.0231245e-1 -999 1.0191019e-1
2013-03-23 -999 1.0245033e-1 -999 8.30309018e-2 -999 8.21522772e-2
2013-03-24 -999 1.1971986e-1 -999 8.51157159e-2 -999 4.94182482e-2
2013-03-25 -999 1.0594574e-1 -999 7.34115094e-2 -999 6.87908903e-2
2013-03-26 -999 9.76759791e-2 -999 9.27083418e-2 -999 5.47968894e-2
2013-03-27 -999 1.1266556e-1 -999 1.0765734e-1 -999 1.074928e-1
2013-03-28 -999 1.2562962e-1 -999 1.1171456e-1 -999 1.1012902e-1
2013-03-29 -999 1.147556e-1 -999 1.1113952e-1 -999 6.76815212e-2
2013-03-30 -999 1.0924789e-1 -999 1.0116855e-1 -999 1.007875e-1
2013-03-31 -999 1.2131444e-1 -999 9.73213613e-2 -999 9.63591486e-2
2013-04-01 -999 1.1260612e-1 -999 8.57149139e-2 -999 8.02970603e-2
2013-04-02 -999 1.0578326e-1 -999 8.19337592e-2 -999 7.67702982e-2
2013-04-03 -999 1.1751512e-1 -999 6.47670254e-2 -999 5.74136637e-2
2013-04-04 -999 1.2351391e-1 -999 8.67883787e-2 -999 8.40132982e-2
2013-04-05 -999 1.1631373e-1 -999 7.58180544e-2 -999 7.8148298e-2
2013-04-06 -999 1.1085809e-1 -999 7.51922876e-2 -999 7.41317049e-2
2013-04-07 -999 9.23195705e-2 -999 7.87671506e-2 -999 7.85624832e-2
2013-04-08 -999 8.96991342e-2 -999 8.0243893e-2 -999 8.05246532e-2
2013-04-09 -999 7.46014044e-2 -999 7.5166136e-2 -999 7.29266107e-2
2013-04-10 -999 7.18338713e-2 -999 7.20206425e-2 -999 7.16870278e-2
2013-04-11 -999 7.36783966e-2 -999 5.22993915e-2 -999 5.17992377e-2
2013-04-12 -999 9.35609117e-2 -999 6.87194988e-2 -999 6.74732029e-2
2013-04-13 -999 1.1384674e-1 -999 1.0549939e-1 -999 1.0424011e-1
2013-04-14 -999 1.4592507e-1 -999 1.1313345e-1 -999 1.1034679e-1
2013-04-15 -999 1.6353567e-1 -999 1.2161702e-1 -999 1.2016021e-1
2013-04-16 -999 1.9584887e-1 -999 1.4517012e-1 -999 6.07727617e-2
2013-04-17 -999 2.0670447e-1 -999 1.3122779e-1 -999 6.50067478e-2
2013-04-18 -999 1.7698427e-1 -999 1.0489589e-1 -999 7.21342713e-2
2013-04-19 -999 1.7370452e-1 -999 1.0587759e-1 -999 9.83930156e-2
2013-04-20 -999 1.7686906e-1 -999 1.2107765e-1 -999 8.62478763e-2
2013-04-21 -999 1.8345271e-1 -999 1.1622959e-1 -999 7.53447935e-2
2013-04-22 -999 1.8268505e-1 -999 1.1071041e-1 -999 6.92800656e-2
2013-04-23 -999 1.9422175e-1 -999 1.2323691e-1 -999 9.80988666e-2
2013-04-24 -999 1.9944231e-1 -999 1.110209e-1 -999 5.58555834e-2
2013-04-25 -999 1.9114347e-1 -999 1.0303333e-1 -999 9.60461497e-2
2013-04-26 -999 1.9103415e-1 -999 1.1253752e-1 -999 4.62154113e-2
2013-04-27 -999 1.9069216e-1 -999 1.0008884e-1 -999 3.40129323e-2
2013-04-28 -999 1.7001417e-1 -999 7.13465214e-2 -999 3.44024636e-2
2013-04-29 -999 1.5626296e-1 -999 8.03261772e-2 -999 4.22426164e-2
2013-04-30 -999 1.5238853e-1 -999 7.27761835e-2 -999 5.88232577e-2
2013-05-01 -999 1.262299e-1 -999 6.97268024e-2 -999 6.06035404e-2
2013-05-02 -999 1.1958336e-1 -999 8.1307821e-2 -999 7.99720138e-2
2013-05-03 -999 1.2430065e-1 -999 8.37429762e-2 -999 6.58122376e-2
2013-05-04 -999 1.4100435e-1 -999 7.82142356e-2 -999 7.75648281e-2
2013-05-05 -999 1.6334759e-1 -999 7.97260851e-2 -999 7.74612725e-2
2013-05-06 -999 1.8919508e-1 -999 8.31446126e-2 -999 8.08322132e-2
2013-05-07 -999 1.7260708e-1 -999 8.15802589e-2 -999 6.91012964e-2
2013-05-08 -999 1.8609299e-1 -999 7.19765648e-2 -999 6.48684651e-2
2013-05-09 -999 1.7101769e-1 -999 6.8925038e-2 -999 5.24798334e-2
2013-05-10 -999 1.819738e-1 -999 8.53818208e-2 -999 5.97895645e-2
2013-05-11 -999 1.8703647e-1 -999 9.52574015e-2 -999 7.76740387e-2
2013-05-12 -999 2.1086814e-1 -999 1.3049683e-1 -999 1.2744802e-1
2013-05-13 -999 2.1467206e-1 -999 1.2265699e-1 -999 1.0361039e-1
2013-05-14 -999 2.2072037e-1 -999 1.1131324e-1 -999 1.0089966e-1
2013-05-15 -999 2.020548e-1 -999 6.70773312e-2 -999 5.24848253e-2
2013-05-16 -999 1.5383442e-1 -999 6.94640651e-2 -999 5.48119731e-2
2013-05-17 -999 1.2317233e-1 -999 7.74560422e-2 -999 7.14509189e-2
2013-05-18 -999 9.19321924e-2 -999 8.00246298e-2 -999 7.8424044e-2
2013-05-19 -999 9.01752561e-2 -999 7.22304508e-2 -999 6.55289441e-2
2013-05-20 -999 1.0012401e-1 -999 7.00396374e-2 -999 6.81367666e-2
2013-05-21 -999 1.3566303e-1 -999 6.32160679e-2 -999 6.04888014e-2
2013-05-22 -999 1.3019279e-1 -999 8.05934891e-2 -999 5.97972348e-2
2013-05-23 -999 1.3994955e-1 -999 7.19060302e-2 -999 5.14608771e-2
2013-05-24 -999 1.6069727e-1 -999 9.05827209e-2 -999 4.54641134e-2
2013-05-25 -999 1.4441231e-1 -999 9.23526362e-2 -999 5.40888906e-2
2013-05-26 -999 1.4004099e-1 -999 8.67575854e-2 -999 7.90823847e-2
2013-05-27 -999 1.5361494e-1 -999 9.30110216e-2 -999 6.95142671e-2
2013-06-28 -999 1.4696139e-1 -999 1.4502227e-1 -999 1.4289874e-1
2013-06-29 -999 1.5967591e-1 -999 1.436207e-1 -999 9.63902771e-2
2013-06-30 -999 1.3671009e-1 -999 1.1836195e-1 -999 1.0291249e-1
2013-07-01 -999 1.4108954e-1 -999 1.3225789e-1 -999 1.2815687e-1
2013-07-02 -999 1.4700712e-1 -999 1.1938691e-1 -999 1.1652701e-1
2013-07-03 -999 1.5688878e-1 -999 9.82770398e-2 -999 4.99117784e-2
2013-07-04 -999 1.6018525e-1 -999 6.98381141e-2 -999 2.57844385e-2
2013-07-05 -999 1.8085484e-1 -999 7.86142871e-2 -999 3.45875286e-2
2013-07-06 -999 1.6610149e-1 -999 6.57606125e-2 -999 4.54405732e-2
2013-07-07 -999 1.4294495e-1 -999 8.45718309e-2 -999 7.1600236e-2
2013-07-08 -999 1.4005806e-1 -999 7.66404346e-2 -999 6.991864e-2
2013-07-09 -999 1.4214431e-1 -999 6.82473555e-2 -999 5.09714112e-2
2013-07-10 -999 1.3316952e-1 -999 6.92012906e-2 -999 4.65901531e-2
2013-07-11 -999 1.2925604e-1 -999 7.23691881e-2 -999 5.99199496e-2
2013-07-12 -999 1.5313879e-1 -999 8.21570978e-2 -999 6.15772158e-2
2013-07-13 -999 1.6050304e-1 -999 8.65780339e-2 -999 6.75941706e-2
2013-07-14 -999 1.5448461e-1 -999 1.096976e-1 -999 1.0806177e-1
2013-07-15 -999 1.3655189e-1 -999 9.70010161e-2 -999 9.2703037e-2
2013-07-16 -999 1.3676757e-1 -999 1.0511727e-1 -999 1.0513229e-1
2013-07-17 -999 1.1484122e-1 -999 9.5095396e-2 -999 9.6261017e-2
2013-07-18 -999 1.2104907e-1 -999 8.44531804e-2 -999 8.32654089e-2
2013-07-19 -999 1.238265e-1 -999 8.0079034e-2 -999 8.23320001e-2
2013-07-20 -999 1.5560654e-1 -999 9.13398117e-2 -999 7.10787401e-2
2013-07-21 -999 1.6128053e-1 -999 1.1033328e-1 -999 7.41039291e-2
2013-07-22 -999 1.6730642e-1 -999 1.1936196e-1 -999 7.65288025e-2
2013-07-23 -999 1.6072983e-1 -999 1.0988577e-1 -999 8.4806405e-2
2013-07-24 -999 1.5443991e-1 -999 1.3032196e-1 -999 1.2782621e-1
2013-07-25 -999 1.3585837e-1 -999 1.2811038e-1 -999 1.2599182e-1
2013-07-26 -999 1.360117e-1 -999 1.1234707e-1 -999 1.0393523e-1
2013-07-27 -999 1.5834567e-1 -999 1.2661268e-1 -999 1.2016031e-1
2013-07-28 -999 1.4509049e-1 -999 1.4373149e-1 -999 1.4125682e-1
2013-07-29 -999 1.4658469e-1 -999 1.3487765e-1 -999 1.2886924e-1
2013-07-30 -999 1.5269598e-1 -999 1.4499158e-1 -999 1.4117132e-1
2013-07-31 -999 1.6775039e-1 -999 1.2465724e-1 -999 1.1146602e-1
2013-08-01 -999 1.522845e-1 -999 1.1936886e-1 -999 8.78353268e-2
2013-08-02 -999 1.2707216e-1 -999 1.2851141e-1 -999 8.11008886e-2
2013-08-03 -999 1.5159614e-1 -999 1.347519e-1 -999 1.0108414e-1
2013-08-04 -999 1.5653753e-1 -999 1.307842e-1 -999 1.0620907e-1
2013-08-05 -999 1.7422099e-1 -999 1.2694652e-1 -999 1.2621897e-1
2013-08-06 -999 1.8864667e-1 -999 1.4805251e-1 -999 1.3124591e-1
2013-08-07 -999 2.040239e-1 -999 1.6891792e-1 -999 1.3764291e-1
2013-08-08 -999 1.9730473e-1 -999 1.674035e-1 -999 1.3009113e-1
2013-08-09 -999 1.8383324e-1 -999 1.8353376e-1 -999 1.7933145e-1
2013-08-10 -999 1.8528853e-1 -999 1.5539902e-1 -999 1.5094559e-1
2013-08-11 -999 1.7654122e-1 -999 1.2377343e-1 -999 9.42744985e-2
2013-08-12 -999 1.6622539e-1 -999 1.2205129e-1 -999 1.1090776e-1
2013-08-13 -999 1.6979779e-1 -999 1.1593071e-1 -999 1.0862612e-1
2013-08-14 -999 1.5988526e-1 -999 1.2254526e-1 -999 1.1337615e-1
2013-08-15 -999 1.680849e-1 -999 1.4309563e-1 -999 1.3517579e-1
2013-08-16 -999 1.6876657e-1 -999 1.4238448e-1 -999 1.2269364e-1
2013-08-17 -999 1.6450822e-1 -999 1.3570011e-1 -999 1.127369e-1
2013-08-18 -999 1.4863238e-1 -999 1.372315e-1 -999 1.330165e-1
2013-08-19 -999 1.4698972e-1 -999 1.4402433e-1 -999 1.4193121e-1
2013-08-20 -999 1.4470464e-1 -999 1.2593779e-1 -999 1.1521817e-1
2013-08-21 -999 1.4450905e-1 -999 1.1300644e-1 -999 1.0613935e-1
2013-08-22 -999 1.4338084e-1 -999 1.0616086e-1 -999 1.0640688e-1
2013-08-23 -999 1.6067491e-1 -999 1.1972895e-1 -999 1.1837372e-1
2013-08-24 -999 1.3411237e-1 -999 1.1173899e-1 -999 1.1308996e-1
2013-08-25 -999 1.1640044e-1 -999 9.72086936e-2 -999 9.8347351e-2
2013-08-26 -999 1.1390639e-1 -999 9.21321884e-2 -999 9.38360319e-2
2013-08-27 -999 1.2915574e-1 -999 1.0574923e-1 -999 1.0327745e-1
2013-08-28 -999 1.1768979e-1 -999 1.0271226e-1 -999 9.98024493e-2
2013-08-29 -999 1.2668653e-1 -999 1.1238904e-1 -999 1.0859086e-1
2013-08-30 -999 1.4601576e-1 -999 1.1453376e-1 -999 8.86649713e-2
2013-08-31 -999 1.4811535e-1 -999 9.0121083e-2 -999 9.17981714e-2
2013-09-01 -999 1.4191177e-1 -999 1.1346407e-1 -999 9.1088362e-2
2013-09-02 -999 1.6292998e-1 -999 1.2143318e-1 -999 8.79629329e-2
2013-09-03 -999 1.7949681e-1 -999 1.2766986e-1 -999 1.0388998e-1
2013-09-04 -999 1.9217043e-1 -999 1.2465209e-1 -999 1.031562e-1
2013-09-05 -999 1.8682238e-1 -999 1.033574e-1 -999 1.0181098e-1
2013-09-06 -999 1.8842199e-1 -999 1.1494351e-1 -999 9.86137092e-2
2013-09-07 -999 1.7773843e-1 -999 1.4071798e-1 -999 1.3942629e-1
2013-09-08 -999 1.8526754e-1 -999 1.3341403e-1 -999 7.73417726e-2
2013-09-09 -999 1.8310815e-1 -999 1.4398851e-1 -999 8.5316278e-2
2013-09-10 -999 1.8103021e-1 -999 1.6144164e-1 -999 1.4228453e-1
2013-09-11 -999 1.685276e-1 -999 1.3183205e-1 -999 1.2883899e-1
2013-09-12 -999 1.7682102e-1 -999 1.4303719e-1 -999 1.2815535e-1
2013-09-13 -999 1.7343362e-1 -999 1.5050359e-1 -999 1.4101768e-1
2013-09-14 -999 1.5557131e-1 -999 1.3693298e-1 -999 1.3293663e-1
2013-09-15 -999 1.3942078e-1 -999 1.3304593e-1 -999 1.3028246e-1
2013-09-16 -999 1.3004962e-1 -999 1.28378e-1 -999 1.2622805e-1
2013-09-17 -999 1.1961526e-1 -999 1.1840699e-1 -999 1.1640102e-1
2013-09-18 -999 1.0476067e-1 -999 1.0206328e-1 -999 1.0366974e-1
2013-09-19 -999 9.21114534e-2 -999 7.83389136e-2 -999 6.92909807e-2
2013-09-20 -999 9.3716152e-2 -999 7.14194849e-2 -999 6.71456009e-2
2013-09-21 -999 8.79285187e-2 -999 7.90170953e-2 -999 5.54014668e-2
2013-09-22 -999 8.1245929e-2 -999 7.583078e-2 -999 8.02380815e-2
2013-09-23 -999 1.0193414e-1 -999 8.1823051e-2 -999 8.60972479e-2
2013-09-24 -999 1.0022362e-1 -999 8.24048519e-2 -999 3.53099965e-2
2013-09-25 -999 9.93146226e-2 -999 8.95485207e-2 -999 8.25656578e-2
2013-09-26 -999 1.1419223e-1 -999 8.89833942e-2 -999 8.19610655e-2
2013-09-27 -999 1.131002e-1 -999 9.09330472e-2 -999 7.32583329e-2
2013-09-28 -999 1.0502554e-1 -999 8.54431987e-2 -999 3.95068713e-2
2013-09-29 -999 8.59072953e-2 -999 7.91379511e-2 -999 4.68672514e-2
2013-09-30 -999 8.82708281e-2 -999 7.48678073e-2 -999 6.14876002e-2
2013-10-01 -999 6.78418353e-2 -999 6.778308e-2 -999 6.42440394e-2
2013-10-02 -999 6.97443485e-2 -999 6.1277993e-2 -999 5.42429239e-2
2013-10-03 -999 8.43137205e-2 -999 5.40456586e-2 -999 4.57649715e-2
2013-10-04 -999 9.07170996e-2 -999 6.19693175e-2 -999 5.7061214e-2
2013-10-05 -999 7.80819803e-2 -999 5.76865226e-2 -999 2.22459398e-2
2013-10-06 -999 7.3459059e-2 -999 7.72775412e-2 -999 6.99504614e-2
2013-10-07 -999 6.83219433e-2 -999 6.76826239e-2 -999 6.32888824e-2
2013-10-08 -999 6.82885945e-2 -999 6.9829464e-2 -999 6.55797049e-2
2013-10-14 -999 9.1219604e-2 -999 6.58025965e-2 -999 4.72634621e-2
2013-10-15 -999 9.80573967e-2 -999 6.10777885e-2 -999 5.87122031e-2
2013-10-16 -999 9.07780528e-2 -999 6.43006265e-2 -999 4.46452349e-2
2013-10-17 -999 8.85659382e-2 -999 6.77531511e-2 -999 5.26392385e-2
2013-10-18 -999 9.49254408e-2 -999 7.3583886e-2 -999 5.3246107e-2
2013-10-19 -999 7.69496039e-2 -999 6.00997098e-2 -999 5.41324168e-2
2013-10-20 -999 7.36573189e-2 -999 6.68675452e-2 -999 6.33652359e-2
2013-10-21 -999 7.34196231e-2 -999 5.58622144e-2 -999 5.18706143e-2
2013-10-22 -999 6.79715723e-2 -999 4.45357263e-2 -999 4.0193107e-2
2013-10-23 -999 7.57716596e-2 -999 5.21991327e-2 -999 4.4552777e-2
2013-10-24 -999 9.58180949e-2 -999 5.47295362e-2 -999 4.88982759e-2
2013-10-25 -999 1.1718211e-1 -999 6.24438673e-2 -999 5.31530343e-2
2013-10-26 -999 1.2468036e-1 -999 6.21717386e-2 -999 6.19926043e-2
2013-10-27 -999 1.3977145e-1 -999 6.50264099e-2 -999 5.97222373e-2
2013-10-28 -999 1.4587492e-1 -999 7.76355639e-2 -999 6.36546686e-2
2013-10-29 -999 1.3075387e-1 -999 6.75489604e-2 -999 6.069538e-2
2013-10-30 -999 1.1236716e-1 -999 6.90243244e-2 -999 4.90805022e-2
2013-10-31 -999 1.0628351e-1 -999 7.968577e-2 -999 4.30017002e-2
2013-11-01 -999 1.050464e-1 -999 7.83180892e-2 -999 4.09466773e-2
2013-11-02 -999 1.1481918e-1 -999 7.06213564e-2 -999 4.81253676e-2
2013-11-03 -999 1.2156706e-1 -999 7.85912275e-2 -999 5.31323627e-2
2013-11-04 -999 1.3076478e-1 -999 7.72293508e-2 -999 6.99978992e-2
2013-11-05 -999 1.1966526e-1 -999 6.92771524e-2 -999 7.33807534e-2
2013-11-06 -999 1.155673e-1 -999 6.94560036e-2 -999 6.29858673e-2
2013-11-07 -999 9.3063131e-2 -999 6.23776764e-2 -999 3.57735641e-2
2013-11-08 -999 7.97644556e-2 -999 5.91766015e-2 -999 6.02699146e-2
2013-11-09 -999 7.67867789e-2 -999 6.07597902e-2 -999 5.6946151e-2
2013-11-10 -999 9.01656076e-2 -999 5.93520775e-2 -999 4.68030162e-2
2013-11-11 -999 9.07473862e-2 -999 5.67641072e-2 -999 4.54364531e-2
2013-11-12 -999 9.96900275e-2 -999 5.4405123e-2 -999 4.93227094e-2
2013-11-13 -999 9.95196179e-2 -999 5.65258674e-2 -999 4.49356623e-2
2013-11-14 -999 9.78173241e-2 -999 5.37021831e-2 -999 4.49417084e-2
2013-11-15 -999 9.60269272e-2 -999 4.88421023e-2 -999 4.22468334e-2
2013-11-16 -999 9.4909668e-2 -999 5.42293005e-2 -999 5.42831905e-2
2013-11-17 -999 1.0261489e-1 -999 6.82233498e-2 -999 6.00499958e-2
2013-11-18 -999 1.1295313e-1 -999 6.65372983e-2 -999 5.9141241e-2
2013-11-19 -999 1.1026742e-1 -999 6.15312159e-2 -999 6.54379725e-2
2013-11-20 -999 1.0725334e-1 -999 6.2433213e-2 -999 6.16815984e-2
2013-11-21 -999 1.0481266e-1 -999 5.26050106e-2 -999 4.92527448e-2
2013-11-22 -999 9.20053944e-2 -999 4.3435514e-2 -999 4.07315269e-2
2013-11-23 -999 8.88127312e-2 -999 4.89621088e-2 -999 3.77534404e-2
2013-11-24 -999 1.1190437e-1 -999 4.28603701e-2 -999 3.97695042e-2
2013-11-25 -999 1.2195902e-1 -999 4.70062755e-2 -999 3.93525027e-2
2013-11-26 -999 1.2209436e-1 -999 5.30400909e-2 -999 4.58107665e-2
2013-11-27 -999 1.2830245e-1 -999 5.45122772e-2 -999 4.0550448e-2
2013-11-28 -999 1.4337206e-1 -999 6.86842874e-2 -999 5.1756762e-2
2013-11-29 -999 1.4183167e-1 -999 7.1418643e-2 -999 4.90596183e-2
2013-11-30 -999 1.5721144e-1 -999 7.9098843e-2 -999 6.49337023e-2
2013-12-01 -999 1.6267519e-1 -999 8.54488537e-2 -999 7.0210427e-2
2013-12-02 -999 1.4478143e-1 -999 7.13720322e-2 -999 7.52652884e-2
2013-12-03 -999 1.2121582e-1 -999 7.35928416e-2 -999 6.92751482e-2
2013-12-04 -999 1.1130018e-1 -999 6.95009232e-2 -999 5.63041978e-2
2013-12-05 -999 9.45302472e-2 -999 6.70402199e-2 -999 5.03040291e-2
2013-12-06 -999 8.90234187e-2 -999 5.2586738e-2 -999 3.24751735e-2
2013-12-07 -999 1.0574778e-1 -999 6.86221793e-2 -999 5.04256338e-2
2013-12-08 -999 1.2320241e-1 -999 7.57344514e-2 -999 4.31369282e-2
2013-12-09 -999 1.2244765e-1 -999 7.6062277e-2 -999 5.1026985e-2
2013-12-10 -999 1.218131e-1 -999 5.864821e-2 -999 6.19761422e-2
2013-12-11 -999 1.1518706e-1 -999 7.2548084e-2 -999 5.60707971e-2
2013-12-12 -999 1.1240616e-1 -999 8.05700943e-2 -999 4.30172458e-2
2013-12-13 -999 9.25879776e-2 -999 6.45285174e-2 -999 5.09161763e-2
2013-12-14 -999 8.2391955e-2 -999 7.77831301e-2 -999 7.94430673e-2
2013-12-15 -999 8.45811218e-2 -999 6.90061152e-2 -999 3.69495302e-2
2013-12-16 -999 9.25400928e-2 -999 6.39491007e-2 -999 3.9558053e-2
2013-12-17 -999 9.670268e-2 -999 5.58319017e-2 -999 3.83158624e-2
2013-12-18 -999 1.1277267e-1 -999 5.54516539e-2 -999 2.71427222e-2
2013-12-19 -999 1.2202999e-1 -999 9.02818963e-2 -999 5.22488244e-2
2013-12-20 -999 1.308149e-1 -999 5.26425913e-2 -999 4.38960902e-2
2013-12-21 -999 1.3880362e-1 -999 8.94303098e-2 -999 6.11588508e-2
2013-12-22 -999 1.4204307e-1 -999 9.85113978e-2 -999 6.375321e-2
2013-12-23 -999 1.1422168e-1 -999 5.66742569e-2 -999 5.24059236e-2
2013-12-24 -999 1.3105147e-1 -999 5.91046847e-2 -999 5.76266013e-2
2013-12-25 -999 1.3283896e-1 -999 9.50414687e-2 -999 6.17649592e-2
2013-12-26 -999 1.3319853e-1 -999 9.44237486e-2 -999 6.02044612e-2
2013-12-27 -999 1.2293809e-1 -999 6.61067367e-2 -999 4.75603677e-2
2013-12-28 -999 1.3499115e-1 -999 8.58658105e-2 -999 8.07921588e-2
2014-01-01 -999 1.0773934e-1 -999 9.57711935e-2 -999 6.93588033e-2
2014-01-02 -999 1.1498114e-1 -999 9.7815372e-2 -999 6.4533785e-2
2014-01-03 -999 1.0516203e-1 -999 9.10169408e-2 -999 6.25291616e-2
2014-01-04 -999 1.083997e-1 -999 7.95715973e-2 -999 5.98884374e-2
2014-01-05 -999 1.1358455e-1 -999 7.46146813e-2 -999 5.71142361e-2
2014-01-06 -999 1.0161228e-1 -999 6.57535568e-2 -999 6.00283518e-2
2014-01-07 -999 8.70626792e-2 -999 7.65543133e-2 -999 4.09368686e-2
2014-01-08 -999 7.72422999e-2 -999 6.69511333e-2 -999 5.39880879e-2
2014-01-09 -999 7.9283312e-2 -999 6.52697682e-2 -999 6.19627833e-2
2014-01-10 -999 6.6243574e-2 -999 6.0974516e-2 -999 5.81078976e-2
2014-01-11 -999 6.60350323e-2 -999 6.27144054e-2 -999 6.4923875e-2
2014-01-12 -999 8.40314478e-2 -999 6.30182102e-2 -999 4.71244864e-2
2014-01-13 -999 9.5503822e-2 -999 6.59724399e-2 -999 5.38532808e-2
2014-01-14 -999 9.0660587e-2 -999 6.41091764e-2 -999 5.34727871e-2
2014-01-15 -999 9.97668803e-2 -999 5.77368103e-2 -999 5.06280363e-2
2014-01-16 -999 9.34205502e-2 -999 5.11715747e-2 -999 4.63475771e-2
2014-01-17 -999 9.8364912e-2 -999 5.09277731e-2 -999 4.49931473e-2
2014-01-18 -999 1.0122181e-1 -999 6.33647144e-2 -999 5.56413047e-2
2014-01-19 -999 1.0585161e-1 -999 6.21270277e-2 -999 6.30844459e-2
2014-01-20 -999 1.0843404e-1 -999 6.34285361e-2 -999 6.23233803e-2
2014-01-21 -999 1.2539378e-1 -999 7.6701887e-2 -999 7.68813342e-2
2014-01-22 -999 1.1190925e-1 -999 7.25820735e-2 -999 6.3970454e-2
2014-01-23 -999 1.1433281e-1 -999 7.21714348e-2 -999 7.21558034e-2
2014-01-24 -999 9.95424911e-2 -999 7.49909058e-2 -999 6.77812696e-2
2014-01-25 -999 1.0504954e-1 -999 7.06067234e-2 -999 7.03560337e-2
2014-01-26 -999 9.76798907e-2 -999 7.02963918e-2 -999 7.30324015e-2
2014-01-27 -999 1.1008605e-1 -999 7.14339912e-2 -999 6.47209361e-2
2014-01-28 -999 9.87898707e-2 -999 6.71969354e-2 -999 6.42505065e-2
