#StationCode: 5AF0F
#EventDetectionTime: 2022-12-01T07:07:10.707043
#SamplingRate: 100.0
#NumPoints: 26863
#StartTime: 2022-12-01T07:05:42.088043Z
#pga_x: 0.76 gal
#pga_y: 0.63 gal
#pga_z: 1.83 gal
#pga_H: 0.99 gal
#pga: 2.08 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.7429,-3.9450,990.5695
0.01,-20.9681,-3.8373,989.2676
0.02,-20.7821,-3.8079,990.3444
0.03,-20.7625,-3.8471,989.8255
0.04,-20.8408,-3.8569,989.8843
0.05,-20.6157,-3.7883,990.2367
0.06,-20.8506,-3.9743,990.2660
0.07,-20.7919,-3.9254,990.0311
0.08,-20.5080,-3.8862,990.3933
0.09,-20.7038,-4.0037,990.3541
0.10,-20.7527,-3.9254,990.0115
0.11,-20.9974,-3.8960,989.5808
0.12,-20.6548,-3.5534,990.8925
0.13,-20.6940,-3.6219,990.0703
0.14,-20.8016,-3.9645,989.9822
0.15,-20.8212,-3.6807,990.9513
0.16,-20.7038,-3.4947,989.7081
0.17,-20.9583,-3.8177,989.1305
0.18,-20.6450,-3.7883,990.3933
0.19,-20.6352,-3.8177,990.4031
0.20,-20.3807,-3.5045,990.0996
0.21,-20.3807,-3.5045,990.2856
0.22,-20.6646,-3.7883,990.1094
0.23,-20.8212,-3.6121,989.9136
0.24,-20.6352,-3.7394,990.3248
0.25,-20.7038,-3.8569,990.0213
0.26,-20.7233,-3.6905,989.9626
0.27,-20.5961,-3.8471,990.0703
0.28,-20.7821,-3.5632,990.1290
0.29,-20.6940,-3.8862,989.9528
0.30,-20.7625,-3.5534,989.8451
0.31,-20.6059,-3.6905,989.9234
0.32,-20.8212,-3.7492,989.7179
0.33,-20.8702,-3.4653,990.4814
0.34,-20.7625,-3.8862,990.3933
0.35,-20.6059,-3.8471,990.3639
0.36,-20.4786,-3.5240,989.9822
0.37,-20.8408,-3.7883,990.3248
0.38,-20.6646,-3.8177,990.3052
0.39,-20.7331,-3.8471,989.9626
0.40,-20.7723,-3.5045,990.0507
0.41,-20.7723,-3.8177,990.4227
0.42,-20.7038,-3.7786,990.1094
0.43,-20.4786,-3.6317,990.4520
0.44,-20.7723,-3.8275,990.4227
0.45,-20.8016,-3.8373,989.5514
0.46,-20.8702,-4.0624,990.3150
0.47,-20.6744,-3.5730,990.2465
0.48,-20.6940,-3.8862,990.2367
0.49,-20.6352,-3.8569,989.8745
0.50,-20.4199,-3.7100,990.2563
0.51,-20.5373,-3.6611,990.1975
0.52,-20.5667,-3.6121,990.0800
0.53,-20.6450,-3.8764,990.0800
0.54,-20.5080,-3.7394,990.0703
0.55,-20.5961,-3.8079,990.2367
0.56,-20.4003,-3.8569,990.1094
0.57,-20.9387,-3.7296,990.1779
0.58,-20.8408,-3.7590,990.7653
0.59,-20.8016,-3.6807,990.2073
0.60,-20.5373,-3.6024,989.9724
0.61,-21.1247,-3.7100,989.9038
0.62,-20.8800,-3.7198,990.7946
0.63,-20.8016,-3.9254,990.8044
0.64,-20.9289,-3.6219,989.9332
0.65,-20.6548,-3.7296,990.5793
0.66,-20.6548,-3.8569,989.9332
0.67,-20.4982,-3.7296,989.8549
0.68,-20.8604,-4.0135,990.4227
0.69,-20.6254,-3.9352,990.2758
0.70,-20.8897,-4.0722,990.1779
0.71,-20.8016,-3.7883,990.1192
0.72,-20.7625,-3.8667,990.7163
0.73,-20.7625,-3.7394,990.0507
0.74,-20.8995,-3.7296,990.3639
0.75,-20.7135,-3.7394,990.3444
0.76,-20.7331,-3.9939,989.7864
0.77,-20.6940,-3.7394,990.7065
0.78,-20.6548,-3.6024,990.2073
0.79,-20.9289,-3.5534,989.8745
0.80,-20.3318,-3.7296,990.5303
0.81,-20.8408,-3.9841,990.7261
0.82,-20.5569,-3.6121,989.6885
0.83,-20.7429,-3.6219,990.1682
0.84,-20.9387,-3.9450,990.4422
0.85,-20.6548,-3.9743,989.7374
0.86,-20.6842,-3.9352,990.1779
0.87,-20.6450,-3.8471,990.4031
0.88,-20.5961,-3.6709,990.0311
0.89,-20.7625,-3.7688,989.9528
0.90,-20.8310,-3.5926,990.1975
0.91,-20.6450,-3.7002,990.4520
0.92,-20.7919,-3.9058,990.5695
0.93,-20.8897,-3.7198,990.4031
0.94,-20.8212,-3.6709,989.9136
0.95,-20.6450,-3.5926,989.6689
0.96,-20.6059,-3.5828,989.5906
0.97,-20.7331,-3.9156,989.9528
0.98,-20.8604,-4.1310,990.1877
0.99,-20.8506,-3.8471,990.2465
1.00,-20.9485,-3.6219,989.5319
1.01,-21.0170,-3.7590,989.9136
1.02,-20.7821,-4.1310,989.5514
1.03,-20.9485,-3.7394,990.8240
1.04,-20.7331,-3.6513,990.1877
1.05,-21.0855,-3.8569,990.4618
1.06,-20.9289,-3.5436,990.4325
1.07,-20.8016,-3.8177,990.0898
1.08,-20.7331,-3.5828,990.1290
1.09,-20.8506,-3.7296,990.0996
1.10,-20.8408,-3.6415,990.1094
1.11,-20.9289,-3.5926,990.3541
1.12,-20.7038,-3.7198,989.8255
1.13,-20.6059,-3.7296,990.1584
1.14,-20.8212,-3.7296,990.5206
1.15,-20.7723,-3.5240,990.2367
1.16,-20.9093,-3.8471,990.1779
1.17,-20.9387,-3.7981,989.6395
1.18,-20.6548,-3.5045,990.1094
1.19,-20.5373,-3.9156,990.0800
1.20,-20.7135,-3.7100,990.0213
1.21,-20.7527,-3.9352,990.3835
1.22,-20.8310,-3.6121,990.4227
1.23,-20.8212,-3.8667,990.1584
1.24,-21.2128,-3.8960,990.0213
1.25,-20.7919,-3.5240,990.2856
1.26,-21.0659,-4.0527,990.0898
1.27,-20.9387,-3.6611,989.7374
1.28,-20.7723,-3.7981,989.7081
1.29,-20.5471,-3.5828,990.3933
1.30,-20.5667,-3.9254,990.3150
1.31,-20.7233,-3.6121,990.2171
1.32,-20.9191,-3.4849,990.0703
1.33,-20.6842,-3.6807,990.4520
1.34,-20.6842,-3.8862,990.2660
1.35,-20.5080,-3.7492,990.5206
1.36,-21.0072,-3.9058,990.1779
1.37,-20.7625,-3.7492,989.9822
1.38,-20.8114,-3.9058,989.8647
1.39,-20.8212,-3.5436,990.0898
1.40,-20.9583,-3.8960,990.0115
1.41,-20.7919,-3.8471,990.0996
1.42,-20.9485,-3.4164,990.3248
1.43,-20.8408,-3.6611,990.3835
1.44,-20.6842,-3.7394,990.0800
1.45,-20.5863,-3.7198,990.2563
1.46,-20.7527,-3.6905,990.8730
1.47,-20.8702,-3.8079,990.1388
1.48,-20.4688,-3.8471,989.5123
1.49,-20.8604,-3.5436,990.1290
1.50,-20.6254,-3.9841,989.5906
1.51,-20.8604,-3.9939,989.9038
1.52,-20.6842,-3.7688,990.5010
1.53,-20.9974,-3.7002,990.4031
1.54,-21.1834,-3.6317,990.4422
1.55,-20.6548,-3.7492,989.9234
1.56,-20.8604,-3.7590,990.1094
1.57,-20.7821,-3.7002,989.7276
1.58,-20.5863,-3.6024,990.4618
1.59,-20.6157,-3.5632,990.1192
1.60,-20.5863,-3.5828,989.7766
1.61,-20.7527,-3.6024,989.7962
1.62,-20.8212,-3.5632,989.9528
1.63,-20.6157,-3.6709,990.1388
1.64,-20.6646,-3.6709,990.6087
1.65,-20.7038,-3.5730,989.9822
1.66,-20.6450,-3.6611,990.4227
1.67,-20.8212,-3.7688,989.5808
1.68,-20.9191,-3.8862,989.3557
1.69,-20.8604,-3.7100,990.1290
1.70,-20.8016,-3.8177,990.4422
1.71,-20.8408,-3.6807,990.6087
1.72,-21.0366,-3.6807,989.8451
1.73,-20.6352,-3.8275,989.7864
1.74,-20.5961,-3.7688,990.0409
1.75,-20.6352,-3.8667,989.9430
1.76,-21.0464,-3.9841,991.0002
1.77,-20.8604,-3.7492,990.2171
1.78,-20.5961,-3.7981,990.0703
1.79,-20.7135,-3.7100,989.8647
1.80,-21.0757,-3.7198,990.0898
