#StationCode: 5AF0F
#EventDetectionTime: 2022-12-01T01:57:09.582843
#SamplingRate: 100.0
#NumPoints: 27170
#StartTime: 2022-12-01T01:55:37.890843Z
#pga_x: 0.66 gal
#pga_y: 0.60 gal
#pga_z: 2.69 gal
#pga_H: 0.89 gal
#pga: 2.83 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.8016,-3.7688,989.5514
0.01,-20.4982,-3.7981,990.6087
0.02,-20.3709,-4.0037,990.1877
0.03,-20.7821,-3.9841,989.6591
0.04,-20.6940,-3.7100,989.8843
0.05,-20.6352,-3.9645,989.8647
0.06,-20.4786,-3.8764,990.1584
0.07,-20.4101,-3.5828,990.4325
0.08,-20.8408,-3.5240,990.0115
0.09,-20.7233,-3.7296,990.0409
0.10,-20.6744,-3.8667,989.7081
0.11,-20.6352,-3.8177,990.4129
0.12,-20.6940,-3.6513,990.2269
0.13,-20.6450,-3.6219,990.1584
0.14,-21.0170,-3.9352,990.2465
0.15,-20.8310,-3.8079,990.1388
0.16,-20.8212,-3.7590,990.0996
0.17,-20.6940,-3.7688,990.3346
0.18,-20.6744,-3.8373,990.1682
0.19,-20.5863,-3.5926,990.4422
0.20,-20.5765,-3.7394,990.1486
0.21,-20.8114,-3.6905,990.2367
0.22,-20.6744,-3.6905,989.9038
0.23,-20.4492,-3.5143,990.2171
0.24,-20.5667,-3.5534,990.2465
0.25,-20.4688,-3.6513,989.8941
0.26,-20.8408,-3.7492,990.5499
0.27,-20.6450,-3.6121,989.9528
0.28,-20.6842,-3.8569,989.5025
0.29,-20.8114,-3.8471,989.9234
0.30,-20.6254,-4.1701,989.7668
0.31,-20.4492,-3.9939,990.2171
0.32,-20.8114,-3.7296,990.3835
0.33,-20.7919,-3.7688,989.8157
0.34,-20.5569,-3.7296,989.7374
0.35,-20.4297,-3.6317,990.1192
0.36,-20.8016,-3.9254,990.7359
0.37,-20.8604,-3.7296,990.1779
0.38,-20.7429,-3.6905,990.2758
0.39,-20.6842,-3.6024,989.7766
0.40,-20.5961,-3.5926,989.9332
0.41,-20.8604,-3.7492,990.2269
0.42,-20.5765,-3.7492,990.2563
0.43,-20.5471,-4.0037,990.6184
0.44,-20.7135,-3.6611,990.4618
0.45,-20.7625,-3.8960,990.1877
0.46,-20.5765,-3.7002,990.1682
0.47,-20.5471,-3.5436,990.0017
0.48,-20.5276,-3.7002,989.7570
0.49,-20.6646,-3.7394,990.4912
0.50,-20.4884,-3.8079,989.3263
0.51,-20.7429,-4.0429,990.0800
0.52,-20.7038,-3.8373,990.3346
0.53,-20.7919,-4.0820,989.9332
0.54,-20.8897,-3.6905,989.6493
0.55,-20.5961,-3.6219,989.6200
0.56,-20.7625,-3.6219,990.1094
0.57,-20.7233,-3.8764,990.4422
0.58,-20.7821,-3.7002,990.7261
0.59,-20.4590,-3.6513,990.0409
0.60,-20.5080,-3.6611,989.8060
0.61,-20.5961,-3.8667,990.1584
0.62,-20.8310,-3.8275,990.5401
0.63,-20.5569,-3.9254,990.3052
0.64,-20.5080,-3.8079,989.5417
0.65,-20.6059,-3.8862,989.5319
0.66,-20.5080,-3.8862,989.7374
0.67,-20.5667,-3.7786,990.4618
0.68,-20.7135,-3.8667,989.7472
0.69,-20.5961,-3.9645,989.4242
0.70,-20.9387,-3.8275,989.9038
0.71,-20.6254,-3.7100,990.0898
0.72,-20.8604,-3.6709,990.2856
0.73,-20.6842,-3.7198,990.9121
0.74,-20.7821,-3.5828,989.8353
0.75,-20.6254,-3.7296,990.0115
0.76,-20.8408,-3.8862,989.7766
0.77,-20.6646,-3.5730,989.7668
0.78,-20.7625,-3.9645,990.3444
0.79,-20.6352,-3.6709,990.5108
0.80,-20.6548,-3.7002,990.0703
0.81,-20.7527,-3.6415,989.5612
0.82,-20.5863,-3.6611,989.7472
0.83,-20.5373,-3.5730,989.8843
0.84,-20.9191,-3.7981,990.4227
0.85,-21.0170,-3.9058,990.1584
0.86,-20.8800,-3.7981,990.1486
0.87,-20.8016,-3.6415,990.1290
0.88,-20.7919,-3.7296,990.3248
0.89,-20.5080,-3.5828,989.6493
0.90,-20.4492,-3.4066,990.0213
0.91,-20.5471,-3.4555,990.0605
0.92,-20.6450,-3.5240,990.2269
0.93,-20.5373,-3.7590,990.1779
0.94,-20.5765,-3.8079,990.1877
0.95,-20.7233,-3.7981,990.0605
0.96,-20.1947,-3.8569,989.9332
0.97,-20.3024,-3.7002,990.0996
0.98,-20.6059,-3.7198,990.3346
0.99,-20.3318,-3.6807,989.9724
