#StationCode: 5AE28
#EventDetectionTime: 2022-12-01T01:53:49.437178
#SamplingRate: 100.0
#NumPoints: 26963
#StartTime: 2022-12-01T01:52:19.814543Z
#pga_x: 0.60 gal
#pga_y: 0.65 gal
#pga_z: 1.36 gal
#pga_H: 0.88 gal
#pga: 1.62 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-37.9911,15.1044,972.9689
0.01,-38.1086,15.1632,973.5170
0.02,-38.2848,15.3394,972.9003
0.03,-38.0401,15.4079,973.0961
0.04,-38.2457,15.2121,973.0668
0.05,-38.3436,15.0457,973.0472
0.06,-38.3142,15.1142,973.0668
0.07,-38.1673,15.0163,973.1157
0.08,-38.2555,14.9772,972.9101
0.09,-38.1086,15.0066,973.1646
0.10,-38.3925,15.2904,973.2430
0.11,-38.2359,15.1436,973.4387
0.12,-38.0792,15.0359,972.9493
0.13,-38.1673,15.3883,972.8514
0.14,-38.0597,14.8401,972.7437
0.15,-38.0499,15.2219,973.2430
0.16,-38.0597,15.2904,973.0374
0.17,-37.9422,15.0163,972.6067
0.18,-38.1771,15.0163,972.9884
0.19,-38.1771,15.0163,973.3604
0.20,-38.2946,14.8695,972.9297
0.21,-38.3827,15.0653,972.5969
0.22,-37.9520,15.0555,972.8905
0.23,-38.2359,15.0163,972.5871
0.24,-37.9716,15.2023,972.7535
0.25,-37.9618,15.0163,973.4485
0.26,-37.9324,14.9087,973.1549
0.27,-38.1478,14.9185,972.9101
0.28,-38.1184,15.0849,973.4192
0.29,-38.1673,14.9087,973.0765
0.30,-38.2065,15.0555,972.9395
0.31,-37.8541,15.1534,972.6165
0.32,-38.2261,15.2121,973.6541
0.33,-38.3925,15.1044,973.3017
0.34,-38.2652,15.0947,973.2430
0.35,-38.3533,15.0849,973.3213
0.36,-37.9911,14.8891,973.5464
0.37,-38.0695,14.6444,973.0374
0.38,-38.0107,15.1925,973.5170
0.39,-38.1771,14.9674,973.4877
0.40,-38.0499,14.8304,973.0374
0.41,-38.1478,15.1240,973.3506
0.42,-38.1869,14.6835,973.3017
0.43,-37.9716,14.7716,973.4583
0.44,-38.0107,15.5058,973.4387
0.45,-38.2848,15.1240,973.0570
0.46,-37.7562,15.0359,973.6541
0.47,-37.7660,15.1436,972.9786
0.48,-38.0009,14.7325,972.9493
0.49,-37.8345,14.8793,973.5464
0.50,-38.4317,14.9772,972.6458
0.51,-38.1086,15.1044,972.9884
0.52,-38.1771,14.8695,972.8514
0.53,-38.0205,14.8401,973.6835
0.54,-38.2359,15.0066,972.8122
0.55,-38.2261,15.0751,973.8107
0.56,-38.2359,15.1142,973.4485
0.57,-38.3044,14.9968,973.0178
0.58,-38.1576,14.9282,973.0570
0.59,-37.9911,14.9282,972.8220
0.60,-38.2750,15.1632,972.8024
0.61,-37.9911,14.8108,972.8514
0.62,-38.1869,15.1338,973.0570
0.63,-38.1673,15.1534,973.5660
0.64,-38.1869,15.0555,972.9493
0.65,-38.3240,15.0947,973.1157
0.66,-38.0988,15.1828,973.1059
0.67,-38.3631,14.8989,973.2430
0.68,-38.4512,14.9576,973.3702
0.69,-38.3240,15.1240,972.7046
0.70,-38.0499,15.4862,973.0178
0.71,-38.1673,15.1436,973.2234
0.72,-38.2261,14.9968,973.2234
0.73,-38.1086,15.1240,973.0374
0.74,-38.1184,15.2709,972.9786
0.75,-38.3240,15.1632,973.1255
0.76,-38.2750,14.9674,972.8318
0.77,-38.0107,15.2904,972.8220
0.78,-38.2750,15.1534,973.2919
0.79,-38.0499,14.8989,973.0863
0.80,-38.1380,14.9478,972.8514
0.81,-38.3240,14.8793,972.7339
0.82,-38.1380,14.6346,973.0961
0.83,-38.3240,14.7814,973.0472
0.84,-38.3338,15.1534,973.4681
0.85,-38.3338,14.9576,972.6850
0.86,-38.1086,15.1044,972.8318
0.87,-37.9911,15.0653,972.7339
0.88,-38.1576,14.9478,973.1255
0.89,-38.1282,15.1142,973.0374
0.90,-38.1673,14.9870,973.2430
0.91,-38.3436,15.1240,972.9297
0.92,-38.1673,15.1632,973.1744
0.93,-38.0205,15.1044,973.4387
0.94,-38.1673,15.2317,972.8710
0.95,-38.1086,15.0261,973.2038
0.96,-38.0792,15.0163,973.3702
0.97,-38.0205,14.8206,973.0374
0.98,-37.9911,14.9968,973.0178
0.99,-37.7562,15.1240,973.1255
1.00,-37.9618,14.8010,973.1549
1.01,-37.9520,15.2415,973.3213
1.02,-37.8933,15.1240,973.3017
1.03,-37.9128,15.0751,973.2821
1.04,-37.8149,15.1338,973.0374
1.05,-38.0107,14.9087,973.2430
1.06,-38.0107,14.9870,973.2821
1.07,-38.1576,15.0653,973.0080
1.08,-37.9618,15.1534,972.8220
1.09,-37.8933,15.1632,973.4975
1.10,-38.0695,15.2611,973.3604
1.11,-37.9716,15.0261,972.8808
1.12,-37.9422,15.2317,973.2527
1.13,-38.0597,15.1240,972.7143
1.14,-37.9422,15.1436,973.1549
1.15,-37.8933,15.1142,972.9297
1.16,-38.1282,15.0066,972.6360
1.17,-37.8052,15.0751,973.0570
1.18,-38.0499,15.0947,973.0276
1.19,-37.8345,15.2415,973.2234
1.20,-38.0205,15.5156,972.7339
1.21,-38.1282,15.4177,973.2430
1.22,-38.0205,14.9576,973.2821
1.23,-37.9911,14.9576,973.2136
1.24,-38.1967,14.9870,973.0961
1.25,-38.0597,15.2415,972.9101
1.26,-38.0597,14.9870,972.8808
1.27,-38.0107,15.0653,973.2136
1.28,-37.7366,14.7422,973.1255
1.29,-37.7954,14.8499,972.8024
1.30,-37.8541,15.1828,973.0374
1.31,-38.0988,15.1436,973.2234
1.32,-38.0695,15.3883,973.1842
1.33,-38.0303,14.8401,972.8318
