#StationCode: 5AF0F
#EventDetectionTime: 2022-12-01T04:41:27.650928
#SamplingRate: 100.0
#NumPoints: 27027
#StartTime: 2022-12-01T04:39:57.390928Z
#pga_x: 0.68 gal
#pga_y: 0.63 gal
#pga_z: 1.70 gal
#pga_H: 0.92 gal
#pga: 1.94 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.7527,-3.7100,989.8941
0.01,-20.9876,-4.0820,990.1682
0.02,-20.4590,-4.0722,990.5695
0.03,-20.6157,-3.6317,990.5499
0.04,-20.5471,-3.9352,990.0703
0.05,-20.4590,-4.0331,989.9332
0.06,-20.7038,-3.8177,990.6772
0.07,-20.6059,-3.7492,990.5989
0.08,-20.8114,-3.7492,990.4129
0.09,-20.5276,-3.8079,990.6087
0.10,-20.4688,-3.7296,989.9528
0.11,-20.6842,-3.7786,990.1682
0.12,-20.6059,-3.9156,990.2269
0.13,-20.5863,-3.9743,990.5206
0.14,-20.5961,-4.0331,990.4912
0.15,-20.5178,-3.6513,989.9038
0.16,-20.4590,-4.0135,990.2073
0.17,-20.3220,-4.0429,990.5695
0.18,-20.4003,-3.8079,990.8534
0.19,-20.2143,-3.6219,990.5989
0.20,-20.5765,-4.0037,989.9332
0.21,-20.6157,-3.9254,990.3639
0.22,-20.4003,-4.1799,990.6282
0.23,-20.5276,-3.8373,990.7751
0.24,-20.4786,-3.8667,990.3639
0.25,-20.4003,-3.6024,989.9528
0.26,-20.6646,-4.0135,990.1192
0.27,-20.8604,-4.1016,990.4031
0.28,-20.5961,-3.9841,990.6870
0.29,-20.9387,-3.8373,990.5206
0.30,-20.7527,-4.3463,990.1877
0.31,-20.7233,-4.1310,990.2954
0.32,-20.4590,-3.7590,990.6282
0.33,-20.5178,-3.9939,990.3639
0.34,-20.5080,-3.7590,990.5499
0.35,-20.4590,-3.8373,990.6772
0.36,-20.5667,-3.9645,990.1584
0.37,-20.3709,-4.2582,990.3737
0.38,-20.5178,-3.9254,990.5010
0.39,-20.4884,-3.8960,990.9219
0.40,-20.4982,-3.8177,989.9626
0.41,-20.5178,-3.9058,990.6870
0.42,-20.8604,-4.0331,990.2171
0.43,-20.4786,-4.0429,990.2269
0.44,-20.6059,-4.2191,990.3639
0.45,-20.2926,-4.3463,990.2465
0.46,-20.5471,-4.0722,990.6576
0.47,-20.4199,-4.1701,990.7849
0.48,-20.4003,-4.3855,990.3933
0.49,-20.4688,-4.2876,990.1975
0.50,-20.5961,-4.2093,990.1192
0.51,-20.4101,-4.0722,990.1682
0.52,-20.8310,-4.3953,991.0687
0.53,-20.6548,-4.2876,990.2954
0.54,-20.2730,-4.1505,990.9513
0.55,-20.3122,-4.2582,989.9626
0.56,-20.3709,-4.1408,990.1682
0.57,-20.5178,-4.1603,990.6282
0.58,-20.5961,-4.0918,990.8534
0.59,-20.4492,-3.9548,990.5989
0.60,-20.4688,-3.9939,990.3444
