#StationCode: 5AF0F
#EventDetectionTime: 2022-12-01T04:04:25.950754
#SamplingRate: 100.0
#NumPoints: 26997
#StartTime: 2022-12-01T04:02:55.993248Z
#pga_x: 0.70 gal
#pga_y: 0.76 gal
#pga_z: 2.46 gal
#pga_H: 1.03 gal
#pga: 2.67 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.4590,-3.9254,989.9919
0.01,-20.3807,-4.0135,990.2465
0.02,-20.5373,-3.8373,990.4912
0.03,-20.6254,-3.8079,989.7864
0.04,-20.5276,-3.9352,990.6184
0.05,-20.6450,-3.7394,990.4031
0.06,-20.2437,-3.8569,990.6380
0.07,-20.3611,-3.4457,990.4129
0.08,-20.2926,-3.7883,990.3444
0.09,-20.6646,-3.8862,989.8157
0.10,-20.4688,-3.8764,989.9626
0.11,-20.1654,-3.8275,990.3639
0.12,-20.6842,-3.6611,990.0311
0.13,-20.5373,-3.8764,990.1486
0.14,-20.4884,-3.6905,990.3248
0.15,-20.4395,-3.5436,990.4325
0.16,-20.5080,-3.9939,990.6968
0.17,-20.4590,-3.9352,990.8338
0.18,-20.4590,-3.9645,990.2269
0.19,-20.4884,-4.1995,990.0605
0.20,-20.7135,-3.8275,989.7374
0.21,-20.6940,-3.8960,990.1779
0.22,-20.4003,-3.6807,990.1877
0.23,-20.4003,-3.8764,989.9528
0.24,-20.5080,-3.8471,990.7163
0.25,-20.3024,-3.7100,990.4912
0.26,-20.5276,-3.7296,990.1094
0.27,-20.5961,-3.7883,990.1779
0.28,-20.2339,-4.0429,989.8647
0.29,-20.7919,-3.7883,990.1682
0.30,-20.5569,-3.7492,990.5695
0.31,-20.6059,-3.9254,990.3444
0.32,-20.3514,-3.6317,990.3541
0.33,-20.5080,-4.1799,990.3541
0.34,-20.4101,-3.9058,990.4227
0.35,-20.5569,-3.8079,990.4814
0.36,-20.4590,-3.8667,990.7849
0.37,-20.5373,-4.0037,990.7555
0.38,-20.5080,-3.8275,990.0409
0.39,-20.6352,-4.0037,990.0605
0.40,-20.8016,-3.7981,990.3248
0.41,-20.5276,-3.8275,990.0800
0.42,-20.6352,-3.7883,990.8142
0.43,-20.6842,-3.9743,990.4325
0.44,-20.6548,-4.1310,990.0605
0.45,-20.7429,-3.7296,990.0213
0.46,-20.5276,-3.7296,990.3639
0.47,-20.5178,-4.0722,990.1682
0.48,-20.5863,-3.8275,990.6380
0.49,-20.7919,-4.1310,990.4227
0.50,-20.5080,-4.0331,990.5303
0.51,-20.5080,-3.7198,990.1682
0.52,-20.4003,-3.6317,990.1290
0.53,-20.4199,-4.1212,990.2269
