#StationCode: 5AE28
#EventDetectionTime: 2022-12-01T02:10:54.965768
#SamplingRate: 100.0
#NumPoints: 26898
#StartTime: 2022-12-01T02:09:25.994768Z
#pga_x: 0.61 gal
#pga_y: 0.61 gal
#pga_z: 1.33 gal
#pga_H: 0.86 gal
#pga: 1.58 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.4610,15.1142,972.7535
0.01,-38.3533,14.9870,972.6556
0.02,-38.2359,15.1338,973.1842
0.03,-38.1478,15.2219,972.7731
0.04,-38.4414,15.0163,972.9884
0.05,-38.5589,14.8108,972.6850
0.06,-38.6372,15.0751,973.5366
0.07,-38.5491,14.9087,973.5856
0.08,-38.5883,14.8499,972.5969
0.09,-38.4610,15.1436,972.9101
0.10,-38.3925,15.2121,973.5170
0.11,-38.5002,15.2806,972.8905
0.12,-38.4610,15.3198,973.1255
0.13,-38.4121,15.1044,972.8024
0.14,-38.3631,15.1534,972.7339
0.15,-38.7841,14.9478,973.0374
0.16,-38.3338,15.3296,972.8710
0.17,-38.4317,15.2023,973.2430
0.18,-38.4317,14.9870,973.0178
0.19,-38.6862,15.2317,973.0765
0.20,-38.5981,15.1436,972.5284
0.21,-38.5295,15.4862,973.3213
0.22,-38.5100,15.4666,973.2527
0.23,-38.3827,15.1240,972.7143
0.24,-38.5393,15.2121,972.7241
0.25,-38.5981,14.9478,973.2136
0.26,-38.7547,15.1436,972.7241
0.27,-38.5100,15.0163,973.3506
0.28,-38.4512,15.4275,972.6458
0.29,-38.6960,15.2415,972.6752
0.30,-38.5393,15.3100,972.9395
0.31,-38.3925,15.2709,973.1646
0.32,-38.5883,15.1044,973.0178
0.33,-38.5981,14.9478,972.7927
0.34,-38.6372,15.2806,973.0178
0.35,-38.3338,15.3002,972.8318
0.36,-38.3631,15.1828,972.7437
0.37,-38.3533,14.9870,972.8416
0.38,-38.3729,15.1044,973.0570
0.39,-38.5295,15.1338,973.0863
0.40,-38.5100,15.0066,972.7241
0.41,-38.4610,15.2904,973.2919
0.42,-38.5100,15.1730,972.9591
0.43,-38.2750,15.0163,973.1940
0.44,-38.6470,15.1240,972.6556
0.45,-38.2163,14.9968,973.3800
0.46,-38.1869,15.2023,973.1157
