#StationCode: 5AF0F
#EventDetectionTime: 2022-12-01T04:15:10.237792
#SamplingRate: 100.0
#NumPoints: 27037
#StartTime: 2022-12-01T04:13:39.881792Z
#pga_x: 0.65 gal
#pga_y: 0.80 gal
#pga_z: 2.04 gal
#pga_H: 1.03 gal
#pga: 2.29 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.5373,-3.9548,990.6576
0.01,-20.5961,-3.8667,990.9415
0.02,-20.3514,-3.9254,990.4716
0.03,-20.6157,-4.0037,989.4927
0.04,-20.5373,-4.0624,990.7751
0.05,-19.9989,-3.9254,990.6380
0.06,-20.2926,-4.3072,990.3933
0.07,-20.6254,-3.9450,989.7668
0.08,-20.4199,-3.8471,990.5597
0.09,-20.6059,-4.0527,990.3150
0.10,-20.4101,-3.6807,990.4814
0.11,-20.2535,-3.8079,990.5695
0.12,-20.5276,-3.7883,990.6087
0.13,-20.5080,-3.7100,990.5108
0.14,-20.1751,-3.8667,990.5891
0.15,-20.3318,-3.4555,990.5303
0.16,-20.4786,-3.6415,990.8044
0.17,-20.6842,-3.7100,990.4520
0.18,-20.4003,-3.7100,990.4422
0.19,-20.5863,-3.9156,990.6772
0.20,-20.6059,-3.7198,990.3541
0.21,-20.3611,-3.8079,990.3052
0.22,-20.4884,-3.7688,990.2758
0.23,-20.6450,-3.8862,990.2465
0.24,-20.3514,-3.8667,990.8240
0.25,-20.6059,-3.8275,990.4031
0.26,-20.6646,-3.9841,990.1290
0.27,-20.5471,-3.8764,990.2269
0.28,-20.6059,-4.0429,990.8142
0.29,-20.6548,-3.7590,990.8632
0.30,-20.7135,-3.8471,990.7359
0.31,-20.6254,-3.7883,990.3444
0.32,-20.2437,-3.8471,991.0002
0.33,-20.1066,-3.7688,991.4505
0.34,-20.6940,-3.5045,990.4031
0.35,-20.6352,-3.7883,990.4912
0.36,-20.5080,-4.0429,989.9430
0.37,-20.8310,-3.7394,990.2856
0.38,-20.6352,-3.8667,990.6478
0.39,-20.6548,-3.8079,990.9023
0.40,-20.5569,-3.9548,989.8647
0.41,-20.7919,-4.0429,990.6576
0.42,-20.6157,-3.9841,990.3835
0.43,-20.8212,-3.9156,990.7946
0.44,-20.6548,-3.8373,990.8730
0.45,-20.7429,-3.6219,990.0017
0.46,-20.8604,-3.9156,990.3541
0.47,-20.4982,-4.0624,990.1682
0.48,-20.4786,-4.1016,990.3835
0.49,-20.6450,-4.0624,990.7849
0.50,-20.6548,-4.0135,990.1877
0.51,-20.5080,-4.0037,989.9430
0.52,-20.5373,-3.9254,990.4814
0.53,-20.3514,-3.9254,990.5303
0.54,-20.5961,-4.0722,990.3541
0.55,-20.5276,-3.7296,990.1094
