#StationCode: 5AE28
#EventDetectionTime: 2022-12-01T08:01:54.248688
#SamplingRate: 100.0
#NumPoints: 26928
#StartTime: 2022-12-01T08:00:24.981688Z
#pga_x: 0.73 gal
#pga_y: 0.59 gal
#pga_z: 3.36 gal
#pga_H: 0.94 gal
#pga: 3.49 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.0988,15.0751,972.7339
0.01,-38.7057,15.2317,973.1744
0.02,-38.8036,15.2121,973.1842
0.03,-38.5295,15.2806,972.8514
0.04,-38.5295,15.3100,973.8401
0.05,-38.3925,15.4764,972.8612
0.06,-38.3142,15.3981,973.1549
0.07,-38.5295,15.2023,972.8318
0.08,-38.5589,15.2415,972.9884
0.09,-38.4610,15.4373,973.5073
0.10,-38.5491,15.1730,972.9101
0.11,-38.5785,15.3981,972.6067
0.12,-38.3925,15.0849,973.1549
0.13,-38.5295,15.4275,972.8318
0.14,-38.3827,15.3296,972.9884
0.15,-38.1771,15.2513,973.0765
0.16,-38.8330,15.0359,973.2625
0.17,-38.4317,15.0751,972.9689
0.18,-38.5002,15.3296,972.7927
0.19,-38.4512,14.8793,972.6948
0.20,-38.4023,15.1534,972.7241
0.21,-38.5687,15.2317,973.1255
0.22,-38.3240,15.4862,973.0178
0.23,-38.4121,15.5058,973.0080
0.24,-38.5785,15.1730,973.3115
0.25,-38.4708,15.0947,973.1646
0.26,-38.5393,15.2121,972.7829
0.27,-38.2457,15.0457,972.8220
0.28,-38.4708,15.1534,973.3311
0.29,-38.3631,15.1632,973.0178
0.30,-38.3729,15.1436,973.5170
0.31,-38.2065,15.0261,972.9786
0.32,-38.6274,15.1436,972.5969
0.33,-38.4708,15.1240,973.2038
0.34,-38.5785,15.2709,972.9297
0.35,-38.3729,15.2415,973.2821
0.36,-38.4904,15.1828,973.0765
0.37,-38.4317,15.4471,972.8612
0.38,-38.6176,15.4177,973.0863
0.39,-38.4512,15.4862,973.6443
0.40,-38.7938,15.1828,972.9003
0.41,-38.7253,15.2709,972.9297
0.42,-38.4904,15.2806,973.6443
0.43,-38.5295,15.2121,973.1255
0.44,-38.5198,15.1044,972.7143
0.45,-38.4023,15.2023,973.2527
0.46,-38.7057,15.1730,973.1255
0.47,-38.4023,15.3100,973.5954
0.48,-38.3925,15.1338,973.3604
0.49,-38.6079,15.3687,973.3800
0.50,-38.5981,15.4079,973.1157
0.51,-38.7155,15.2904,972.7535
0.52,-38.4317,15.1044,972.9199
0.53,-38.5198,15.3590,973.3898
0.54,-38.7057,15.1730,973.1549
0.55,-38.6274,15.4275,973.2332
0.56,-38.5883,15.0947,973.2136
0.57,-38.5295,15.3590,972.8514
0.58,-38.3142,15.4568,973.0570
0.59,-38.6862,15.2709,973.1646
0.60,-38.5295,15.2709,972.6556
0.61,-38.3925,15.2709,973.2332
0.62,-38.3533,15.2219,973.0178
0.63,-38.4317,15.3981,973.0668
0.64,-38.5198,15.4275,973.0276
0.65,-38.4219,15.3100,973.0961
0.66,-38.4904,15.2513,973.0472
0.67,-38.5589,15.4764,972.7731
0.68,-38.2261,15.3198,972.8710
0.69,-38.3436,15.2904,972.7241
0.70,-38.5198,15.1044,973.4485
0.71,-38.4414,15.3492,972.7143
0.72,-38.2946,15.1730,972.7046
0.73,-38.5295,15.1925,973.0080
0.74,-38.3436,15.2121,973.4387
0.75,-38.5883,15.2806,972.8122
0.76,-38.5981,15.2317,973.0668
0.77,-38.5393,15.4666,973.2625
0.78,-38.6862,15.2904,973.4387
0.79,-38.5883,15.3883,973.1451
0.80,-38.5883,15.4079,972.6262
0.81,-38.6666,15.2121,973.7030
0.82,-38.4121,15.3883,972.9982
0.83,-38.5198,15.3100,972.9982
0.84,-38.5198,15.4862,972.7437
0.85,-38.4121,15.5841,972.9689
0.86,-38.4317,15.2219,973.0668
0.87,-38.5198,15.0457,973.1451
0.88,-38.6372,15.1632,973.2136
0.89,-38.5198,15.4568,973.1646
0.90,-38.1869,15.1142,973.0276
0.91,-38.3338,15.2023,972.8808
0.92,-38.8428,14.7618,973.2234
0.93,-38.4806,15.2121,973.4779
0.94,-38.4610,15.3492,972.8220
0.95,-38.6764,15.3100,973.4681
0.96,-38.6862,15.2415,973.4289
0.97,-38.8330,14.9087,973.3702
0.98,-38.7351,15.4275,972.9003
0.99,-38.5198,15.2904,972.9199
1.00,-38.5393,15.3100,973.1842
1.01,-38.5883,15.1338,973.0570
1.02,-38.2163,15.2904,972.5773
1.03,-38.5198,15.2611,973.2625
1.04,-38.4121,15.3492,973.3800
1.05,-38.5198,15.3296,972.8220
1.06,-38.4219,15.2611,972.5479
1.07,-38.3729,15.4471,972.8318
1.08,-38.4512,15.0359,973.0080
1.09,-38.2750,15.2415,972.8808
1.10,-38.1869,15.2219,973.2332
1.11,-38.2750,14.8401,972.8808
1.12,-38.4219,15.1044,972.7437
1.13,-38.3338,15.0849,972.6262
1.14,-38.2065,15.2611,972.9297
1.15,-38.3925,15.2611,973.0961
1.16,-38.7547,15.2904,973.3898
1.17,-38.4023,15.1142,973.0374
1.18,-38.4610,15.1142,973.0374
1.19,-38.6176,15.2219,973.4387
1.20,-38.2652,15.0653,973.1744
1.21,-38.5393,15.1632,973.5268
1.22,-38.3729,15.0947,973.0863
1.23,-38.1869,15.2904,973.4485
1.24,-38.3925,15.1142,973.0961
1.25,-38.3142,15.2611,973.4094
1.26,-38.1086,15.3687,973.1451
1.27,-38.4219,14.8891,972.6948
1.28,-38.4023,15.1730,972.6752
1.29,-38.5883,15.1436,973.5856
1.30,-38.2946,15.0849,973.5268
1.31,-38.2261,15.3100,973.3408
1.32,-38.5100,15.3785,972.7535
1.33,-38.5883,15.1925,973.2430
1.34,-38.5295,15.1632,973.0863
1.35,-38.4317,15.3394,973.5758
1.36,-38.6372,15.4079,973.3408
1.37,-38.4317,15.1142,973.0570
1.38,-38.2065,15.1338,973.5562
1.39,-38.2359,15.0359,973.1842
1.40,-38.3925,14.9576,972.9395
1.41,-38.6666,14.8010,973.1059
1.42,-38.3925,15.0849,973.3702
1.43,-38.5589,15.3492,973.3017
1.44,-38.2163,15.3687,973.2136
1.45,-38.3925,15.1338,973.5170
1.46,-38.3827,15.0457,973.1157
1.47,-38.2848,15.2219,973.0765
1.48,-38.5100,15.2709,973.4387
1.49,-38.4512,15.0555,973.2038
1.50,-38.1380,15.1436,973.1255
1.51,-38.1967,15.2415,973.2430
1.52,-38.3436,15.1436,973.0570
1.53,-38.4806,15.0457,973.2821
1.54,-38.4121,15.2709,972.6360
1.55,-38.3925,15.2121,973.4877
1.56,-38.5883,15.0457,973.0472
1.57,-38.6176,15.0066,973.0472
1.58,-38.4317,15.4177,973.7813
1.59,-38.3925,15.2513,973.0374
1.60,-38.4806,15.2415,972.8808
1.61,-38.4121,15.1044,972.7927
1.62,-38.4610,15.1044,972.9884
1.63,-38.4414,15.2806,973.4387
1.64,-38.4806,15.2611,973.0374
1.65,-38.2750,15.3198,972.8905
1.66,-38.2848,15.2513,972.7829
1.67,-38.3338,15.2611,973.1646
1.68,-38.4414,15.1240,973.1940
1.69,-38.5198,14.9576,973.6149
1.70,-38.3240,14.9576,973.2332
1.71,-38.2848,14.9576,973.3506
1.72,-38.3631,15.3002,972.7143
1.73,-38.2457,15.1044,973.0863
1.74,-38.4414,15.1925,972.9297
1.75,-38.1967,15.3883,973.3408
1.76,-38.3044,15.1925,973.1646
1.77,-38.2359,15.2709,972.8612
1.78,-38.5002,15.1044,972.9884
1.79,-38.4512,15.4079,972.6067
1.80,-38.2163,15.3100,973.0080
1.81,-38.6862,15.1925,973.3017
1.82,-38.3044,15.3198,973.7520
1.83,-38.1967,15.3394,973.1549
1.84,-38.2555,15.2709,972.9884
1.85,-38.5981,15.1925,972.8514
1.86,-38.1967,15.4862,972.8220
1.87,-38.1184,15.1925,972.8318
1.88,-38.6079,15.2806,973.3115
1.89,-38.2848,14.9674,973.1255
1.90,-38.0009,15.2806,973.1157
1.91,-38.5491,15.2219,972.9786
1.92,-38.4023,15.2219,973.4387
1.93,-38.5100,15.1436,972.9199
1.94,-38.3338,14.8989,973.2430
1.95,-38.5100,15.2513,973.5954
1.96,-38.3338,14.9772,973.2919
1.97,-38.2457,15.0653,973.2332
1.98,-38.3436,15.0849,972.8905
1.99,-38.3827,15.1338,972.8514
2.00,-38.2163,15.1534,973.4387
2.01,-38.2261,15.4079,973.2430
2.02,-38.6862,15.3687,973.4387
2.03,-38.1771,15.1828,973.5464
2.04,-37.9911,15.1436,973.0765
