#StationCode: 5AE28
#EventDetectionTime: 2022-12-01T05:21:03.492460
#SamplingRate: 100.0
#NumPoints: 26870
#StartTime: 2022-12-01T05:19:34.800460Z
#pga_x: 0.70 gal
#pga_y: 0.70 gal
#pga_z: 1.34 gal
#pga_H: 0.99 gal
#pga: 1.66 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.0988,15.0947,973.2136
0.01,-38.4023,15.0261,973.2527
0.02,-38.2261,15.1338,973.2527
0.03,-38.1478,14.9478,973.0570
0.04,-38.2261,14.9478,973.5954
0.05,-38.0401,15.1534,973.7813
0.06,-38.1184,15.0261,973.6149
0.07,-38.0890,15.1044,973.1744
0.08,-38.1576,15.2709,973.4387
0.09,-38.1086,15.2904,973.2821
0.10,-37.7856,15.2317,973.5268
0.11,-38.0205,15.0653,973.2430
0.12,-38.1576,15.0849,973.7716
0.13,-37.9814,15.1925,973.2430
0.14,-37.9911,15.1632,973.4485
0.15,-37.9814,14.9968,973.5562
0.16,-38.2652,14.8108,973.8401
0.17,-38.1576,14.8793,973.5366
0.18,-37.9324,15.0261,973.5170
0.19,-37.9618,14.8695,973.4485
0.20,-38.1869,15.1925,973.1059
0.21,-38.0988,15.1730,973.4289
0.22,-38.1673,15.2904,972.9101
0.23,-38.0303,15.1338,973.6639
0.24,-38.1967,15.0359,973.3996
0.25,-37.9814,15.2121,973.3115
0.26,-38.1086,15.1142,973.4094
0.27,-38.0401,15.0653,973.0472
0.28,-38.0107,15.1534,973.7030
0.29,-38.2555,15.1044,973.6051
0.30,-37.9911,15.1436,973.3604
0.31,-37.9814,15.1632,973.0570
0.32,-38.1967,15.3492,973.4289
0.33,-38.0009,15.0261,973.3017
0.34,-38.0890,14.9870,973.5073
0.35,-37.9030,14.7716,973.4387
0.36,-38.1282,15.1436,973.3996
0.37,-38.0205,15.1925,973.4877
0.38,-38.0107,14.9478,973.4877
0.39,-38.1184,15.2415,973.4877
0.40,-37.9618,15.1730,973.4387
0.41,-38.0107,15.2219,973.4289
0.42,-38.2065,15.1632,973.4192
0.43,-38.0401,15.3002,973.0961
0.44,-38.1576,15.2219,973.4975
0.45,-38.1869,15.2415,973.6541
0.46,-38.3925,15.0751,973.2919
0.47,-38.3240,15.3198,972.8710
0.48,-38.1967,15.2415,973.1157
0.49,-38.1967,15.2219,973.5464
0.50,-38.0792,15.1828,972.6948
0.51,-38.2457,15.1730,973.4583
0.52,-38.1869,15.1338,972.9395
0.53,-38.1967,15.2904,972.8416
0.54,-38.3436,15.0947,973.3115
0.55,-38.5100,15.0163,973.4779
0.56,-38.0401,15.3394,973.8009
0.57,-38.2652,15.0751,973.1255
0.58,-38.1576,15.1436,973.2430
0.59,-38.2652,15.2317,973.5170
0.60,-38.4806,14.9576,973.3017
0.61,-38.0499,15.1044,973.5758
0.62,-38.1086,15.3883,973.3408
0.63,-38.2652,15.5743,973.2234
0.64,-38.1478,15.4177,973.1255
0.65,-38.3044,15.3981,973.3800
0.66,-38.1869,15.4568,973.3115
0.67,-38.2457,15.2611,973.5170
0.68,-38.2946,15.2611,973.2136
0.69,-38.2261,15.1828,973.4583
0.70,-38.2359,15.1730,973.3604
0.71,-38.0107,15.2415,973.5268
0.72,-38.5198,15.1436,972.9199
0.73,-38.0597,15.3394,973.4485
0.74,-38.2555,15.2023,973.5170
