#StationCode: 5AF0F
#EventDetectionTime: 2022-12-14T05:08:06.158178
#SamplingRate: 100.0
#NumPoints: 26870
#StartTime: 2022-12-14T05:06:37.466178Z
#pga_x: 0.57 gal
#pga_y: 0.60 gal
#pga_z: 2.04 gal
#pga_H: 0.82 gal
#pga: 2.20 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-22.2504,-2.4668,990.3346
0.01,-21.7805,-2.3200,990.4129
0.02,-22.2308,-2.6137,990.5989
0.03,-22.0938,-2.5647,990.6184
0.04,-22.2504,-2.5256,990.2954
0.05,-22.0742,-2.9661,990.4325
0.06,-21.7610,-2.7605,990.0605
0.07,-21.9372,-2.4375,990.7261
0.08,-21.8686,-2.2711,990.5303
0.09,-22.1330,-2.5647,990.4716
0.10,-21.7610,-2.5843,990.1388
0.11,-21.8393,-2.4081,990.2073
0.12,-22.0742,-2.7213,990.8240
0.13,-21.7708,-2.6724,990.6870
0.14,-21.7708,-2.7507,990.9219
0.15,-22.2015,-2.5941,990.4520
0.16,-21.8784,-2.6137,990.4031
0.17,-21.9078,-2.6724,990.6087
0.18,-22.0644,-2.6724,990.3541
0.19,-21.8686,-2.6235,990.7065
0.20,-21.7708,-2.6332,990.6674
0.21,-21.7805,-2.7409,989.9430
0.22,-22.0742,-2.4962,989.9626
0.23,-22.1917,-2.7018,990.3737
0.24,-21.9176,-2.5941,990.6576
0.25,-22.1330,-2.8682,990.4618
0.26,-21.9372,-2.8975,990.1486
0.27,-21.8686,-2.6724,990.1486
0.28,-21.7610,-2.5451,990.7359
0.29,-22.2406,-2.5158,990.6870
0.30,-22.1232,-2.4375,990.6772
0.31,-21.8686,-2.3983,990.3835
0.32,-21.9372,-2.7507,990.5401
0.33,-21.8295,-2.5843,990.4422
0.34,-21.6631,-2.7605,990.7065
0.35,-22.2113,-2.5843,990.2660
0.36,-21.8784,-2.7507,989.9626
0.37,-22.0840,-2.9367,990.8730
0.38,-21.7805,-2.6626,990.3737
0.39,-21.8295,-2.7018,990.2367
0.40,-22.0546,-2.9856,990.8534
0.41,-22.0253,-2.7997,990.5695
0.42,-21.8784,-2.8975,990.5793
0.43,-21.9567,-2.6332,991.2547
0.44,-21.9274,-2.5843,990.9708
0.45,-22.0449,-2.9073,990.9415
0.46,-21.9567,-2.8486,990.5499
0.47,-21.6827,-2.7116,990.3639
0.48,-22.0546,-2.7018,990.2465
0.49,-21.7022,-2.7409,990.1192
0.50,-21.6043,-2.8975,990.5695
0.51,-22.2504,-2.6039,990.5206
0.52,-22.0644,-2.9563,990.4618
0.53,-21.9176,-2.7018,990.1779
0.54,-21.9861,-2.9465,990.3346
0.55,-21.9567,-2.7899,990.3248
0.56,-21.6239,-2.6332,990.2171
0.57,-21.9959,-2.7605,990.5989
0.58,-21.7610,-2.7703,990.3933
0.59,-22.0155,-2.6724,990.3150
0.60,-22.0057,-2.6626,990.6282
0.61,-21.9665,-2.7116,990.0213
0.62,-21.7708,-2.8780,990.0800
0.63,-22.0155,-2.5549,990.6870
0.64,-21.7805,-2.7409,991.1177
0.65,-21.9372,-2.6332,990.7751
0.66,-21.8686,-2.9073,990.2073
0.67,-22.0449,-2.7409,990.7849
