#StationCode: 5AF0F
#EventDetectionTime: 2022-12-14T08:08:01.779066
#SamplingRate: 100.0
#NumPoints: 27124
#StartTime: 2022-12-14T08:06:30.551066Z
#pga_x: 0.81 gal
#pga_y: 0.60 gal
#pga_z: 2.95 gal
#pga_H: 1.00 gal
#pga: 3.12 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-22.2700,-2.6332,990.3541
0.01,-22.0644,-2.4277,990.2269
0.02,-22.1525,-2.4962,990.0703
0.03,-22.1721,-2.2711,990.1290
0.04,-21.9078,-2.5256,989.8843
0.05,-22.2798,-2.4375,990.3444
0.06,-22.0253,-2.2808,990.0507
0.07,-21.9665,-2.4668,990.5695
0.08,-21.9470,-2.2319,990.4227
0.09,-21.9274,-2.5158,989.9332
0.10,-21.8882,-2.5060,990.5793
0.11,-21.9078,-2.5451,990.2954
0.12,-21.7316,-2.7507,990.2171
0.13,-21.9078,-2.5843,990.1877
0.14,-21.8882,-2.3983,990.3248
0.15,-22.0938,-2.6039,990.6184
0.16,-22.0057,-2.4766,990.3444
0.17,-21.8295,-2.6039,990.5303
0.18,-22.1330,-2.6137,990.2073
0.19,-22.1134,-2.8192,989.9430
0.20,-22.1036,-2.4570,990.4325
0.21,-22.2211,-2.5745,990.1192
0.22,-22.2015,-2.6920,990.3052
0.23,-21.7903,-2.5549,990.0605
0.24,-22.1525,-2.3885,990.0017
0.25,-21.9763,-2.5745,990.4618
0.26,-21.8686,-2.7116,990.1975
0.27,-21.8295,-2.4570,990.2954
0.28,-21.8099,-2.6528,990.2856
0.29,-21.7903,-2.6332,990.0311
0.30,-21.8882,-2.5745,989.8157
0.31,-22.0155,-2.6626,990.0898
0.32,-22.0644,-2.5354,990.3639
0.33,-21.9176,-2.6626,990.1682
0.34,-21.8589,-2.6332,990.6087
0.35,-22.1330,-2.3983,990.1975
0.36,-22.1232,-2.4570,990.2465
0.37,-21.8882,-2.5745,990.3248
0.38,-21.7120,-2.3200,990.1779
0.39,-21.7218,-2.7311,990.5401
0.40,-21.6435,-2.5256,990.4227
0.41,-21.8882,-2.5354,990.6772
0.42,-21.8001,-2.5647,990.6870
0.43,-21.7316,-2.2123,989.9919
0.44,-21.8686,-2.6332,990.0605
0.45,-21.6729,-2.4081,990.1779
0.46,-21.8589,-2.4766,990.3346
0.47,-21.8686,-2.5354,990.3639
0.48,-21.9176,-2.4081,990.3639
0.49,-21.7022,-2.5647,990.1779
0.50,-21.8491,-2.4766,990.6282
0.51,-21.7805,-2.4962,990.2269
0.52,-21.7805,-2.5256,990.4520
0.53,-21.6043,-2.6822,990.6478
0.54,-21.8686,-2.8584,990.2954
0.55,-21.8882,-2.6039,989.9626
0.56,-21.8686,-2.5158,990.2367
0.57,-22.2308,-2.4375,989.8843
0.58,-22.1330,-2.4570,990.3052
0.59,-21.7708,-2.6626,990.1682
0.60,-21.8295,-2.5158,990.5108
0.61,-22.2308,-2.6235,990.5401
0.62,-21.8686,-2.5745,990.5499
0.63,-21.9763,-2.5843,989.7179
0.64,-21.8686,-2.9465,990.3248
0.65,-22.0644,-2.8388,990.1682
0.66,-21.9470,-2.6430,989.9626
0.67,-22.1819,-2.4473,990.6772
0.68,-22.1134,-2.5549,990.8142
0.69,-22.0351,-2.3102,989.7472
0.70,-22.1330,-2.6528,990.8925
0.71,-22.1232,-2.3592,990.1290
0.72,-22.0155,-2.2025,990.7555
0.73,-21.7120,-2.5060,990.5303
0.74,-22.0351,-2.5158,990.5206
0.75,-22.3092,-2.7213,990.3444
0.76,-21.9274,-2.5060,990.2660
0.77,-22.0057,-2.6430,990.2856
0.78,-21.9470,-2.6430,990.6674
0.79,-22.1134,-2.5158,990.1877
0.80,-21.8784,-2.6920,990.1486
0.81,-21.8686,-2.5354,990.1486
0.82,-22.0546,-2.6724,990.6870
0.83,-21.8686,-2.4668,990.2073
0.84,-22.1330,-2.3689,989.9919
0.85,-22.0351,-2.4277,990.6184
0.86,-22.0351,-2.6235,990.3444
0.87,-22.3092,-2.6430,990.3933
0.88,-21.8686,-2.5451,990.4422
0.89,-22.0938,-2.4277,990.4520
0.90,-21.9665,-2.7409,990.4325
