#StationCode: 5AE28
#EventDetectionTime: 2022-12-14T04:12:09.263845
#SamplingRate: 100.0
#NumPoints: 27065
#StartTime: 2022-12-14T04:10:38.621989Z
#pga_x: 0.59 gal
#pga_y: 0.60 gal
#pga_z: 1.41 gal
#pga_H: 0.85 gal
#pga: 1.64 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.7938,14.4388,975.6608
0.01,-38.7938,14.2724,975.9545
0.02,-38.9211,14.2332,975.3672
0.03,-38.9113,14.4779,975.2889
0.04,-38.6176,14.3409,975.3867
0.05,-38.8036,14.4584,975.3476
0.06,-38.6372,14.5269,975.1322
0.07,-39.0777,14.4290,975.4553
0.08,-38.9015,14.6444,975.6804
0.09,-39.0777,14.3996,975.3965
0.10,-38.8917,14.4779,975.8468
0.11,-38.8330,14.6150,975.3574
0.12,-38.8036,14.4388,975.6608
0.13,-38.9309,14.4584,975.8566
0.14,-38.7645,14.4486,975.7783
0.15,-38.6764,14.8010,975.7489
0.16,-38.6274,14.5171,976.0720
0.17,-38.9505,14.5073,975.4553
0.18,-38.9113,14.6835,975.7489
0.19,-38.8917,14.5367,975.6315
0.20,-38.8330,14.5758,975.3770
0.21,-38.8819,14.5856,975.8273
0.22,-38.9113,14.3801,975.8860
0.23,-39.0288,14.3017,976.0818
0.24,-38.8232,14.2234,975.0050
0.25,-38.7547,14.3409,975.5532
0.26,-38.9798,14.7618,975.3965
0.27,-38.7155,14.5563,975.6021
0.28,-38.6862,14.4779,975.8860
0.29,-38.8526,14.4290,975.4259
0.30,-38.9896,14.5073,975.9447
0.31,-38.8428,14.5758,975.6804
0.32,-38.9896,14.4192,975.6315
0.33,-38.9407,14.4094,975.5042
0.34,-39.0288,14.4094,976.0230
0.35,-38.8036,14.3507,975.4944
0.36,-38.8917,14.4290,975.4259
0.37,-38.8036,14.6150,976.0035
0.38,-38.7351,14.7031,975.5140
0.39,-38.5883,14.5171,975.3867
