#StationCode: 5AE28
#EventDetectionTime: 2022-12-14T00:14:28.782568
#SamplingRate: 100.0
#NumPoints: 27212
#StartTime: 2022-12-14T00:12:56.674568Z
#pga_x: 0.64 gal
#pga_y: 0.69 gal
#pga_z: 1.30 gal
#pga_H: 0.94 gal
#pga: 1.60 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.5981,14.5660,975.5629
0.01,-38.9407,14.2332,975.7391
0.02,-38.7253,14.7227,975.9545
0.03,-38.7351,14.4975,975.8175
0.04,-38.9113,14.4486,975.8370
0.05,-38.8526,14.2136,975.8175
0.06,-38.7743,14.2920,975.8273
0.07,-38.6079,14.1255,975.9839
0.08,-38.6470,14.3409,975.7489
0.09,-38.5491,14.1353,976.0426
0.10,-38.5883,14.2430,975.7783
0.11,-38.8526,14.3017,975.6021
0.12,-38.9211,14.4290,975.4846
0.13,-38.8330,14.3605,975.4748
0.14,-38.9407,14.3703,975.6510
0.15,-38.8624,14.2234,975.8077
0.16,-38.7841,14.3898,975.2301
0.17,-38.7841,14.4290,975.4846
0.18,-38.8722,14.6541,975.5629
0.19,-38.8428,14.4877,975.2595
0.20,-38.8624,14.5269,975.6804
0.21,-38.7743,14.5367,975.7098
0.22,-38.5198,14.4094,976.0035
0.23,-38.9896,14.4682,975.6902
0.24,-39.0288,14.4094,975.1812
0.25,-38.9603,14.5269,975.8566
0.26,-38.9994,14.2724,975.7294
0.27,-39.0581,14.4192,975.3770
0.28,-39.3518,14.5465,976.1601
0.29,-39.0386,14.3605,975.0441
0.30,-38.9015,14.2724,975.4944
0.31,-38.9994,14.3409,975.9741
0.32,-38.8624,14.5171,975.3378
0.33,-38.9896,14.4094,976.2384
0.34,-38.8428,14.4290,975.9839
0.35,-38.9309,14.4192,975.2693
0.36,-38.8232,14.4388,975.4455
0.37,-38.7253,14.4094,975.9154
0.38,-38.6568,14.5563,975.7000
0.39,-38.8917,14.2920,975.8468
0.40,-38.9700,14.3409,975.8664
0.41,-38.8819,14.5660,975.7685
0.42,-38.8232,14.3017,975.7294
0.43,-38.8232,14.3801,975.8762
0.44,-38.5002,14.3213,975.3770
0.45,-38.8330,14.2430,976.1405
0.46,-38.7057,14.3017,975.5434
0.47,-38.8036,14.6150,975.6413
0.48,-38.8134,14.7520,975.5336
0.49,-39.0679,14.2528,975.7391
0.50,-38.9015,14.6346,975.5140
0.51,-38.7743,14.5073,976.0328
0.52,-38.6862,14.2039,975.7294
0.53,-38.9798,14.3801,975.1714
0.54,-38.9700,14.4584,976.1503
0.55,-39.0092,14.2332,976.0426
0.56,-38.8036,14.4388,975.7685
0.57,-38.8526,14.1451,976.1111
0.58,-38.8917,14.3507,975.7881
0.59,-38.9015,14.3409,975.7587
0.60,-39.0581,14.4094,975.7783
0.61,-39.0190,14.4975,975.8273
0.62,-38.9896,14.6541,975.6706
0.63,-38.8526,14.4682,976.2090
0.64,-38.6666,14.4486,975.8566
0.65,-38.9505,14.3801,975.8762
0.66,-38.9505,14.1647,975.7391
0.67,-39.0777,14.1451,975.9741
0.68,-39.0386,14.5073,976.0916
0.69,-39.1071,14.6737,975.6021
0.70,-39.0777,14.5171,975.3084
0.71,-38.8624,14.3801,975.4161
0.72,-38.8330,14.4584,975.4357
0.73,-39.0679,14.6150,975.3965
0.74,-38.8330,14.2039,975.8273
0.75,-38.9603,14.2724,975.3574
0.76,-38.7743,14.4094,975.4259
0.77,-38.9505,14.4779,975.5825
0.78,-38.8232,14.6150,975.5532
0.79,-38.6470,14.4779,975.7098
0.80,-38.6274,14.3996,976.0622
0.81,-38.7938,14.6933,975.5042
0.82,-38.8330,14.7716,975.3476
0.83,-38.7547,14.6346,975.6413
0.84,-38.9407,14.5367,975.4944
0.85,-38.7743,14.4682,975.3770
0.86,-38.8428,14.4975,976.2286
0.87,-38.6960,14.6052,975.4651
0.88,-38.7253,14.4682,975.9349
0.89,-38.7057,14.6150,976.1209
0.90,-38.7057,14.2724,975.7196
0.91,-38.9407,14.4094,975.8077
0.92,-38.4904,14.2039,975.7098
0.93,-38.6862,14.5073,975.7489
0.94,-38.5491,14.3311,975.6706
0.95,-38.8819,14.6052,975.5727
0.96,-38.8330,14.3115,975.6413
0.97,-38.8428,14.7814,975.4357
0.98,-38.8428,14.5465,975.2791
0.99,-38.9603,14.5758,975.9545
1.00,-38.9015,14.6444,975.8370
1.01,-38.8624,14.6444,975.4357
1.02,-38.9309,14.2822,976.0916
1.03,-38.6079,14.3703,975.6608
1.04,-38.7253,14.5073,975.7000
1.05,-38.9015,14.4975,975.7391
1.06,-38.7645,14.5660,975.4651
1.07,-38.7253,14.6639,975.6217
1.08,-38.8917,14.4584,975.7000
1.09,-38.6568,14.5269,975.9839
1.10,-38.7743,14.3409,975.6021
1.11,-38.8624,14.2332,975.4553
1.12,-38.6764,14.4975,975.7196
1.13,-38.9211,14.5758,976.0916
1.14,-38.7351,14.5269,976.0426
1.15,-38.5002,14.4094,976.1013
1.16,-38.6274,14.2724,975.9154
1.17,-38.8428,14.3898,975.6706
1.18,-38.7057,14.3703,975.7685
1.19,-38.7743,14.3115,975.8664
1.20,-38.9309,14.4290,976.0818
1.21,-38.7547,14.3017,975.7979
1.22,-38.5100,14.3703,975.4846
1.23,-38.4806,14.3898,975.5336
1.24,-38.6764,14.3017,975.2008
1.25,-38.6568,14.4779,975.6119
1.26,-38.8722,14.3311,975.9741
1.27,-38.8036,14.3996,975.8175
1.28,-38.7057,14.4584,976.0230
1.29,-38.8819,14.6150,975.8175
1.30,-38.8428,14.5563,975.5238
1.31,-38.7253,14.3605,975.1518
1.32,-38.7938,14.4486,975.7489
1.33,-38.6764,14.6150,975.8566
1.34,-38.8036,14.6248,975.8273
1.35,-38.7057,14.2332,975.5238
1.36,-38.8917,14.4682,975.7294
1.37,-38.5883,14.2430,976.0328
1.38,-38.5198,14.5367,975.8566
1.39,-38.6568,14.5660,975.7489
1.40,-38.7645,14.4779,976.0426
1.41,-38.6568,14.3115,975.5727
1.42,-38.5295,14.4975,975.2008
1.43,-38.6960,14.2724,975.2791
1.44,-38.6764,14.4388,975.3770
1.45,-38.7253,14.5660,976.1894
1.46,-38.9700,14.5563,976.0426
1.47,-38.7743,14.4094,975.0637
1.48,-39.0386,14.2724,975.5336
1.49,-38.5491,14.2234,975.3672
1.50,-39.0092,14.5073,975.5140
1.51,-39.0973,14.5563,975.7881
1.52,-38.8036,14.4094,976.0622
1.53,-38.9505,14.4877,975.8175
1.54,-38.9994,14.7227,975.0637
1.55,-38.9603,14.3605,975.5727
1.56,-38.7938,14.4975,975.2497
1.57,-38.6666,14.4877,975.8175
1.58,-38.8526,14.4192,975.6315
1.59,-38.8330,14.3898,975.0735
1.60,-38.6960,14.0472,975.6119
1.61,-38.9211,14.5073,975.9447
1.62,-39.0386,14.3115,975.0931
1.63,-39.0288,14.3801,975.9937
1.64,-38.8134,14.5758,975.3378
1.65,-38.9505,14.5073,975.8958
1.66,-38.9407,14.3017,975.4748
1.67,-38.8722,14.6150,975.8664
1.68,-38.6960,14.4779,975.6804
1.69,-39.0288,14.2136,974.9560
1.70,-39.1071,14.1745,975.5923
1.71,-39.0777,14.4877,974.8092
1.72,-38.9407,14.2039,975.6608
1.73,-38.9896,14.4682,975.8566
1.74,-38.9700,14.3311,975.1616
1.75,-38.6274,14.4486,975.5336
1.76,-38.9407,14.6835,975.6315
1.77,-38.7057,14.5660,975.4455
1.78,-38.7743,14.4192,975.3378
1.79,-38.8134,14.5660,975.2791
1.80,-38.7351,14.5563,975.3378
1.81,-38.7351,14.5856,975.6119
1.82,-38.8917,14.3898,974.9071
1.83,-38.5785,14.4975,975.5923
1.84,-38.5491,14.4779,975.5336
1.85,-38.9407,14.5563,975.8370
1.86,-38.6862,14.7618,975.4748
1.87,-38.7841,14.5856,975.3672
1.88,-38.9603,14.4877,975.4553
1.89,-38.5393,14.4975,975.4553
