#StationCode: 5AF0F
#EventDetectionTime: 2022-12-14T04:59:15.813261
#SamplingRate: 100.0
#NumPoints: 26958
#StartTime: 2022-12-14T04:57:46.241261Z
#pga_x: 0.65 gal
#pga_y: 0.56 gal
#pga_z: 4.45 gal
#pga_H: 0.86 gal
#pga: 4.53 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.9763,-2.6332,990.1682
0.01,-22.0057,-2.6137,990.6087
0.02,-22.0840,-2.4277,990.4031
0.03,-21.9176,-2.8486,990.0800
0.04,-21.9763,-2.7311,990.3835
0.05,-22.1427,-2.4081,990.2954
0.06,-22.1232,-2.7409,990.3444
0.07,-21.9176,-2.7703,990.1682
0.08,-22.0938,-2.4081,990.0703
0.09,-22.0057,-2.5256,990.1877
0.10,-21.8589,-2.6235,990.1094
0.11,-22.0351,-2.4179,990.2856
0.12,-22.1036,-2.5158,990.0311
0.13,-22.2015,-2.4766,990.4325
0.14,-21.8980,-2.5451,990.3835
0.15,-22.0449,-2.4668,990.3541
0.16,-22.0644,-2.6332,990.2954
0.17,-21.8784,-2.4668,990.3737
0.18,-21.9274,-2.5745,991.0296
0.19,-21.8980,-2.3592,990.4422
0.20,-21.8295,-2.2613,990.4618
0.21,-21.7414,-2.5158,990.3737
0.22,-22.1721,-2.3592,990.5499
0.23,-22.1330,-2.5060,990.5597
0.24,-21.8001,-2.4962,990.6282
0.25,-21.8001,-2.5060,990.0409
0.26,-22.0644,-2.5843,990.3346
0.27,-22.1036,-2.6626,989.9724
0.28,-21.9470,-2.3396,990.7359
0.29,-21.9274,-2.3885,990.5206
0.30,-22.2015,-2.3592,989.9332
0.31,-22.0644,-2.1829,990.0409
0.32,-22.2113,-2.4962,990.4129
0.33,-22.0644,-2.6235,990.5695
0.34,-21.9959,-2.3102,990.5401
0.35,-22.0449,-2.4570,990.1486
0.36,-21.9176,-2.4962,990.3933
0.37,-22.1232,-2.4277,990.5010
0.38,-21.8784,-2.3885,990.6282
0.39,-21.9176,-2.6822,990.1682
0.40,-21.8197,-2.7605,990.4912
0.41,-21.8295,-2.5158,990.5793
0.42,-21.6924,-2.4668,990.1584
0.43,-21.6533,-2.3885,990.7653
0.44,-22.0155,-2.6822,990.1682
0.45,-21.8099,-2.5158,990.1388
0.46,-22.0644,-2.5060,990.3737
0.47,-22.0253,-2.4473,990.4031
0.48,-22.0938,-2.5647,990.5989
0.49,-22.0840,-2.5647,990.3248
0.50,-21.8784,-2.2711,990.2758
0.51,-21.9567,-2.5354,990.3639
0.52,-21.9763,-2.4081,990.1779
0.53,-21.9763,-2.2417,990.1779
0.54,-21.9078,-2.5647,990.5793
0.55,-21.9763,-2.4864,990.0507
0.56,-21.6631,-2.2906,990.0017
0.57,-21.8295,-2.5158,990.3933
0.58,-21.8784,-2.5745,990.5303
0.59,-21.9470,-2.3787,990.4422
0.60,-21.9665,-2.3592,990.3444
0.61,-22.0253,-2.4766,990.0409
0.62,-22.1134,-2.4473,989.9038
0.63,-21.7512,-2.4668,990.5401
0.64,-21.9078,-2.5256,990.4422
0.65,-21.7414,-2.5060,990.3639
0.66,-21.9567,-2.7213,990.6087
0.67,-21.8980,-2.4081,990.1486
0.68,-22.1330,-2.4375,990.1877
0.69,-22.0742,-2.6137,990.6576
0.70,-22.2015,-2.5549,990.2171
0.71,-21.8589,-2.5843,990.2367
0.72,-21.9470,-2.3689,990.7555
0.73,-22.1427,-2.2221,990.3248
0.74,-22.2406,-2.6822,990.7751
0.75,-22.0742,-2.3983,990.5793
0.76,-21.8589,-2.7311,990.6478
0.77,-21.8882,-2.7018,990.4031
0.78,-21.7512,-2.3592,990.3052
0.79,-21.7903,-2.2221,990.3639
