#StationCode: 5AF0F
#EventDetectionTime: 2022-12-14T06:50:24.834445
#SamplingRate: 100.0
#NumPoints: 27040
#StartTime: 2022-12-14T06:48:54.447445Z
#pga_x: 1.11 gal
#pga_y: 0.76 gal
#pga_z: 3.51 gal
#pga_H: 1.35 gal
#pga: 3.76 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.8197,-2.5549,990.2954
0.01,-21.8491,-2.4766,990.4325
0.02,-21.6337,-2.6430,990.5401
0.03,-21.6533,-2.6626,989.9234
0.04,-21.7805,-2.7409,990.6968
0.05,-21.9470,-2.7899,990.5891
0.06,-21.7903,-2.5354,990.2758
0.07,-21.6631,-2.6626,990.5597
0.08,-21.6239,-2.6626,990.0996
0.09,-21.6924,-2.4570,990.4129
0.10,-21.8001,-2.5256,990.5206
0.11,-21.5848,-2.6724,990.6184
0.12,-21.7512,-2.4962,990.5695
0.13,-21.6924,-2.4473,990.2856
0.14,-21.8393,-2.9073,990.6576
0.15,-21.9861,-2.6039,990.6478
0.16,-21.7903,-2.5745,990.2367
0.17,-21.8393,-2.6430,990.9415
0.18,-21.8491,-2.6332,990.1486
0.19,-21.8197,-2.6430,990.1779
0.20,-21.6631,-2.5843,990.2367
0.21,-21.8882,-2.5647,990.2073
0.22,-21.8686,-2.7018,990.8730
0.23,-21.6729,-2.3396,990.0996
0.24,-21.6729,-2.3787,989.9038
0.25,-21.4575,-2.5745,990.3737
0.26,-21.6435,-2.4962,990.3052
0.27,-21.5456,-2.5745,990.0507
0.28,-21.8686,-2.4962,990.3444
0.29,-21.7512,-2.5158,990.2954
0.30,-21.8589,-2.5060,990.5303
0.31,-21.7903,-2.5060,990.4618
0.32,-21.8882,-2.7116,990.6870
0.33,-21.7218,-2.6235,990.3835
0.34,-21.5162,-2.4081,990.3444
0.35,-21.8099,-2.5158,990.8827
0.36,-21.8589,-2.8584,990.5206
0.37,-21.7903,-2.5647,990.6184
0.38,-21.5750,-2.6724,990.4814
0.39,-21.5456,-2.7116,990.1094
0.40,-21.8980,-2.7605,990.5793
0.41,-21.7512,-2.4570,990.2563
0.42,-21.8099,-2.5158,990.6380
0.43,-21.7512,-2.8780,990.0507
0.44,-21.8882,-2.4766,989.9528
0.45,-22.1134,-2.5549,990.2563
0.46,-21.9567,-2.4668,990.2367
0.47,-21.9274,-2.7018,990.4325
0.48,-21.6631,-2.6137,990.4912
0.49,-22.0449,-2.3200,990.3835
0.50,-21.9665,-2.3983,990.7653
0.51,-21.8784,-2.5745,990.1975
0.52,-21.9274,-2.4570,990.5401
0.53,-21.7120,-2.5745,990.2660
0.54,-21.6435,-2.4473,990.5793
0.55,-21.6924,-2.4473,990.8240
0.56,-21.6239,-2.5451,990.7653
0.57,-21.5358,-2.7507,990.6870
0.58,-21.7218,-2.5647,990.3639
0.59,-21.9176,-2.7997,990.2758
0.60,-21.6043,-2.5843,990.3444
0.61,-21.8491,-2.6626,990.4031
0.62,-21.6141,-2.4473,990.4814
0.63,-21.8099,-2.5647,990.2563
0.64,-22.0155,-2.5843,990.0311
0.65,-22.0742,-2.5354,989.9626
0.66,-21.6631,-2.5158,990.2073
0.67,-21.8686,-2.6528,990.7751
0.68,-21.7120,-2.7997,989.8647
0.69,-21.6435,-2.5745,989.9528
0.70,-21.3694,-2.2123,990.4031
0.71,-21.8099,-2.7409,990.4227
