#StationCode: 5AE28
#EventDetectionTime: 2022-12-12T02:17:39.785359
#SamplingRate: 100.0
#NumPoints: 27237
#StartTime: 2022-12-12T02:16:07.429359Z
#pga_x: 0.70 gal
#pga_y: 0.61 gal
#pga_z: 1.31 gal
#pga_H: 0.93 gal
#pga: 1.61 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-39.0973,14.3898,974.9658
0.01,-38.9603,14.5269,974.9658
0.02,-38.9994,14.5367,975.0833
0.03,-38.9407,14.5171,975.4553
0.04,-39.1952,14.4388,975.1420
0.05,-39.1169,14.3409,975.0931
0.06,-39.1365,14.5171,974.6330
0.07,-39.0875,14.4584,974.5938
0.08,-38.9700,14.2136,974.6819
0.09,-39.0581,14.4486,974.8190
0.10,-39.0092,14.5465,974.7505
0.11,-38.9994,14.5171,974.7309
0.12,-38.8917,14.1843,974.7407
0.13,-38.9896,14.3409,974.9365
0.14,-38.8526,14.3311,974.5938
0.15,-38.8722,14.4094,974.4274
0.16,-38.9896,14.4192,974.6721
0.17,-38.7547,14.3017,974.6721
0.18,-38.9994,14.2724,974.6036
0.19,-38.8036,14.0962,974.5743
0.20,-38.5883,14.4877,974.8092
0.21,-38.9505,14.3213,975.0246
0.22,-38.8624,14.2724,975.5727
0.23,-38.8624,14.4877,975.2203
0.24,-39.1560,14.3605,975.4846
0.25,-38.9896,14.3996,974.8092
0.26,-38.9896,14.2039,974.8679
0.27,-38.9603,14.2430,974.7798
0.28,-38.8428,14.3507,975.7000
0.29,-38.9505,14.5171,975.3476
0.30,-38.9015,14.4584,975.0539
0.31,-39.1952,14.3507,974.7700
0.32,-39.0484,14.3409,975.3476
0.33,-38.9113,14.3311,974.6526
0.34,-39.0092,14.5269,974.8679
0.35,-39.0386,14.5758,975.0148
0.36,-38.9505,14.5073,974.8973
0.37,-39.0581,14.3703,975.1518
0.38,-38.9994,14.4584,974.9071
0.39,-39.0973,14.5171,974.9854
0.40,-38.9113,14.4584,975.1420
0.41,-38.9994,14.5171,974.6036
0.42,-39.1854,14.4192,974.8973
0.43,-39.1854,14.2332,975.0246
0.44,-39.1071,14.4192,975.3182
0.45,-38.8134,14.6541,975.2203
0.46,-38.9994,14.3996,974.7407
0.47,-39.1952,14.5954,975.4259
0.48,-38.9896,14.1745,975.2301
0.49,-39.2539,14.3605,975.2693
0.50,-39.1952,14.3801,975.8370
0.51,-39.0973,14.4094,974.6526
0.52,-39.1169,14.4094,975.2203
0.53,-38.9896,14.3605,975.4748
0.54,-38.9407,14.2430,974.7896
0.55,-39.1071,14.2822,975.0148
0.56,-38.8624,14.6639,974.9756
0.57,-38.9505,14.4388,975.3574
0.58,-38.9896,14.3703,975.5434
0.59,-39.0875,14.3017,975.2791
0.60,-38.9309,14.2136,974.9952
0.61,-38.7155,14.3115,975.2497
0.62,-38.8134,14.4094,974.7700
0.63,-38.8722,14.4094,974.8386
0.64,-38.8722,14.1843,975.1616
0.65,-38.9015,14.5563,975.5042
0.66,-38.7449,14.5660,975.2791
0.67,-38.8036,14.6346,975.3182
0.68,-38.8917,14.5171,974.9854
0.69,-39.2637,14.3311,975.6510
0.70,-38.9994,14.4094,975.4259
0.71,-38.9603,14.4486,975.5825
0.72,-38.6666,14.4388,975.2497
0.73,-38.9407,14.2234,975.4944
0.74,-38.7547,14.3409,975.0931
0.75,-38.7253,14.2136,975.3280
0.76,-38.9015,14.2920,974.7896
