#StationCode: 5AE28
#EventDetectionTime: 2022-12-12T04:05:37.606344
#SamplingRate: 100.0
#NumPoints: 27112
#StartTime: 2022-12-12T04:04:06.498344Z
#pga_x: 0.65 gal
#pga_y: 0.67 gal
#pga_z: 1.57 gal
#pga_H: 0.94 gal
#pga: 1.83 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.7841,14.7814,974.8581
0.01,-38.9994,14.6737,974.4666
0.02,-39.1756,14.5073,975.0148
0.03,-39.1658,14.6150,974.5645
0.04,-39.1169,14.7227,975.1420
0.05,-39.0581,14.5954,974.9365
0.06,-39.1854,14.5563,974.9267
0.07,-39.0581,14.4877,974.5155
0.08,-39.0386,14.5954,975.3084
0.09,-38.9211,14.8010,974.7994
0.10,-38.9994,14.5367,975.2889
0.11,-38.6372,14.5171,974.7602
0.12,-38.9113,14.7227,975.3476
0.13,-38.7057,14.6150,975.0637
0.14,-38.9896,14.7912,974.9854
0.15,-39.0777,14.7227,974.8386
0.16,-39.1071,14.6052,974.8288
0.17,-39.0679,14.6248,974.6917
0.18,-38.8526,14.7422,974.2806
0.19,-39.1267,14.6150,974.7700
0.20,-39.0581,14.5660,974.8386
0.21,-38.6862,14.4975,975.2008
0.22,-38.9603,14.6248,974.9756
0.23,-38.8428,14.5465,974.9267
0.24,-38.9113,14.7520,974.9560
0.25,-38.7938,14.4388,975.0050
0.26,-39.0092,14.6052,975.2008
0.27,-39.1365,14.6639,974.7700
0.28,-38.8526,14.4584,975.1518
0.29,-38.9113,14.2039,974.8777
0.30,-38.9211,14.6933,974.6428
0.31,-39.0092,14.6444,975.2791
0.32,-39.1463,14.4094,974.6232
0.33,-39.0190,14.5171,974.8679
0.34,-38.9700,14.6052,974.8483
0.35,-38.9798,14.5465,974.8386
0.36,-38.9994,14.6248,974.7994
0.37,-38.9700,14.8010,974.5938
0.38,-38.7938,14.6933,974.8483
0.39,-38.9896,14.6150,974.7896
0.40,-38.6764,14.4779,974.7407
0.41,-38.9505,14.5171,974.8679
0.42,-39.0092,14.4094,974.9658
0.43,-38.9700,14.4290,974.9658
0.44,-38.9211,14.3996,974.8679
0.45,-38.8526,14.5758,975.2203
0.46,-38.9700,14.5660,975.2008
0.47,-38.8428,14.2528,974.7602
0.48,-38.9603,14.4877,974.6721
0.49,-38.8428,14.6346,975.0833
0.50,-38.7841,14.4388,975.5434
0.51,-39.2050,15.1044,974.9267
0.52,-38.8819,14.6346,974.4176
0.53,-38.7938,14.6248,974.7113
0.54,-38.9309,14.8304,974.8581
0.55,-38.7938,14.5367,974.9658
0.56,-38.7938,14.5269,974.5840
0.57,-38.8722,14.6150,975.3280
0.58,-39.0875,14.6541,975.0148
0.59,-38.7938,14.6150,974.8581
0.60,-38.9211,14.7031,974.6526
0.61,-38.8232,14.3605,974.3393
0.62,-38.7351,14.4779,974.7896
0.63,-38.7253,14.8989,974.8875
0.64,-38.9603,14.5465,975.0539
0.65,-38.7841,14.3409,974.5253
0.66,-39.0288,14.6835,974.7602
0.67,-38.5100,14.6737,974.7015
0.68,-38.9896,14.4192,975.1518
0.69,-38.9113,14.9478,974.7211
0.70,-38.8134,14.7814,974.7994
0.71,-39.0679,14.5367,974.3687
0.72,-38.9896,14.5171,975.0833
0.73,-38.6372,14.5758,974.7994
0.74,-39.1560,14.6150,974.8777
0.75,-38.8428,14.4682,975.2008
0.76,-38.9309,14.5660,974.8288
0.77,-39.0386,14.8108,974.5057
0.78,-38.8134,14.6346,974.4176
0.79,-39.1267,14.5954,974.6134
0.80,-38.6862,14.8499,974.6526
0.81,-38.9994,14.6835,974.6721
0.82,-39.1267,14.6737,974.7896
0.83,-39.1756,14.5954,975.1420
0.84,-38.8330,14.5171,974.5840
0.85,-38.9015,14.6150,974.8875
0.86,-38.9896,14.4975,974.4862
0.87,-38.8917,14.8499,974.7309
0.88,-38.9994,14.5758,974.9658
