#StationCode: 5AF0F
#EventDetectionTime: 2022-12-12T05:25:44.009941
#SamplingRate: 100.0
#NumPoints: 30000
#StartTime: 2022-12-12T05:23:44.014941Z
#pga_x: 0.59 gal
#pga_y: 0.64 gal
#pga_z: 3.96 gal
#pga_H: 0.87 gal
#pga: 4.05 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.3107,-3.1716,990.6087
0.01,-21.5358,-2.8780,990.0800
0.02,-21.3694,-2.9171,990.4912
0.03,-21.3498,-2.8682,990.2171
0.04,-21.4086,-2.9073,990.6087
0.05,-21.1736,-2.8290,990.6282
0.06,-21.4477,-2.8682,990.6576
0.07,-21.4477,-2.7018,990.4520
0.08,-21.1834,-2.9563,990.8925
0.09,-21.5750,-3.1227,991.1373
0.10,-21.3792,-3.0052,990.6772
0.11,-21.3890,-2.7997,990.5303
0.12,-21.3009,-2.9269,990.5303
0.13,-21.3498,-2.9954,990.4422
0.14,-21.2226,-2.8388,991.2449
0.15,-21.2715,-2.8290,990.6184
0.16,-21.3890,-2.8682,990.7261
0.17,-21.5456,-2.9367,990.6282
0.18,-21.3303,-2.7899,990.6087
0.19,-21.4379,-3.1423,990.9121
0.20,-21.3009,-2.9269,990.8240
0.21,-21.3205,-2.6724,990.4912
0.22,-21.3498,-2.4766,990.1682
0.23,-21.3988,-2.4766,990.2269
0.24,-21.5260,-2.6626,990.9806
0.25,-21.3205,-2.7605,990.7555
0.26,-21.6435,-2.8388,990.5303
0.27,-21.6729,-2.7311,990.3639
0.28,-21.1638,-2.4962,991.0002
0.29,-21.3498,-2.8388,990.4814
0.30,-21.3400,-2.6920,990.4912
0.31,-21.6141,-2.7213,990.6772
0.32,-21.2617,-2.7409,990.4618
0.33,-21.5358,-2.6332,990.6380
0.34,-21.7512,-2.7409,990.4227
0.35,-21.7022,-3.0346,990.9513
0.36,-21.3303,-2.8486,990.5793
0.37,-21.3205,-2.9171,990.4129
0.38,-21.4771,-2.9269,990.2563
0.39,-21.4379,-2.7018,990.5695
0.40,-21.4086,-2.7213,990.5303
0.41,-21.3498,-2.8584,990.7359
0.42,-21.6141,-2.7997,990.9219
0.43,-21.3596,-2.8388,989.9626
0.44,-21.6141,-2.9073,990.0996
0.45,-21.3694,-2.6724,990.7261
0.46,-21.2715,-2.6430,990.7849
0.47,-21.2715,-2.8682,990.5793
0.48,-21.3400,-2.6920,990.6380
0.49,-21.3596,-2.8192,990.4912
0.50,-21.3303,-2.7213,990.2269
0.51,-21.2911,-2.9073,990.7849
0.52,-21.4184,-2.9465,990.5891
0.53,-21.2519,-2.7703,990.2758
0.54,-21.2617,-2.7703,990.7653
0.55,-21.4575,-2.6332,990.4422
0.56,-21.1638,-2.7899,990.6087
0.57,-21.2030,-2.8486,990.7946
0.58,-21.2715,-2.7605,990.3639
0.59,-21.1247,-2.7116,989.9332
0.60,-21.4477,-2.8192,990.3541
0.61,-21.4771,-2.8290,990.5597
0.62,-21.4086,-2.7116,990.3052
0.63,-21.2226,-2.6724,990.4618
0.64,-21.4575,-2.9269,990.2073
0.65,-21.2617,-2.8878,990.8632
0.66,-21.0072,-2.4179,990.5206
0.67,-21.2813,-2.7703,990.5108
0.68,-21.1736,-3.0150,990.2367
0.69,-21.2813,-2.8878,990.3639
0.70,-21.3988,-2.6430,990.7359
0.71,-21.6239,-2.6528,990.6576
