#StationCode: 5AF0F
#EventDetectionTime: 2022-12-13T06:18:24.474855
#SamplingRate: 100.0
#NumPoints: 27063
#StartTime: 2022-12-13T06:16:53.855855Z
#pga_x: 0.68 gal
#pga_y: 0.57 gal
#pga_z: 2.27 gal
#pga_H: 0.88 gal
#pga: 2.43 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.6533,-2.9269,990.5891
0.01,-21.7903,-2.8388,991.2743
0.02,-21.6043,-2.5158,990.2758
0.03,-21.7022,-2.7018,990.4325
0.04,-21.3988,-2.9856,990.7261
0.05,-21.3596,-3.0933,990.9317
0.06,-21.4477,-2.8584,990.9121
0.07,-21.6239,-2.7703,990.4912
0.08,-21.6239,-2.9465,990.5108
0.09,-21.4967,-2.7801,990.5303
0.10,-21.2911,-2.7703,990.5303
0.11,-21.7120,-2.8094,990.8730
0.12,-21.6729,-2.8388,989.9332
0.13,-21.6631,-2.8388,990.1682
0.14,-21.4575,-2.6039,990.8436
0.15,-21.4184,-2.7801,991.2939
0.16,-21.4869,-2.8486,990.9806
0.17,-21.4967,-2.9367,990.6282
0.18,-21.4869,-2.9367,990.2465
0.19,-21.7805,-2.9171,990.8730
0.20,-21.4771,-2.7311,991.1275
0.21,-21.6337,-2.8584,991.1471
0.22,-21.5946,-3.1129,990.3444
0.23,-21.6827,-2.7703,990.7457
0.24,-21.6631,-2.7213,990.5206
0.25,-21.4673,-2.8094,990.8827
0.26,-21.7218,-2.7899,990.7751
0.27,-21.5750,-2.8094,990.5695
0.28,-21.5652,-3.0542,990.7555
0.29,-21.5260,-2.7507,990.4031
0.30,-21.4477,-2.9269,990.8730
0.31,-21.8099,-2.9073,990.8142
0.32,-21.6533,-2.7899,990.7457
0.33,-21.6729,-3.1716,990.9023
0.34,-21.4575,-2.8584,990.9121
0.35,-21.6141,-2.6920,990.4129
0.36,-21.7316,-2.6724,990.4716
0.37,-21.6043,-2.7997,990.9904
0.38,-21.3792,-2.7801,990.3052
0.39,-21.6827,-2.6528,990.5891
0.40,-21.4673,-2.8192,990.6282
0.41,-21.5260,-2.8584,990.6380
0.42,-21.6239,-2.8290,990.6870
0.43,-21.7316,-3.0248,990.2269
0.44,-21.4086,-2.9269,990.0213
0.45,-21.5260,-2.8192,991.2058
0.46,-21.8099,-2.7605,990.6674
0.47,-21.5554,-2.9856,990.4912
0.48,-21.5260,-2.8682,990.6576
0.49,-21.4086,-3.0150,990.6380
0.50,-21.6239,-2.8780,990.4129
0.51,-21.6729,-3.2891,990.7653
0.52,-21.4281,-2.8388,990.6478
0.53,-21.6043,-3.1619,990.2563
