#StationCode: 5AF0F
#EventDetectionTime: 2022-12-13T01:03:03.960325
#SamplingRate: 100.0
#NumPoints: 27223
#StartTime: 2022-12-13T01:01:31.735683Z
#pga_x: 3.35 gal
#pga_y: 2.56 gal
#pga_z: 17.33 gal
#pga_H: 4.21 gal
#pga: 17.83 gal
#CWBIntensity: 3
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.5946,-2.6332,990.2954
0.01,-21.6141,-2.8486,990.3052
0.02,-21.5456,-2.6920,990.3639
0.03,-21.4869,-2.5549,989.9136
0.04,-21.4771,-2.8486,990.3737
0.05,-21.5652,-2.7507,990.3444
0.06,-21.5554,-2.7997,990.0996
0.07,-21.4575,-2.6920,990.5010
0.08,-21.5652,-2.8290,989.7570
0.09,-21.6043,-2.6137,990.2563
0.10,-21.6141,-2.7507,990.5989
0.11,-21.7805,-2.6822,990.4520
0.12,-21.5162,-2.6724,990.4422
0.13,-21.5750,-2.8878,990.0996
0.14,-21.6533,-2.7703,990.3639
0.15,-21.4086,-2.7018,989.8647
0.16,-21.4086,-2.5158,990.0605
0.17,-21.3890,-2.7605,990.0800
0.18,-21.9959,-2.6528,990.1779
0.19,-21.5750,-2.9367,990.5206
0.20,-21.6729,-2.6039,990.6380
0.21,-21.8589,-2.7507,990.3150
0.22,-21.5750,-2.5941,990.7751
0.23,-21.7610,-2.8486,990.0800
0.24,-21.6141,-2.6626,989.9430
0.25,-21.8197,-2.8192,990.3248
0.26,-21.3792,-2.6920,990.6674
0.27,-21.5358,-2.7605,990.3541
0.28,-21.4379,-2.7213,989.8647
0.29,-21.5162,-2.7899,990.6674
0.30,-21.7414,-2.4668,990.4814
0.31,-21.9763,-2.6430,990.3541
0.32,-21.6043,-2.6137,990.3933
0.33,-21.7414,-2.7311,990.7457
0.34,-21.6631,-2.7018,990.1682
0.35,-21.7805,-2.9367,989.9724
0.36,-21.8099,-2.9856,990.0996
0.37,-21.7805,-2.8388,990.0311
0.38,-21.5848,-2.6137,990.3541
0.39,-21.6631,-2.9269,990.3737
0.40,-21.6924,-2.7409,989.9626
0.41,-21.5162,-2.6430,989.8745
0.42,-21.6729,-2.6822,990.3052
0.43,-21.7805,-2.6920,989.8941
0.44,-21.8393,-2.8094,989.9136
0.45,-21.4967,-2.7213,989.7668
0.46,-21.7316,-2.7213,990.6478
0.47,-21.7316,-2.8388,990.2367
0.48,-21.7218,-2.7997,990.0311
0.49,-21.7120,-2.7213,990.1584
0.50,-21.4575,-2.7801,990.3639
0.51,-21.6631,-2.8290,990.5303
0.52,-21.9763,-2.7311,990.5989
0.53,-21.4379,-2.7605,990.4520
0.54,-21.9567,-2.8486,990.1290
0.55,-21.4869,-2.5060,990.2073
0.56,-21.8001,-2.4962,990.7359
0.57,-21.7120,-2.7116,990.6087
0.58,-21.7903,-2.7116,990.5695
0.59,-21.6631,-2.8486,990.5695
0.60,-21.4673,-2.6039,990.2856
0.61,-21.4673,-2.5354,990.4716
0.62,-21.7610,-2.6724,990.3346
0.63,-21.7316,-2.7213,990.3541
0.64,-21.7805,-2.7213,990.1192
0.65,-21.8099,-2.7409,990.1486
0.66,-21.6141,-2.2613,990.5206
0.67,-21.5946,-2.6724,990.3052
0.68,-21.9176,-2.7997,989.8647
0.69,-21.7218,-2.6039,990.2856
0.70,-21.6631,-2.5549,990.4227
0.71,-21.8099,-2.4962,990.6184
0.72,-21.6631,-2.4962,990.2563
0.73,-21.8882,-2.3885,990.5989
0.74,-21.5162,-2.5843,989.9234
0.75,-21.8001,-2.7213,990.0409
0.76,-21.5750,-2.6235,990.3541
0.77,-21.6924,-2.3787,990.4422
0.78,-21.6729,-2.5158,990.3052
0.79,-21.7610,-2.4473,990.1290
0.80,-21.5162,-2.6822,989.9822
0.81,-21.6631,-2.6528,990.3444
0.82,-21.8099,-2.7213,990.7946
0.83,-22.0644,-2.5451,990.2660
0.84,-21.9078,-2.6039,990.7849
0.85,-21.7805,-2.5158,989.9919
0.86,-21.8784,-2.6430,990.0996
0.87,-21.8686,-2.5060,990.3639
0.88,-21.7512,-2.7507,990.3346
0.89,-21.4967,-2.7605,990.7457
0.90,-21.7708,-2.7311,990.3737
0.91,-21.9470,-2.7899,990.3835
0.92,-21.7610,-2.3396,990.1682
0.93,-21.7903,-2.6626,990.0017
0.94,-21.7022,-2.5549,990.7751
0.95,-21.8882,-2.6626,990.1094
0.96,-21.8589,-2.3885,990.1388
0.97,-21.7120,-2.5941,989.6983
0.98,-21.7218,-2.7507,990.4618
0.99,-21.7120,-2.4668,990.4716
1.00,-21.5162,-2.5060,990.2660
1.01,-21.5946,-2.7507,989.8647
1.02,-21.6533,-2.9073,990.8925
1.03,-21.5358,-2.5843,990.0898
1.04,-21.6043,-2.7213,990.6184
1.05,-21.7022,-2.5158,990.6184
1.06,-21.8491,-2.4179,989.7962
1.07,-21.9959,-2.6332,990.4325
1.08,-21.8589,-2.7018,990.0996
1.09,-21.5162,-2.6137,990.5499
1.10,-21.6533,-2.6724,990.1486
1.11,-21.8686,-2.4277,990.6282
1.12,-21.6631,-2.5843,989.9724
1.13,-21.6435,-2.7311,989.9626
1.14,-21.9176,-2.7703,990.2269
1.15,-21.5162,-3.0052,990.3835
1.16,-21.5065,-2.7605,990.2367
1.17,-21.4869,-2.7311,990.5793
1.18,-21.6435,-2.6137,990.3639
1.19,-21.6337,-2.5745,990.1975
1.20,-21.3303,-2.5158,990.4422
1.21,-21.7512,-2.4570,989.5417
1.22,-21.6337,-2.5647,990.3541
1.23,-21.6141,-2.5158,990.3639
1.24,-21.8491,-2.7116,990.3933
1.25,-21.6239,-2.7899,990.0996
1.26,-21.4477,-2.7213,990.0213
1.27,-21.7805,-2.7018,990.1779
1.28,-21.6141,-2.6430,989.9626
1.29,-21.6533,-2.7801,990.7261
1.30,-21.8197,-2.8094,990.5597
1.31,-21.7022,-2.6039,989.9136
1.32,-21.5652,-2.7801,989.8647
1.33,-21.7512,-2.8682,989.9430
1.34,-21.5848,-2.6626,990.2758
1.35,-21.7414,-2.5745,990.1975
1.36,-21.6435,-2.5647,990.5695
1.37,-21.6827,-2.5745,990.3052
1.38,-21.6533,-2.2123,990.0996
1.39,-21.5065,-2.7703,990.3835
1.40,-21.5456,-2.6822,990.5206
1.41,-21.7610,-2.8975,990.4227
1.42,-21.5848,-2.5354,990.6380
1.43,-21.8099,-2.6528,990.2758
1.44,-21.8491,-2.6822,990.3639
1.45,-21.6631,-2.8290,990.4031
1.46,-21.6239,-2.7018,990.4227
1.47,-21.7120,-2.7997,990.4912
1.48,-21.5946,-2.7018,990.1682
1.49,-21.5750,-2.5060,989.9038
1.50,-21.3890,-2.3787,990.5597
1.51,-21.5358,-2.6626,990.2269
1.52,-21.3890,-2.4179,990.2563
1.53,-21.8197,-2.4375,990.2954
1.54,-21.9176,-2.6528,990.2856
1.55,-21.7218,-2.4473,990.9219
1.56,-21.6435,-2.3885,990.5695
1.57,-21.9861,-2.5745,990.1290
1.58,-21.5162,-2.5158,990.4325
1.59,-21.7610,-2.5256,990.2269
1.60,-21.5554,-2.5060,990.4618
1.61,-21.6533,-2.7213,990.8142
1.62,-21.5065,-2.7899,990.1486
1.63,-21.6827,-2.6822,989.8941
1.64,-21.8686,-2.5941,990.3933
1.65,-21.2617,-2.6039,990.6184
1.66,-21.6729,-2.6430,989.8549
1.67,-21.7218,-2.6528,990.8827
1.68,-21.6141,-2.5549,990.1975
1.69,-21.4575,-2.7116,990.4422
1.70,-21.5358,-2.6332,990.9415
1.71,-21.6924,-2.7997,990.4227
1.72,-21.5750,-2.6920,990.2954
1.73,-21.7120,-2.7605,990.0311
1.74,-21.4575,-2.5647,990.1192
1.75,-21.4575,-2.5451,991.1079
1.76,-21.5946,-2.6430,990.5891
1.77,-21.2617,-2.8094,990.1388
1.78,-21.4477,-2.6332,990.6674
1.79,-21.6043,-2.8094,990.2171
1.80,-21.6043,-2.8094,990.2171
1.81,-21.4379,-2.6528,990.6576
1.82,-21.3009,-2.5941,990.4129
1.83,-21.5456,-2.5451,990.0409
1.84,-21.7414,-2.7311,990.5499
