#StationCode: 5AF0F
#EventDetectionTime: 2022-12-13T08:25:42.708437
#SamplingRate: 100.0
#NumPoints: 27080
#StartTime: 2022-12-13T08:24:11.920437Z
#pga_x: 0.58 gal
#pga_y: 0.58 gal
#pga_z: 1.23 gal
#pga_H: 0.82 gal
#pga: 1.47 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.8197,-2.4962,990.3444
0.01,-21.7805,-2.7605,990.6184
0.02,-21.9372,-2.6430,990.9121
0.03,-21.7805,-2.7018,990.8436
0.04,-21.7805,-2.4668,989.4829
0.05,-21.8784,-2.6920,989.8549
0.06,-21.9665,-2.5745,990.5989
0.07,-21.8491,-2.5060,990.5793
0.08,-22.0449,-2.2906,990.2367
0.09,-22.1036,-2.6528,990.3541
0.10,-21.6435,-2.6822,990.3052
0.11,-21.5848,-2.7213,990.5303
0.12,-21.7903,-2.8975,990.4520
0.13,-21.7316,-2.7703,990.5695
0.14,-21.8491,-2.4766,990.7653
0.15,-21.7903,-2.5647,990.2954
0.16,-21.8295,-2.8486,990.1094
0.17,-21.5065,-2.7213,990.6282
0.18,-21.5750,-2.6920,990.7555
0.19,-21.5260,-2.4570,990.5793
0.20,-21.6924,-2.7801,989.9528
0.21,-21.5260,-2.6332,990.2758
0.22,-21.6141,-2.6724,990.2073
0.23,-21.7316,-2.5256,990.5695
0.24,-21.9959,-2.6039,990.2073
0.25,-21.7512,-2.8094,990.2563
0.26,-21.8980,-2.8486,989.9919
0.27,-22.1525,-2.7507,990.5597
0.28,-21.7512,-2.6039,990.7849
0.29,-21.6729,-2.7116,990.6184
0.30,-21.9665,-2.4864,989.9234
0.31,-21.6435,-2.5745,990.4912
0.32,-21.5456,-2.7311,990.3933
0.33,-21.5358,-2.4375,990.1975
0.34,-21.6631,-2.7213,990.3639
0.35,-21.6924,-2.4864,990.5891
0.36,-21.6631,-2.6332,990.5010
0.37,-21.7805,-2.8290,990.6087
0.38,-21.9763,-2.6430,990.3150
0.39,-21.8882,-2.5745,990.8436
0.40,-21.6631,-2.4766,989.9528
0.41,-21.9372,-2.5451,989.8353
0.42,-21.6729,-2.8486,990.0703
0.43,-21.8784,-2.4570,990.5891
0.44,-21.7610,-2.8682,990.2367
0.45,-21.6924,-2.9269,990.0409
0.46,-21.8393,-2.9759,990.0996
0.47,-21.6631,-2.7605,990.1486
0.48,-21.7610,-2.8682,990.9121
0.49,-21.7218,-2.8388,990.6087
0.50,-21.6435,-2.7507,990.1877
0.51,-21.6239,-2.7409,990.1192
0.52,-21.9567,-2.9367,990.7751
0.53,-21.9274,-2.8780,990.7261
0.54,-21.6729,-2.8486,990.7163
0.55,-21.6729,-2.8290,989.9724
0.56,-21.9763,-2.8388,990.1682
0.57,-21.6435,-2.4570,990.2954
0.58,-21.8784,-2.8192,990.7849
0.59,-21.8197,-2.8975,990.5793
0.60,-21.9567,-2.3983,990.7555
0.61,-21.9078,-2.5256,990.0115
0.62,-21.8001,-2.5549,990.0996
0.63,-21.6924,-2.4962,990.7555
0.64,-21.6337,-2.8682,990.1682
0.65,-21.7120,-2.5941,990.6772
0.66,-21.7316,-2.4962,990.8142
0.67,-21.5946,-2.6235,989.9234
0.68,-21.5554,-2.4962,990.7653
0.69,-21.5260,-2.4277,990.5989
0.70,-21.6533,-2.9269,990.3444
0.71,-21.7414,-2.9073,990.4520
0.72,-21.7218,-2.6235,990.4618
0.73,-21.7708,-2.8486,990.6184
0.74,-21.7805,-2.7018,990.8730
0.75,-21.8001,-2.6430,990.0800
0.76,-21.8980,-2.7213,990.1779
0.77,-21.8784,-2.7409,989.9136
0.78,-21.5554,-2.3102,990.0605
0.79,-21.9078,-2.5745,990.5793
0.80,-21.6631,-2.5256,990.3248
0.81,-21.7316,-2.4668,990.4912
0.82,-21.5750,-2.6822,990.0017
0.83,-21.9861,-2.4864,990.4325
0.84,-21.5750,-2.6724,990.4129
0.85,-21.5750,-2.5354,990.2465
0.86,-21.6337,-2.4179,990.0898
0.87,-21.6337,-2.3592,990.0800
0.88,-21.8686,-2.6528,990.5989
0.89,-21.8001,-2.4864,990.4129
0.90,-21.6337,-2.4179,990.3737
0.91,-21.8686,-2.5158,989.9919
