#StationCode: 5AF0F
#EventDetectionTime: 2022-12-13T06:03:06.621940
#SamplingRate: 100.0
#NumPoints: 27031
#StartTime: 2022-12-13T06:01:36.317287Z
#pga_x: 0.65 gal
#pga_y: 0.69 gal
#pga_z: 4.07 gal
#pga_H: 0.95 gal
#pga: 4.18 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.6239,-2.8486,990.3835
0.01,-21.4869,-2.8192,990.7457
0.02,-21.4281,-2.7507,990.2171
0.03,-21.3205,-2.7409,990.5010
0.04,-21.5652,-2.9759,990.4912
0.05,-21.4575,-2.8290,990.4031
0.06,-21.6141,-2.8878,990.5989
0.07,-21.3694,-2.9269,990.5793
0.08,-21.4184,-2.8192,990.9708
0.09,-21.7316,-2.8192,990.7555
0.10,-21.5358,-2.8094,990.6772
0.11,-21.5652,-2.8486,990.4912
0.12,-21.6827,-2.8094,990.4520
0.13,-21.5162,-2.7507,990.7946
0.14,-21.4379,-3.0248,990.1779
0.15,-21.5162,-2.9269,990.4129
0.16,-21.2911,-2.9073,990.9513
0.17,-21.4379,-2.9759,990.1975
0.18,-21.5554,-2.8192,990.5206
0.19,-21.4967,-2.9367,990.6674
0.20,-21.4086,-2.8486,990.1584
0.21,-21.4869,-2.7018,990.5108
0.22,-21.2617,-2.6528,990.3639
0.23,-21.4281,-2.8290,990.3444
0.24,-21.4086,-2.6724,990.7261
0.25,-21.4967,-2.6724,990.5989
0.26,-21.2813,-2.8486,990.5499
0.27,-21.6827,-2.8584,990.9023
0.28,-21.7316,-2.7801,990.8632
0.29,-21.5946,-2.8780,990.8338
0.30,-21.6141,-2.8094,990.3933
0.31,-21.5260,-2.5060,990.3150
0.32,-21.7512,-2.6528,990.6478
0.33,-21.4379,-2.8682,990.9904
0.34,-21.2226,-2.7899,990.8925
0.35,-21.4771,-2.3200,990.4031
0.36,-21.7022,-2.6528,990.7751
0.37,-21.5065,-2.7116,990.9023
0.38,-21.3107,-2.7997,990.7751
0.39,-21.5260,-2.9073,990.4814
0.40,-21.5065,-2.8290,990.3444
0.41,-21.5358,-2.7997,990.3639
0.42,-21.4379,-2.6528,990.6087
0.43,-21.4281,-2.5941,990.7653
0.44,-21.5750,-2.7409,990.5695
0.45,-21.5065,-2.8780,990.3639
0.46,-21.5946,-2.8682,990.3541
0.47,-21.6043,-2.9269,990.5989
0.48,-21.3890,-2.8290,990.8925
0.49,-21.4379,-2.8975,990.7849
0.50,-21.4967,-2.7409,990.9708
0.51,-21.4771,-2.9269,990.5695
0.52,-21.5946,-2.7018,990.8925
0.53,-21.6631,-2.9954,990.9513
0.54,-21.3498,-2.8290,990.5206
0.55,-21.4673,-2.7703,990.2660
0.56,-21.2422,-3.0737,990.2856
0.57,-21.4575,-2.7997,990.1584
0.58,-21.4967,-2.9171,990.2367
0.59,-21.7903,-2.7116,990.2171
0.60,-21.4967,-2.7801,989.9919
0.61,-21.4086,-2.6430,990.4129
0.62,-21.3694,-2.8584,990.5793
0.63,-21.2617,-2.8388,990.9513
