#StationCode: 5AF0F
#EventDetectionTime: 2022-12-13T04:53:03.294385
#SamplingRate: 100.0
#NumPoints: 27234
#StartTime: 2022-12-13T04:51:30.959471Z
#pga_x: 0.58 gal
#pga_y: 0.64 gal
#pga_z: 2.03 gal
#pga_H: 0.86 gal
#pga: 2.20 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.4575,-2.7507,989.9136
0.01,-21.6337,-2.6235,990.3248
0.02,-21.6631,-2.9073,990.3541
0.03,-21.6533,-2.7801,990.5303
0.04,-21.6729,-2.6430,990.0605
0.05,-21.6239,-2.4668,990.4422
0.06,-21.5750,-2.7213,990.0213
0.07,-21.8784,-2.7018,990.2269
0.08,-21.4575,-2.6235,990.4912
0.09,-21.4281,-2.5158,990.1975
0.10,-21.7414,-2.5549,990.2269
0.11,-21.6729,-2.4375,989.9234
0.12,-21.4869,-2.6235,990.6087
0.13,-21.3498,-2.5451,990.4422
0.14,-21.7022,-2.6332,990.0703
0.15,-21.6631,-2.6430,990.1388
0.16,-21.7120,-2.6235,990.3150
0.17,-21.6337,-2.9269,990.2171
0.18,-21.7022,-2.4473,990.8632
0.19,-21.6239,-2.4570,990.7653
0.20,-21.4477,-2.6920,990.4325
0.21,-21.5946,-2.7899,990.4129
0.22,-21.5162,-2.7018,990.1388
0.23,-21.7218,-2.9661,989.9234
0.24,-21.7512,-2.7899,990.2171
0.25,-21.4281,-2.4473,990.3639
0.26,-21.7512,-2.5941,990.0311
0.27,-21.5358,-2.6822,990.8534
0.28,-21.5554,-2.4277,990.6380
0.29,-21.5554,-2.7409,989.8745
0.30,-21.6631,-2.5647,990.2171
0.31,-21.6043,-2.7703,990.1779
0.32,-21.6631,-2.5941,990.5401
0.33,-21.8197,-2.6920,990.4912
0.34,-21.8491,-2.4473,990.2856
0.35,-21.6435,-2.4668,989.9136
0.36,-21.6631,-2.8388,989.9528
0.37,-21.7512,-2.9171,990.8338
0.38,-21.5358,-2.6724,990.5891
0.39,-21.6141,-2.6039,990.9611
0.40,-21.6043,-2.8290,990.1388
0.41,-21.6533,-2.7018,990.1975
0.42,-21.5260,-2.4473,990.5597
0.43,-21.3694,-2.8290,990.0605
0.44,-21.4575,-2.7213,990.6870
0.45,-21.5065,-2.7507,990.6674
0.46,-21.7316,-2.7311,990.4325
0.47,-21.5162,-2.5158,990.3639
0.48,-21.4575,-2.7507,990.5010
0.49,-21.4575,-2.6430,990.2758
0.50,-21.8295,-2.6626,990.1877
0.51,-21.6924,-2.5647,990.2269
0.52,-21.9665,-2.7507,990.4422
0.53,-21.8882,-2.7801,990.0409
0.54,-21.7512,-2.7213,990.8827
0.55,-21.6533,-2.5549,990.2660
0.56,-21.3303,-2.8780,990.2465
0.57,-21.4575,-2.5745,990.4814
0.58,-21.6631,-2.6626,990.1486
0.59,-21.5652,-2.7116,990.4422
0.60,-21.4771,-2.5647,990.2465
0.61,-21.6043,-2.9954,990.2563
0.62,-21.6435,-2.5451,990.6772
0.63,-21.5554,-2.7899,990.7751
