#StationCode: 5AF0F
#EventDetectionTime: 2022-12-08T06:35:36.921687
#SamplingRate: 100.0
#NumPoints: 27140
#StartTime: 2022-12-08T06:34:05.532687Z
#pga_x: 0.57 gal
#pga_y: 0.61 gal
#pga_z: 4.29 gal
#pga_H: 0.84 gal
#pga: 4.37 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.3400,-3.3185,990.2563
0.01,-21.2030,-3.2500,989.8060
0.02,-21.3107,-3.2695,990.2171
0.03,-21.1149,-3.2402,990.3639
0.04,-21.2324,-3.3087,990.5989
0.05,-21.5358,-3.2402,989.7962
0.06,-21.3303,-3.1227,990.2073
0.07,-21.1932,-3.3772,990.2465
0.08,-21.3400,-3.5534,989.7668
0.09,-21.2226,-3.1912,989.8549
0.10,-21.2813,-3.3968,990.5695
0.11,-21.3205,-3.2891,990.2465
0.12,-21.3890,-3.2010,990.1486
0.13,-21.2617,-3.2010,990.1682
0.14,-21.4673,-3.1619,989.6591
0.15,-21.2226,-3.0542,990.2367
0.16,-21.3596,-3.3870,990.4031
0.17,-21.1247,-3.0346,990.6772
0.18,-21.3009,-3.3185,990.4912
0.19,-21.3498,-3.3478,990.3541
0.20,-21.1149,-3.1227,990.0017
0.21,-21.4673,-3.3772,990.0017
0.22,-21.3596,-3.2304,990.6576
0.23,-21.1443,-3.3381,989.7864
0.24,-21.2226,-3.1031,989.8941
0.25,-21.2422,-2.8388,989.6983
0.26,-21.2617,-2.7801,989.7864
0.27,-21.4575,-3.4359,989.8745
0.28,-21.3205,-3.3968,989.9626
0.29,-21.2617,-3.0933,990.0996
0.30,-21.2813,-2.9269,990.2758
0.31,-21.3498,-3.6905,989.6395
0.32,-21.1149,-3.2891,990.1682
0.33,-21.3205,-3.3772,990.5891
0.34,-21.2617,-3.5534,990.0800
0.35,-21.4477,-3.2206,989.8647
0.36,-21.3596,-2.9661,990.4716
0.37,-21.2617,-3.0150,990.3052
0.38,-21.4379,-3.0052,989.9234
0.39,-21.4184,-3.3674,990.3541
0.40,-21.3205,-3.1521,989.8353
0.41,-21.4673,-3.2206,990.0311
0.42,-21.3596,-3.0542,990.4422
0.43,-21.1638,-3.6807,990.5303
0.44,-21.2813,-3.0933,990.2758
0.45,-21.3107,-3.1227,989.3459
0.46,-21.2324,-3.2695,989.9724
0.47,-21.3498,-2.9954,989.7864
0.48,-21.2715,-3.1325,990.5989
0.49,-21.3009,-3.2597,989.8060
0.50,-21.6141,-3.5045,989.9822
0.51,-21.1932,-3.2206,989.7766
0.52,-21.1149,-3.1716,990.0703
0.53,-21.2617,-3.4751,990.4618
0.54,-21.3303,-3.0835,990.0115
0.55,-21.3303,-3.4653,990.0213
0.56,-21.4575,-3.2793,990.2367
0.57,-21.3792,-2.9856,989.9528
0.58,-21.3205,-3.2597,989.8255
0.59,-21.1149,-3.3968,989.9332
0.60,-21.2422,-3.1227,990.1682
0.61,-21.4379,-3.2304,990.3639
0.62,-21.1736,-3.2793,989.9919
0.63,-21.4575,-3.1227,990.6478
0.64,-21.3792,-3.2010,990.3444
0.65,-21.3498,-3.3968,989.6983
0.66,-21.3400,-3.2793,990.2660
0.67,-21.4869,-3.2695,990.4325
0.68,-21.2324,-3.3968,990.3052
0.69,-21.4673,-3.2010,989.7374
0.70,-21.2617,-3.2206,990.0605
0.71,-21.3107,-3.1227,990.0800
0.72,-21.3890,-3.2500,990.3346
0.73,-21.0562,-3.3283,990.1682
0.74,-21.2128,-3.2989,989.9234
0.75,-21.3988,-3.2402,990.5303
0.76,-21.1345,-3.1227,989.7179
0.77,-21.2911,-3.2010,990.1290
0.78,-21.1247,-3.0542,990.3541
0.79,-21.2813,-3.1423,990.3346
0.80,-21.2519,-3.1227,990.3835
0.81,-21.2911,-3.3087,990.0017
0.82,-21.3890,-3.1619,990.5891
0.83,-21.3303,-3.2989,990.0213
0.84,-21.3205,-3.3772,990.6674
0.85,-21.2617,-3.3870,990.5010
0.86,-21.4086,-3.3772,989.7276
0.87,-21.2617,-3.2793,990.6576
0.88,-21.4184,-3.2891,990.3639
0.89,-21.2617,-3.0542,990.0213
0.90,-21.3988,-3.1129,989.6885
0.91,-21.2324,-3.2010,989.9528
0.92,-21.1051,-3.1716,990.1192
0.93,-21.4869,-3.4262,990.5206
0.94,-20.9974,-3.2108,990.3150
0.95,-21.3792,-3.4262,989.9822
0.96,-21.3009,-3.2402,989.9234
0.97,-21.3009,-3.3772,990.2171
0.98,-21.1736,-3.3283,990.3737
0.99,-21.3205,-3.1912,990.4325
1.00,-21.4184,-3.1227,990.3541
1.01,-21.5848,-3.3576,990.4325
1.02,-21.3303,-3.1129,990.2269
1.03,-21.4771,-2.8975,990.1290
1.04,-21.3890,-3.3478,990.1388
1.05,-21.5554,-3.3870,989.9430
1.06,-21.5260,-3.3283,990.1192
1.07,-21.3205,-3.1912,990.0800
1.08,-21.3988,-3.2108,990.2367
1.09,-21.0562,-3.2304,990.1975
1.10,-21.1247,-3.2206,990.3150
1.11,-21.2128,-3.1814,990.4031
1.12,-21.1932,-2.9856,990.6282
1.13,-21.4575,-3.1912,990.3150
1.14,-21.3988,-3.6317,990.6282
1.15,-21.2422,-3.3087,990.0800
1.16,-21.1051,-3.3185,989.9626
1.17,-21.2813,-3.1912,990.2171
1.18,-21.5260,-3.3381,990.6282
1.19,-21.1638,-3.0640,990.3737
1.20,-21.4086,-3.0640,990.3541
1.21,-21.2911,-3.1716,989.9919
1.22,-21.0757,-3.2500,989.9626
1.23,-21.2813,-3.2206,990.1290
1.24,-21.3400,-3.2891,990.1779
1.25,-21.1443,-3.2010,990.7751
1.26,-21.2226,-3.2304,989.8745
1.27,-21.2519,-3.2989,990.1486
1.28,-21.2617,-3.2402,990.4031
1.29,-21.1443,-3.3576,990.3444
1.30,-21.3498,-3.4457,989.8941
1.31,-21.0953,-3.2304,990.0017
1.32,-21.2030,-3.2793,990.2269
1.33,-21.5065,-3.2304,990.1877
1.34,-21.3205,-3.1814,990.2758
1.35,-21.4869,-3.4457,989.9234
1.36,-21.3596,-3.1227,990.1877
1.37,-21.3792,-3.1716,990.2954
1.38,-21.4086,-3.4457,989.8255
1.39,-21.2715,-3.2793,990.4325
1.40,-21.1149,-3.0150,990.4031
1.41,-21.1247,-3.2304,989.6395
1.42,-21.2422,-3.4164,990.0898
1.43,-21.3303,-3.0052,989.9430
1.44,-21.2519,-3.2010,990.0996
1.45,-21.3303,-3.4947,990.4814
1.46,-21.0757,-3.3283,990.0409
1.47,-20.8212,-3.3283,990.3248
1.48,-21.2911,-3.1716,989.7668
1.49,-21.2617,-3.1716,990.2367
1.50,-20.9093,-3.2402,989.9136
1.51,-20.8114,-3.4653,990.1682
1.52,-21.2030,-3.2989,989.5123
1.53,-21.0757,-3.4751,990.4227
1.54,-21.2617,-3.2891,990.2073
1.55,-21.0757,-3.1912,990.0311
1.56,-21.1443,-3.3772,990.1192
1.57,-21.2422,-3.3185,990.4520
1.58,-21.2617,-3.4066,990.5793
1.59,-21.2715,-3.4555,990.2269
1.60,-21.2030,-3.2402,990.1388
1.61,-21.1932,-3.0444,990.1584
1.62,-21.1247,-3.2695,990.3052
1.63,-21.0953,-3.1423,990.2367
