#StationCode: 5AF0F
#EventDetectionTime: 2022-12-08T04:35:38.439766
#SamplingRate: 100.0
#NumPoints: 27230
#StartTime: 2022-12-08T04:34:06.147766Z
#pga_x: 0.61 gal
#pga_y: 0.69 gal
#pga_z: 2.31 gal
#pga_H: 0.92 gal
#pga: 2.49 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.2813,-3.1129,990.4325
0.01,-21.1736,-2.8780,990.4814
0.02,-21.4184,-2.8878,990.9121
0.03,-21.2715,-3.0933,991.0002
0.04,-21.3694,-3.2402,989.9919
0.05,-21.2030,-2.8878,990.2465
0.06,-21.1834,-2.8192,990.4325
0.07,-21.1834,-3.0737,990.6282
0.08,-21.3498,-3.1227,990.4814
0.09,-21.2911,-2.9073,989.9332
0.10,-21.1834,-2.9661,990.2660
0.11,-21.2617,-3.3185,990.4716
0.12,-21.3400,-3.0150,990.3346
0.13,-21.1834,-3.0052,990.0409
0.14,-21.1834,-3.1227,990.3541
0.15,-21.3009,-3.2108,990.2563
0.16,-21.3498,-3.0640,990.4227
0.17,-21.3303,-3.3283,990.5695
0.18,-21.1736,-3.0542,990.3150
0.19,-21.3792,-3.3283,990.4129
0.20,-21.3400,-3.1423,990.2954
0.21,-21.1149,-2.8878,990.6478
0.22,-21.1345,-3.3772,990.6478
0.23,-21.2911,-3.2402,990.5108
0.24,-21.3792,-3.1227,989.9430
0.25,-21.1051,-2.9759,990.4325
0.26,-21.2226,-3.2108,990.3835
0.27,-21.2617,-3.0933,990.2367
0.28,-21.1051,-3.2695,990.6968
0.29,-21.3694,-3.1227,990.4814
0.30,-21.3498,-2.9954,990.1584
0.31,-21.0562,-3.0737,990.5891
0.32,-21.1345,-3.1814,990.3541
0.33,-21.2617,-3.0835,990.7457
0.34,-21.4281,-3.2108,990.4618
0.35,-21.1638,-3.4359,990.0507
0.36,-20.9485,-3.3283,989.8843
0.37,-21.0953,-3.2108,990.1486
0.38,-21.2030,-3.2891,990.2171
0.39,-21.2617,-3.2402,990.0409
