#StationCode: 5AF0F
#EventDetectionTime: 2022-12-08T03:57:59.458802
#SamplingRate: 100.0
#NumPoints: 27093
#StartTime: 2022-12-08T03:56:28.542802Z
#pga_x: 0.57 gal
#pga_y: 0.60 gal
#pga_z: 3.29 gal
#pga_H: 0.83 gal
#pga: 3.39 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.9778,-3.3185,989.9528
0.01,-21.1736,-2.8584,990.0898
0.02,-21.3694,-3.2989,990.3346
0.03,-21.1736,-3.1129,990.7751
0.04,-21.2911,-3.3674,990.4227
0.05,-21.1443,-3.2500,990.0213
0.06,-20.9485,-3.3772,990.3052
0.07,-21.3400,-3.3283,990.5010
0.08,-21.2519,-3.4555,990.6870
0.09,-21.1345,-3.2304,990.7457
0.10,-21.5358,-3.1814,990.2269
0.11,-21.2617,-3.0640,990.1388
0.12,-21.2911,-3.0444,990.3248
0.13,-21.1932,-3.1912,989.9822
0.14,-21.1051,-3.0052,990.1388
0.15,-21.4477,-3.0737,990.4814
0.16,-21.1247,-2.9856,990.3639
0.17,-21.3303,-3.1227,990.4325
0.18,-21.2617,-3.5143,990.2367
0.19,-21.2617,-2.9171,990.5499
0.20,-21.0268,-3.1129,990.5695
0.21,-21.2911,-3.2989,990.8338
0.22,-20.9778,-3.0444,990.0507
0.23,-21.2911,-2.8878,990.7457
0.24,-21.1736,-3.0150,990.4814
0.25,-21.2813,-3.0542,990.2660
0.26,-21.0366,-2.9661,990.1682
0.27,-21.0366,-3.2695,989.8060
0.28,-21.3009,-3.2695,990.2563
0.29,-21.2715,-3.2597,990.5793
0.30,-21.2128,-3.0248,990.2269
0.31,-21.1932,-3.2695,990.0898
0.32,-21.2813,-2.9954,989.9038
0.33,-21.1149,-3.2402,990.4422
0.34,-21.3694,-3.1912,990.8338
0.35,-21.3498,-3.3478,990.6870
0.36,-21.2422,-3.1325,990.5303
0.37,-21.2226,-3.3968,990.2171
0.38,-21.2519,-2.9954,990.1682
0.39,-21.4575,-3.3185,990.4129
0.40,-21.0366,-3.4849,990.7359
0.41,-21.2226,-3.1031,990.2269
0.42,-21.3890,-3.0835,990.1584
0.43,-21.5848,-3.4164,990.1682
0.44,-21.1736,-3.2402,990.3639
0.45,-21.2715,-3.2891,990.2465
0.46,-21.2128,-3.4751,990.4325
0.47,-21.1443,-3.3185,990.4031
0.48,-21.0757,-3.2891,990.7555
0.49,-21.2030,-3.3381,990.9121
0.50,-21.2226,-3.3772,990.5108
0.51,-21.1736,-3.3087,990.0800
0.52,-21.1443,-3.2402,990.0605
0.53,-21.1247,-3.3185,990.0115
0.54,-21.1443,-3.2891,990.4325
0.55,-21.2617,-3.0248,990.3052
0.56,-21.2813,-3.3576,990.0605
0.57,-20.9583,-3.1912,989.7668
0.58,-21.2813,-3.4066,990.1779
0.59,-21.5358,-3.0640,990.5793
0.60,-21.2617,-3.1521,990.3835
0.61,-21.2128,-3.3087,990.1779
0.62,-21.2911,-3.4066,990.0703
0.63,-21.2128,-3.2304,990.4031
0.64,-21.1638,-3.1227,990.2563
0.65,-21.1834,-3.4849,990.2856
0.66,-21.3303,-3.0346,989.9430
0.67,-21.6729,-3.1716,990.0409
0.68,-21.5750,-2.9759,990.3150
