#StationCode: 5AE28
#EventDetectionTime: 2022-12-08T09:31:35.970114
#SamplingRate: 100.0
#NumPoints: 27070
#StartTime: 2022-12-08T09:30:05.278114Z
#pga_x: 0.63 gal
#pga_y: 0.57 gal
#pga_z: 1.46 gal
#pga_H: 0.85 gal
#pga: 1.69 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.5589,14.7031,974.7015
0.01,-38.7938,14.7814,974.4862
0.02,-38.5785,14.5367,974.2121
0.03,-38.9015,14.7618,975.0050
0.04,-38.6176,14.7422,975.0148
0.05,-38.6372,14.5954,974.6721
0.06,-38.7253,14.6933,974.8483
0.07,-38.5198,15.0163,974.8386
0.08,-38.9211,14.7814,974.9462
0.09,-38.9407,14.6150,974.9169
0.10,-39.1267,14.7618,974.9169
0.11,-38.9407,14.5563,974.6232
0.12,-38.7155,14.6737,974.7896
0.13,-38.7841,14.7325,974.6819
0.14,-38.7547,14.5660,974.5253
0.15,-38.6176,14.8499,974.8679
0.16,-38.8819,14.5856,975.0148
0.17,-38.8819,14.7618,974.7994
0.18,-38.8036,14.5660,974.9658
0.19,-38.7057,14.7520,975.1322
0.20,-38.9015,14.7520,974.8777
0.21,-38.9700,14.7520,974.6624
0.22,-38.9994,14.4584,974.7994
0.23,-39.0092,14.4877,974.9267
0.24,-38.8819,14.4682,974.6721
0.25,-38.6470,14.6933,974.3295
0.26,-38.7253,14.8304,974.6134
0.27,-38.7645,14.7325,974.8288
0.28,-38.9603,14.5563,974.9756
0.29,-38.8526,14.3507,974.6526
0.30,-39.0875,14.8108,974.9169
0.31,-39.0484,14.4094,974.8386
0.32,-38.9407,14.7227,974.8777
0.33,-38.9896,14.7716,974.8386
0.34,-38.8134,14.5954,974.4666
0.35,-39.0875,14.4486,974.5840
0.36,-38.9505,14.6150,974.5449
0.37,-39.0581,14.5954,974.7113
0.38,-39.0092,14.7227,974.7700
0.39,-38.9896,14.6737,975.0539
0.40,-38.8428,14.8695,974.3785
0.41,-38.8526,14.6737,974.7994
0.42,-38.7645,14.5563,974.7505
0.43,-38.7645,14.5171,974.6428
0.44,-38.7841,14.6639,975.3672
0.45,-38.9015,14.6835,974.8875
0.46,-38.6568,14.6346,975.1518
0.47,-38.7449,14.6737,974.6232
0.48,-38.8232,14.7422,975.0246
0.49,-39.0777,14.7520,974.7798
0.50,-38.8232,14.5660,974.8679
0.51,-38.8036,14.7325,974.3491
0.52,-38.6960,14.8401,974.6624
0.53,-38.5883,14.5073,974.9854
0.54,-39.0288,14.5171,974.9756
0.55,-38.7938,14.6150,974.3883
0.56,-38.7253,14.9087,974.6134
0.57,-39.1365,14.6248,974.7602
0.58,-38.7449,14.7325,974.9560
0.59,-38.7938,15.0653,974.7015
0.60,-38.9798,14.6541,974.8190
0.61,-38.7938,14.7325,975.0539
0.62,-38.9015,14.4584,974.5547
0.63,-38.9505,14.9772,975.5532
0.64,-38.7743,14.7031,974.7015
0.65,-38.9113,14.5073,975.1910
0.66,-38.7155,14.3898,974.5057
0.67,-38.8232,14.3213,974.6526
0.68,-38.9211,14.6639,975.1224
0.69,-38.8134,14.6346,975.0148
0.70,-38.6176,14.4682,974.8092
0.71,-38.7057,14.5660,974.3785
0.72,-38.6470,14.9576,974.4470
0.73,-38.6960,14.6150,974.6526
0.74,-38.7743,14.9772,974.2414
0.75,-38.6176,15.0359,975.2301
0.76,-38.6372,14.7520,974.3785
0.77,-38.6960,14.6150,974.6428
0.78,-38.8134,14.9576,974.4470
0.79,-38.7253,14.7520,974.9952
0.80,-38.8428,14.6248,974.6036
0.81,-39.0386,14.4094,974.6917
0.82,-38.7351,14.8304,974.8092
0.83,-38.8917,14.7716,975.0441
0.84,-38.7155,14.5954,974.5840
0.85,-38.6079,14.4094,974.4176
0.86,-39.1365,14.6346,975.1910
0.87,-38.7547,14.8108,974.4372
0.88,-39.1267,14.6150,974.5155
0.89,-38.9309,14.6835,974.4764
0.90,-38.6372,14.8891,974.5351
0.91,-38.6470,14.8401,974.3687
0.92,-39.2344,14.4779,974.6526
0.93,-38.7057,14.7716,974.6526
0.94,-38.8330,14.5758,974.3197
0.95,-38.8819,14.7227,974.5645
0.96,-39.0484,14.8401,975.0441
0.97,-38.9015,14.3409,974.7994
0.98,-38.9505,14.7227,974.9952
0.99,-38.8526,14.6835,974.6330
1.00,-39.0288,14.6835,974.3295
1.01,-38.9798,14.5954,975.0539
1.02,-38.7057,14.7814,975.0931
1.03,-38.6666,14.8499,974.8483
1.04,-39.0973,14.8108,974.6819
1.05,-39.0288,14.4584,974.8679
1.06,-38.8722,14.7814,975.0050
1.07,-39.1267,14.7912,974.5938
1.08,-38.5491,14.7912,974.3100
1.09,-38.7743,14.8499,974.7994
1.10,-38.4414,14.7227,974.2904
1.11,-38.8232,14.6737,974.6428
1.12,-38.6079,14.5758,975.0637
1.13,-38.8134,14.6639,974.9462
1.14,-38.9700,14.5073,974.9854
1.15,-38.7547,14.9968,974.4470
1.16,-38.7645,14.6835,974.5057
1.17,-38.6960,14.6052,974.6036
1.18,-38.5589,14.5367,974.6330
1.19,-38.6764,14.8499,974.3883
1.20,-38.8036,14.5269,974.3687
1.21,-38.7645,14.7618,974.7602
1.22,-38.7547,14.6835,974.8190
1.23,-38.8036,14.7129,974.6036
1.24,-38.8722,14.6052,974.9267
1.25,-38.7155,14.7325,975.1420
1.26,-38.8330,14.8108,974.9267
1.27,-38.8917,14.7325,974.4568
1.28,-38.7155,14.8695,974.3981
1.29,-38.7253,14.9185,974.6624
1.30,-38.8722,14.5171,974.8288
1.31,-38.8917,14.7520,975.0343
1.32,-38.7938,14.7814,974.7113
1.33,-38.5589,14.7227,974.3785
1.34,-38.7057,14.7031,974.5449
1.35,-38.7938,14.6248,974.8679
1.36,-39.0288,14.7618,974.9071
1.37,-38.8134,14.8989,974.7602
1.38,-38.5883,14.5367,974.7113
1.39,-38.7351,14.4584,974.4568
1.40,-38.8428,14.6248,974.6330
1.41,-38.8428,14.4779,974.9756
1.42,-38.5883,14.6541,974.7798
1.43,-39.0581,14.7912,974.8483
1.44,-38.8624,14.5954,974.7505
1.45,-38.9113,14.8499,974.8777
1.46,-39.0777,14.6444,975.4357
1.47,-38.8917,14.7129,974.6134
1.48,-39.0875,14.4975,974.5351
1.49,-39.1365,14.4388,974.1631
1.50,-39.1854,14.5660,974.9071
1.51,-38.7057,14.6933,974.5449
1.52,-38.8428,14.5856,974.5938
1.53,-39.1365,14.5367,974.5253
1.54,-39.1560,14.4975,974.7700
1.55,-38.8917,14.6737,975.2497
1.56,-38.7938,14.7422,974.4470
1.57,-38.8624,14.7325,974.6526
1.58,-39.1658,14.5171,974.4372
1.59,-38.7253,14.4584,974.4274
1.60,-39.0484,14.6639,974.3491
1.61,-38.8917,14.5660,974.8777
1.62,-38.8036,14.5171,974.7015
1.63,-38.9407,14.6346,975.0539
1.64,-38.9407,14.7031,974.5938
1.65,-38.7547,14.8304,974.9756
1.66,-38.9896,14.8304,974.9952
1.67,-39.0092,14.5758,974.9560
1.68,-38.8917,14.4584,974.5645
1.69,-39.0092,14.8010,974.7505
1.70,-38.9211,14.6150,975.1518
1.71,-38.7841,14.6933,975.1420
1.72,-38.8036,14.8108,974.6428
1.73,-38.7155,14.8108,974.8679
1.74,-38.8624,14.7520,974.4372
1.75,-38.8330,14.7814,974.9071
1.76,-38.8722,14.5367,974.9854
1.77,-38.9113,14.6248,974.7896
1.78,-38.8819,14.8108,974.7309
1.79,-38.8722,14.6444,974.7309
1.80,-39.1756,14.4290,974.7015
1.81,-38.8722,14.9870,974.8875
1.82,-39.2539,14.5856,974.9365
1.83,-39.0679,14.7129,974.5938
1.84,-39.0581,14.7422,974.6819
1.85,-38.7547,14.7618,974.8483
1.86,-38.8624,14.8304,974.5449
1.87,-39.1169,14.5856,974.4470
1.88,-39.0190,14.5660,975.3084
1.89,-38.9896,14.5660,975.0735
1.90,-38.7743,14.7912,974.7113
1.91,-39.0484,14.4192,974.5547
1.92,-38.6862,14.6150,974.4862
1.93,-38.7938,14.4388,974.6232
1.94,-39.0973,14.7814,975.0539
1.95,-39.0777,14.4682,974.6917
1.96,-38.7253,14.7422,975.0833
1.97,-39.0484,14.8010,974.4372
1.98,-39.0973,14.7227,974.6036
1.99,-39.4008,14.5171,974.8483
2.00,-39.1854,14.6444,974.8483
2.01,-39.1756,14.6444,974.9560
2.02,-38.8917,14.6933,974.5938
2.03,-38.9603,14.4975,974.5743
2.04,-38.7449,14.5954,974.7407
2.05,-38.8624,14.5954,974.9658
2.06,-39.1952,14.6737,974.6134
2.07,-39.1071,14.7129,974.6330
2.08,-38.7743,14.4779,974.1338
2.09,-38.7938,14.6737,974.6428
2.10,-38.9211,14.6835,974.9071
2.11,-39.1854,14.7227,974.3883
2.12,-39.0679,14.4584,974.8483
2.13,-39.0973,14.7814,974.6036
2.14,-38.7057,14.5367,975.4063
2.15,-39.1952,14.4388,974.8973
2.16,-39.0092,14.4290,974.7700
2.17,-38.9113,14.5367,974.8875
2.18,-38.8722,14.9087,974.9756
2.19,-38.7155,14.8010,974.8386
2.20,-39.0679,14.5465,974.3393
2.21,-39.1854,14.6737,974.5645
2.22,-38.8330,14.8010,974.9169
2.23,-38.9798,14.5660,974.7015
2.24,-38.9603,14.5465,974.5057
2.25,-38.9211,14.7912,974.7015
2.26,-38.7645,14.8793,974.3197
2.27,-39.1169,14.8793,974.8483
2.28,-38.9211,14.4877,974.3393
2.29,-38.9896,14.6052,974.5547
2.30,-39.0386,14.5073,974.5057
2.31,-38.9407,14.6150,974.2023
2.32,-38.8722,14.3605,974.7505
2.33,-38.8232,14.5758,974.5840
2.34,-38.7938,14.6933,974.7700
2.35,-38.8819,14.6541,974.7602
2.36,-38.9015,14.7325,974.7700
2.37,-38.9603,14.7814,974.9658
2.38,-39.0484,14.7422,974.8581
