#StationCode: 5AE28
#EventDetectionTime: 2022-12-08T23:54:05.610151
#SamplingRate: 100.0
#NumPoints: 22092
#StartTime: 2022-12-08T23:53:24.700151Z
#pga_x: 0.61 gal
#pga_y: 0.69 gal
#pga_z: 1.62 gal
#pga_H: 0.92 gal
#pga: 1.86 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.8722,14.5465,974.2708
0.01,-38.8526,14.6444,974.8386
0.02,-39.0484,14.6248,974.4666
0.03,-38.9603,14.5465,974.3687
0.04,-38.9505,14.8206,974.8386
0.05,-38.9505,14.6150,974.7015
0.06,-38.7253,14.4779,974.5547
0.07,-39.1169,14.6248,974.2121
0.08,-39.0777,14.7227,974.5449
0.09,-39.0190,14.4290,974.6917
0.10,-39.0386,14.6150,974.1435
0.11,-39.2539,14.6835,974.7505
0.12,-38.9407,14.8108,974.5057
0.13,-39.1952,14.7520,974.3981
0.14,-39.1854,14.7422,974.4862
0.15,-39.1560,14.8108,974.1044
0.16,-39.2344,14.6835,974.6721
0.17,-38.7743,14.7618,974.3785
0.18,-38.9113,14.7814,974.6330
0.19,-39.0092,14.6835,974.6624
0.20,-39.1365,15.0359,974.6819
0.21,-39.1463,14.7325,974.8288
0.22,-39.1756,14.4094,974.5057
0.23,-39.0386,14.4094,974.8483
0.24,-39.1560,14.7129,974.4959
0.25,-39.2148,14.7031,974.6917
0.26,-39.0190,14.3801,974.7700
0.27,-38.9015,14.7325,974.3883
0.28,-38.9211,14.7227,974.2904
0.29,-39.0581,14.7129,974.2904
0.30,-39.0973,14.4486,974.8581
0.31,-38.7547,14.5660,974.1925
0.32,-39.0973,14.8499,974.9169
0.33,-38.9994,14.7912,975.0931
0.34,-39.0092,14.8010,974.8190
0.35,-39.2637,14.6737,974.7896
0.36,-39.1169,14.5465,974.7309
0.37,-38.9407,14.6248,974.6428
0.38,-38.7547,14.7422,974.3197
0.39,-39.1560,14.6346,974.1142
0.40,-38.9015,14.7129,974.7896
0.41,-39.0386,14.8304,974.8875
0.42,-39.1365,14.6737,974.8386
0.43,-38.9015,14.6248,974.7505
0.44,-39.1169,14.7031,974.7602
0.45,-38.7057,14.8891,974.7798
0.46,-38.9015,14.6933,975.0246
0.47,-38.9505,14.7422,974.9462
0.48,-39.0386,14.6541,974.9560
0.49,-38.9015,14.7129,974.9952
0.50,-38.8232,14.7129,974.5840
0.51,-38.7743,14.5171,974.8973
0.52,-39.0777,14.3898,975.0246
0.53,-38.9700,14.4192,975.1714
0.54,-38.8624,14.5954,975.2497
0.55,-39.1756,14.3605,974.3883
0.56,-39.0190,14.6052,974.8679
0.57,-39.0484,14.5171,974.9071
0.58,-38.8134,14.5367,974.3197
0.59,-39.1854,14.7814,974.6134
0.60,-38.8722,14.5954,974.4568
0.61,-38.9407,14.8695,974.3589
0.62,-39.0092,14.5856,974.6330
0.63,-38.9407,14.7227,974.6819
0.64,-38.7841,14.4486,974.6428
0.65,-39.1463,14.5367,974.4274
0.66,-39.2539,14.5856,974.6134
0.67,-39.0190,14.6150,974.5155
0.68,-38.8526,14.6052,974.2904
0.69,-38.9113,14.6052,974.4078
0.70,-39.2441,14.4094,974.4666
0.71,-39.3322,14.5954,974.8190
0.72,-38.7841,14.7814,974.2708
0.73,-38.7155,14.5954,974.3100
0.74,-39.1560,14.4584,974.8190
0.75,-38.8819,14.5660,974.6721
0.76,-38.9309,14.5660,974.4862
0.77,-39.1169,14.6248,974.5057
0.78,-39.1267,14.6150,974.2904
0.79,-38.9896,14.5465,974.7211
0.80,-39.1658,14.4584,974.6428
0.81,-39.2148,14.4290,974.7015
0.82,-39.1658,14.5465,974.6134
0.83,-38.8232,14.5269,974.6526
0.84,-39.0386,14.4094,974.8777
0.85,-39.1756,14.3996,974.1533
0.86,-39.1560,14.4094,974.2414
0.87,-38.8036,14.7129,974.5253
0.88,-39.1071,14.6346,974.5645
0.89,-38.8526,14.9968,975.0148
0.90,-38.7938,14.8108,974.7015
0.91,-38.5883,14.9478,975.0246
0.92,-38.8330,14.9380,975.1812
0.93,-39.1365,14.6150,974.9071
0.94,-39.1267,14.7912,974.7113
0.95,-38.9113,14.4779,974.7113
0.96,-38.9211,14.6150,974.8875
0.97,-38.9994,14.8108,974.9267
0.98,-38.8917,14.7325,974.5743
0.99,-38.9798,14.5758,974.4372
1.00,-38.8134,14.7912,974.8581
1.01,-38.9407,14.6150,974.4078
1.02,-39.0190,14.8108,974.4274
1.03,-38.9798,14.5954,974.9462
1.04,-38.8232,14.9674,974.4470
1.05,-39.1952,14.6150,974.1729
1.06,-38.9407,14.7618,974.5840
1.07,-39.1560,14.6737,974.1435
1.08,-39.1756,14.6639,974.7211
1.09,-38.9798,14.5856,974.3295
1.10,-39.1463,14.5758,975.0931
1.11,-39.0875,14.4486,974.2316
1.12,-39.4595,14.8206,974.5840
1.13,-39.0092,14.6248,974.3295
1.14,-38.8036,14.8010,974.2414
1.15,-39.0973,14.5465,974.2904
1.16,-38.7938,14.5954,974.7700
1.17,-38.8819,14.7814,974.7309
1.18,-38.8134,14.4094,974.2610
1.19,-39.1169,14.5367,974.7700
1.20,-39.0386,14.4192,974.9462
1.21,-38.9700,14.6835,975.0539
1.22,-38.7449,14.7325,974.5057
1.23,-39.0288,14.7129,974.4862
1.24,-39.0092,14.5073,974.5351
1.25,-38.9309,14.5758,974.5938
1.26,-38.8428,14.5660,974.4666
1.27,-38.8036,14.7520,974.4470
1.28,-38.9896,14.3996,974.4959
1.29,-38.9896,14.6737,974.1827
1.30,-38.9896,14.6052,974.3100
1.31,-38.8917,14.5758,974.5645
1.32,-38.8232,14.7227,974.4764
1.33,-38.9798,14.4192,974.5547
1.34,-39.0092,14.3017,974.4176
1.35,-38.9211,14.3311,974.2316
1.36,-39.0288,14.5171,974.8092
1.37,-38.9211,14.8108,974.4666
1.38,-38.7449,14.3409,974.6526
1.39,-38.8526,14.5954,974.4568
1.40,-38.9798,14.5367,974.5547
1.41,-39.0777,14.4094,974.1729
1.42,-38.9798,14.5660,974.0750
1.43,-38.8917,14.6052,974.5840
1.44,-38.9309,14.3507,974.7407
1.45,-39.3420,14.6150,974.5057
1.46,-39.2637,14.3801,974.3002
1.47,-39.0288,14.5171,974.1827
1.48,-39.0581,14.6346,974.8679
1.49,-39.1756,14.4486,974.7602
1.50,-39.1169,14.6346,974.2512
1.51,-38.9505,14.7912,974.1827
1.52,-39.2148,14.4877,974.2512
1.53,-39.0777,14.7814,974.5057
1.54,-38.8036,14.7422,974.9560
1.55,-38.8819,14.4779,974.4764
1.56,-38.9505,14.6933,974.1631
1.57,-38.9211,14.4682,974.2904
1.58,-39.2539,14.3115,974.6134
1.59,-38.9309,14.3507,974.2512
1.60,-38.9798,14.5758,974.6819
1.61,-39.1267,14.6052,974.8386
1.62,-38.9896,14.5465,974.4470
1.63,-38.9896,14.5954,974.5938
1.64,-39.0386,14.3213,974.4862
1.65,-39.0581,14.5954,974.7505
1.66,-38.7938,14.7227,974.5547
1.67,-39.2344,14.5269,974.4470
1.68,-39.0484,14.5171,974.3491
1.69,-39.0190,14.6052,974.7113
1.70,-39.0777,14.6835,974.3785
1.71,-39.1071,14.4975,974.5743
1.72,-39.0777,14.6835,974.3491
1.73,-38.9211,14.5465,974.2414
1.74,-38.9309,14.5856,974.5253
1.75,-39.1560,14.4584,974.4862
1.76,-39.2441,14.6933,974.5449
1.77,-39.1463,14.5856,974.8875
1.78,-39.1658,14.4290,974.4862
1.79,-39.0190,14.6150,974.6134
1.80,-38.8722,14.5856,974.5449
1.81,-38.9407,14.1843,974.8777
1.82,-38.7155,14.4877,974.4274
1.83,-39.2148,14.4779,974.6917
1.84,-38.8232,14.4584,974.8581
1.85,-38.8428,14.3898,974.8973
1.86,-39.2931,14.4779,974.7700
1.87,-39.0875,14.6933,974.4568
1.88,-39.0190,14.5660,975.2889
1.89,-39.0777,14.4877,975.0441
1.90,-38.9700,14.5465,974.2219
1.91,-38.7743,14.5367,974.4470
1.92,-38.7743,14.2724,974.4959
1.93,-38.9896,14.4584,974.8483
1.94,-38.8134,14.6444,974.6819
1.95,-38.7938,14.4388,974.4470
1.96,-38.9896,14.3409,974.2414
1.97,-38.9407,14.4584,974.6232
1.98,-38.6862,14.8401,974.3785
1.99,-39.2148,14.6052,974.8483
2.00,-38.8917,14.5563,974.8288
2.01,-38.9603,14.4779,974.4568
2.02,-38.9015,14.5269,974.2023
2.03,-39.2050,14.6737,974.5645
2.04,-39.0484,14.5269,974.7994
2.05,-38.9798,14.3605,974.2316
2.06,-38.7938,14.5073,974.6721
2.07,-38.9407,14.5465,974.8581
2.08,-38.7057,14.6933,974.5938
2.09,-38.7938,14.5563,974.7798
2.10,-39.1952,14.7618,974.3002
2.11,-39.1071,14.4290,974.5840
2.12,-38.6764,14.6346,974.8190
2.13,-39.2344,14.4779,974.6036
2.14,-38.8722,14.5563,974.8190
2.15,-38.8330,14.8010,974.8875
2.16,-38.9603,14.4975,974.6036
2.17,-38.8134,14.3801,974.7798
2.18,-38.5883,14.6639,974.8777
2.19,-38.8819,14.7031,974.4666
2.20,-38.8624,14.5073,975.1616
2.21,-38.8232,14.8499,974.8386
2.22,-38.7938,14.6933,974.2414
2.23,-38.8917,15.0163,974.5057
2.24,-38.5491,14.8206,975.0246
2.25,-38.8428,14.7129,974.5351
2.26,-38.9994,14.7912,974.0848
2.27,-38.7253,14.7227,974.2316
2.28,-39.0288,14.6835,974.4568
2.29,-38.7938,14.7422,974.3295
2.30,-38.9015,14.7520,974.3687
2.31,-38.7645,14.6835,974.6036
2.32,-39.1463,14.6737,974.7309
2.33,-39.1071,14.4388,974.5351
2.34,-38.7743,15.0163,974.2904
2.35,-39.1365,14.8401,974.4568
2.36,-38.9798,14.6150,974.8581
2.37,-38.8428,14.4388,974.6624
2.38,-38.9309,14.5660,974.5645
2.39,-38.9505,14.5660,974.1533
2.40,-38.9505,14.2528,974.8973
2.41,-38.8134,14.5171,974.4862
2.42,-38.6960,14.5073,974.5547
2.43,-38.9309,14.6150,974.4568
2.44,-38.8428,14.8108,974.1925
2.45,-38.8819,14.8108,975.4748
2.46,-39.1658,14.6639,974.9071
2.47,-38.8134,14.6835,974.8386
2.48,-38.9015,14.5073,974.1631
2.49,-39.1560,14.4877,974.9071
2.50,-39.1071,14.5954,974.5743
2.51,-38.8330,14.9772,974.4372
2.52,-38.8819,14.5367,974.4470
2.53,-38.9113,14.5269,974.3100
2.54,-38.8722,14.5465,974.8777
2.55,-39.0581,14.4192,975.0931
2.56,-38.9603,14.7618,974.9071
2.57,-38.9896,14.6737,974.7309
2.58,-39.0777,14.6835,974.4176
2.59,-39.0973,14.3801,974.7896
2.60,-39.4301,14.7422,974.6721
2.61,-38.8232,14.8010,974.4862
2.62,-38.6470,14.8989,974.5057
2.63,-38.9603,14.8989,974.2121
2.64,-38.9896,14.1549,974.0457
2.65,-39.1267,14.4975,974.7113
2.66,-38.8917,14.8597,974.5351
2.67,-38.7938,14.4975,974.5057
2.68,-38.7841,14.7814,974.2806
2.69,-38.8819,14.5954,974.5840
2.70,-39.1267,14.9087,974.7602
2.71,-38.9896,14.7325,974.6917
2.72,-38.9603,14.6444,974.8777
2.73,-39.0581,14.7912,974.4176
2.74,-38.8917,14.7520,974.6526
2.75,-38.8428,14.8499,974.8288
2.76,-38.7841,14.7325,974.4764
2.77,-39.0581,14.4779,974.4078
2.78,-38.9896,14.6639,974.0750
2.79,-38.8526,14.6444,974.4470
2.80,-39.0484,14.5465,974.8679
2.81,-39.2050,14.6150,974.1533
