#StationCode: 5AE28
#EventDetectionTime: 2022-12-08T03:47:17.023505
#SamplingRate: 100.0
#NumPoints: 27231
#StartTime: 2022-12-08T03:45:44.723505Z
#pga_x: 0.62 gal
#pga_y: 0.61 gal
#pga_z: 1.43 gal
#pga_H: 0.87 gal
#pga: 1.68 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.5491,14.6150,974.3981
0.01,-38.7057,14.8499,974.9267
0.02,-38.6764,14.8695,974.6721
0.03,-38.6372,14.9380,974.7602
0.04,-38.6568,14.6150,974.6134
0.05,-38.9015,14.5465,975.2693
0.06,-38.7449,14.8304,975.0539
0.07,-38.7841,14.8304,974.9952
0.08,-39.0581,14.6541,974.4862
0.09,-38.8232,14.5073,974.5645
0.10,-38.9896,14.8010,974.8190
0.11,-38.9505,14.5073,974.7505
0.12,-38.6079,14.5073,975.0539
0.13,-38.7253,14.7716,974.7602
0.14,-38.6470,14.4877,974.6624
0.15,-38.8330,14.8108,974.6526
0.16,-38.8036,14.8989,974.3197
0.17,-38.6666,14.6150,974.7994
0.18,-38.4904,15.0555,974.7505
0.19,-38.7253,14.7031,974.6428
0.20,-38.7155,14.8206,974.7407
0.21,-38.9505,14.8010,974.8581
0.22,-38.8722,14.8597,974.5057
0.23,-38.6470,14.6639,974.4372
0.24,-38.6764,14.9282,974.5155
0.25,-38.8917,14.7814,974.1729
0.26,-38.8819,14.9185,974.5840
0.27,-38.4610,14.6541,975.1518
0.28,-38.7449,15.1338,974.7211
0.29,-38.8819,14.9087,974.5743
0.30,-38.6960,15.0261,974.8973
0.31,-38.8428,14.9870,975.0148
0.32,-38.7645,14.8695,975.1420
0.33,-39.2148,14.8304,974.7896
0.34,-39.0581,14.7325,975.1127
0.35,-38.9015,14.9087,975.0539
0.36,-38.8232,14.8499,974.7505
0.37,-38.8428,14.6639,974.4862
0.38,-38.5198,14.6444,974.7994
0.39,-38.6372,14.6150,974.9756
0.40,-38.7547,14.9380,975.1322
0.41,-38.6862,15.0261,974.7505
0.42,-38.5883,14.6346,974.4862
0.43,-38.7938,14.6737,974.4470
0.44,-38.7057,14.8108,974.9854
0.45,-38.4317,14.7325,974.6232
0.46,-38.7057,14.8695,974.3393
0.47,-38.9505,14.6444,974.5057
0.48,-38.8819,14.6835,974.7309
0.49,-38.6470,14.8793,974.5449
0.50,-38.7645,14.8010,974.7309
0.51,-38.7938,14.7520,974.5743
0.52,-38.8428,14.7912,975.0931
0.53,-38.7645,14.5465,974.7994
0.54,-38.7155,14.6052,974.4470
0.55,-38.7253,14.8597,975.0637
0.56,-38.7351,14.7814,974.9756
0.57,-38.7743,14.4779,974.6917
0.58,-38.8232,14.7814,974.8875
0.59,-38.7351,14.7618,974.8190
0.60,-38.7547,14.6639,974.6232
0.61,-38.7547,14.8206,975.3280
0.62,-38.7938,14.7227,975.2693
0.63,-38.9309,14.6248,974.9169
0.64,-38.7938,14.7814,974.4862
0.65,-38.3925,14.7129,974.5253
0.66,-38.9407,14.9576,974.4862
0.67,-38.6470,14.8010,974.7015
0.68,-38.7449,14.6933,974.7015
0.69,-39.0386,14.8401,974.5840
0.70,-39.1365,14.8891,974.7602
0.71,-38.7743,14.5856,974.2316
0.72,-38.8917,14.7129,974.7407
0.73,-38.4806,14.8401,975.0931
0.74,-38.8624,14.6737,974.9756
0.75,-38.5785,14.7716,975.0441
0.76,-38.7841,14.8401,974.6134
0.77,-38.7155,14.9185,974.6721
0.78,-38.5981,14.9968,974.6624
0.79,-38.7057,14.7325,974.3295
