#StationCode: 5AE28
#EventDetectionTime: 2022-12-08T09:15:22.152259
#SamplingRate: 100.0
#NumPoints: 27076
#StartTime: 2022-12-08T09:13:51.401259Z
#pga_x: 0.67 gal
#pga_y: 0.66 gal
#pga_z: 1.44 gal
#pga_H: 0.94 gal
#pga: 1.72 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.8526,14.5758,974.6428
0.01,-38.6666,14.6444,975.0539
0.02,-38.9994,14.7129,974.4470
0.03,-38.9896,14.4290,974.5253
0.04,-38.7841,14.4388,975.0050
0.05,-38.8526,14.4779,974.4470
0.06,-39.0679,14.7716,974.8288
0.07,-38.8232,14.6444,975.0539
0.08,-38.7938,14.4584,974.8875
0.09,-38.7253,14.5856,974.5743
0.10,-38.8134,14.6444,974.6526
0.11,-38.5981,14.4584,974.5155
0.12,-38.9015,14.5269,974.2023
0.13,-38.9994,14.4388,974.9560
0.14,-38.8428,14.5465,974.5449
0.15,-38.8526,14.7031,973.9478
0.16,-38.8330,14.5367,974.7505
0.17,-38.9994,14.3507,974.6134
0.18,-39.2931,14.6541,974.7113
0.19,-38.9407,14.4094,974.8679
0.20,-38.7938,14.4192,974.6624
0.21,-38.7547,14.7422,974.7113
0.22,-39.1756,14.3801,974.7309
0.23,-38.7351,14.5269,974.6036
0.24,-38.7743,14.3507,974.7113
0.25,-38.8330,14.6346,974.6526
0.26,-38.8330,14.4779,974.4764
0.27,-38.8134,14.5465,974.1827
0.28,-38.9407,14.6541,974.6624
0.29,-38.7938,14.5269,974.9658
0.30,-38.8232,14.7422,974.9071
0.31,-38.7057,14.4682,975.1714
0.32,-38.9700,14.6639,974.4568
0.33,-38.7841,14.5758,974.5743
0.34,-38.6666,14.5367,974.2904
0.35,-38.8036,14.4682,974.8875
0.36,-38.7057,14.5856,974.5645
0.37,-38.8917,14.5856,974.5155
0.38,-38.9896,14.6933,974.7994
0.39,-38.8036,14.5660,974.9560
0.40,-38.7057,14.6150,974.4372
0.41,-38.9407,14.7716,974.3687
0.42,-39.2441,14.3898,974.1631
0.43,-39.0679,14.6150,974.6232
0.44,-39.0190,14.5563,974.4862
0.45,-38.7547,14.7912,974.6526
0.46,-38.9211,14.4290,974.1240
0.47,-38.8036,14.5171,974.3589
0.48,-38.6960,14.6052,974.5547
0.49,-38.7743,14.9087,974.3785
0.50,-39.3910,14.7422,974.3393
0.51,-38.9015,14.7031,974.5057
0.52,-38.8917,14.8108,974.5743
0.53,-38.8819,14.7520,974.6917
0.54,-38.5883,14.8499,974.4274
0.55,-39.1365,14.6835,974.3491
0.56,-38.6960,14.9380,974.2512
0.57,-38.7253,15.0163,974.2316
0.58,-38.8134,14.5073,974.1827
0.59,-38.9798,14.9282,974.0261
0.60,-38.9015,14.8304,974.5057
0.61,-38.8036,14.7520,975.0735
0.62,-38.9211,14.6444,974.7700
0.63,-38.9896,14.5465,974.2023
0.64,-38.8722,14.7031,974.4666
0.65,-38.7057,14.5171,975.3182
0.66,-39.1952,14.6737,973.8107
0.67,-39.0288,14.7912,974.4372
0.68,-38.9211,15.1828,974.8386
0.69,-38.7645,14.6150,974.6526
0.70,-38.7938,14.7814,974.8679
0.71,-38.7351,14.7618,974.6428
0.72,-38.7057,14.7031,974.5351
0.73,-38.8917,14.4192,974.6330
0.74,-38.5785,14.4682,975.4357
0.75,-38.9113,14.7618,974.6917
0.76,-39.1071,14.3898,974.3785
0.77,-38.8917,14.4486,974.6526
0.78,-39.0190,14.8695,974.6526
0.79,-38.7743,14.5367,974.9267
