#StationCode: 5AE28
#EventDetectionTime: 2022-12-08T02:10:53.354501
#SamplingRate: 100.0
#NumPoints: 23610
#StartTime: 2022-12-08T02:09:57.259501Z
#pga_x: 0.74 gal
#pga_y: 0.55 gal
#pga_z: 1.38 gal
#pga_H: 0.92 gal
#pga: 1.66 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.5589,14.5660,974.4372
0.01,-38.6666,14.8108,974.5253
0.02,-38.8232,14.7618,974.5351
0.03,-38.7547,14.6150,974.3589
0.04,-38.9407,14.2920,974.6134
0.05,-38.6274,14.6150,974.3981
0.06,-38.7938,14.7618,974.7113
0.07,-38.8722,14.7031,974.2414
0.08,-38.7449,14.5465,974.3981
0.09,-38.6862,14.6150,974.7798
0.10,-38.5883,14.7520,974.3981
0.11,-38.4121,14.4975,974.6624
0.12,-38.7351,14.5758,974.7211
0.13,-38.5883,14.7520,974.4862
0.14,-38.7743,14.6639,974.1827
0.15,-38.8819,14.6346,973.9478
0.16,-38.8722,14.5367,974.1729
0.17,-38.7155,14.3996,974.6134
0.18,-38.6568,14.3017,974.3491
0.19,-38.6470,14.5563,974.3491
0.20,-38.7938,14.7227,974.5938
0.21,-38.8134,14.8499,974.5057
0.22,-38.8819,14.4877,974.5253
0.23,-38.6764,14.6052,974.9756
0.24,-38.6666,14.3703,974.6624
0.25,-38.6372,14.6737,974.3883
0.26,-38.4512,14.3996,974.7309
0.27,-38.9407,14.6346,974.4862
0.28,-39.0484,14.6150,974.2904
0.29,-38.8428,14.5171,974.6526
0.30,-38.6079,14.4094,974.2610
0.31,-38.8232,14.6933,974.3197
0.32,-38.6666,14.8108,974.7211
0.33,-38.8232,14.6541,974.7602
0.34,-38.6568,14.7227,974.6526
0.35,-39.1658,14.4779,974.1631
0.36,-38.6568,14.5171,974.8483
0.37,-38.8624,14.4682,974.8973
0.38,-38.7743,14.5660,974.3491
0.39,-38.7841,14.7227,974.4862
0.40,-39.1658,14.6639,974.3785
0.41,-38.9505,14.6541,974.5449
0.42,-38.9015,14.4682,974.7798
0.43,-39.0092,14.5660,974.9071
0.44,-38.7841,14.4975,974.3687
0.45,-39.0581,14.4094,975.0343
0.46,-38.7155,14.8891,974.4470
0.47,-38.7645,14.6541,974.6036
0.48,-38.7155,14.5954,974.6819
0.49,-38.8036,14.7227,974.5155
0.50,-38.7057,14.7814,974.5938
0.51,-38.5981,14.8891,974.2512
0.52,-38.3436,14.4290,974.6819
0.53,-38.6079,14.5367,974.7015
0.54,-38.8624,14.6150,974.2806
0.55,-38.9015,14.7129,974.8288
0.56,-38.8330,14.8010,974.3197
0.57,-38.7253,14.6444,974.6330
0.58,-38.5883,14.6150,974.8581
0.59,-38.7449,14.8206,974.4470
0.60,-38.9015,14.6248,974.1925
0.61,-38.7057,14.6737,974.7113
0.62,-38.6764,14.6835,974.4274
0.63,-38.7645,14.3996,974.5253
0.64,-38.9113,14.5563,974.2708
0.65,-38.7938,14.6444,974.3491
0.66,-38.5785,14.6639,974.6036
0.67,-38.8036,14.7031,974.7798
0.68,-38.8330,14.7520,974.6917
0.69,-38.7841,14.6737,974.5645
0.70,-38.6862,14.6150,974.6526
0.71,-38.9015,14.4584,973.9967
0.72,-38.9505,14.5758,974.0848
0.73,-38.8232,14.4584,974.5253
0.74,-38.7841,14.6248,974.8875
0.75,-39.0973,14.3409,974.3981
0.76,-38.9015,14.3507,974.1435
0.77,-38.7155,14.5758,974.4176
0.78,-38.4904,14.6835,974.5449
0.79,-38.5883,14.5465,974.5253
0.80,-38.9211,14.5856,974.3491
0.81,-38.8330,14.6150,974.2414
0.82,-38.8330,14.7912,974.2414
0.83,-38.8526,14.7618,974.3295
0.84,-38.6274,14.6737,974.1729
0.85,-38.8330,14.7422,974.7994
0.86,-38.6862,14.3311,974.1533
0.87,-38.5785,14.7618,974.4470
0.88,-38.7449,14.6835,974.4274
0.89,-38.7057,14.7618,974.1240
0.90,-38.7547,14.6737,974.0848
0.91,-39.0973,14.6835,974.5547
0.92,-38.9603,14.6639,974.5057
0.93,-38.7841,14.7422,974.4470
0.94,-38.5785,14.6541,974.6721
0.95,-38.7155,14.7716,973.9869
0.96,-38.4317,14.4192,974.3981
0.97,-38.4904,14.6150,974.6526
0.98,-38.7743,14.4682,974.5743
0.99,-38.8722,14.6248,974.6232
1.00,-38.7938,14.7227,974.6134
1.01,-38.8330,14.6248,974.2414
1.02,-38.6764,14.7422,974.4470
1.03,-38.4806,14.5758,974.7700
1.04,-38.6666,14.5563,974.5840
1.05,-38.7743,14.8108,974.1240
1.06,-38.6960,14.7912,974.3100
1.07,-38.8819,14.6052,974.5743
1.08,-38.7938,14.6737,974.9071
1.09,-38.9505,14.4584,974.4959
1.10,-38.7938,14.8304,974.7309
1.11,-38.7351,14.4290,974.2121
