#StationCode: 5AF0F
#EventDetectionTime: 2022-12-15T02:35:20.822150
#SamplingRate: 100.0
#NumPoints: 26959
#StartTime: 2022-12-15T02:33:51.243150Z
#pga_x: 0.64 gal
#pga_y: 0.60 gal
#pga_z: 2.70 gal
#pga_H: 0.88 gal
#pga: 2.84 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-22.0644,-2.5843,990.6674
0.01,-22.3483,-2.6332,990.4031
0.02,-22.0840,-2.6920,990.2367
0.03,-22.3189,-2.4179,990.3933
0.04,-22.1525,-2.6528,990.5793
0.05,-21.9665,-2.6235,990.3248
0.06,-22.3385,-2.3494,990.2073
0.07,-22.2015,-2.6235,990.6870
0.08,-22.1917,-2.6528,990.8632
0.09,-22.0155,-2.6528,991.1764
0.10,-22.0351,-2.7213,990.6576
0.11,-22.0840,-2.5158,990.7653
0.12,-22.1036,-2.6137,990.6674
0.13,-22.3483,-2.4864,990.5499
0.14,-22.2896,-2.5158,990.2758
0.15,-22.2602,-2.5451,990.4129
0.16,-21.9861,-2.5158,990.5401
0.17,-22.1036,-2.6235,990.0507
0.18,-21.9470,-2.4081,990.8142
0.19,-21.9176,-2.6332,990.7457
0.20,-22.2113,-2.5256,990.7261
0.21,-22.2406,-2.5060,990.5597
0.22,-22.1525,-2.6822,990.2171
0.23,-22.0351,-2.4570,990.0800
0.24,-22.2700,-2.5843,990.2563
0.25,-22.1917,-2.4864,990.4814
0.26,-21.9763,-2.3200,990.5206
0.27,-22.1330,-2.7213,990.0507
0.28,-22.1819,-2.5647,990.3835
0.29,-22.3679,-2.4081,990.5597
0.30,-22.1721,-2.3200,990.5499
0.31,-22.1623,-2.7213,990.4325
0.32,-22.1917,-2.6137,990.7751
0.33,-22.0253,-2.6528,990.2367
0.34,-21.9567,-2.5549,990.2856
0.35,-21.9470,-2.5843,990.8436
0.36,-22.0742,-2.4668,990.1975
0.37,-22.1525,-2.4277,989.9919
0.38,-22.0057,-2.6235,991.1275
0.39,-22.2015,-2.4081,990.4716
0.40,-22.1232,-2.4570,990.7653
0.41,-22.1232,-2.5256,990.0507
0.42,-22.1721,-2.7213,990.0605
0.43,-22.1819,-2.3298,990.5695
0.44,-22.0449,-2.5158,990.3541
0.45,-22.2602,-2.5256,990.1975
0.46,-22.0840,-2.4962,990.3835
0.47,-21.9861,-2.7409,990.6282
0.48,-22.1525,-2.4375,990.3150
0.49,-22.1232,-2.5060,990.2367
0.50,-22.2602,-2.3494,990.7261
0.51,-22.1036,-2.4473,990.2954
0.52,-21.9959,-2.5745,990.5695
0.53,-22.0351,-2.5158,990.5793
0.54,-22.0546,-2.5549,990.5206
0.55,-22.0742,-2.6235,990.5793
0.56,-22.0155,-2.6137,990.8632
0.57,-22.1721,-2.6332,990.3248
0.58,-21.8589,-2.6430,990.1975
0.59,-22.2602,-2.7997,990.7065
0.60,-22.1134,-2.7507,991.0590
0.61,-22.0938,-2.5549,990.0703
0.62,-22.2211,-2.3200,990.6968
0.63,-22.0644,-2.7018,990.2367
0.64,-22.2015,-2.5843,990.1094
0.65,-22.0644,-2.5060,990.4520
0.66,-22.1525,-2.5549,990.6870
0.67,-22.2211,-2.5060,990.5401
0.68,-22.0351,-2.3983,990.3248
0.69,-22.0742,-2.3885,990.0213
0.70,-21.9274,-2.3592,990.4912
0.71,-22.0057,-2.4179,990.5499
0.72,-21.9372,-2.5256,990.8925
0.73,-22.3581,-2.3689,990.2856
