#StationCode: 5AF0F
#EventDetectionTime: 2022-12-15T03:52:10.547098
#SamplingRate: 100.0
#NumPoints: 27154
#StartTime: 2022-12-15T03:50:39.015098Z
#pga_x: 0.64 gal
#pga_y: 0.60 gal
#pga_z: 1.66 gal
#pga_H: 0.88 gal
#pga: 1.88 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-22.1232,-2.6039,990.2563
0.01,-22.1721,-2.5843,990.3541
0.02,-22.0644,-2.5451,990.6282
0.03,-22.1623,-2.4962,990.6772
0.04,-22.2015,-2.4179,990.4325
0.05,-22.1917,-2.4962,990.0409
0.06,-22.2504,-2.6430,990.5695
0.07,-22.2798,-2.7018,990.5010
0.08,-22.1330,-2.5843,990.4422
0.09,-22.0840,-2.5158,989.6493
0.10,-22.0253,-2.6235,989.9822
0.11,-22.1036,-2.3592,990.6870
0.12,-22.0840,-2.6822,990.2856
0.13,-22.1232,-2.4375,990.9023
0.14,-22.1819,-2.3983,990.7849
0.15,-22.0449,-2.3102,990.4227
0.16,-22.1525,-2.3787,990.4325
0.17,-21.9372,-2.3885,990.3444
0.18,-22.0644,-2.6332,990.1486
0.19,-22.1427,-2.7997,990.7163
0.20,-22.0840,-2.3592,990.4325
0.21,-22.1721,-2.3787,990.6087
0.22,-21.8295,-2.3200,990.8044
0.23,-22.2700,-2.3689,990.9611
0.24,-21.9274,-2.2417,990.1192
0.25,-22.1819,-2.4962,990.2367
0.26,-21.9470,-2.2025,990.3346
0.27,-22.0449,-2.3983,990.4325
0.28,-21.6631,-2.6724,990.8436
0.29,-22.0546,-2.3102,990.7555
0.30,-22.2504,-2.6137,990.5010
0.31,-22.2113,-2.3396,990.1290
0.32,-22.2602,-2.1634,990.1584
0.33,-22.0644,-2.2808,990.6870
0.34,-22.2015,-2.5745,990.4912
0.35,-22.2406,-2.6724,990.4325
0.36,-22.1525,-2.3983,990.6380
0.37,-21.9861,-2.5158,990.3933
0.38,-22.0057,-2.5060,990.7849
0.39,-21.8686,-2.3787,990.2954
0.40,-22.2994,-2.5158,990.4227
0.41,-22.0253,-2.5158,990.1192
0.42,-22.3875,-2.5060,990.5010
0.43,-22.2994,-2.7018,990.2660
0.44,-21.9176,-2.6430,990.4814
0.45,-22.2211,-2.4668,990.8827
0.46,-22.2015,-2.6920,990.8632
0.47,-22.0155,-2.5843,990.4227
0.48,-21.9861,-2.5354,990.2954
0.49,-21.9274,-2.8486,990.3933
0.50,-22.2015,-2.5843,989.9234
0.51,-22.0155,-2.3787,990.7163
0.52,-22.4854,-2.6039,990.3639
0.53,-22.2406,-2.5647,990.8436
0.54,-22.0840,-2.7311,990.5010
0.55,-22.0057,-2.3200,989.9528
0.56,-21.9959,-2.5354,990.6087
0.57,-22.1623,-2.7213,990.3541
0.58,-21.8686,-2.3983,990.8827
0.59,-22.0057,-2.4081,990.4129
0.60,-22.2798,-2.5060,990.3737
0.61,-22.0840,-2.5549,990.3737
0.62,-21.7903,-2.5745,990.0213
0.63,-22.0938,-2.6920,990.4129
0.64,-22.0742,-2.6528,990.5010
0.65,-22.1917,-2.4766,991.0100
0.66,-22.1330,-2.5158,990.3444
0.67,-22.0546,-2.4766,989.9038
0.68,-22.2798,-2.5843,990.1682
0.69,-21.8784,-2.4570,990.3248
0.70,-22.0742,-2.5354,990.1486
0.71,-22.2896,-2.4864,990.0213
0.72,-22.0644,-2.1927,990.1682
0.73,-22.0546,-2.4570,990.3150
0.74,-22.3777,-2.5549,990.6184
0.75,-22.1427,-2.6724,990.7359
0.76,-21.9665,-2.6920,990.6772
0.77,-22.0644,-2.5354,990.4227
0.78,-22.0742,-2.6430,990.8338
0.79,-22.1623,-2.4962,990.6576
0.80,-21.7610,-2.4375,990.7751
0.81,-21.9372,-2.4473,989.9822
0.82,-22.2113,-2.6528,990.3835
0.83,-21.9078,-2.5158,991.0492
0.84,-22.3679,-2.6528,990.5597
0.85,-21.9274,-2.5549,990.4422
0.86,-22.0253,-2.6235,989.9234
0.87,-21.8980,-2.6920,989.8060
0.88,-22.0351,-2.5549,990.3150
0.89,-21.8001,-2.8094,990.4814
0.90,-21.8099,-2.6430,990.7751
0.91,-22.2211,-2.4668,990.7359
0.92,-22.1819,-2.7018,990.4912
0.93,-22.0155,-2.3787,990.3248
0.94,-22.3287,-2.4277,990.6087
0.95,-22.0644,-2.2711,990.5891
0.96,-22.1232,-2.5941,990.2856
0.97,-22.2015,-2.5060,990.5597
0.98,-21.9959,-2.5158,990.1094
0.99,-22.1036,-2.3200,991.1177
1.00,-22.2113,-2.4179,990.6380
1.01,-22.0644,-2.2906,990.5010
1.02,-22.0644,-2.4375,990.3052
1.03,-22.1134,-2.6724,990.3346
1.04,-22.2994,-2.3102,990.5303
1.05,-21.9470,-2.4473,991.0100
1.06,-22.1427,-2.3200,990.8338
1.07,-22.1819,-2.6920,990.3639
1.08,-22.2602,-2.5451,990.6087
1.09,-21.9959,-2.5060,990.8632
1.10,-22.2700,-2.4668,990.2269
1.11,-22.2406,-2.3885,990.4520
1.12,-22.0351,-2.5549,990.6674
1.13,-21.9176,-2.3885,990.2660
1.14,-22.4854,-2.4375,990.4325
1.15,-22.2308,-2.5158,991.0785
1.16,-21.9861,-2.3396,990.4814
1.17,-21.9274,-2.3689,990.2073
1.18,-22.0840,-2.3298,990.6576
1.19,-21.8099,-2.6724,990.9121
