#StationCode: 5AE28
#EventDetectionTime: 2022-12-09T08:20:27.246692
#SamplingRate: 100.0
#NumPoints: 27081
#StartTime: 2022-12-09T08:18:56.450692Z
#pga_x: 0.71 gal
#pga_y: 0.66 gal
#pga_z: 1.66 gal
#pga_H: 0.97 gal
#pga: 1.92 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.9896,14.8108,974.9658
0.01,-38.9700,14.6933,974.4568
0.02,-38.9015,14.8108,974.3100
0.03,-38.8232,14.6835,974.6819
0.04,-39.0288,14.7031,974.0848
0.05,-38.9896,14.7031,974.5743
0.06,-39.0484,14.6444,974.9365
0.07,-38.9211,14.8108,974.6036
0.08,-39.0679,14.6639,974.9169
0.09,-38.7351,14.5563,974.2414
0.10,-38.8722,14.7129,974.1533
0.11,-38.9015,14.9968,974.4764
0.12,-39.0386,14.5465,974.7994
0.13,-39.2148,14.7422,975.1518
0.14,-39.1365,14.4388,974.7113
0.15,-39.1169,14.7422,974.6721
0.16,-39.0973,14.8108,974.4274
0.17,-38.9603,14.6346,974.6721
0.18,-39.1071,14.4779,973.9967
0.19,-39.0679,14.6639,974.1631
0.20,-38.8722,14.7912,974.5155
0.21,-39.1560,14.8401,974.6428
0.22,-38.9798,14.6150,974.6526
0.23,-39.1071,14.9674,974.4666
0.24,-39.0190,14.4779,974.6428
0.25,-39.2344,14.8206,974.4470
0.26,-38.9015,14.9380,974.6526
0.27,-39.1071,14.9968,974.6134
0.28,-38.8428,14.8401,974.3883
0.29,-38.9211,14.9968,974.4862
0.30,-38.9798,15.0163,975.3084
0.31,-39.1658,14.8695,974.8386
0.32,-39.0386,14.7912,974.8679
0.33,-39.1267,14.8793,974.6036
0.34,-39.0190,14.9772,974.0750
0.35,-38.8036,14.8891,974.3197
0.36,-38.8819,15.0849,974.8483
0.37,-38.7253,14.8597,974.9169
0.38,-38.9015,14.9870,974.6721
0.39,-39.1658,14.8108,974.4470
0.40,-39.0581,14.9478,974.5547
0.41,-39.1952,14.7814,974.8483
0.42,-39.1267,14.7716,974.4862
0.43,-38.9994,14.5660,974.2316
0.44,-39.0484,14.8891,974.9169
0.45,-39.0777,14.8108,974.8679
0.46,-39.1952,14.6444,974.6526
0.47,-38.9309,14.8891,974.4470
0.48,-39.1952,14.9087,974.7407
0.49,-39.1267,14.6248,974.7700
0.50,-39.1267,14.8793,975.2497
0.51,-39.0777,14.8206,975.0148
0.52,-39.2637,14.8108,974.4470
0.53,-39.1463,14.8597,974.5547
0.54,-39.0581,14.6541,974.6819
0.55,-38.8134,14.9478,974.6721
0.56,-39.0092,15.0163,974.7309
0.57,-39.2441,14.8401,974.3100
0.58,-39.1071,14.5758,974.7994
0.59,-38.9798,14.7325,974.7015
0.60,-38.9603,14.7618,975.0343
0.61,-38.9994,15.0163,974.7309
0.62,-38.8428,14.6346,974.6428
0.63,-38.8917,14.7814,974.2610
0.64,-39.1952,14.7227,974.5547
0.65,-39.2441,14.8989,974.2708
0.66,-39.2148,15.0066,974.6526
0.67,-39.0288,14.7814,974.5645
0.68,-38.9896,14.7814,975.0343
0.69,-39.2050,14.7227,974.7309
0.70,-39.2344,14.5758,974.9169
0.71,-39.3714,14.6737,974.4176
0.72,-39.0386,14.8206,974.4862
0.73,-38.8036,15.0359,974.8190
0.74,-38.9798,14.8793,974.5253
0.75,-38.9211,15.0457,974.3002
0.76,-39.1854,14.6052,974.4470
0.77,-39.0386,14.6052,974.9365
0.78,-39.3910,14.6737,974.4176
0.79,-38.9700,14.8010,974.6819
0.80,-38.8819,14.7422,974.7602
0.81,-38.8134,14.8891,974.3002
0.82,-39.1756,14.8108,974.2610
0.83,-38.8624,14.7129,974.4568
0.84,-38.9603,14.5660,974.6428
0.85,-39.2344,14.9087,974.6428
0.86,-39.2246,14.7422,974.5155
0.87,-39.1267,14.8108,974.3883
0.88,-39.1169,14.7422,974.4274
0.89,-39.2931,14.8499,974.4372
0.90,-39.3322,14.7814,974.3491
0.91,-39.2246,14.8401,974.4372
0.92,-39.1463,14.8597,974.4862
0.93,-39.3029,14.5954,974.3197
0.94,-39.4987,14.9576,974.9267
0.95,-39.0190,14.7227,974.4862
0.96,-39.2050,14.8304,974.4568
0.97,-39.2833,14.7716,974.5449
0.98,-39.3714,14.8206,974.3491
0.99,-38.9896,14.8010,974.4274
1.00,-38.9603,14.9870,974.0554
1.01,-38.9603,14.7618,974.5938
1.02,-39.1267,14.6933,974.3295
1.03,-39.1267,14.7227,974.5351
1.04,-39.3518,15.1730,974.5449
1.05,-39.5182,14.5171,974.7994
1.06,-39.3127,14.9576,974.8483
1.07,-38.9505,14.8206,974.6036
1.08,-38.8624,14.8206,974.6232
1.09,-39.3812,14.7618,974.6917
1.10,-39.1952,14.8206,974.6036
1.11,-39.4008,15.1534,974.3100
1.12,-39.0190,14.8597,974.6526
1.13,-38.9896,14.7422,974.8679
1.14,-39.1952,14.7814,974.6526
1.15,-39.1952,14.8793,974.8092
1.16,-39.0581,14.8989,974.7309
1.17,-39.2441,14.9478,974.5645
1.18,-39.0484,14.9185,974.4372
1.19,-39.1952,14.8206,974.6134
1.20,-39.0973,14.8499,974.5938
1.21,-38.9211,14.9576,974.3883
1.22,-38.7057,14.8989,974.7700
1.23,-39.0288,14.6933,974.6526
1.24,-38.8232,14.6835,974.7309
1.25,-39.0288,14.8304,974.9462
1.26,-38.9113,15.0261,974.1631
1.27,-39.0386,14.6737,974.5351
1.28,-39.0679,14.8891,974.9560
1.29,-39.0679,14.8108,974.3197
1.30,-38.9505,14.7520,974.2219
1.31,-38.7057,14.6150,974.4274
1.32,-38.9700,14.8597,974.9071
1.33,-39.0973,14.8401,974.3785
1.34,-39.0777,14.8695,974.6134
1.35,-39.0092,14.8108,974.3100
1.36,-38.6764,14.8108,974.4764
1.37,-39.1952,14.5171,974.5057
1.38,-39.0679,15.0066,974.3491
1.39,-39.0875,14.8695,974.5351
1.40,-39.0190,14.7325,974.5743
1.41,-39.1071,14.7716,974.6526
1.42,-38.9211,14.6541,974.9756
1.43,-39.2246,14.7325,975.0931
1.44,-38.9896,14.7031,974.0457
1.45,-39.1854,14.4682,974.7407
1.46,-38.9994,14.8401,974.7505
1.47,-39.3127,14.6835,974.5449
1.48,-38.9113,14.7716,974.1729
1.49,-38.9603,14.6639,974.7309
1.50,-39.1560,14.7814,975.0148
1.51,-39.0092,14.9087,974.4176
1.52,-38.9896,14.4877,974.5743
1.53,-39.1267,15.0751,975.0931
1.54,-38.8526,14.7227,974.5155
1.55,-39.0288,14.6150,975.2105
1.56,-39.1169,14.8108,974.8288
1.57,-39.3127,14.8989,974.3883
1.58,-39.2539,14.8108,974.8483
1.59,-39.0092,14.8891,974.7113
