#StationCode: 5AE28
#EventDetectionTime: 2022-12-09T10:04:57.757883
#SamplingRate: 100.0
#NumPoints: 27152
#StartTime: 2022-12-09T10:03:26.242883Z
#pga_x: 0.65 gal
#pga_y: 0.68 gal
#pga_z: 1.23 gal
#pga_H: 0.94 gal
#pga: 1.54 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.8917,14.5758,974.5547
0.01,-38.8526,14.7422,975.1029
0.02,-39.2637,14.5367,975.2889
0.03,-39.2344,14.7618,974.7113
0.04,-38.9015,14.4779,974.6330
0.05,-38.8330,14.6150,974.3687
0.06,-39.0777,14.6444,974.6526
0.07,-38.9407,14.4779,974.7994
0.08,-39.0679,14.6150,974.6134
0.09,-38.9015,14.6346,974.6721
0.10,-38.8819,14.3017,974.4666
0.11,-39.0386,14.7618,974.7113
0.12,-39.0875,14.7814,975.1127
0.13,-38.9896,14.7227,974.6330
0.14,-38.9407,14.9087,974.2023
0.15,-38.9505,14.7912,974.4372
0.16,-38.7841,14.8010,974.4862
0.17,-39.0875,14.3996,974.5351
0.18,-39.1463,14.6541,974.7798
0.19,-38.9211,14.9185,974.8875
0.20,-38.9211,14.6444,974.7015
0.21,-39.2931,14.6933,974.3197
0.22,-38.8134,14.8695,974.5155
0.23,-39.0288,14.8793,974.1827
0.24,-39.1854,14.7325,974.6330
0.25,-38.9015,14.8695,974.4959
0.26,-38.8036,14.8108,974.9169
0.27,-39.0190,14.9968,975.0637
0.28,-39.3714,14.9478,974.5645
0.29,-39.1952,14.7129,974.7994
0.30,-39.1071,14.8499,974.4274
0.31,-38.9015,14.8989,974.6917
0.32,-39.2539,14.7031,974.7896
0.33,-39.2441,14.8793,974.3883
0.34,-39.2441,14.9185,974.3393
0.35,-39.3714,14.7716,974.8190
0.36,-39.1169,14.6541,974.6330
0.37,-39.3127,14.8108,974.3491
0.38,-39.2539,14.7814,974.5351
0.39,-38.8917,14.9870,974.7211
0.40,-38.9211,14.8793,974.7700
0.41,-39.1658,14.7129,974.3295
0.42,-39.3225,14.6346,974.6526
0.43,-39.1463,14.5171,974.7798
0.44,-39.2441,14.7031,974.5840
0.45,-39.0973,14.7031,974.5547
0.46,-39.2931,14.6541,974.8288
0.47,-39.2344,14.9576,974.9267
0.48,-38.9700,14.7325,974.6330
0.49,-39.1952,14.6737,974.3295
0.50,-39.1952,14.7227,974.3100
0.51,-39.1756,14.8891,974.1925
0.52,-39.1071,14.7227,974.7113
0.53,-38.8624,14.7129,974.4764
0.54,-39.1267,14.7325,974.8679
0.55,-38.7547,14.7814,974.8092
0.56,-38.7938,14.4094,974.3589
0.57,-38.9700,14.7912,974.4470
0.58,-39.0190,14.8010,974.5351
0.59,-38.7253,14.8206,975.0343
0.60,-39.2050,14.6737,974.9462
0.61,-39.2050,14.6639,974.4274
0.62,-39.1756,14.5856,975.0343
0.63,-39.1952,14.4584,975.0539
0.64,-39.0777,14.6444,974.4372
0.65,-38.7938,14.7325,974.5547
0.66,-38.9700,14.7031,974.5938
0.67,-39.2050,15.0066,974.8190
0.68,-39.1854,14.7716,974.4470
0.69,-39.0288,14.5465,974.7896
0.70,-39.2050,14.6541,974.2904
0.71,-39.0190,14.7716,974.2414
0.72,-38.8036,14.7618,974.4274
0.73,-38.9994,14.6835,974.8875
0.74,-39.2637,14.9087,974.2512
0.75,-38.9994,14.7716,974.8483
0.76,-38.6666,14.8108,974.2708
0.77,-39.1267,14.7227,974.6036
0.78,-39.3127,14.7912,974.7700
0.79,-39.0679,14.6444,974.6428
0.80,-39.1169,14.9087,974.6232
0.81,-39.3518,14.6444,974.7994
0.82,-39.1169,14.6835,974.8875
0.83,-39.1756,14.8793,974.6036
0.84,-39.2441,14.6346,974.2708
0.85,-39.1952,14.5660,974.7505
0.86,-39.1952,14.7129,974.3393
0.87,-38.9994,14.8793,974.9560
0.88,-39.0386,14.8108,974.4862
0.89,-38.9505,14.7031,974.5547
0.90,-38.9896,14.5563,974.8483
0.91,-38.9798,14.8597,974.6428
0.92,-38.8624,14.7716,974.7309
0.93,-38.9994,14.5758,974.7015
0.94,-39.0581,14.7618,974.6526
0.95,-38.8819,14.9674,974.4372
0.96,-39.0973,14.6444,974.7602
0.97,-39.1463,14.7520,974.8679
0.98,-39.1756,15.0066,974.7602
0.99,-38.7155,14.7031,974.3687
1.00,-39.1267,14.8010,974.5351
1.01,-38.8036,14.8010,974.4764
1.02,-39.0092,14.7227,974.4470
1.03,-39.0973,14.6835,974.3393
1.04,-39.1756,14.6052,974.9169
1.05,-39.1952,14.9380,974.2904
1.06,-38.8722,14.8108,974.2316
1.07,-39.3420,14.6444,974.9267
1.08,-39.1658,14.4094,974.7407
1.09,-39.3518,14.5269,975.0148
1.10,-39.3127,14.6150,974.5938
1.11,-39.4008,14.6737,974.3785
1.12,-38.9505,14.3996,974.5840
1.13,-39.0190,14.6444,974.8581
1.14,-39.0190,14.8695,974.1827
1.15,-39.4106,15.0555,974.7407
1.16,-39.0484,14.4388,974.4470
