#StationCode: 5AF0F
#EventDetectionTime: 2022-12-09T02:46:33.313509
#SamplingRate: 100.0
#NumPoints: 26962
#StartTime: 2022-12-09T02:45:03.702509Z
#pga_x: 0.55 gal
#pga_y: 0.59 gal
#pga_z: 1.86 gal
#pga_H: 0.81 gal
#pga: 2.03 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.4771,-3.1912,990.6184
0.01,-21.4869,-2.8584,990.2465
0.02,-21.6631,-3.2989,990.5695
0.03,-21.4575,-3.0640,990.0898
0.04,-21.2813,-2.8780,990.6282
0.05,-21.4281,-3.0052,990.6282
0.06,-21.2422,-3.1227,990.2465
0.07,-21.2519,-3.0933,990.3052
0.08,-21.2617,-3.3576,990.0507
0.09,-21.3400,-3.1423,990.6184
0.10,-21.1443,-3.1423,990.7065
0.11,-21.2813,-3.0052,990.3639
0.12,-21.5358,-3.1423,990.3541
0.13,-21.5554,-3.1227,989.9136
0.14,-21.4869,-3.0933,991.1373
0.15,-21.4379,-3.1227,990.2758
0.16,-21.2422,-3.0542,990.0409
0.17,-21.5260,-3.2010,990.3346
0.18,-21.4575,-3.0737,990.4031
0.19,-21.3107,-2.9954,990.3737
0.20,-21.4086,-3.0150,990.4422
0.21,-21.4673,-3.0150,990.0800
0.22,-21.5652,-2.9856,990.1877
0.23,-21.2324,-3.0542,989.7668
0.24,-21.3596,-3.2304,990.1779
0.25,-21.5065,-2.9465,990.6380
0.26,-21.5358,-3.0640,990.3150
0.27,-21.2911,-3.0933,990.4520
0.28,-21.2715,-3.0444,989.7668
0.29,-21.2324,-3.0737,990.5303
0.30,-21.4379,-3.1031,990.7457
0.31,-21.3988,-3.2304,990.3150
0.32,-21.4281,-2.9563,990.7849
0.33,-21.8001,-2.8975,990.4618
0.34,-21.5750,-3.1325,990.1975
0.35,-21.3303,-3.0444,990.9806
0.36,-21.5554,-3.1129,990.1779
0.37,-21.6239,-3.0052,990.4325
0.38,-21.4184,-3.3087,990.5108
0.39,-21.3694,-3.1129,990.5108
0.40,-21.4379,-2.9367,990.6087
0.41,-21.2911,-3.4457,989.9724
0.42,-21.3107,-3.2597,989.9332
0.43,-21.5260,-3.1521,989.9528
0.44,-21.4967,-3.0052,989.9430
0.45,-21.4575,-3.2597,990.1388
0.46,-21.4379,-2.9954,990.3346
0.47,-21.4869,-2.8094,989.8549
0.48,-21.5848,-3.1129,990.3933
0.49,-21.7316,-3.1031,990.2660
0.50,-21.4477,-2.9759,990.3248
0.51,-21.6533,-2.9269,990.2367
0.52,-21.5065,-3.2010,990.2171
0.53,-21.2617,-2.8878,989.9919
0.54,-21.2226,-3.1227,989.9038
0.55,-21.5554,-3.1423,990.7359
0.56,-21.4086,-3.0444,990.6772
0.57,-21.4184,-3.0835,990.1388
0.58,-21.4967,-2.7997,990.3835
0.59,-21.5260,-2.9073,989.7276
0.60,-21.3498,-2.8094,990.1388
0.61,-21.3107,-2.9954,990.2758
0.62,-21.4771,-3.0542,990.0800
0.63,-21.4575,-2.7899,990.0996
0.64,-21.4477,-3.0346,990.3346
0.65,-21.2030,-2.9563,990.2171
0.66,-21.3890,-3.1716,989.9919
0.67,-21.2030,-3.1814,990.0507
0.68,-21.2715,-2.9856,989.6787
0.69,-21.2813,-2.7018,990.1584
0.70,-21.0072,-3.0444,990.2954
0.71,-21.2226,-3.0542,990.5597
0.72,-21.3400,-2.9954,989.7081
0.73,-21.3890,-3.3087,989.7570
0.74,-21.3009,-3.1912,989.7962
0.75,-21.3009,-3.1423,990.2954
0.76,-21.5260,-3.1227,990.1388
0.77,-21.4869,-3.1521,990.4716
0.78,-21.4281,-3.1129,989.7766
0.79,-21.4281,-2.8486,990.1682
0.80,-21.4575,-3.0640,990.0017
0.81,-21.3596,-3.2695,990.9415
0.82,-21.3205,-2.9073,990.5303
0.83,-21.3303,-2.6528,989.8941
0.84,-21.4477,-3.0737,990.0115
0.85,-21.3694,-3.0346,990.8436
0.86,-21.4673,-2.9171,990.3737
0.87,-21.2030,-3.3674,990.8827
0.88,-21.2422,-3.0640,990.0703
0.89,-21.4575,-2.8388,990.0311
0.90,-21.4086,-3.0737,990.4814
0.91,-21.2324,-3.0052,990.7751
0.92,-21.4673,-3.0737,990.4716
0.93,-21.5946,-3.0737,990.5108
0.94,-21.5260,-3.3381,990.1094
0.95,-21.3890,-3.1619,990.1290
0.96,-21.3009,-3.1227,989.6395
0.97,-21.5848,-2.8094,990.1290
0.98,-21.3988,-3.2108,990.5401
0.99,-21.1051,-3.0052,989.9136
1.00,-21.1736,-2.8780,990.4912
1.01,-21.5162,-3.0640,990.3933
1.02,-21.3400,-3.2695,990.4227
1.03,-21.3303,-2.8878,990.3639
1.04,-21.5358,-2.9856,990.4325
1.05,-21.3694,-2.9171,990.3639
1.06,-21.4771,-2.9954,990.6184
1.07,-21.4967,-3.0737,990.3346
1.08,-21.7512,-2.7899,989.9136
1.09,-21.4967,-3.0248,989.5417
1.10,-21.5652,-3.0542,990.1682
1.11,-21.4967,-3.1423,990.1682
1.12,-21.5750,-2.9465,990.5303
1.13,-21.1149,-2.9759,990.5891
1.14,-21.5358,-2.8584,990.5303
1.15,-21.5750,-3.0248,990.0605
1.16,-21.5162,-2.7801,990.2073
1.17,-21.5652,-3.0150,990.4520
1.18,-21.6631,-2.9563,989.9724
1.19,-21.4184,-3.1129,990.4520
1.20,-21.4673,-3.2206,990.0115
1.21,-21.5456,-2.9171,990.5597
1.22,-21.4184,-3.1325,990.5597
1.23,-21.4379,-2.8682,989.9626
1.24,-21.3792,-3.0737,990.4520
1.25,-21.2813,-3.0835,989.9038
1.26,-21.3400,-2.9367,990.0213
1.27,-21.4575,-3.1716,990.2563
1.28,-21.3890,-3.1129,990.0800
1.29,-21.6043,-3.1031,990.5793
1.30,-21.4673,-3.1227,990.3639
1.31,-21.3498,-2.9759,989.9528
1.32,-21.6827,-3.2010,990.3933
1.33,-21.3890,-3.1814,990.4814
1.34,-21.5065,-2.8975,990.2367
1.35,-21.7120,-3.0640,990.0311
1.36,-21.4673,-3.0835,990.5597
1.37,-21.4967,-2.9465,990.5108
1.38,-21.4379,-2.8975,990.0017
1.39,-21.2226,-2.8878,990.0703
1.40,-21.3107,-2.9171,989.9626
1.41,-21.3988,-3.0542,990.4520
1.42,-21.4184,-2.9269,990.6968
1.43,-21.3988,-2.5647,990.0703
1.44,-21.4477,-2.7605,990.1388
1.45,-21.3205,-3.0542,990.0213
1.46,-21.2715,-2.9269,990.1192
1.47,-21.4575,-2.8486,990.6184
1.48,-21.3205,-3.2793,990.1779
1.49,-21.4281,-2.9661,990.4325
1.50,-21.5554,-2.9759,990.0800
1.51,-21.3596,-2.9269,990.2171
1.52,-21.8099,-3.1227,990.3541
1.53,-21.5652,-3.2793,990.7555
1.54,-21.4281,-2.8486,990.3444
1.55,-21.4771,-2.7899,990.5108
1.56,-21.7512,-3.1423,990.0996
1.57,-21.4967,-2.9759,990.4129
1.58,-21.4673,-3.2402,990.4716
1.59,-21.4086,-3.1619,990.4129
1.60,-21.6337,-2.7507,990.1486
1.61,-21.5162,-2.9759,990.0898
1.62,-21.8491,-2.9856,990.2269
1.63,-21.5946,-3.1129,990.3150
1.64,-21.6631,-2.9759,990.3248
1.65,-21.5554,-3.2010,990.2073
1.66,-21.6337,-3.1227,990.2073
1.67,-21.7120,-2.8192,990.7555
1.68,-21.6141,-2.7703,990.0996
1.69,-21.6435,-3.2989,990.4129
1.70,-21.5260,-2.8584,990.1486
1.71,-21.5554,-3.1423,990.4520
1.72,-21.4184,-3.1716,990.2171
1.73,-21.7218,-3.0542,990.2660
1.74,-21.5848,-3.1619,990.3737
1.75,-21.7805,-3.0542,989.8451
1.76,-21.4771,-3.0052,989.7668
1.77,-21.4575,-3.1423,990.8240
1.78,-21.4869,-3.0933,990.0017
1.79,-21.5358,-3.1031,990.5499
1.80,-21.5946,-3.1227,990.4814
1.81,-21.5065,-3.0835,989.8451
1.82,-21.4967,-3.1814,990.3150
1.83,-21.5162,-3.3185,990.3933
1.84,-21.5652,-3.3478,990.3346
1.85,-21.5065,-3.1912,990.3835
1.86,-21.6533,-3.0444,990.6282
1.87,-21.6729,-3.0835,990.5793
1.88,-21.5260,-3.3870,990.5793
1.89,-21.4086,-3.0933,990.1975
1.90,-21.3205,-2.8780,990.2269
1.91,-21.5456,-3.0346,990.1779
1.92,-21.7022,-3.2010,990.2269
1.93,-21.4379,-3.4653,990.3346
1.94,-21.3792,-3.1031,990.0213
1.95,-21.3009,-3.0933,990.2563
1.96,-21.4281,-2.9759,989.9626
1.97,-21.4575,-3.0542,990.1388
1.98,-21.5065,-2.9856,990.8338
1.99,-21.4673,-3.0542,990.3150
2.00,-21.2813,-3.1423,990.4422
2.01,-21.4771,-2.9367,990.2269
2.02,-21.5260,-2.9465,990.1192
2.03,-21.1443,-2.7997,990.0898
2.04,-21.4086,-3.0444,990.3933
2.05,-21.6141,-3.1716,990.4227
2.06,-21.3792,-2.9661,989.8255
2.07,-21.3890,-2.6235,990.3639
2.08,-21.2128,-3.0640,989.4927
2.09,-21.2911,-3.2793,990.2465
2.10,-21.5848,-2.9465,990.3639
2.11,-21.1736,-2.9367,989.9234
2.12,-21.3303,-2.9171,990.0311
2.13,-21.4184,-3.0346,990.5303
2.14,-21.5456,-3.2402,990.5793
2.15,-21.3498,-3.2793,990.4618
2.16,-21.4086,-3.0346,990.2073
2.17,-21.3694,-3.0640,990.2856
2.18,-21.5554,-2.9856,989.8941
2.19,-21.3107,-3.1814,990.7359
2.20,-21.3498,-3.1031,990.2367
2.21,-21.5554,-3.0346,989.8157
2.22,-21.4575,-2.9171,990.1877
2.23,-21.6239,-3.0737,989.8157
2.24,-21.2519,-2.9856,990.8925
2.25,-21.5260,-2.9954,990.2269
2.26,-21.5358,-2.8584,990.2563
2.27,-21.4086,-2.9269,990.2269
2.28,-21.6435,-2.8094,990.3933
2.29,-21.4869,-3.0444,989.9528
2.30,-21.3009,-3.2500,990.2856
2.31,-21.4575,-3.0737,990.0409
2.32,-21.5652,-3.0737,989.8549
2.33,-21.4184,-2.9661,990.3835
2.34,-21.3890,-3.0346,990.8436
2.35,-21.5358,-2.8878,991.0492
2.36,-21.4575,-3.0737,989.9724
2.37,-21.6141,-2.8192,989.8941
2.38,-21.3205,-3.1129,990.1877
2.39,-21.4281,-2.7703,990.1192
2.40,-21.3694,-3.0737,990.0213
2.41,-21.4575,-2.9171,990.1192
2.42,-21.4086,-2.8878,989.9822
2.43,-21.4184,-2.9661,989.9234
2.44,-21.7610,-3.1325,990.5108
2.45,-21.3596,-2.9269,990.9023
2.46,-21.4184,-3.0444,990.3835
2.47,-21.3596,-3.0248,990.6282
2.48,-21.3596,-3.0835,990.0898
2.49,-21.5456,-2.8584,990.5989
2.50,-21.4967,-3.0052,990.2660
2.51,-21.3400,-3.1031,990.0115
2.52,-21.3890,-2.9367,990.5793
2.53,-21.4184,-3.0933,990.2758
2.54,-21.4575,-3.1521,990.2269
2.55,-21.3596,-2.8878,990.7555
2.56,-21.3009,-3.0835,990.7359
2.57,-21.3596,-3.0542,990.4031
2.58,-21.5554,-3.0150,990.5401
2.59,-21.5162,-2.8388,990.8338
2.60,-21.4379,-3.1912,990.3835
2.61,-21.1541,-3.0737,990.3248
2.62,-21.3988,-2.9661,990.5499
2.63,-21.2911,-2.9171,990.5010
2.64,-21.4184,-3.0835,990.5108
2.65,-21.3107,-3.3870,990.3639
2.66,-21.2519,-3.0737,990.1975
2.67,-21.3303,-3.0248,990.0996
2.68,-21.1443,-3.1227,989.9626
2.69,-21.3890,-3.2695,990.1682
2.70,-21.4281,-3.3185,990.7163
2.71,-21.1443,-3.3283,990.5695
2.72,-21.3792,-2.9269,990.0311
2.73,-21.2911,-3.3478,990.0409
2.74,-21.2715,-3.2010,990.9415
2.75,-21.2422,-2.9269,990.7653
2.76,-21.1247,-3.0346,990.7555
2.77,-21.2813,-3.2010,990.2758
2.78,-21.1247,-2.9269,990.1388
2.79,-21.3694,-2.9073,990.2856
2.80,-21.5358,-2.9367,990.7751
2.81,-21.2715,-3.1423,990.6184
2.82,-21.5554,-3.3968,990.5891
2.83,-21.4575,-3.3674,990.4520
2.84,-21.2813,-3.5045,990.4227
2.85,-21.4086,-3.1521,990.5597
2.86,-21.3596,-3.0737,990.6087
2.87,-21.2813,-2.8584,990.0507
2.88,-21.3694,-3.0248,990.0115
2.89,-21.2715,-2.9954,990.5891
2.90,-21.2519,-2.8486,990.5597
2.91,-21.3988,-3.2010,990.5108
2.92,-21.3498,-3.2108,990.5695
2.93,-21.3890,-2.9171,990.6576
2.94,-21.5946,-3.2500,990.1975
2.95,-21.3988,-2.9073,990.8925
2.96,-21.3694,-3.1619,990.5597
2.97,-21.4673,-3.1031,990.2269
2.98,-21.3792,-3.0835,989.9822
2.99,-21.3792,-2.9563,990.2367
3.00,-21.1149,-2.7507,990.3541
3.01,-21.4086,-3.2402,990.0800
3.02,-21.0268,-2.8682,990.5695
3.03,-21.2128,-3.0542,990.4325
3.04,-21.0562,-3.3185,990.7751
3.05,-21.5848,-2.8682,990.5303
3.06,-21.6729,-3.0150,990.0311
3.07,-21.4967,-3.0542,990.7261
3.08,-21.3107,-3.2010,989.7570
3.09,-21.6631,-3.1129,989.5612
3.10,-21.3988,-3.0835,990.0311
3.11,-21.2911,-2.9563,990.1682
3.12,-21.4967,-3.1619,990.5010
3.13,-21.4771,-3.0835,990.1388
