#StationCode: 5AF0F
#EventDetectionTime: 2022-12-06T07:26:31.097031
#SamplingRate: 100.0
#NumPoints: 26921
#StartTime: 2022-12-06T07:25:01.893031Z
#pga_x: 0.61 gal
#pga_y: 0.61 gal
#pga_z: 2.46 gal
#pga_H: 0.86 gal
#pga: 2.61 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.0366,-3.0542,990.0898
0.01,-21.1051,-3.2402,990.2171
0.02,-20.6842,-2.9954,990.4520
0.03,-21.0562,-3.2500,990.9611
0.04,-21.0464,-3.0737,990.5891
0.05,-21.2911,-3.2989,990.0605
0.06,-21.1541,-3.4066,990.5108
0.07,-20.8897,-3.2402,990.2073
0.08,-21.0659,-3.2891,990.5499
0.09,-21.2813,-3.1814,990.4129
0.10,-21.1541,-3.2402,990.1584
0.11,-21.1443,-3.2500,990.1486
0.12,-21.3205,-3.4751,990.3541
0.13,-21.0757,-3.1227,990.4422
0.14,-21.0562,-3.0052,990.1682
0.15,-21.0464,-3.0052,990.3052
0.16,-21.2030,-3.1716,989.9626
0.17,-21.2617,-3.0933,989.7766
0.18,-21.1247,-3.1521,990.1486
0.19,-21.2422,-3.2695,989.9919
0.20,-21.1834,-3.2108,990.5891
0.21,-21.2030,-3.0640,990.6184
0.22,-21.0757,-3.1227,990.2954
0.23,-21.0366,-3.2989,990.2563
0.24,-21.0366,-3.1814,990.2171
0.25,-21.1149,-3.1423,990.1975
0.26,-20.9093,-3.2010,990.0017
0.27,-21.3009,-3.1031,990.1682
0.28,-21.0659,-3.1521,989.9528
0.29,-21.0268,-3.0737,989.7766
0.30,-21.0562,-3.2597,990.2367
0.31,-20.8995,-3.0150,990.3444
0.32,-20.8604,-3.1227,989.9724
0.33,-20.8702,-3.2891,990.2563
0.34,-21.0366,-2.8878,990.2758
0.35,-21.1247,-3.4555,990.4129
0.36,-21.1247,-3.1423,990.0605
0.37,-21.2030,-3.2010,990.0605
0.38,-21.1638,-3.0835,990.2954
0.39,-20.9778,-3.3283,990.0996
0.40,-21.1443,-3.0444,990.6870
0.41,-21.1051,-3.0640,990.1682
0.42,-21.1541,-3.1031,990.1290
0.43,-20.8114,-3.0835,989.9332
0.44,-21.0953,-3.1716,990.1779
0.45,-21.1541,-3.2304,990.1682
0.46,-21.0464,-2.9856,990.5499
0.47,-21.1247,-3.1619,990.5303
0.48,-20.9583,-3.1521,990.1388
0.49,-21.0366,-3.2891,990.2954
0.50,-21.1345,-3.1423,990.6184
0.51,-21.1932,-2.9171,990.1486
0.52,-20.8897,-3.2793,990.5597
0.53,-20.9974,-3.1912,990.7946
0.54,-20.9387,-3.1814,990.3248
0.55,-21.1736,-3.1325,989.9724
0.56,-21.0953,-3.3478,990.3639
0.57,-21.0562,-3.3381,990.2367
0.58,-21.1541,-3.0835,990.2269
0.59,-21.0464,-3.1031,990.2465
0.60,-21.2324,-2.8486,989.9430
0.61,-21.0953,-3.0933,990.0898
0.62,-21.2128,-3.3185,990.0115
0.63,-21.0855,-3.1227,990.1975
0.64,-20.9387,-3.1912,989.9136
0.65,-21.1345,-3.3870,990.6184
0.66,-20.9289,-3.2010,990.5010
0.67,-20.8506,-3.3283,990.5891
0.68,-20.8604,-3.0444,990.5303
0.69,-21.2813,-3.2891,989.6983
0.70,-20.9289,-3.2891,990.5401
0.71,-21.1443,-3.1227,990.6870
0.72,-21.0268,-2.9171,990.7359
0.73,-20.7233,-3.0052,990.6576
0.74,-20.9191,-3.1031,990.2758
0.75,-20.9093,-3.1619,990.5010
0.76,-21.0659,-3.1814,989.6395
0.77,-21.0268,-3.3478,990.4520
0.78,-20.9485,-3.2010,990.5303
0.79,-20.9583,-2.8878,990.5206
0.80,-21.1051,-2.9367,990.5597
0.81,-21.1345,-2.9465,990.4814
0.82,-20.8897,-3.0444,990.3346
0.83,-21.0072,-3.1227,990.7261
0.84,-20.9778,-3.0052,989.7179
0.85,-20.7821,-3.1619,990.1584
0.86,-20.8897,-3.2891,990.3639
0.87,-20.9583,-2.9171,989.7864
0.88,-21.2715,-3.3087,990.3835
0.89,-21.0268,-2.9661,990.3444
0.90,-20.8995,-3.1814,990.2073
0.91,-20.8604,-3.1814,989.9332
0.92,-21.0953,-3.2206,990.5989
0.93,-20.9191,-3.2010,990.6380
0.94,-20.8897,-3.2597,990.3150
0.95,-21.0170,-3.0933,990.1779
0.96,-20.9583,-2.9465,990.1388
0.97,-20.8702,-3.4359,990.5108
0.98,-20.9974,-3.3381,990.1486
0.99,-20.9583,-3.3381,989.7962
1.00,-21.1247,-3.2989,990.9708
1.01,-20.8702,-3.2108,990.0311
1.02,-21.0953,-3.2108,990.2073
1.03,-21.0757,-3.1325,990.3933
1.04,-21.2617,-2.9856,990.6478
1.05,-21.0953,-3.0640,989.9626
1.06,-21.1443,-2.9073,990.4618
1.07,-21.2128,-3.4457,989.9919
1.08,-20.9681,-3.0052,990.5401
1.09,-21.3303,-3.1423,990.0996
1.10,-21.1834,-3.1912,990.5499
1.11,-21.2030,-3.1814,989.5123
1.12,-21.1736,-2.9563,990.2660
1.13,-21.3205,-3.3674,990.3639
1.14,-20.7527,-3.2793,990.4129
1.15,-20.8897,-3.1423,990.2465
1.16,-21.0757,-3.1325,990.1975
1.17,-21.2519,-3.0150,989.8941
1.18,-21.1051,-3.1325,990.5695
1.19,-20.7919,-3.3087,989.8549
1.20,-21.0366,-3.4653,989.9136
1.21,-21.2813,-3.2304,990.3639
1.22,-21.0659,-2.9759,990.1975
1.23,-20.9387,-2.9269,990.4325
1.24,-21.2422,-3.3185,990.0311
1.25,-21.0562,-3.0346,989.8843
1.26,-21.1834,-2.7801,990.2367
1.27,-20.8995,-3.0640,990.5499
1.28,-21.1247,-2.9465,990.2954
1.29,-20.8897,-2.8290,990.5695
1.30,-20.9485,-3.0933,989.9136
1.31,-21.1541,-2.7899,989.9919
1.32,-21.2715,-3.1423,990.1975
1.33,-20.9681,-3.1129,990.5597
1.34,-21.1834,-3.3283,990.3150
1.35,-21.1149,-3.2989,990.5597
1.36,-20.8702,-3.2206,990.0507
1.37,-20.6842,-3.0248,990.3444
1.38,-20.9876,-2.9465,990.3444
1.39,-20.9485,-2.8780,990.2856
1.40,-21.1345,-3.0933,990.3933
1.41,-20.9191,-3.2108,990.5499
1.42,-20.7429,-3.1325,990.5206
1.43,-20.8702,-2.9171,989.8941
1.44,-21.0268,-3.0444,990.6674
1.45,-21.0170,-3.1423,990.3346
1.46,-20.7038,-3.2500,990.0996
1.47,-21.1541,-3.0640,989.8353
1.48,-20.9583,-3.2402,990.3639
1.49,-20.8995,-3.2206,990.3933
1.50,-21.0855,-3.2108,990.5010
1.51,-20.8604,-2.9856,990.2465
1.52,-21.1247,-2.9465,990.3835
1.53,-21.1051,-3.0346,990.5891
1.54,-21.0562,-3.2891,990.4129
1.55,-21.0562,-3.0150,990.3248
1.56,-21.1638,-3.2304,989.8060
1.57,-20.8800,-3.1325,989.9626
1.58,-21.0268,-3.1814,990.2758
1.59,-20.9387,-3.1129,990.1584
1.60,-21.1345,-3.1227,990.3248
1.61,-20.8114,-3.0052,990.1682
1.62,-20.9583,-3.2695,990.0507
1.63,-21.1638,-2.9759,990.0311
1.64,-21.0562,-3.1129,990.4325
1.65,-21.0562,-3.0346,990.1779
1.66,-21.0464,-2.8878,990.2660
1.67,-21.1345,-2.8290,990.5793
1.68,-20.7135,-3.0933,990.4716
1.69,-21.0562,-3.0737,990.3737
1.70,-21.2128,-3.0640,989.9919
1.71,-20.9778,-3.1129,989.9822
1.72,-21.1736,-2.9367,990.4520
1.73,-21.1247,-3.1031,990.3933
1.74,-20.9583,-3.0933,990.5108
1.75,-21.1345,-3.3478,990.0507
1.76,-21.0562,-3.1325,990.7065
1.77,-21.0757,-3.3576,990.1094
1.78,-21.0562,-3.4457,990.4325
1.79,-20.7331,-3.1716,990.3248
1.80,-21.2519,-3.1814,990.5108
1.81,-21.1736,-3.3283,990.2758
1.82,-21.1247,-3.1912,990.2660
1.83,-20.9289,-3.0640,990.4814
1.84,-20.9974,-3.1619,990.2269
