#StationCode: 5AE28
#EventDetectionTime: 2022-12-06T05:22:01.556399
#SamplingRate: 100.0
#NumPoints: 27237
#StartTime: 2022-12-06T05:20:29.196792Z
#pga_x: 0.67 gal
#pga_y: 0.64 gal
#pga_z: 1.36 gal
#pga_H: 0.93 gal
#pga: 1.64 gal
#CWBIntensity: 1
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-38.9113,15.2121,973.5758
0.01,-38.8819,15.4471,974.2512
0.02,-38.8330,15.2806,974.1435
0.03,-38.7253,15.4177,974.0261
0.04,-38.9211,15.1338,973.5170
0.05,-38.6470,15.5449,973.8499
0.06,-38.8526,15.2219,973.5856
0.07,-38.9113,14.9870,973.9282
0.08,-38.9798,15.1338,973.7226
0.09,-38.8624,15.0947,973.8694
0.10,-38.9015,14.8597,973.9869
0.11,-38.8819,15.5254,974.1338
0.12,-39.0386,15.0555,973.9967
0.13,-38.5687,15.3100,973.9380
0.14,-38.6372,15.0653,973.9869
0.15,-39.1267,15.3590,973.9869
0.16,-38.7253,15.0359,973.8792
0.17,-38.5785,15.2317,973.8107
0.18,-39.0288,15.2415,973.8890
0.19,-38.5687,15.0359,974.0261
0.20,-38.8330,15.0261,974.1827
0.21,-38.9896,14.8891,973.4975
0.22,-38.7743,14.8891,973.4094
0.23,-38.9015,15.0947,974.0359
0.24,-38.7155,15.0751,974.0554
0.25,-38.5491,15.0555,974.2414
0.26,-38.6960,15.3492,974.2414
0.27,-38.8722,15.3394,974.2219
0.28,-38.8722,15.2806,974.2023
0.29,-38.9015,15.4568,974.0652
0.30,-39.0092,15.0457,973.9380
0.31,-38.7938,15.4568,974.0750
0.32,-38.6960,15.2219,974.2414
0.33,-38.6274,15.1828,973.9673
0.34,-38.4904,14.9870,973.9869
0.35,-38.7253,15.1436,973.9673
0.36,-38.7645,15.2904,973.5856
0.37,-38.7253,15.1436,973.6737
0.38,-38.9211,15.0849,973.9086
0.39,-38.9994,15.1730,973.8401
0.40,-38.7057,15.2317,973.4681
0.41,-38.6666,15.1828,973.3213
0.42,-38.5883,15.1730,973.9282
0.43,-38.9015,15.0947,974.0359
0.44,-38.8917,15.0849,973.8303
0.45,-38.8330,15.0555,974.0359
0.46,-38.8428,15.2611,973.1059
0.47,-38.6764,15.1730,973.9282
0.48,-38.7645,15.1436,974.1338
0.49,-38.9015,15.1436,974.2219
0.50,-38.7449,15.2121,973.8499
0.51,-38.6274,15.1925,973.5856
0.52,-38.7057,15.2219,974.1240
0.53,-38.9603,15.1338,974.3687
0.54,-38.7155,15.1142,974.0750
0.55,-38.7841,15.0163,973.8890
0.56,-38.7547,15.2611,973.8597
0.57,-38.8036,15.1044,974.1142
0.58,-38.5589,15.2219,973.9967
0.59,-38.8232,15.2023,973.9282
0.60,-38.5687,15.2904,974.0946
0.61,-38.5785,15.1240,973.7813
0.62,-38.8036,14.9380,973.8009
0.63,-39.0679,14.9870,974.3295
0.64,-38.7938,15.0261,973.8792
0.65,-38.7351,15.2611,973.7911
0.66,-38.6568,15.1240,973.9673
0.67,-38.7253,14.8793,974.0750
0.68,-38.8526,15.3394,973.6835
0.69,-38.9211,15.3883,973.8988
0.70,-38.6079,15.6428,973.9282
0.71,-38.8624,15.2317,973.5073
0.72,-38.6372,15.3883,973.7911
0.73,-39.1463,15.0849,973.9575
0.74,-38.8526,15.0947,973.8401
0.75,-38.6764,15.3198,973.6541
0.76,-38.7449,14.9968,973.8792
0.77,-38.8428,15.2023,973.9184
0.78,-38.9798,15.0653,974.0652
0.79,-38.9505,15.2513,974.1925
0.80,-38.9603,14.9968,974.0946
0.81,-38.9896,15.1534,973.9282
0.82,-39.1365,15.4666,973.9771
0.83,-38.7351,15.1534,973.9771
0.84,-38.7645,15.2904,973.8694
0.85,-39.0679,15.2709,973.6541
0.86,-38.7645,15.2415,973.4192
0.87,-38.7645,15.3785,973.9673
0.88,-38.7351,15.1044,973.4387
0.89,-39.0875,15.1142,973.7911
0.90,-39.1071,14.9772,973.7716
0.91,-38.7938,15.2317,974.1240
0.92,-38.8036,15.3981,974.2219
0.93,-38.7449,15.4471,973.3017
0.94,-38.5002,15.4960,974.2414
0.95,-38.6568,15.3296,973.9673
0.96,-38.5198,15.3981,974.0457
0.97,-38.6079,15.0066,974.2121
0.98,-38.7155,15.0653,973.6835
0.99,-38.9896,15.3981,974.2316
1.00,-38.5589,15.2023,973.5562
1.01,-38.5785,15.0457,973.8597
1.02,-38.7841,15.1828,974.1044
1.03,-38.8819,15.1142,974.0457
1.04,-38.8232,15.4666,973.9869
1.05,-38.7253,15.1828,973.8499
1.06,-38.8036,15.3002,973.9673
1.07,-38.6666,15.2415,974.0554
1.08,-38.4610,15.2611,973.4387
1.09,-38.5589,15.4079,974.4274
1.10,-38.7155,15.0751,973.3213
1.11,-38.6764,15.1534,973.6835
1.12,-38.6274,15.2317,974.0457
1.13,-38.9407,15.0751,973.7520
1.14,-38.7547,15.1632,974.3491
1.15,-38.7351,15.0457,974.0065
1.16,-38.8036,15.1044,973.8009
1.17,-38.8624,15.1044,974.5155
1.18,-38.6372,15.2709,973.8303
1.19,-38.9798,15.1632,973.8988
1.20,-38.9700,15.3492,974.0457
1.21,-38.9603,14.9282,973.5954
1.22,-38.9309,15.0751,974.1142
1.23,-38.7645,15.3687,974.2904
1.24,-38.5883,15.1142,974.2121
1.25,-38.5785,15.2023,974.4078
1.26,-38.5981,14.9576,973.7813
1.27,-38.5687,15.0359,974.2219
1.28,-38.5002,15.0359,974.1827
1.29,-38.8232,15.2023,974.0261
1.30,-38.6666,15.1142,973.8401
1.31,-38.6862,14.9185,973.7422
1.32,-38.7938,15.4177,973.9673
1.33,-38.7155,15.2121,973.4975
1.34,-38.4904,15.2806,974.3393
1.35,-38.5785,15.1044,973.7520
1.36,-38.6470,15.1632,973.6443
1.37,-38.6666,14.9968,974.0848
1.38,-38.7449,14.9185,973.7030
1.39,-38.7253,15.3394,973.9575
1.40,-38.6470,15.2513,973.7618
1.41,-38.7155,15.1142,974.0652
1.42,-38.7743,15.1338,973.7813
1.43,-38.6372,15.2709,973.9575
1.44,-38.8722,15.2317,974.1142
1.45,-38.2359,15.4275,974.2610
1.46,-38.5491,15.2709,973.8205
1.47,-38.5295,15.3785,973.2332
1.48,-38.8036,15.0163,973.5562
1.49,-38.9211,15.0359,973.9771
1.50,-38.9015,15.0849,973.8890
1.51,-38.9505,15.0359,973.9184
1.52,-38.6568,15.1436,974.2512
1.53,-38.7351,15.3002,973.9575
1.54,-38.5687,15.1925,973.9478
