#StationCode: 5AF0F
#EventDetectionTime: 2022-12-06T07:03:52.029509
#SamplingRate: 100.0
#NumPoints: 27034
#StartTime: 2022-12-06T07:02:21.697509Z
#pga_x: 7.45 gal
#pga_y: 1.88 gal
#pga_z: 28.31 gal
#pga_H: 7.69 gal
#pga: 29.34 gal
#CWBIntensity: 4
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-21.2128,-3.2891,989.4731
0.01,-21.3400,-3.0933,990.4716
0.02,-21.4575,-3.2500,990.1975
0.03,-21.1638,-2.7605,990.2269
0.04,-21.3009,-3.1521,990.5010
0.05,-21.3303,-2.8682,989.9234
0.06,-21.2617,-3.3772,990.3541
0.07,-21.0562,-3.3772,990.0017
0.08,-21.0659,-3.1325,990.5401
0.09,-21.4673,-3.2108,990.5793
0.10,-21.2911,-3.0052,990.0605
0.11,-21.2030,-3.0346,990.2954
0.12,-21.4086,-3.0248,990.1975
0.13,-21.1932,-3.0444,990.3346
0.14,-21.2324,-3.2891,990.3346
0.15,-21.1345,-3.0052,990.2758
0.16,-21.2226,-3.3283,990.3737
0.17,-21.2617,-3.1227,990.4716
0.18,-20.9778,-3.0248,990.4031
0.19,-21.0464,-3.3478,990.3639
0.20,-21.2324,-3.0150,990.2171
0.21,-21.2519,-3.1227,990.4031
0.22,-21.2715,-3.0737,990.4031
0.23,-21.0757,-3.3185,989.9626
0.24,-21.0562,-3.3283,990.9611
0.25,-21.2617,-3.4066,990.1682
0.26,-21.0659,-3.4947,990.5401
0.27,-21.2324,-3.1521,990.2563
0.28,-21.0953,-3.3674,990.4716
0.29,-20.8114,-3.1325,990.8534
0.30,-20.9681,-2.8094,990.4325
0.31,-21.0072,-3.1521,990.4618
0.32,-21.0366,-3.1227,990.2367
0.33,-20.9387,-3.0933,990.0017
0.34,-20.8995,-3.0052,990.5499
0.35,-21.0855,-3.2500,990.6674
0.36,-21.1149,-3.2304,990.4325
0.37,-20.8800,-3.1031,989.9038
0.38,-21.1345,-3.4164,990.0507
0.39,-20.8310,-3.2108,990.4422
0.40,-21.1051,-3.3381,990.8240
0.41,-20.9583,-3.2695,991.0981
0.42,-21.0659,-3.1814,990.0311
0.43,-20.8897,-3.3087,990.0115
0.44,-21.0562,-3.2010,990.5891
0.45,-21.1736,-3.0150,990.7457
0.46,-21.1345,-3.1129,990.3346
0.47,-21.1541,-3.2108,990.6674
0.48,-21.0464,-3.1325,989.9626
0.49,-21.0953,-3.4262,990.2269
0.50,-20.8995,-3.3283,990.9415
0.51,-21.0562,-3.3185,990.1290
0.52,-20.9093,-3.1912,990.5206
0.53,-21.1932,-3.0444,990.9708
0.54,-21.2422,-3.0052,990.3150
0.55,-21.1736,-3.2793,990.0213
0.56,-21.2617,-3.3381,990.4618
0.57,-21.0855,-3.0835,990.4422
0.58,-21.0464,-3.1227,990.5695
0.59,-21.2813,-3.2793,990.8925
0.60,-21.0562,-2.9759,990.2954
0.61,-21.2715,-2.7703,990.0605
0.62,-21.0170,-2.7801,990.0800
0.63,-20.9778,-3.1031,990.6674
0.64,-21.3303,-3.1129,990.4716
0.65,-20.9778,-3.0933,990.6674
0.66,-21.2422,-3.0737,990.2465
0.67,-21.2226,-3.2891,990.3346
0.68,-20.8702,-3.2304,990.0311
0.69,-21.1345,-3.0640,990.3248
0.70,-21.1932,-3.1325,990.8142
0.71,-20.9485,-2.8975,990.2660
0.72,-21.0170,-3.0542,989.7081
0.73,-21.0562,-2.9073,989.9919
0.74,-21.1443,-3.3283,990.2758
0.75,-21.1345,-3.1031,990.4520
0.76,-21.1541,-3.1227,990.0703
