#StationCode: 5AF0F
#EventDetectionTime: 2022-12-06T04:15:37.159962
#SamplingRate: 100.0
#NumPoints: 27237
#StartTime: 2022-12-06T04:14:04.803962Z
#pga_x: 0.63 gal
#pga_y: 0.64 gal
#pga_z: 2.35 gal
#pga_H: 0.90 gal
#pga: 2.52 gal
#CWBIntensity: 2
#timestamps,xaccl(gal),yaccl(gal),zaccl(gal)
0.00,-20.6842,-2.9073,990.5695
0.01,-20.7821,-3.2206,990.7457
0.02,-20.6940,-3.0933,990.1779
0.03,-20.7135,-3.3185,990.3933
0.04,-20.9289,-3.1619,990.3835
0.05,-20.8995,-3.3674,990.4520
0.06,-21.0855,-3.2108,990.3541
0.07,-20.8016,-3.1325,990.3444
0.08,-20.7821,-3.2597,990.8827
0.09,-20.7625,-3.1031,990.9219
0.10,-20.8995,-3.1325,990.3541
0.11,-20.6646,-3.2010,990.5597
0.12,-20.6352,-3.0835,990.8044
0.13,-20.7625,-3.0737,990.4814
0.14,-20.8408,-3.0248,990.2954
0.15,-20.9876,-3.2695,990.7751
0.16,-20.9387,-3.0835,990.7751
0.17,-21.0855,-3.2500,990.8338
0.18,-21.0464,-3.2500,990.6380
0.19,-21.0170,-3.1716,990.6282
0.20,-20.7821,-3.1031,990.9317
0.21,-20.9681,-2.9269,990.5891
0.22,-20.9681,-3.1521,990.3248
0.23,-20.9974,-3.3674,990.8730
0.24,-20.7038,-3.1912,991.0590
0.25,-20.8800,-2.9759,990.7555
0.26,-21.0170,-2.9073,990.8142
0.27,-20.9387,-3.0150,990.2073
0.28,-20.8702,-3.0444,990.5108
0.29,-21.2030,-2.9954,990.8436
0.30,-20.8408,-3.0444,990.9806
0.31,-20.9387,-2.9856,990.5108
0.32,-21.0366,-3.0444,990.7849
0.33,-20.9974,-3.0150,990.3639
0.34,-20.8408,-3.0444,990.6870
0.35,-20.8604,-3.0640,990.5010
0.36,-21.1149,-3.0933,990.4325
0.37,-20.6254,-3.1031,990.7751
0.38,-20.7625,-3.1521,990.5401
0.39,-20.8702,-2.9856,990.4129
0.40,-21.1247,-3.1814,990.7457
0.41,-21.1736,-3.0640,990.7261
0.42,-21.0464,-2.7997,990.4227
0.43,-21.0170,-2.9954,990.8925
0.44,-21.0855,-2.9563,990.3346
0.45,-20.5863,-3.2304,990.4031
0.46,-20.9681,-2.7605,990.2465
0.47,-21.0562,-3.2108,990.5206
0.48,-20.9876,-2.9073,990.6087
0.49,-20.9485,-3.2304,990.6772
0.50,-20.8897,-3.1031,990.4422
0.51,-21.2030,-3.0640,990.6282
0.52,-20.7919,-3.1716,990.8632
0.53,-20.7429,-3.0346,990.5401
0.54,-20.8995,-3.3674,990.2660
0.55,-21.1443,-3.1031,990.3639
0.56,-21.0562,-2.9954,990.6968
0.57,-20.6352,-3.0052,990.4422
0.58,-21.0562,-2.8486,990.9513
0.59,-20.9093,-3.0346,990.9023
0.60,-20.9583,-3.1325,990.4325
0.61,-20.9093,-3.0933,990.5695
0.62,-20.9974,-3.0248,990.1877
0.63,-20.6842,-3.1423,990.4031
0.64,-20.7919,-2.8780,990.3639
0.65,-20.6157,-3.2108,990.8534
0.66,-20.9485,-3.2597,990.7849
0.67,-20.8702,-2.8975,990.7653
0.68,-20.9583,-3.4359,990.4325
0.69,-21.0562,-2.9269,990.5793
